table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10067,r508,World -> Burundi -> Total articles -> With multiple institutions,World,Burundi,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1
10067,r509,World -> Burundi -> Total articles -> With domestic institutions only,World,Burundi,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r510,World -> Burundi -> Total articles -> With international institutions,World,Burundi,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1
10067,r511,World -> Cabo Verde,World,Cabo Verde,,,2,,,,,,,,,,,,,,,,,,,,
10067,r512,World -> Cabo Verde -> Total articles,World,Cabo Verde,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,r513,World -> Cabo Verde -> Total articles -> With multiple institutions,World,Cabo Verde,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,r514,World -> Cabo Verde -> Total articles -> With domestic institutions only,World,Cabo Verde,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r515,World -> Cabo Verde -> Total articles -> With international institutions,World,Cabo Verde,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,r516,World -> Cameroon,World,Cameroon,,,2,,,,,,,,,,,,,,,,,,,,
10067,r517,World -> Cameroon -> Total articles,World,Cameroon,Total articles,,3,2,2,4,1,0,6,4,0,1,4,3,3,1,3,6,18,9,19,19,31
10067,r518,World -> Cameroon -> Total articles -> With multiple institutions,World,Cameroon,Total articles,With multiple institutions,4,2,1,2,1,0,4,4,0,1,4,3,3,1,2,5,16,8,18,17,30
10067,r519,World -> Cameroon -> Total articles -> With domestic institutions only,World,Cameroon,Total articles,With domestic institutions only,4,1,1,3,1,0,3,1,0,0,1,0,0,1,1,3,2,1,6,5,8
10067,r520,World -> Cameroon -> Total articles -> With international institutions,World,Cameroon,Total articles,With international institutions,4,1,1,1,0,0,3,3,0,1,3,3,3,0,2,3,16,8,13,14,23
10067,r521,World -> Chad,World,Chad,,,2,,,,,,,,,,,,,,,,,,,,
10067,r522,World -> Chad -> Total articles,World,Chad,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
10067,r523,World -> Chad -> Total articles -> With multiple institutions,World,Chad,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
10067,r524,World -> Chad -> Total articles -> With domestic institutions only,World,Chad,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r525,World -> Chad -> Total articles -> With international institutions,World,Chad,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
10067,r526,"World -> Congo, Democratic Republic of the",World,"Congo, Democratic Republic of the",,,2,,,,,,,,,,,,,,,,,,,,
10067,r527,"World -> Congo, Democratic Republic of the -> Total articles",World,"Congo, Democratic Republic of the",Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2
10067,r528,"World -> Congo, Democratic Republic of the -> Total articles -> With multiple institutions",World,"Congo, Democratic Republic of the",Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1
10067,r529,"World -> Congo, Democratic Republic of the -> Total articles -> With domestic institutions only",World,"Congo, Democratic Republic of the",Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10067,r530,"World -> Congo, Democratic Republic of the -> Total articles -> With international institutions",World,"Congo, Democratic Republic of the",Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1
10067,r531,"World -> Congo, Republic of the",World,"Congo, Republic of the",,,2,,,,,,,,,,,,,,,,,,,,
10067,r532,"World -> Congo, Republic of the -> Total articles",World,"Congo, Republic of the",Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10067,r533,"World -> Congo, Republic of the -> Total articles -> With multiple institutions",World,"Congo, Republic of the",Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10067,r534,"World -> Congo, Republic of the -> Total articles -> With domestic institutions only",World,"Congo, Republic of the",Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r535,"World -> Congo, Republic of the -> Total articles -> With international institutions",World,"Congo, Republic of the",Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10067,r536,World -> C&#244;te d&#8217;Ivoire,World,C&#244;te d&#8217;Ivoire,,,2,,,,,,,,,,,,,,,,,,,,
10067,r537,World -> C&#244;te d&#8217;Ivoire -> Total articles,World,C&#244;te d&#8217;Ivoire,Total articles,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,1,7
10067,r538,World -> C&#244;te d&#8217;Ivoire -> Total articles -> With multiple institutions,World,C&#244;te d&#8217;Ivoire,Total articles,With multiple institutions,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,7
10067,r539,World -> C&#244;te d&#8217;Ivoire -> Total articles -> With domestic institutions only,World,C&#244;te d&#8217;Ivoire,Total articles,With domestic institutions only,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10067,r540,World -> C&#244;te d&#8217;Ivoire -> Total articles -> With international institutions,World,C&#244;te d&#8217;Ivoire,Total articles,With international institutions,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,7
10067,r541,World -> Djibouti,World,Djibouti,,,2,,,,,,,,,,,,,,,,,,,,
10067,r542,World -> Djibouti -> Total articles,World,Djibouti,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10067,r543,World -> Djibouti -> Total articles -> With multiple institutions,World,Djibouti,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10067,r544,World -> Djibouti -> Total articles -> With domestic institutions only,World,Djibouti,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r545,World -> Djibouti -> Total articles -> With international institutions,World,Djibouti,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10067,r546,World -> Egypt,World,Egypt,,,2,,,,,,,,,,,,,,,,,,,,
10067,r547,World -> Egypt -> Total articles,World,Egypt,Total articles,,3,32,12,37,61,67,85,103,119,94,86,137,175,184,278,287,292,814,717,711,923
10067,r548,World -> Egypt -> Total articles -> With multiple institutions,World,Egypt,Total articles,With multiple institutions,4,21,9,22,31,40,56,67,64,55,64,99,132,140,182,220,224,538,507,540,687
10067,r549,World -> Egypt -> Total articles -> With domestic institutions only,World,Egypt,Total articles,With domestic institutions only,4,18,8,24,47,42,50,57,82,51,45,72,107,88,175,146,138,544,409,398,505
10067,r550,World -> Egypt -> Total articles -> With international institutions,World,Egypt,Total articles,With international institutions,4,14,4,13,12,25,35,46,37,43,41,64,66,94,103,141,153,265,307,309,414
10067,r551,World -> Eritrea,World,Eritrea,,,2,,,,,,,,,,,,,,,,,,,,
10067,r552,World -> Eritrea -> Total articles,World,Eritrea,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10067,r553,World -> Eritrea -> Total articles -> With multiple institutions,World,Eritrea,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10067,r554,World -> Eritrea -> Total articles -> With domestic institutions only,World,Eritrea,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r555,World -> Eritrea -> Total articles -> With international institutions,World,Eritrea,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10067,r556,World -> Eswatini,World,Eswatini,,,2,,,,,,,,,,,,,,,,,,,,
10067,r557,World -> Eswatini -> Total articles,World,Eswatini,Total articles,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,4
10067,r558,World -> Eswatini -> Total articles -> With multiple institutions,World,Eswatini,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,4
10067,r559,World -> Eswatini -> Total articles -> With domestic institutions only,World,Eswatini,Total articles,With domestic institutions only,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10067,r560,World -> Eswatini -> Total articles -> With international institutions,World,Eswatini,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,3
10067,r561,World -> Ethiopia,World,Ethiopia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r562,World -> Ethiopia -> Total articles,World,Ethiopia,Total articles,,3,0,0,0,0,0,1,0,7,2,4,5,1,5,5,25,33,34,43,109,142
10067,r563,World -> Ethiopia -> Total articles -> With multiple institutions,World,Ethiopia,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,5,2,3,4,1,4,4,15,20,28,36,94,123
10067,r564,World -> Ethiopia -> Total articles -> With domestic institutions only,World,Ethiopia,Total articles,With domestic institutions only,4,0,0,0,0,0,1,0,3,0,1,1,0,1,1,14,16,10,13,35,42
10067,r565,World -> Ethiopia -> Total articles -> With international institutions,World,Ethiopia,Total articles,With international institutions,4,0,0,0,0,0,0,0,4,2,3,4,1,4,4,11,17,24,30,73,100
10067,r566,World -> Gabon,World,Gabon,,,2,,,,,,,,,,,,,,,,,,,,
10067,r567,World -> Gabon -> Total articles,World,Gabon,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
10067,r568,World -> Gabon -> Total articles -> With multiple institutions,World,Gabon,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
10067,r569,World -> Gabon -> Total articles -> With domestic institutions only,World,Gabon,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r570,World -> Gabon -> Total articles -> With international institutions,World,Gabon,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
10067,r571,"World -> Gambia, The",World,"Gambia, The",,,2,,,,,,,,,,,,,,,,,,,,
10067,r572,"World -> Gambia, The -> Total articles",World,"Gambia, The",Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
10067,r573,"World -> Gambia, The -> Total articles -> With multiple institutions",World,"Gambia, The",Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
10067,r574,"World -> Gambia, The -> Total articles -> With domestic institutions only",World,"Gambia, The",Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r575,"World -> Gambia, The -> Total articles -> With international institutions",World,"Gambia, The",Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
10067,r576,World -> Ghana,World,Ghana,,,2,,,,,,,,,,,,,,,,,,,,
10067,r577,World -> Ghana -> Total articles,World,Ghana,Total articles,,3,0,0,0,0,2,1,1,1,4,1,1,5,2,4,9,6,36,29,65,81
10067,r578,World -> Ghana -> Total articles -> With multiple institutions,World,Ghana,Total articles,With multiple institutions,4,0,0,0,0,2,0,1,0,2,1,1,4,2,3,6,4,32,23,51,68
10067,r579,World -> Ghana -> Total articles -> With domestic institutions only,World,Ghana,Total articles,With domestic institutions only,4,0,0,0,0,0,1,0,1,2,0,0,2,0,1,4,3,19,11,31,24
10067,r580,World -> Ghana -> Total articles -> With international institutions,World,Ghana,Total articles,With international institutions,4,0,0,0,0,2,0,1,0,2,1,1,3,2,3,5,3,17,18,33,57
10067,r581,World -> Kenya,World,Kenya,,,2,,,,,,,,,,,,,,,,,,,,
10067,r582,World -> Kenya -> Total articles,World,Kenya,Total articles,,3,0,0,2,0,1,1,1,3,0,3,1,3,4,8,22,21,23,42,38,49
10067,r583,World -> Kenya -> Total articles -> With multiple institutions,World,Kenya,Total articles,With multiple institutions,4,0,0,2,0,0,1,0,1,0,1,1,3,4,5,14,11,16,25,28,34
10067,r584,World -> Kenya -> Total articles -> With domestic institutions only,World,Kenya,Total articles,With domestic institutions only,4,0,0,1,0,1,0,1,2,0,2,0,0,1,3,14,13,11,29,24,24
10067,r585,World -> Kenya -> Total articles -> With international institutions,World,Kenya,Total articles,With international institutions,4,0,0,1,0,0,1,0,1,0,1,1,3,3,5,8,8,12,13,14,25
10067,r586,World -> Lesotho,World,Lesotho,,,2,,,,,,,,,,,,,,,,,,,,
10067,r587,World -> Lesotho -> Total articles,World,Lesotho,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2
10067,r588,World -> Lesotho -> Total articles -> With multiple institutions,World,Lesotho,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
10067,r589,World -> Lesotho -> Total articles -> With domestic institutions only,World,Lesotho,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10067,r590,World -> Lesotho -> Total articles -> With international institutions,World,Lesotho,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
10067,r591,World -> Liberia,World,Liberia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r592,World -> Liberia -> Total articles,World,Liberia,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
10067,r593,World -> Liberia -> Total articles -> With multiple institutions,World,Liberia,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
10067,r594,World -> Liberia -> Total articles -> With domestic institutions only,World,Liberia,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10067,r595,World -> Liberia -> Total articles -> With international institutions,World,Liberia,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
10067,r596,World -> Libya,World,Libya,,,2,,,,,,,,,,,,,,,,,,,,
10067,r597,World -> Libya -> Total articles,World,Libya,Total articles,,3,1,0,0,4,1,5,3,5,1,4,4,4,9,4,15,11,12,34,180,164
10067,r598,World -> Libya -> Total articles -> With multiple institutions,World,Libya,Total articles,With multiple institutions,4,0,0,0,1,1,4,2,4,1,1,3,3,7,4,11,7,12,29,81,116
10067,r599,World -> Libya -> Total articles -> With domestic institutions only,World,Libya,Total articles,With domestic institutions only,4,1,0,0,3,0,2,2,3,1,4,1,1,4,0,9,4,1,14,142,101
10067,r600,World -> Libya -> Total articles -> With international institutions,World,Libya,Total articles,With international institutions,4,0,0,0,1,1,3,1,2,0,0,3,3,5,4,6,7,11,20,37,63
10067,r601,World -> Madagascar,World,Madagascar,,,2,,,,,,,,,,,,,,,,,,,,
10067,r602,World -> Madagascar -> Total articles,World,Madagascar,Total articles,,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,5,2,6,1,5,6
10067,r603,World -> Madagascar -> Total articles -> With multiple institutions,World,Madagascar,Total articles,With multiple institutions,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,2,1,5,5
10067,r604,World -> Madagascar -> Total articles -> With domestic institutions only,World,Madagascar,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,5,0,0,2
10067,r605,World -> Madagascar -> Total articles -> With international institutions,World,Madagascar,Total articles,With international institutions,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,1,5,4
10067,r606,World -> Malawi,World,Malawi,,,2,,,,,,,,,,,,,,,,,,,,
10067,r607,World -> Malawi -> Total articles,World,Malawi,Total articles,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11
10067,r608,World -> Malawi -> Total articles -> With multiple institutions,World,Malawi,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8
10067,r609,World -> Malawi -> Total articles -> With domestic institutions only,World,Malawi,Total articles,With domestic institutions only,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
10067,r610,World -> Malawi -> Total articles -> With international institutions,World,Malawi,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
10067,r611,World -> Mali,World,Mali,,,2,,,,,,,,,,,,,,,,,,,,
10067,r612,World -> Mali -> Total articles,World,Mali,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6
10067,r613,World -> Mali -> Total articles -> With multiple institutions,World,Mali,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6
10067,r614,World -> Mali -> Total articles -> With domestic institutions only,World,Mali,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r615,World -> Mali -> Total articles -> With international institutions,World,Mali,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6
10067,r616,World -> Mauritania,World,Mauritania,,,2,,,,,,,,,,,,,,,,,,,,
10067,r617,World -> Mauritania -> Total articles,World,Mauritania,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,3
10067,r618,World -> Mauritania -> Total articles -> With multiple institutions,World,Mauritania,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,3
10067,r619,World -> Mauritania -> Total articles -> With domestic institutions only,World,Mauritania,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10067,r620,World -> Mauritania -> Total articles -> With international institutions,World,Mauritania,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,3
10067,r621,World -> Mauritius,World,Mauritius,,,2,,,,,,,,,,,,,,,,,,,,
10067,r622,World -> Mauritius -> Total articles,World,Mauritius,Total articles,,3,0,0,0,1,1,3,2,1,0,0,1,3,3,6,4,13,32,53,32,46
10067,r623,World -> Mauritius -> Total articles -> With multiple institutions,World,Mauritius,Total articles,With multiple institutions,4,0,0,0,1,0,0,1,1,0,0,1,3,3,4,4,9,17,10,14,19
10067,r624,World -> Mauritius -> Total articles -> With domestic institutions only,World,Mauritius,Total articles,With domestic institutions only,4,0,0,0,0,1,3,1,0,0,0,0,2,2,4,2,7,20,44,25,34
10067,r625,World -> Mauritius -> Total articles -> With international institutions,World,Mauritius,Total articles,With international institutions,4,0,0,0,1,0,0,1,1,0,0,1,1,1,2,2,6,12,9,7,12
10067,r626,World -> Morocco,World,Morocco,,,2,,,,,,,,,,,,,,,,,,,,
10067,r627,World -> Morocco -> Total articles,World,Morocco,Total articles,,3,9,3,3,8,24,19,10,13,14,44,56,118,98,244,267,213,508,756,274,600
10067,r628,World -> Morocco -> Total articles -> With multiple institutions,World,Morocco,Total articles,With multiple institutions,4,4,1,3,5,20,12,6,9,10,27,19,67,42,124,135,118,273,426,176,379
10067,r629,World -> Morocco -> Total articles -> With domestic institutions only,World,Morocco,Total articles,With domestic institutions only,4,6,2,2,3,14,7,6,9,9,25,47,90,81,199,202,159,421,598,176,468
10067,r630,World -> Morocco -> Total articles -> With international institutions,World,Morocco,Total articles,With international institutions,4,3,1,1,5,10,12,4,4,5,19,9,28,17,45,65,52,87,156,98,130
10067,r631,World -> Mozambique,World,Mozambique,,,2,,,,,,,,,,,,,,,,,,,,
10067,r632,World -> Mozambique -> Total articles,World,Mozambique,Total articles,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2
10067,r633,World -> Mozambique -> Total articles -> With multiple institutions,World,Mozambique,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
10067,r634,World -> Mozambique -> Total articles -> With domestic institutions only,World,Mozambique,Total articles,With domestic institutions only,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10067,r635,World -> Mozambique -> Total articles -> With international institutions,World,Mozambique,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
10067,r636,World -> Namibia,World,Namibia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r637,World -> Namibia -> Total articles,World,Namibia,Total articles,,3,0,0,1,1,0,0,1,0,0,3,1,0,1,2,6,3,11,23,50,24
10067,r638,World -> Namibia -> Total articles -> With multiple institutions,World,Namibia,Total articles,With multiple institutions,4,0,0,0,1,0,0,0,0,0,3,1,0,0,1,3,2,10,17,19,14
10067,r639,World -> Namibia -> Total articles -> With domestic institutions only,World,Namibia,Total articles,With domestic institutions only,4,0,0,1,0,0,0,1,0,0,1,0,0,1,1,3,1,2,11,43,12
10067,r640,World -> Namibia -> Total articles -> With international institutions,World,Namibia,Total articles,With international institutions,4,0,0,0,1,0,0,0,0,0,2,1,0,0,1,3,2,9,12,7,12
10067,r641,World -> Niger,World,Niger,,,2,,,,,,,,,,,,,,,,,,,,
10067,r642,World -> Niger -> Total articles,World,Niger,Total articles,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2
10067,r643,World -> Niger -> Total articles -> With multiple institutions,World,Niger,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
10067,r644,World -> Niger -> Total articles -> With domestic institutions only,World,Niger,Total articles,With domestic institutions only,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10067,r645,World -> Niger -> Total articles -> With international institutions,World,Niger,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
10067,r646,World -> Nigeria,World,Nigeria,,,2,,,,,,,,,,,,,,,,,,,,
10067,r647,World -> Nigeria -> Total articles,World,Nigeria,Total articles,,3,1,3,2,3,4,10,8,10,24,8,6,17,21,36,81,80,348,150,278,317
10067,r648,World -> Nigeria -> Total articles -> With multiple institutions,World,Nigeria,Total articles,With multiple institutions,4,0,1,0,1,2,6,7,4,13,5,4,11,13,27,65,63,254,117,209,260
10067,r649,World -> Nigeria -> Total articles -> With domestic institutions only,World,Nigeria,Total articles,With domestic institutions only,4,1,2,2,2,2,5,4,7,17,6,2,7,14,17,37,38,194,58,152,150
10067,r650,World -> Nigeria -> Total articles -> With international institutions,World,Nigeria,Total articles,With international institutions,4,0,1,0,1,2,5,4,3,7,2,4,10,7,19,44,42,152,92,124,167
10067,r651,World -> Rwanda,World,Rwanda,,,2,,,,,,,,,,,,,,,,,,,,
10067,r652,World -> Rwanda -> Total articles,World,Rwanda,Total articles,,3,1,0,1,0,2,2,0,0,0,0,0,0,1,2,2,5,5,13,26,17
10067,r653,World -> Rwanda -> Total articles -> With multiple institutions,World,Rwanda,Total articles,With multiple institutions,4,1,0,1,0,2,2,0,0,0,0,0,0,1,2,2,4,5,10,17,16
10067,r654,World -> Rwanda -> Total articles -> With domestic institutions only,World,Rwanda,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,12,5
10067,r655,World -> Rwanda -> Total articles -> With international institutions,World,Rwanda,Total articles,With international institutions,4,1,0,1,0,2,2,0,0,0,0,0,0,1,2,2,4,4,10,14,12
10067,r656,World -> S&#227;o Tom&#233; and Pr&#237;ncipe,World,S&#227;o Tom&#233; and Pr&#237;ncipe,,,2,,,,,,,,,,,,,,,,,,,,
10067,r657,World -> S&#227;o Tom&#233; and Pr&#237;ncipe -> Total articles,World,S&#227;o Tom&#233; and Pr&#237;ncipe,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10067,r658,World -> S&#227;o Tom&#233; and Pr&#237;ncipe -> Total articles -> With multiple institutions,World,S&#227;o Tom&#233; and Pr&#237;ncipe,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10067,r659,World -> S&#227;o Tom&#233; and Pr&#237;ncipe -> Total articles -> With domestic institutions only,World,S&#227;o Tom&#233; and Pr&#237;ncipe,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r660,World -> S&#227;o Tom&#233; and Pr&#237;ncipe -> Total articles -> With international institutions,World,S&#227;o Tom&#233; and Pr&#237;ncipe,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10067,r661,World -> Senegal,World,Senegal,,,2,,,,,,,,,,,,,,,,,,,,
10067,r662,World -> Senegal -> Total articles,World,Senegal,Total articles,,3,1,0,0,0,2,1,2,1,2,2,1,3,6,10,11,25,8,28,19,33
10067,r663,World -> Senegal -> Total articles -> With multiple institutions,World,Senegal,Total articles,With multiple institutions,4,1,0,0,0,2,1,1,1,1,2,1,3,4,5,8,14,6,19,12,25
10067,r664,World -> Senegal -> Total articles -> With domestic institutions only,World,Senegal,Total articles,With domestic institutions only,4,0,0,0,0,0,0,1,0,1,0,0,0,2,6,8,17,5,18,11,20
10067,r665,World -> Senegal -> Total articles -> With international institutions,World,Senegal,Total articles,With international institutions,4,1,0,0,0,2,1,1,1,1,2,1,3,4,4,3,8,3,9,8,13
10067,r666,World -> Sierra Leone,World,Sierra Leone,,,2,,,,,,,,,,,,,,,,,,,,
10067,r667,World -> Sierra Leone -> Total articles,World,Sierra Leone,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
10067,r668,World -> Sierra Leone -> Total articles -> With multiple institutions,World,Sierra Leone,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10067,r669,World -> Sierra Leone -> Total articles -> With domestic institutions only,World,Sierra Leone,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,r670,World -> Sierra Leone -> Total articles -> With international institutions,World,Sierra Leone,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10067,r671,World -> Somalia,World,Somalia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r672,World -> Somalia -> Total articles,World,Somalia,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
10067,r673,World -> Somalia -> Total articles -> With multiple institutions,World,Somalia,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
10067,r674,World -> Somalia -> Total articles -> With domestic institutions only,World,Somalia,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
