table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8006,r353,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,352,"['157', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r354,All institutions -> Alfred U.,All institutions,Alfred U.,2,353,"['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['152', '']","['0', '']"
8006,r355,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,354,"['146', '']","['0', '']","['123', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r356,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,355,"['144', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r357,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,356,"['133', '']","['0', '']","['0', '']","['39', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']"
8006,r358,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,357,"['131', '']","['0', '']","['71', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r359,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,358,"['127', 'i']","['13', 'i']","['3', 'i']","['28', 'i']","['1', 'i']","['9', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['70', 'i']","['2', 'i']"
8006,r360,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,359,"['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']"
8006,r361,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,360,"['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r362,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,361,"['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r363,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,362,"['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r364,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,363,"['118', '']","['0', '']","['0', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r365,All institutions -> Colgate U.,All institutions,Colgate U.,2,364,"['117', '']","['115', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r366,All institutions -> Biola U.,All institutions,Biola U.,2,365,"['113', 'i']","['19', 'i']","['0', 'i']","['18', 'i']","['5', 'i']","['15', 'i']","['1', 'i']","['1', 'i']","['2', 'i']","['52', 'i']","['0', 'i']"
8006,r367,All institutions -> Pomona C.,All institutions,Pomona C.,2,366,"['110', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']"
8006,r368,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,366,"['110', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['110', 'i']","['0', 'i']"
8006,r369,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,368,"['109', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['38', '']","['61', '']","['0', '']","['0', '']","['0', '']"
8006,r370,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,369,"['108', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['108', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r371,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,370,"['107', '']","['0', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r372,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,370,"['107', 'i']","['8', 'i']","['0', 'i']","['8', 'i']","['2', 'i']","['8', 'i']","['0', 'i']","['10', 'i']","['0', 'i']","['68', 'i']","['3', 'i']"
8006,r373,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,372,"['105', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r374,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,373,"['104', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r375,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,374,"['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r376,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,374,"['99', '']","['46', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r377,All institutions -> Smith C.,All institutions,Smith C.,2,374,"['99', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r378,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,377,"['94', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
8006,r379,All institutions -> New School,All institutions,New School,2,378,"['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r380,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,379,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']"
8006,r381,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,380,"['90', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r382,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,381,"['83', 'i']","['0', 'i']","['0', 'i']","['36', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['45', 'i']","['2', 'i']"
8006,r383,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,382,"['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
8006,r384,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,383,"['80', 'i']","['8', 'i']","['1', 'i']","['8', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['60', 'i']","['0', 'i']"
8006,r385,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,384,"['78', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r386,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,384,"['78', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r387,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,386,"['77', '']","['44', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r388,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,387,"['73', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']"
8006,r389,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,388,"['71', 'i']","['23', 'i']","['1', 'i']","['21', 'i']","['6', 'i']","['19', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r390,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,388,"['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
8006,r391,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,388,"['71', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r392,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,391,"['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r393,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,392,"['68', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r394,All institutions -> C. Wooster,All institutions,C. Wooster,2,393,"['66', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['66', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r395,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,393,"['66', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
8006,r396,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,395,"['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
8006,r397,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,395,"['63', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['26', '']"
8006,r398,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,397,"['62', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r399,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,398,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r400,All institutions -> Williams C.,All institutions,Williams C.,2,398,"['61', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['5', 'i']","['56', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r401,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,400,"['60', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']"
8006,r402,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,400,"['60', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['60', 'i']","['0', 'i']","['0', 'i']"
8006,r403,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,402,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r404,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,403,"['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']"
8006,r405,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,404,"['57', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r406,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,405,"['54', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r407,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,406,"['53', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r408,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,407,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r409,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,408,"['45', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r410,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,409,"['43', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
8006,r411,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,409,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r412,All institutions -> Long Island U.,All institutions,Long Island U.,2,411,"['39', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r413,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,411,"['39', 'i']","['0', 'i']","['0', 'i']","['39', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r414,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,411,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r415,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,414,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
8006,r416,All institutions -> Clark U.,All institutions,Clark U.,2,415,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r417,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,416,"['36', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r418,All institutions -> U. Hartford,All institutions,U. Hartford,2,416,"['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['33', '']","['0', '']"
8006,r419,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,418,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
8006,r420,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,419,"['34', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r421,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,419,"['34', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r422,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,421,"['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r423,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,422,"['27', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
8006,r424,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,423,"['26', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r425,All institutions -> Northland C.,All institutions,Northland C.,2,423,"['26', 'i']","['0', 'i']","['0', 'i']","['25', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r426,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,423,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']"
8006,r427,All institutions -> Ball State U.,All institutions,Ball State U.,2,426,"['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']"
8006,r428,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,427,"['24', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r429,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,427,"['24', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r430,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,429,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']"
8006,r431,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,430,"['19', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r432,All institutions -> Albany State U.,All institutions,Albany State U.,2,431,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
8006,r433,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,431,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r434,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,433,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
8006,r435,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,434,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r436,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,435,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']"
8006,r437,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,435,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r438,All institutions -> James Madison U.,All institutions,James Madison U.,2,435,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
8006,r439,All institutions -> Vassar C.,All institutions,Vassar C.,2,435,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r440,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,439,"['14', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r441,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,439,"['14', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r442,All institutions -> C. Charleston,All institutions,C. Charleston,2,441,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r443,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,441,"['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']"
8006,r444,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,441,"['9', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r445,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,444,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
8006,r446,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,445,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r447,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,445,"['6', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r448,All institutions -> Canisius C.,All institutions,Canisius C.,2,447,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']"
8006,r449,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,447,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r450,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,449,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r451,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,449,"['3', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r452,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,451,"['2', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r453,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,451,"['2', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r454,All institutions -> Barnard C.,All institutions,Barnard C.,2,453,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
8006,r455,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,453,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
