table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3176,r364,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,363,"['6', '']","['0', '']","['0', '']","['4', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r365,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,363,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r366,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,363,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']"
3176,r367,All institutions -> Tulane U.,All institutions,Tulane U.,2,363,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r368,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,367,"['5', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r369,All institutions -> Augusta U.,All institutions,Augusta U.,2,368,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r370,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,368,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r371,All institutions -> Haverford C.,All institutions,Haverford C.,2,368,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
3176,r372,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,368,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r373,All institutions -> U. North Florida,All institutions,U. North Florida,2,368,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r374,All institutions -> DePaul U.,All institutions,DePaul U.,2,373,"['3', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r375,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,373,"['3', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3176,r376,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,373,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
3176,r377,All institutions -> Willamette U.,All institutions,Willamette U.,2,373,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
3176,r378,All institutions -> Canisius C.,All institutions,Canisius C.,2,377,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r379,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,377,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
3176,r380,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,377,"['2', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
3176,r381,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,377,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
3176,r382,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,377,"['2', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']"
3176,r383,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,377,"['2', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r384,All institutions -> Biola U.,All institutions,Biola U.,2,383,"['1', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3176,r385,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,383,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r386,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,383,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r387,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,383,"['1', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
