table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5445,r346,All institutions -> U. North Florida,All institutions,U. North Florida,2,344,"['806', '']","['51', '']","['0', '']","['123', '']","['0', '']","['280', '']","['0', '']","['26', '']","['0', '']","['34', '']","['292', '']"
5445,r347,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,346,"['803', '']","['39', '']","['50', '']","['0', '']","['53', '']","['66', '']","['0', '']","['48', '']","['0', '']","['0', '']","['547', '']"
5445,r348,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,347,"['779', '']","['0', '']","['137', '']","['75', '']","['308', '']","['21', '']","['180', '']","['58', '']","['0', '']","['0', '']","['0', '']"
5445,r349,All institutions -> Vassar C.,All institutions,Vassar C.,2,347,"['779', '']","['273', '']","['0', '']","['3', '']","['332', '']","['101', '']","['11', '']","['59', '']","['0', '']","['0', '']","['0', '']"
5445,r350,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,349,"['776', 'i']","['1', 'i']","['423', 'i']","['88', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['264', 'i']"
5445,r351,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,350,"['771', '']","['105', '']","['0', '']","['88', '']","['4', '']","['422', '']","['0', '']","['11', '']","['0', '']","['0', '']","['141', '']"
5445,r352,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,351,"['770', '']","['91', '']","['5', '']","['20', '']","['0', '']","['152', '']","['90', '']","['53', '']","['3', '']","['12', '']","['344', '']"
5445,r353,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,352,"['765', '']","['140', '']","['0', '']","['154', '']","['22', '']","['396', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r354,All institutions -> Wright State U.,All institutions,Wright State U.,2,353,"['764', '']","['0', '']","['56', '']","['62', '']","['0', '']","['257', '']","['75', '']","['0', '']","['0', '']","['314', '']","['0', '']"
5445,r355,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,354,"['759', '']","['0', '']","['397', '']","['310', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['48', '']","['0', '']"
5445,r356,All institutions -> C. Charleston,All institutions,C. Charleston,2,355,"['756', '']","['90', '']","['357', '']","['209', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
5445,r357,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,355,"['756', '']","['79', '']","['0', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['400', '']","['0', '']"
5445,r358,All institutions -> New School,All institutions,New School,2,357,"['752', '']","['0', '']","['414', '']","['0', '']","['0', '']","['0', '']","['281', '']","['0', '']","['0', '']","['57', '']","['0', '']"
5445,r359,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,358,"['734', '']","['0', '']","['0', '']","['681', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r360,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,359,"['731', 'i']","['96', 'i']","['0', 'i']","['123', 'i']","['32', 'i']","['152', 'i']","['10', 'i']","['21', 'i']","['0', 'i']","['250', 'i']","['47', 'i']"
5445,r361,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,359,"['731', '']","['194', '']","['0', '']","['190', '']","['4', '']","['338', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
5445,r362,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,361,"['718', '']","['0', '']","['0', '']","['37', '']","['95', '']","['514', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']"
5445,r363,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,362,"['712', '']","['0', '']","['247', '']","['223', '']","['87', '']","['0', '']","['56', '']","['97', '']","['0', '']","['0', '']","['2', '']"
5445,r364,All institutions -> Claflin U.,All institutions,Claflin U.,2,363,"['708', '']","['253', '']","['37', '']","['40', '']","['13', '']","['121', '']","['0', '']","['75', '']","['0', '']","['169', '']","['0', '']"
5445,r365,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,364,"['703', '']","['193', '']","['0', '']","['2', '']","['5', '']","['74', '']","['393', '']","['0', '']","['0', '']","['0', '']","['36', '']"
5445,r366,All institutions -> Fordham U.,All institutions,Fordham U.,2,364,"['703', '']","['0', '']","['0', '']","['340', '']","['66', '']","['81', '']","['120', '']","['0', '']","['0', '']","['0', '']","['96', '']"
5445,r367,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,366,"['701', '']","['541', '']","['0', '']","['81', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']"
5445,r368,All institutions -> Doane U.,All institutions,Doane U.,2,367,"['699', 'i']","['175', 'i']","['0', 'i']","['256', 'i']","['0', 'i']","['62', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['206', 'i']"
5445,r369,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,368,"['697', '']","['452', '']","['0', '']","['154', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r370,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,369,"['696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['426', '']","['0', '']","['0', '']","['0', '']","['270', '']","['0', '']"
5445,r371,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,370,"['676', '']","['657', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']"
5445,r372,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,371,"['674', '']","['190', '']","['163', '']","['29', '']","['47', '']","['0', '']","['0', '']","['75', '']","['0', '']","['25', '']","['145', '']"
5445,r373,All institutions -> Towson U.,All institutions,Towson U.,2,372,"['659', '']","['210', '']","['95', '']","['126', '']","['50', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']"
5445,r374,All institutions -> U. West Florida,All institutions,U. West Florida,2,373,"['654', '']","['113', '']","['0', '']","['201', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['161', '']"
5445,r375,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,374,"['649', '']","['226', '']","['0', '']","['100', '']","['114', '']","['204', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
5445,r376,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,374,"['649', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['349', '']","['0', '']"
5445,r377,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,376,"['644', '']","['35', '']","['0', '']","['322', '']","['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r378,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,377,"['643', '']","['0', '']","['0', '']","['312', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r379,All institutions -> Haverford C.,All institutions,Haverford C.,2,378,"['641', '']","['39', '']","['103', '']","['0', '']","['65', '']","['329', '']","['93', '']","['12', '']","['0', '']","['0', '']","['0', '']"
5445,r380,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,379,"['638', '']","['76', '']","['0', '']","['23', '']","['72', '']","['410', '']","['0', '']","['30', '']","['0', '']","['0', '']","['27', '']"
5445,r381,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,380,"['637', '']","['16', '']","['21', '']","['4', '']","['30', '']","['287', '']","['0', '']","['0', '']","['0', '']","['266', '']","['13', '']"
5445,r382,All institutions -> Ball State U.,All institutions,Ball State U.,2,381,"['623', '']","['256', '']","['0', '']","['39', '']","['35', '']","['222', '']","['64', '']","['7', '']","['0', '']","['0', '']","['0', '']"
5445,r383,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,382,"['622', '']","['0', '']","['0', '']","['622', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r384,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,383,"['621', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['621', '']","['0', '']"
5445,r385,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,384,"['613', '']","['0', '']","['0', '']","['419', '']","['0', '']","['194', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r386,All institutions -> U. New England,All institutions,U. New England,2,385,"['609', '']","['0', '']","['336', '']","['273', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r387,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,386,"['607', '']","['3', '']","['46', '']","['213', '']","['0', '']","['254', '']","['51', '']","['40', '']","['0', '']","['0', '']","['0', '']"
5445,r388,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,387,"['599', '']","['0', '']","['0', '']","['8', '']","['0', '']","['531', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']"
5445,r389,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,388,"['595', '']","['8', '']","['0', '']","['313', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['243', '']"
5445,r390,All institutions -> U. New Haven,All institutions,U. New Haven,2,388,"['595', '']","['489', '']","['97', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r391,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,390,"['584', '']","['0', '']","['188', '']","['69', '']","['0', '']","['250', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r392,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,391,"['570', '']","['70', '']","['239', '']","['43', '']","['0', '']","['144', '']","['0', '']","['65', '']","['9', '']","['0', '']","['0', '']"
5445,r393,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,391,"['570', '']","['0', '']","['0', '']","['56', '']","['297', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r394,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,393,"['569', '']","['569', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r395,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,394,"['565', '']","['76', '']","['13', '']","['45', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['285', '']"
5445,r396,All institutions -> Creighton U.,All institutions,Creighton U.,2,395,"['560', 'i']","['104', 'i']","['49', 'i']","['86', 'i']","['38', 'i']","['206', 'i']","['14', 'i']","['22', 'i']","['0', 'i']","['0', 'i']","['41', 'i']"
5445,r397,All institutions -> Pomona C.,All institutions,Pomona C.,2,396,"['559', '']","['44', '']","['74', '']","['135', '']","['77', '']","['166', '']","['4', '']","['59', '']","['0', '']","['0', '']","['0', '']"
5445,r398,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,397,"['558', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['539', '']","['0', '']","['0', '']","['0', '']"
5445,r399,All institutions -> Colgate U.,All institutions,Colgate U.,2,398,"['555', '']","['112', '']","['128', '']","['84', '']","['56', '']","['165', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
5445,r400,All institutions -> Central State U.,All institutions,Central State U.,2,399,"['548', '']","['0', '']","['0', '']","['21', '']","['37', '']","['6', '']","['0', '']","['0', '']","['319', '']","['165', '']","['0', '']"
5445,r401,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,400,"['546', '']","['6', '']","['0', '']","['283', '']","['42', '']","['161', '']","['0', '']","['32', '']","['17', '']","['0', '']","['5', '']"
5445,r402,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,401,"['529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r403,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,402,"['527', '']","['0', '']","['0', '']","['527', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r404,All institutions -> Kean U.,All institutions,Kean U.,2,403,"['522', '']","['417', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r405,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,404,"['520', '']","['0', '']","['37', '']","['368', '']","['0', '']","['103', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r406,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,405,"['495', '']","['99', '']","['0', '']","['297', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r407,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,406,"['494', '']","['0', '']","['0', '']","['494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r408,All institutions -> U. Richmond,All institutions,U. Richmond,2,407,"['493', '']","['0', '']","['0', '']","['160', '']","['21', '']","['188', '']","['91', '']","['33', '']","['0', '']","['0', '']","['0', '']"
5445,r409,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,408,"['490', '']","['0', '']","['8', '']","['239', '']","['78', '']","['85', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r410,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,409,"['484', '']","['0', '']","['16', '']","['164', '']","['72', '']","['195', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r411,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,410,"['477', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['344', '']"
5445,r412,All institutions -> Macalester C.,All institutions,Macalester C.,2,411,"['471', '']","['0', '']","['268', '']","['71', '']","['72', '']","['47', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']"
5445,r413,All institutions -> Colby C.,All institutions,Colby C.,2,412,"['469', '']","['5', '']","['175', '']","['128', '']","['10', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r414,All institutions -> Davidson C.,All institutions,Davidson C.,2,413,"['459', '']","['0', '']","['0', '']","['177', '']","['51', '']","['46', '']","['107', '']","['78', '']","['0', '']","['0', '']","['0', '']"
5445,r415,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,414,"['454', '']","['0', '']","['18', '']","['327', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['77', '']"
5445,r416,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,415,"['438', '']","['0', '']","['51', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['226', '']","['30', '']","['0', '']"
5445,r417,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,416,"['436', '']","['0', '']","['156', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['267', '']","['0', '']"
5445,r418,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,417,"['425', '']","['28', '']","['1', '']","['37', '']","['0', '']","['195', '']","['0', '']","['26', '']","['0', '']","['137', '']","['1', '']"
5445,r419,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,418,"['424', '']","['0', '']","['0', '']","['0', '']","['56', '']","['228', '']","['0', '']","['0', '']","['0', '']","['139', '']","['1', '']"
5445,r420,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,419,"['421', '']","['0', '']","['4', '']","['30', '']","['35', '']","['352', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r421,All institutions -> Kettering U.,All institutions,Kettering U.,2,420,"['419', '']","['0', '']","['0', '']","['0', '']","['0', '']","['305', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']"
5445,r422,All institutions -> Liberty U.,All institutions,Liberty U.,2,420,"['419', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['419', '']","['0', '']"
5445,r423,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,422,"['414', '']","['0', '']","['414', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r424,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,423,"['409', '']","['0', '']","['0', '']","['337', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r425,All institutions -> Furman U.,All institutions,Furman U.,2,424,"['403', '']","['0', '']","['6', '']","['0', '']","['0', '']","['320', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']"
5445,r426,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,425,"['402', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['191', '']","['0', '']","['40', '']"
5445,r427,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,426,"['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['378', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
5445,r428,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,426,"['396', 'i']","['132', 'i']","['0', 'i']","['123', 'i']","['93', 'i']","['4', 'i']","['0', 'i']","['0', 'i']","['44', 'i']","['0', 'i']","['0', 'i']"
5445,r429,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,428,"['395', '']","['0', '']","['0', '']","['223', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r430,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,429,"['392', '']","['86', '']","['82', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['149', '']"
5445,r431,All institutions -> Mills C.,All institutions,Mills C.,2,430,"['390', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['390', '']"
5445,r432,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,431,"['383', '']","['57', '']","['69', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['247', '']"
5445,r433,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,432,"['382', '']","['0', '']","['59', '']","['0', '']","['35', '']","['261', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']"
5445,r434,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,433,"['380', '']","['132', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['214', '']","['24', '']"
5445,r435,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,434,"['378', '']","['0', '']","['71', '']","['78', '']","['91', '']","['123', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']"
5445,r436,All institutions -> Trinity U.,All institutions,Trinity U.,2,434,"['378', '']","['15', '']","['3', '']","['0', '']","['68', '']","['280', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
5445,r437,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,436,"['377', '']","['0', '']","['0', '']","['26', '']","['123', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r438,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,437,"['375', '']","['0', '']","['147', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['153', '']","['25', '']","['0', '']"
5445,r439,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,438,"['374', '']","['0', '']","['94', '']","['64', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['118', '']"
5445,r440,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,439,"['372', '']","['0', '']","['0', '']","['315', '']","['52', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r441,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,440,"['368', '']","['0', '']","['114', '']","['39', '']","['83', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r442,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,440,"['368', '']","['17', '']","['0', '']","['239', '']","['40', '']","['54', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
5445,r443,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,442,"['366', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['328', '']"
5445,r444,All institutions -> Lamar U.,All institutions,Lamar U.,2,443,"['364', '']","['14', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['284', '']","['12', '']"
5445,r445,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,443,"['364', '']","['0', '']","['30', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['168', '']","['0', '']"
5445,r446,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,445,"['360', '']","['0', '']","['0', '']","['360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r447,All institutions -> Calvin U.,All institutions,Calvin U.,2,446,"['359', 'i']","['10', 'i']","['0', 'i']","['146', 'i']","['0', 'i']","['183', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['20', 'i']","['0', 'i']"
5445,r448,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,447,"['358', '']","['0', '']","['0', '']","['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r449,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,448,"['356', '']","['0', '']","['0', '']","['289', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']"
5445,r450,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,449,"['355', '']","['0', '']","['56', '']","['136', '']","['0', '']","['116', '']","['24', '']","['23', '']","['0', '']","['0', '']","['0', '']"
5445,r451,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,450,"['354', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['154', '']"
5445,r452,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,451,"['351', '']","['0', '']","['0', '']","['233', '']","['117', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5445,r453,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,452,"['349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r454,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,453,"['345', '']","['0', '']","['0', '']","['83', '']","['64', '']","['198', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r455,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,454,"['339', '']","['0', '']","['339', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r456,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,455,"['338', '']","['0', '']","['0', '']","['191', '']","['74', '']","['73', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r457,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,456,"['336', '']","['3', '']","['130', '']","['13', '']","['13', '']","['102', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']"
5445,r458,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,457,"['335', '']","['0', '']","['0', '']","['198', '']","['24', '']","['61', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']"
5445,r459,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,458,"['330', '']","['0', '']","['0', '']","['0', '']","['19', '']","['123', '']","['0', '']","['0', '']","['0', '']","['188', '']","['0', '']"
5445,r460,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,459,"['327', '']","['0', '']","['107', '']","['1', '']","['0', '']","['89', '']","['113', '']","['0', '']","['0', '']","['0', '']","['17', '']"
5445,r461,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,460,"['324', '']","['0', '']","['0', '']","['0', '']","['148', '']","['176', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r462,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,461,"['322', '']","['0', '']","['0', '']","['10', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']"
5445,r463,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,461,"['322', '']","['0', '']","['0', '']","['0', '']","['0', '']","['167', '']","['0', '']","['1', '']","['0', '']","['0', '']","['154', '']"
5445,r464,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,463,"['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['318', '']"
5445,r465,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,463,"['318', '']","['36', '']","['0', '']","['1', '']","['77', '']","['190', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']"
5445,r466,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,465,"['314', '']","['0', '']","['95', '']","['3', '']","['3', '']","['118', '']","['0', '']","['0', '']","['0', '']","['91', '']","['4', '']"
5445,r467,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,466,"['313', '']","['0', '']","['298', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r468,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,466,"['313', '']","['101', '']","['46', '']","['0', '']","['2', '']","['153', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r469,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,466,"['313', '']","['55', '']","['0', '']","['0', '']","['0', '']","['258', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r470,All institutions -> Stonehill C.,All institutions,Stonehill C.,2,469,"['311', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['281', '']"
