table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12707,r352,All institutions -> Norwich U.,All institutions,Norwich U.,2,351,"['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']","['0', '']","['106', '']","['0', '']"
12707,r353,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,352,"['255', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['29', '']","['0', '']"
12707,r354,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,353,"['245', '']","['154', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
12707,r355,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,354,"['242', '']","['182', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']"
12707,r356,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,355,"['235', 'i']","['207', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['28', 'i']","['0', 'i']"
12707,r357,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,356,"['232', '']","['0', '']","['150', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r358,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,357,"['230', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['177', '']","['0', '']"
12707,r359,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,358,"['229', '']","['0', '']","['0', '']","['229', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r360,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,359,"['222', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12707,r361,All institutions -> Canisius U.,All institutions,Canisius U.,2,360,"['212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['212', '']","['0', '']","['0', '']"
12707,r362,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,361,"['207', '']","['0', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r363,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,362,"['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']"
12707,r364,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,363,"['187', 'i']","['1', 'i']","['0', 'i']","['126', 'i']","['24', 'i']","['28', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['7', 'i']"
12707,r365,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,364,"['186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['0', '']","['107', '']","['0', '']"
12707,r366,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,365,"['182', '']","['0', '']","['0', '']","['84', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r367,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,366,"['178', 'i']","['18', 'i']","['5', 'i']","['38', 'i']","['1', 'i']","['13', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['97', 'i']","['4', 'i']"
12707,r368,All institutions -> Providence C.,All institutions,Providence C.,2,367,"['177', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r369,All institutions -> U. North Florida,All institutions,U. North Florida,2,368,"['173', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['128', '']"
12707,r370,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,369,"['168', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['150', '']","['0', '']"
12707,r371,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,370,"['163', '']","['0', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
12707,r372,All institutions -> Dillard U.,All institutions,Dillard U.,2,371,"['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
12707,r373,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,372,"['159', '']","['0', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r374,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,373,"['155', '']","['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r375,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,373,"['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['155', '']","['0', '']","['0', '']","['0', '']"
12707,r376,All institutions -> Reed C.,All institutions,Reed C.,2,375,"['152', 'i']","['1', 'i']","['0', 'i']","['102', 'i']","['22', 'i']","['26', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r377,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,376,"['150', '']","['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r378,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,377,"['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']"
12707,r379,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,377,"['140', 'i']","['11', 'i']","['0', 'i']","['10', 'i']","['2', 'i']","['10', 'i']","['0', 'i']","['13', 'i']","['0', 'i']","['90', 'i']","['4', 'i']"
12707,r380,All institutions -> Central State U.,All institutions,Central State U.,2,379,"['138', '']","['0', '']","['57', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
12707,r381,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,379,"['138', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']"
12707,r382,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,381,"['132', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r383,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,382,"['130', '']","['0', '']","['0', '']","['0', '']","['97', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12707,r384,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,382,"['130', '']","['122', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r385,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,384,"['125', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r386,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,384,"['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r387,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,386,"['124', '']","['0', '']","['0', '']","['57', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r388,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,386,"['124', '']","['0', '']","['98', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r389,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,388,"['122', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r390,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,389,"['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r391,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,390,"['120', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r392,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,391,"['110', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r393,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,392,"['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r394,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,393,"['108', '']","['0', '']","['0', '']","['81', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r395,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,394,"['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']"
12707,r396,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,395,"['99', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r397,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,396,"['98', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r398,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,397,"['97', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['64', '']"
12707,r399,All institutions -> U.S. Coast Guard Academy,All institutions,U.S. Coast Guard Academy,2,398,"['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']"
12707,r400,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,399,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r401,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,399,"['92', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r402,All institutions -> Williams C.,All institutions,Williams C.,2,401,"['91', 'i']","['0', 'i']","['0', 'i']","['65', 'i']","['12', 'i']","['12', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r403,All institutions -> Smith C.,All institutions,Smith C.,2,402,"['88', '']","['73', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r404,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,403,"['86', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r405,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,404,"['84', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r406,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,405,"['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
12707,r407,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,406,"['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r408,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,406,"['75', '']","['3', '']","['30', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r409,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,408,"['73', '']","['0', '']","['25', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r410,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,409,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']"
12707,r411,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,409,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']"
12707,r412,All institutions -> C. Wooster,All institutions,C. Wooster,2,411,"['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r413,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,412,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r414,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,413,"['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r415,All institutions -> Fordham U.,All institutions,Fordham U.,2,414,"['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r416,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,415,"['62', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']"
12707,r417,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,416,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']"
12707,r418,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,417,"['59', '']","['0', '']","['31', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r419,All institutions -> Ball State U.,All institutions,Ball State U.,2,418,"['58', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r420,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,419,"['56', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r421,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,419,"['56', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']"
12707,r422,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,421,"['55', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r423,"All institutions -> SUNY, Buffalo State U.",All institutions,"SUNY, Buffalo State U.",2,422,"['53', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r424,All institutions -> U. Hartford,All institutions,U. Hartford,2,422,"['53', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r425,All institutions -> Elon U.,All institutions,Elon U.,2,424,"['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']"
12707,r426,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,425,"['50', 'i']","['0', 'i']","['0', 'i']","['50', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r427,All institutions -> Pomona C.,All institutions,Pomona C.,2,425,"['50', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
12707,r428,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,427,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r429,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,428,"['43', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
12707,r430,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,428,"['43', '']","['38', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r431,All institutions -> Macalester C.,All institutions,Macalester C.,2,430,"['41', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r432,All institutions -> Calvin U.,All institutions,Calvin U.,2,431,"['40', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r433,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,431,"['40', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r434,All institutions -> James Madison U.,All institutions,James Madison U.,2,431,"['40', '']","['32', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r435,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,434,"['38', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r436,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,435,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
12707,r437,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,436,"['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r438,All institutions -> Northland C.,All institutions,Northland C.,2,436,"['34', 'i']","['0', 'i']","['0', 'i']","['32', 'i']","['1', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r439,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,438,"['33', '']","['0', '']","['0', '']","['30', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r440,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,439,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r441,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,440,"['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']"
12707,r442,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,441,"['28', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r443,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,442,"['26', '']","['0', '']","['0', '']","['19', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r444,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,443,"['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
12707,r445,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,444,"['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r446,All institutions -> Whitman C.,All institutions,Whitman C.,2,444,"['24', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r447,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,446,"['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r448,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,446,"['23', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r449,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,448,"['22', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r450,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,448,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r451,All institutions -> New C. Florida,All institutions,New C. Florida,2,450,"['21', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r452,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,450,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
12707,r453,All institutions -> Drake U.,All institutions,Drake U.,2,452,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']"
12707,r454,All institutions -> Claflin U.,All institutions,Claflin U.,2,453,"['19', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r455,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,453,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
12707,r456,All institutions -> Pace U.,All institutions,Pace U.,2,453,"['19', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r457,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,456,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r458,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,456,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r459,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,458,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
12707,r460,All institutions -> Seattle U.,All institutions,Seattle U.,2,458,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
12707,r461,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,460,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12707,r462,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,460,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12707,r463,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,462,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
12707,r464,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,462,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r465,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,462,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']"
12707,r466,All institutions -> St. Mary's C. Maryland,All institutions,St. Mary's C. Maryland,2,465,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
12707,r467,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,466,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r468,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,467,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
12707,r469,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,467,"['8', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r470,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,469,"['7', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r471,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,469,"['7', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r472,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,469,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r473,All institutions -> Albany State U.,All institutions,Albany State U.,2,472,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r474,All institutions -> Clark U.,All institutions,Clark U.,2,473,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
