table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10172,r460,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,459,"['901', '']","['1,005', '']","['1,115', '']","['1,203', '']","['1,261', '']","['1,352', '']","['1,393', '']","['1,402', '']","['1,343', '']","['1,367', '']","['1,011', '']","['1,329', '']","['1,612', '']"
10172,r461,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,460,"['1,481', '']","['1,191', '']","['985', '']","['868', '']","['977', '']","['658', '']","['911', '']","['1,722', '']","['1,980', '']","['1,814', '']","['941', '']","['1,203', '']","['1,611', '']"
10172,r462,All institutions -> U. Richmond,All institutions,U. Richmond,2,460,"['2,050', '']","['1,705', '']","['2,097', '']","['1,747', '']","['2,004', '']","['1,738', '']","['1,924', '']","['1,870', '']","['1,628', '']","['1,545', '']","['1,588', '']","['1,522', '']","['1,611', '']"
10172,r463,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,462,"['285', '']","['438', '']","['427', '']","['369', '']","['517', '']","['654', '']","['1,060', '']","['1,184', '']","['1,278', '']","['1,045', '']","['936', '']","['1,506', '']","['1,609', '']"
10172,r464,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,462,"['726', '']","['1,236', '']","['1,685', '']","['1,588', '']","['533', '']","['419', '']","['618', '']","['ne', '']","['837', '']","['928', '']","['785', '']","['1,623', '']","['1,609', '']"
10172,r465,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,464,"['1,355', '']","['1,097', '']","['1,118', '']","['1,123', '']","['662', '']","['635', '']","['1,127', '']","['812', '']","['813', '']","['860', '']","['1,234', '']","['1,048', '']","['1,600', '']"
10172,r466,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,465,"['62', '']","['91', '']","['ne', '']","['ne', '']","['224', '']","['ne', '']","['363', '']","['842', '']","['897', '']","['805', '']","['425', '']","['1,019', 'i']","['1,589', '']"
10172,r467,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,466,"['1,689', '']","['977', '']","['2,084', '']","['1,325', '']","['280', '']","['309', '']","['352', '']","['613', '']","['718', '']","['813', '']","['774', '']","['929', '']","['1,585', '']"
10172,r468,All institutions -> Colgate U.,All institutions,Colgate U.,2,467,"['1,519', '']","['1,058', '']","['1,497', '']","['1,320', '']","['1,153', '']","['1,109', '']","['1,217', '']","['1,096', '']","['1,389', '']","['1,202', '']","['858', '']","['1,440', '']","['1,570', '']"
10172,r469,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,468,"['3,009', '']","['3,344', '']","['2,906', '']","['1,991', '']","['1,775', 'i']","['1,558', '']","['1,485', '']","['1,189', '']","['1,100', '']","['1,100', '']","['1,400', '']","['1,733', '']","['1,550', '']"
10172,r470,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,469,"['627', '']","['692', '']","['786', '']","['716', '']","['489', '']","['595', '']","['510', '']","['328', '']","['50', '']","['ne', '']","['736', '']","['1,610', '']","['1,538', '']"
10172,r471,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,470,"['679', '']","['1,278', '']","['1,499', '']","['609', '']","['455', '']","['635', '']","['908', '']","['992', '']","['998', '']","['1,184', '']","['950', '']","['1,187', '']","['1,514', '']"
10172,r472,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,471,"['1,346', '']","['1,883', '']","['1,790', '']","['1,775', '']","['2,374', '']","['2,314', '']","['2,848', '']","['3,168', '']","['2,210', '']","['2,074', '']","['1,442', '']","['1,539', '']","['1,511', '']"
10172,r473,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,472,"['1,078', '']","['941', '']","['1,182', '']","['1,319', '']","['1,067', '']","['1,121', '']","['582', '']","['604', '']","['956', '']","['780', '']","['1,004', '']","['1,085', '']","['1,494', '']"
10172,r474,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,472,"['822', '']","['942', '']","['1,058', '']","['588', '']","['423', '']","['299', '']","['573', '']","['407', '']","['326', '']","['677', '']","['882', '']","['1,009', '']","['1,494', '']"
10172,r475,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,474,"['1,560', '']","['1,300', '']","['1,314', '']","['1,033', '']","['1,145', '']","['1,222', '']","['931', '']","['1,183', '']","['1,113', '']","['1,347', '']","['1,374', '']","['1,135', '']","['1,482', '']"
10172,r476,All institutions -> Pace U.,All institutions,Pace U.,2,475,"['627', '']","['952', '']","['1,469', '']","['1,054', '']","['1,155', '']","['1,329', '']","['1,170', '']","['862', '']","['610', '']","['1,537', '']","['2,120', '']","['1,522', '']","['1,472', '']"
10172,r477,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,476,"['1,273', '']","['691', '']","['931', '']","['647', '']","['669', '']","['740', '']","['873', '']","['963', '']","['992', '']","['1,650', '']","['1,615', '']","['1,625', '']","['1,462', '']"
10172,r478,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,477,"['1,150', '']","['941', '']","['887', '']","['1,001', '']","['1,158', '']","['1,341', '']","['1,502', '']","['1,480', '']","['1,636', '']","['1,235', '']","['1,092', '']","['1,046', '']","['1,392', '']"
10172,r479,All institutions -> Colby C.,All institutions,Colby C.,2,478,"['1,015', '']","['1,002', '']","['1,148', '']","['989', '']","['943', '']","['1,038', '']","['1,061', '']","['1,038', '']","['1,188', '']","['1,058', '']","['787', '']","['623', '']","['1,387', '']"
10172,r480,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,479,"['59', '']","['145', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,978', '']","['1,795', '']","['1,359', '']","['884', '']","['1,383', '']"
10172,r481,All institutions -> Davidson C.,All institutions,Davidson C.,2,480,"['1,153', '']","['1,053', '']","['651', '']","['1,574', '']","['1,166', '']","['1,703', '']","['810', '']","['1,099', '']","['738', '']","['895', '']","['1,254', '']","['1,112', '']","['1,370', '']"
10172,r482,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,481,"['1,667', '']","['1,414', '']","['749', '']","['823', '']","['985', '']","['1,019', '']","['1,879', '']","['1,403', '']","['2,057', '']","['2,144', '']","['1,362', '']","['1,106', '']","['1,351', '']"
10172,r483,All institutions -> Trinity U.,All institutions,Trinity U.,2,482,"['964', '']","['1,046', '']","['1,222', '']","['1,989', '']","['1,535', '']","['1,151', '']","['956', '']","['977', '']","['1,116', '']","['878', '']","['1,195', '']","['1,078', '']","['1,345', '']"
10172,r484,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,483,"['105', '']","['140', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['299', '']","['178', '']","['195', '']","['626', '']","['1,072', '']","['1,240', '']","['1,318', '']"
10172,r485,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,484,"['1,606', '']","['1,513', '']","['1,117', '']","['956', '']","['1,867', '']","['1,230', '']","['1,674', '']","['1,752', '']","['1,745', '']","['1,518', '']","['1,233', '']","['1,362', '']","['1,300', '']"
10172,r486,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,485,"['ne', '']","['1,195', '']","['1,140', '']","['993', '']","['851', '']","['726', '']","['1,107', '']","['860', '']","['669', '']","['726', '']","['1,102', '']","['1,470', '']","['1,298', '']"
10172,r487,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,486,"['212', '']","['377', '']","['446', '']","['362', '']","['1,008', '']","['346', '']","['357', '']","['423', '']","['418', '']","['951', '']","['946', '']","['926', '']","['1,292', 'i']"
10172,r488,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,487,"['1,223', '']","['1,421', '']","['1,149', '']","['1,145', '']","['853', '']","['1,052', '']","['858', '']","['1,303', '']","['968', '']","['838', '']","['745', '']","['499', '']","['1,291', '']"
10172,r489,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,488,"['2,663', '']","['1,652', '']","['1,849', '']","['2,180', '']","['2,127', '']","['1,707', '']","['1,004', 'i']","['830', '']","['2,313', '']","['2,785', '']","['2,206', '']","['2,251', '']","['1,289', '']"
10172,r490,All institutions -> Furman U.,All institutions,Furman U.,2,489,"['1,245', '']","['984', '']","['1,044', '']","['1,108', '']","['857', '']","['1,071', '']","['1,068', '']","['1,292', '']","['1,110', '']","['1,106', '']","['847', '']","['1,028', '']","['1,280', '']"
10172,r491,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,489,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,280', '']"
10172,r492,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,491,"['364', '']","['354', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,282', '']","['1,161', '']","['1,508', '']","['1,278', '']"
10172,r493,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,492,"['1,030', '']","['1,206', '']","['914', '']","['1,786', '']","['666', '']","['378', '']","['ne', '']","['528', '']","['ne', '']","['1,047', '']","['1,072', '']","['758', '']","['1,264', '']"
10172,r494,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,493,"['932', '']","['1,469', '']","['1,619', '']","['1,853', '']","['1,346', '']","['1,713', '']","['1,641', '']","['1,432', '']","['1,265', '']","['1,052', '']","['833', '']","['774', '']","['1,257', '']"
10172,r495,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,494,"['1,247', '']","['1,958', '']","['2,348', '']","['1,336', '']","['1,076', '']","['846', '']","['849', '']","['860', '']","['1,040', '']","['1,203', '']","['1,240', '']","['977', '']","['1,255', '']"
10172,r496,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,495,"['4,455', '']","['3,752', 'i']","['3,049', '']","['2,131', '']","['1,740', 'i']","['1,349', 'i']","['957', 'i']","['1,266', 'i']","['1,575', 'i']","['1,884', 'i']","['2,193', '']","['1,776', '']","['1,235', '']"
10172,r497,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,496,"['963', '']","['1,288', '']","['1,161', '']","['377', '']","['194', '']","['565', '']","['270', '']","['215', '']","['292', '']","['80', '']","['437', '']","['1,597', '']","['1,234', '']"
10172,r498,All institutions -> Butler U.,All institutions,Butler U.,2,497,"['ne', '']","['173', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,227', '']"
10172,r499,All institutions -> Pomona C.,All institutions,Pomona C.,2,498,"['1,038', '']","['1,769', '']","['1,528', '']","['2,144', '']","['1,789', '']","['1,074', '']","['1,579', '']","['1,038', '']","['867', '']","['861', '']","['1,123', '']","['930', '']","['1,217', '']"
10172,r500,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,499,"['2,206', '']","['1,259', '']","['679', '']","['691', '']","['688', '']","['736', '']","['825', '']","['850', '']","['724', '']","['810', '']","['539', '']","['1,003', '']","['1,185', '']"
10172,r501,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,500,"['ne', '']","['133', '']","['ne', '']","['ne', '']","['ne', '']","['327', '']","['272', '']","['726', '']","['237', '']","['ne', '']","['ne', '']","['ne', '']","['1,184', '']"
10172,r502,All institutions -> Claflin U.,All institutions,Claflin U.,2,501,"['3,226', '']","['5,103', '']","['5,090', '']","['2,556', '']","['1,511', '']","['1,158', '']","['1,726', '']","['1,344', '']","['1,491', '']","['1,735', '']","['1,907', '']","['1,005', '']","['1,179', '']"
10172,r503,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,502,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,167', '']"
10172,r504,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,502,"['999', '']","['1,280', '']","['989', '']","['791', '']","['1,006', '']","['448', '']","['270', '']","['316', '']","['195', '']","['339', '']","['477', '']","['759', '']","['1,167', '']"
10172,r505,All institutions -> Williams C.,All institutions,Williams C.,2,504,"['2,330', '']","['2,117', '']","['2,029', '']","['1,498', '']","['1,029', '']","['1,700', '']","['1,614', '']","['1,703', '']","['1,458', '']","['1,131', '']","['1,086', 'i']","['1,152', 'i']","['1,165', 'i']"
10172,r506,All institutions -> New School,All institutions,New School,2,505,"['1,376', '']","['1,512', '']","['1,830', '']","['2,370', '']","['1,892', '']","['2,106', '']","['2,366', '']","['2,126', '']","['1,665', '']","['1,790', '']","['986', '']","['960', '']","['1,164', '']"
10172,r507,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,506,"['1,950', 'i']","['1,976', '']","['1,949', '']","['1,452', '']","['1,102', '']","['669', '']","['ne', '']","['ne', '']","['882', '']","['828', '']","['1,279', '']","['1,137', '']","['1,160', '']"
10172,r508,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,507,"['5,352', '']","['10,176', '']","['3,673', '']","['3,767', '']","['1,956', '']","['1,644', '']","['1,619', '']","['1,305', '']","['960', '']","['ne', '']","['992', '']","['1,266', '']","['1,150', '']"
10172,r509,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,508,"['451', '']","['133', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,137', '']"
10172,r510,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,509,"['769', '']","['1,100', '']","['1,140', '']","['971', 'i']","['1,005', 'i']","['1,040', 'i']","['ne', '']","['1,068', 'i']","['1,061', 'i']","['1,054', 'i']","['1,048', 'i']","['1,039', '']","['1,114', '']"
10172,r511,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,510,"['1,380', '']","['1,634', '']","['1,182', '']","['1,333', '']","['1,643', '']","['1,065', '']","['380', '']","['566', '']","['1,092', '']","['1,690', '']","['1,938', '']","['1,900', '']","['1,110', '']"
10172,r512,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,511,"['963', '']","['986', '']","['704', '']","['741', '']","['969', '']","['ne', '']","['1,086', '']","['1,015', '']","['741', '']","['ne', '']","['1,034', '']","['1,085', 'i']","['1,104', 'i']"
10172,r513,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,512,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['882', '']","['1,046', '']","['883', '']","['1,531', '']","['1,415', '']","['1,559', '']","['681', '']","['1,098', '']"
10172,r514,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,513,"['1,518', '']","['2,328', '']","['2,391', '']","['2,063', '']","['2,513', '']","['2,390', '']","['3,479', '']","['2,922', '']","['1,642', '']","['1,309', '']","['1,024', '']","['848', '']","['1,092', '']"
10172,r515,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,514,"['ne', '']","['111', '']","['ne', '']","['ne', '']","['ne', '']","['403', '']","['ne', '']","['ne', '']","['868', '']","['1,075', '']","['869', '']","['1,076', '']","['1,078', '']"
10172,r516,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,515,"['1,533', '']","['1,439', '']","['1,474', '']","['1,691', '']","['1,281', '']","['1,041', '']","['858', '']","['1,028', '']","['1,031', '']","['1,294', '']","['1,211', '']","['944', '']","['1,076', '']"
10172,r517,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,516,"['942', '']","['735', '']","['794', '']","['815', '']","['692', '']","['1,212', '']","['757', '']","['1,027', '']","['830', '']","['586', '']","['884', '']","['582', '']","['1,074', '']"
10172,r518,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,517,"['1,102', '']","['1,061', '']","['1,082', 'i']","['1,081', 'i']","['1,080', 'i']","['ne', '']","['604', '']","['754', '']","['555', '']","['730', '']","['741', '']","['637', '']","['1,070', '']"
10172,r519,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,518,"['2,188', '']","['1,810', '']","['1,421', '']","['1,690', '']","['2,185', '']","['1,792', '']","['2,740', '']","['2,202', '']","['2,251', '']","['1,974', '']","['799', '']","['979', '']","['1,060', '']"
10172,r520,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,519,"['ne', '']","['1,037', 'i']","['1,070', '']","['650', '']","['341', '']","['174', '']","['221', '']","['478', '']","['734', '']","['964', '']","['1,284', '']","['1,354', '']","['1,056', '']"
10172,r521,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,520,"['1,026', '']","['1,217', '']","['1,432', '']","['1,040', '']","['1,313', '']","['889', '']","['893', '']","['2,084', '']","['794', '']","['1,077', '']","['1,019', '']","['1,348', '']","['1,049', '']"
10172,r522,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,521,"['413', '']","['358', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['764', '']","['776', '']","['714', '']","['ne', '']","['1,021', '']"
10172,r523,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,522,"['ne', '']","['3,073', '']","['2,450', '']","['2,640', '']","['1,633', '']","['4,200', '']","['3,600', '']","['5,560', '']","['1,596', '']","['4,893', '']","['4,568', '']","['3,980', '']","['1,010', '']"
10172,r524,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,523,"['724', '']","['631', 'i']","['592', 'i']","['552', 'i']","['512', 'i']","['470', 'i']","['833', 'i']","['604', 'i']","['526', 'i']","['792', 'i']","['859', 'i']","['845', 'i']","['1,009', 'i']"
10172,r525,All institutions -> Alfred U.,All institutions,Alfred U.,2,524,"['1,645', '']","['1,964', '']","['1,625', '']","['1,447', '']","['1,310', '']","['1,305', '']","['1,318', '']","['883', '']","['1,403', '']","['1,580', '']","['947', '']","['939', '']","['1,008', '']"
10172,r526,All institutions -> Dillard U.,All institutions,Dillard U.,2,525,"['2,711', '']","['5,019', 'i']","['7,325', '']","['7,692', '']","['6,889', '']","['8,851', '']","['7,585', '']","['5,592', '']","['5,503', '']","['1,390', '']","['1,164', '']","['841', '']","['992', '']"
10172,r527,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,526,"['1,056', '']","['1,391', '']","['1,362', '']","['1,206', '']","['1,454', '']","['1,124', '']","['1,215', '']","['1,183', '']","['854', '']","['828', '']","['844', '']","['972', '']","['982', '']"
10172,r528,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,527,"['1,177', '']","['1,181', '']","['1,207', '']","['1,245', '']","['1,500', '']","['1,335', '']","['1,164', '']","['775', '']","['680', '']","['764', '']","['613', '']","['751', '']","['969', '']"
10172,r529,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,528,"['2,150', '']","['2,013', 'i']","['1,876', '']","['1,240', '']","['1,095', '']","['1,006', '']","['1,250', '']","['1,158', '']","['1,171', '']","['775', '']","['809', '']","['895', '']","['968', '']"
10172,r530,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,529,"['999', '']","['1,196', '']","['1,390', '']","['1,351', '']","['1,374', '']","['1,332', '']","['1,199', '']","['1,196', '']","['1,410', '']","['1,540', '']","['1,546', '']","['1,375', '']","['964', '']"
10172,r531,All institutions -> Vassar C.,All institutions,Vassar C.,2,530,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['954', '']","['1,417', '']","['1,579', '']","['4,185', 'i']","['909', '']","['1,055', '']","['918', '']","['952', '']"
10172,r532,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,531,"['537', '']","['427', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['757', '']","['934', '']"
10172,r533,All institutions -> Calvin U.,All institutions,Calvin U.,2,532,"['2,031', '']","['556', '']","['664', '']","['731', '']","['1,208', '']","['1,034', 'i']","['795', '']","['880', '']","['1,332', '']","['900', '']","['927', 'i']","['928', 'i']","['930', '']"
10172,r534,All institutions -> Naval War C.,All institutions,Naval War C.,2,533,"['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['3,797', 'i']","['4,384', '']","['679', '']","['724', '']","['794', '']","['929', '']"
10172,r535,All institutions -> U. Hartford,All institutions,U. Hartford,2,534,"['820', '']","['1,571', '']","['1,450', '']","['1,165', '']","['1,080', '']","['992', '']","['1,172', '']","['1,178', '']","['62', '']","['1,019', '']","['842', '']","['766', '']","['886', '']"
10172,r536,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,535,"['332', '']","['373', '']","['554', '']","['503', '']","['405', '']","['307', '']","['527', '']","['1,169', '']","['1,108', '']","['966', '']","['971', '']","['1,056', '']","['881', '']"
10172,r537,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,536,"['ne', '']","['729', '']","['481', '']","['364', '']","['189', '']","['334', '']","['301', '']","['347', '']","['599', '']","['295', '']","['475', '']","['597', '']","['870', '']"
10172,r538,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,537,"['ne', '']","['106', '']","['179', '']","['340', '']","['523', '']","['264', '']","['643', '']","['206', '']","['201', '']","['191', '']","['342', '']","['376', '']","['858', '']"
10172,r539,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,538,"['122', 'i']","['592', '']","['ne', '']","['937', '']","['759', 'i']","['689', '']","['1,155', '']","['2,697', '']","['2,437', '']","['2,063', '']","['2,328', '']","['1,880', '']","['857', '']"
10172,r540,All institutions -> Macalester C.,All institutions,Macalester C.,2,539,"['1,044', '']","['1,455', '']","['1,075', '']","['871', '']","['878', '']","['708', '']","['771', '']","['970', '']","['553', '']","['805', '']","['647', '']","['617', '']","['852', '']"
10172,r541,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,540,"['46', '']","['559', '']","['725', '']","['1,226', '']","['885', '']","['955', '']","['1,244', '']","['1,181', '']","['997', '']","['811', '']","['1,092', '']","['772', '']","['848', '']"
10172,r542,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,541,"['301', '']","['818', '']","['730', '']","['875', '']","['739', '']","['541', '']","['756', '']","['753', '']","['894', '']","['718', '']","['632', '']","['865', '']","['841', '']"
10172,r543,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,542,"['3,531', 'i']","['5,691', '']","['788', '']","['513', '']","['392', '']","['500', '']","['453', '']","['618', '']","['425', '']","['704', '']","['575', '']","['486', '']","['835', '']"
10172,r544,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,543,"['4,704', '']","['1,385', '']","['953', '']","['1,055', '']","['1,118', '']","['1,565', '']","['1,011', '']","['835', '']","['785', '']","['1,297', '']","['884', '']","['814', '']","['833', '']"
10172,r545,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,544,"['ne', '']","['666', '']","['1,090', '']","['946', '']","['1,050', '']","['1,103', '']","['782', '']","['473', '']","['425', '']","['111', '']","['255', '']","['636', '']","['805', '']"
10172,r546,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,545,"['1,872', '']","['1,562', '']","['1,334', '']","['1,448', '']","['1,170', '']","['969', '']","['732', '']","['1,179', '']","['1,878', '']","['2,261', '']","['1,827', '']","['1,739', '']","['796', '']"
10172,r547,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,546,"['1,943', '']","['1,993', 'i']","['2,044', '']","['2,216', '']","['1,705', 'i']","['1,154', 'i']","['ne', '']","['ne', '']","['1,649', '']","['2,201', '']","['572', 'i']","['683', 'i']","['791', '']"
10172,r548,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,547,"['76', '']","['38', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,307', '']","['786', '']"
10172,r549,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,548,"['ne', '']","['ne', '']","['819', '']","['397', '']","['352', '']","['828', '']","['774', '']","['420', '']","['1,977', '']","['1,347', '']","['869', '']","['768', '']","['764', '']"
10172,r550,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,549,"['601', '']","['871', '']","['1,515', '']","['1,168', '']","['1,143', '']","['959', '']","['1,105', '']","['704', '']","['632', '']","['963', '']","['1,210', '']","['1,202', '']","['757', '']"
10172,r551,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,550,"['1,427', '']","['959', '']","['867', '']","['1,863', '']","['1,385', '']","['1,080', '']","['1,680', '']","['554', '']","['872', '']","['964', '']","['462', '']","['976', '']","['750', '']"
10172,r552,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,551,"['818', '']","['684', '']","['718', '']","['1,490', '']","['1,378', '']","['872', '']","['636', '']","['723', '']","['834', '']","['931', '']","['1,268', '']","['702', '']","['746', '']"
10172,r553,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,552,"['86', '']","['186', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['459', '']","['ne', '']","['ne', '']","['397', '']","['ne', '']","['743', '']"
10172,r554,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,553,"['635', '']","['683', '']","['609', '']","['590', '']","['494', '']","['ne', '']","['490', '']","['458', '']","['490', '']","['579', '']","['598', '']","['738', '']","['742', '']"
10172,r555,All institutions -> C. Wooster,All institutions,C. Wooster,2,554,"['249', '']","['512', '']","['183', '']","['ne', '']","['404', '']","['386', 'i']","['ne', '']","['736', '']","['744', '']","['456', '']","['283', '']","['505', 'i']","['730', '']"
10172,r556,All institutions -> Stockton U.,All institutions,Stockton U.,2,555,"['ne', '']","['405', '']","['160', '']","['ne', '']","['380', '']","['198', '']","['221', '']","['ne', '']","['246', '']","['549', '']","['663', '']","['486', '']","['728', '']"
10172,r557,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,556,"['521', '']","['677', '']","['989', '']","['755', '']","['564', '']","['535', '']","['639', '']","['747', '']","['672', '']","['638', '']","['781', '']","['500', '']","['723', '']"
10172,r558,All institutions -> Augustana U.,All institutions,Augustana U.,2,557,"['889', '']","['1,169', '']","['1,007', '']","['809', '']","['737', '']","['647', '']","['ne', '']","['890', '']","['981', '']","['784', '']","['ne', '']","['1,003', '']","['709', '']"
10172,r559,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,558,"['0', '']","['899', '']","['605', 'i']","['446', '']","['1,620', 'i']","['1,205', 'i']","['981', '']","['1,004', '']","['766', '']","['718', '']","['885', '']","['613', '']","['707', '']"
