table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10162,r592,United States -> Pennsylvania -> Private -> Drexel U.,United States,Pennsylvania,Private,Drexel U.,4,"['151,903', '']","['99,399', '']","['3,418', '']","['36,121', '']","['2,323', '']","['7,882', '']","['2,760', '']"
10162,r593,United States -> Pennsylvania -> Private -> Duquesne U.,United States,Pennsylvania,Private,Duquesne U.,4,"['13,944', '']","['6,309', '']","['928', '']","['4,043', '']","['217', '']","['2,447', '']","['0', '']"
10162,r594,United States -> Pennsylvania -> Private -> Franklin and Marshall C.,United States,Pennsylvania,Private,Franklin and Marshall C.,4,"['4,440', '']","['1,680', '']","['266', '']","['1,555', '']","['339', '']","['333', '']","['267', '']"
10162,r595,United States -> Pennsylvania -> Private -> Haverford C.,United States,Pennsylvania,Private,Haverford C.,4,"['4,487', '']","['2,722', '']","['0', '']","['852', '']","['0', '']","['381', '']","['532', '']"
10162,r596,United States -> Pennsylvania -> Private -> Lafayette C.,United States,Pennsylvania,Private,Lafayette C.,4,"['2,059', '']","['1,300', '']","['0', '']","['605', '']","['32', '']","['110', '']","['12', '']"
10162,r597,United States -> Pennsylvania -> Private -> Lehigh U.,United States,Pennsylvania,Private,Lehigh U.,4,"['51,769', '']","['36,535', '']","['2,342', '']","['11,162', '']","['595', '']","['1,060', '']","['75', '']"
10162,r598,United States -> Pennsylvania -> Private -> Mercyhurst U.,United States,Pennsylvania,Private,Mercyhurst U.,4,"['661', '']","['82', '']","['387', '']","['59', '']","['108', '']","['6', '']","['19', '']"
10162,r599,United States -> Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,United States,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,4,"['6,667', '']","['40', '']","['57', '']","['2,675', '']","['2,300', '']","['1,595', '']","['0', '']"
10162,r600,United States -> Pennsylvania -> Private -> Robert Morris U.,United States,Pennsylvania,Private,Robert Morris U.,4,"['1,000', 'i']","['577', 'i']","['13', 'i']","['235', 'i']","['67', 'i']","['81', 'i']","['27', 'i']"
10162,r601,United States -> Pennsylvania -> Private -> Saint Joseph's U.,United States,Pennsylvania,Private,Saint Joseph's U.,4,"['9,041', '']","['2,520', '']","['1,205', '']","['2,609', '']","['2,252', '']","['455', '']","['0', '']"
10162,r602,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['4,225', '']","['1,733', '']","['6', '']","['2,130', '']","['0', '']","['356', '']","['0', '']"
10162,r603,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['321,644', '']","['173,861', '']","['14,252', '']","['63,739', '']","['26,469', '']","['24,927', '']","['18,396', '']"
10162,r604,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['1,791,311', '']","['873,318', '']","['23,189', '']","['562,094', '']","['204,216', '']","['120,832', '']","['7,662', '']"
10162,r605,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['25,955', '']","['6,476', '']","['1,404', '']","['15,309', '']","['605', '']","['2,140', '']","['21', '']"
10162,r606,United States -> Rhode Island,United States,Rhode Island,,,2,"['458,694', '']","['320,509', '']","['10,983', '']","['82,078', '']","['5,581', '']","['32,536', '']","['7,007', '']"
10162,r607,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['145,758', '']","['104,091', '']","['10,809', '']","['24,814', '']","['1,304', '']","['3,832', '']","['908', '']"
10162,r608,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['5,529', '']","['5,529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r609,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['11,127', '']","['5,372', '']","['5,301', '']","['92', '']","['0', '']","['362', '']","['0', '']"
10162,r610,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['129,102', '']","['93,190', '']","['5,508', '']","['24,722', '']","['1,304', '']","['3,470', '']","['908', '']"
10162,r611,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['312,936', '']","['216,418', '']","['174', '']","['57,264', '']","['4,277', '']","['28,704', '']","['6,099', '']"
10162,r612,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['310,780', '']","['215,067', '']","['9', '']","['56,819', '']","['4,247', '']","['28,539', '']","['6,099', '']"
10162,r613,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['2,156', '']","['1,351', '']","['165', '']","['445', '']","['30', '']","['165', '']","['0', '']"
10162,r614,United States -> South Carolina,United States,South Carolina,,,2,"['805,510', '']","['409,143', '']","['45,090', '']","['273,511', '']","['43,025', '']","['22,959', '']","['11,782', '']"
10162,r615,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['801,681', '']","['406,684', '']","['45,068', '']","['272,442', '']","['43,000', '']","['22,790', '']","['11,697', '']"
10162,r616,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['6,421', '']","['4,485', '']","['383', '']","['1,032', '']","['40', '']","['465', '']","['16', '']"
10162,r617,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['4,374', '']","['3,741', '']","['270', '']","['336', '']","['3', '']","['20', '']","['4', '']"
10162,r618,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['263,158', '']","['119,512', '']","['25,685', '']","['95,211', '']","['17,690', '']","['4,796', '']","['264', '']"
10162,r619,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['3,724', '']","['1,130', '']","['948', '']","['1,580', '']","['0', '']","['66', '']","['0', '']"
10162,r620,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['284,553', '']","['163,395', '']","['4,565', '']","['76,566', '']","['20,932', '']","['9,097', '']","['9,998', '']"
10162,r621,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['4,270', 'i']","['4,270', 'i']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']"
10162,r622,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['2,595', '']","['857', '']","['0', '']","['1,729', '']","['0', '']","['9', '']","['0', '']"
10162,r623,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['229,162', '']","['106,752', '']","['13,021', '']","['95,360', '']","['4,322', '']","['8,292', '']","['1,415', '']"
10162,r624,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['3,424', '']","['2,542', '']","['196', '']","['628', '']","['13', '']","['45', '']","['0', '']"
10162,r625,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['3,829', '']","['2,459', '']","['22', '']","['1,069', '']","['25', '']","['169', '']","['85', '']"
10162,r626,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['1,179', '']","['1,179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r627,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['2,650', '']","['1,280', '']","['22', '']","['1,069', '']","['25', '']","['169', '']","['85', '']"
10162,r628,United States -> South Dakota,United States,South Dakota,,,2,"['117,368', '']","['58,169', '']","['20,008', '']","['22,079', '']","['2,135', '']","['3,091', '']","['11,886', '']"
10162,r629,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['116,644', '']","['57,445', '']","['20,008', '']","['22,079', '']","['2,135', '']","['3,091', '']","['11,886', '']"
10162,r630,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['1,987', '']","['1,676', '']","['119', '']","['192', '']","['0', '']","['0', '']","['0', '']"
10162,r631,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['4,684', '']","['3,976', '']","['236', '']","['382', '']","['84', '']","['6', '']","['0', '']"
10162,r632,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['20,061', '']","['15,100', '']","['1,467', '']","['2,488', '']","['741', '']","['55', '']","['210', '']"
10162,r633,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['59,590', '']","['22,991', '']","['16,267', '']","['4,841', '']","['1,278', '']","['2,537', '']","['11,676', '']"
10162,r634,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['30,322', '']","['13,702', '']","['1,919', '']","['14,176', '']","['32', '']","['493', '']","['0', '']"
10162,r635,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['724', '']","['724', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r636,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['724', '']","['724', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r637,United States -> Tennessee,United States,Tennessee,,,2,"['1,715,468', '']","['958,144', '']","['41,526', '']","['549,263', '']","['98,331', '']","['53,491', '']","['14,713', '']"
10162,r638,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['607,285', '']","['273,328', '']","['38,479', '']","['247,181', '']","['15,093', '']","['21,549', '']","['11,655', '']"
10162,r639,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['3,149', '']","['870', '']","['1,186', '']","['984', '']","['0', '']","['89', '']","['20', '']"
10162,r640,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['23,420', '']","['9,715', '']","['315', '']","['9,214', '']","['35', '']","['3,881', '']","['260', '']"
10162,r641,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['22,631', '']","['4,347', '']","['509', '']","['16,715', '']","['261', '']","['799', '']","['0', '']"
10162,r642,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['18,012', '']","['10,859', '']","['567', '']","['6,466', '']","['4', '']","['116', '']","['0', '']"
10162,r643,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['16,398', '']","['8,156', '']","['4,256', '']","['3,464', '']","['117', '']","['146', '']","['259', '']"
10162,r644,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['71,271', '']","['24,686', '']","['8,365', '']","['33,900', '']","['1,084', '']","['3,045', '']","['191', '']"
10162,r645,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['12,808', '']","['5,214', '']","['1,291', '']","['5,510', '']","['106', '']","['229', '']","['458', '']"
10162,r646,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['115,161', '']","['60,221', '']","['6,205', '']","['32,641', '']","['3,958', '']","['6,232', '']","['5,904', '']"
10162,r647,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['324,435', '']","['149,260', '']","['15,785', '']","['138,287', '']","['9,528', '']","['7,012', '']","['4,563', '']"
10162,r648,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['1,108,183', '']","['684,816', '']","['3,047', '']","['302,082', '']","['83,238', '']","['31,942', '']","['3,058', '']"
10162,r649,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['4,000', '']","['3,486', '']","['93', '']","['10', '']","['0', '']","['411', '']","['0', '']"
10162,r650,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['17,960', '']","['15,048', '']","['0', '']","['648', '']","['25', '']","['2,239', '']","['0', '']"
10162,r651,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['1,086,223', '']","['666,282', '']","['2,954', '']","['301,424', '']","['83,213', '']","['29,292', '']","['3,058', '']"
10162,r652,United States -> Texas,United States,Texas,,,2,"['7,440,455', '']","['3,106,159', '']","['972,083', '']","['2,100,792', '']","['530,526', '']","['431,324', '']","['299,571', '']"
10162,r653,United States -> Texas -> Public,United States,Texas,Public,,3,"['6,239,913', '']","['2,536,159', '']","['928,132', '']","['1,664,003', '']","['484,699', '']","['335,605', '']","['291,315', '']"
10162,r654,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['5,304', '']","['1,180', '']","['3,639', '']","['220', '']","['167', '']","['98', '']","['0', '']"
10162,r655,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['20,429', '']","['11,665', '']","['4,037', '']","['3,898', '']","['327', '']","['502', '']","['0', '']"
10162,r656,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['12,009', '']","['4,936', '']","['132', '']","['6,444', '']","['1', '']","['382', '']","['114', '']"
10162,r657,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['3,184', '']","['879', '']","['1,326', '']","['511', '']","['22', '']","['267', '']","['179', '']"
10162,r658,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['2,526', 'i']","['623', 'i']","['151', 'i']","['143', 'i']","['30', 'i']","['941', 'i']","['638', 'i']"
10162,r659,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['20,056', '']","['5,055', '']","['3,927', '']","['10,533', '']","['257', '']","['284', '']","['0', '']"
10162,r660,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['4,486', '']","['1,624', '']","['917', '']","['1,093', '']","['73', '']","['751', '']","['28', '']"
10162,r661,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['1,152,666', '']","['505,355', '']","['218,735', '']","['315,112', '']","['35,535', '']","['47,156', '']","['30,773', '']"
10162,r662,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['4,955', '']","['1,776', '']","['222', '']","['2,783', '']","['4', '']","['153', '']","['17', '']"
10162,r663,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['36,014', '']","['15,229', '']","['9,903', '']","['5,287', '']","['90', '']","['2,782', '']","['2,723', '']"
10162,r664,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['23,451', '']","['8,225', '']","['6,241', '']","['2,812', '']","['389', '']","['5,647', '']","['137', '']"
10162,r665,United States -> Texas -> Public -> Texas A&M U.-San Antonio,United States,Texas,Public,Texas A&M U.-San Antonio,4,"['1,242', '']","['394', '']","['119', '']","['570', '']","['22', '']","['60', '']","['77', '']"
10162,r666,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['12,120', '']","['7,550', '']","['1,150', '']","['3,362', '']","['0', '']","['58', '']","['0', '']"
10162,r667,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['110,102', '']","['38,936', '']","['3,810', '']","['60,338', '']","['1,102', '']","['5,800', '']","['116', '']"
10162,r668,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['226,729', '']","['45,136', '']","['29,861', '']","['121,050', '']","['13,367', '']","['16,426', '']","['889', '']"
10162,r669,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['46,574', '']","['14,620', '']","['16,937', '']","['9,544', '']","['508', '']","['2,963', '']","['2,002', '']"
10162,r670,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['14,206', '']","['2,339', '']","['2,856', '']","['8,097', '']","['475', '']","['438', '']","['1', '']"
10162,r671,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['6,029', '']","['2,091', '']","['2,386', '']","['883', '']","['135', '']","['534', '']","['0', '']"
10162,r672,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['240,126', '']","['84,295', '']","['28,999', '']","['107,699', '']","['9,709', '']","['6,502', '']","['2,922', '']"
10162,r673,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['1,800', '']","['841', '']","['408', '']","['91', '']","['399', '']","['61', '']","['0', '']"
10162,r674,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['1,485', '']","['903', '']","['57', '']","['238', '']","['0', '']","['287', '']","['0', '']"
10162,r675,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['93,538', '']","['23,056', '']","['5,007', '']","['61,728', '']","['1,979', '']","['1,762', '']","['6', '']"
10162,r676,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['10,439', '']","['3,172', '']","['0', '']","['6,615', '']","['502', '']","['14', '']","['136', '']"
10162,r677,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['342,633', '']","['184,205', '']","['46,379', '']","['55,120', '']","['15,764', '']","['28,031', '']","['13,134', '']"
10162,r678,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['238,510', '']","['119,071', '']","['27,587', '']","['57,408', '']","['9,276', '']","['24,858', '']","['310', '']"
10162,r679,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['33,872', '']","['14,362', '']","['8,127', '']","['6,016', '']","['858', '']","['4,509', '']","['0', '']"
10162,r680,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['1,182,536', '']","['225,659', '']","['297,033', '']","['231,583', '']","['241,850', '']","['34,523', '']","['151,888', '']"
10162,r681,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['204,518', '']","['123,467', '']","['8,481', '']","['53,371', '']","['7,267', '']","['11,932', '']","['0', '']"
10162,r682,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['3,577', '']","['1,538', '']","['685', '']","['756', '']","['132', '']","['466', '']","['0', '']"
10162,r683,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['64,401', '']","['18,317', '']","['5,380', '']","['32,862', '']","['212', '']","['7,326', '']","['304', '']"
10162,r684,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['719,002', '']","['298,154', '']","['85,808', '']","['166,635', '']","['47,282', '']","['54,435', '']","['66,688', '']"
10162,r685,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['133,770', '']","['56,025', '']","['27,482', '']","['38,339', '']","['2,935', '']","['6,948', '']","['2,041', '']"
10162,r686,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['845,896', '']","['536,296', '']","['31,721', '']","['151,594', '']","['76,512', '']","['45,893', '']","['3,880', '']"
10162,r687,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['130,914', '']","['60,706', '']","['13,882', '']","['32,378', '']","['9,499', '']","['14,449', '']","['0', '']"
10162,r688,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['130,501', '']","['60,387', '']","['15,999', '']","['41,654', '']","['1,177', '']","['2,151', '']","['9,133', '']"
10162,r689,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['147,629', '']","['54,384', '']","['13,795', '']","['64,443', '']","['5,765', '']","['6,123', '']","['3,119', '']"
10162,r690,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['3,246', '']","['1,585', '']","['651', '']","['821', '']","['111', '']","['64', '']","['14', '']"
10162,r691,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['9,438', '']","['2,123', '']","['4,302', '']","['1,972', '']","['966', '']","['29', '']","['46', '']"
10162,r692,United States -> Texas -> Private,United States,Texas,Private,,3,"['1,200,542', '']","['570,000', '']","['43,951', '']","['436,789', '']","['45,827', '']","['95,719', '']","['8,256', '']"
10162,r693,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['6,310', '']","['1,032', '']","['0', '']","['231', '']","['4,907', '']","['140', '']","['0', '']"
10162,r694,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['827,005', '']","['420,054', '']","['35,155', '']","['292,730', '']","['28,251', '']","['50,815', '']","['0', '']"
10162,r695,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['66,014', '']","['15,856', '']","['2,211', '']","['34,144', '']","['3,165', '']","['7,682', '']","['2,956', '']"
10162,r696,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['216,202', '']","['105,345', '']","['5,071', '']","['63,401', '']","['5,535', '']","['31,834', '']","['5,016', '']"
10162,r697,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['57,544', '']","['17,680', '']","['1,106', '']","['33,929', '']","['1,918', '']","['2,751', '']","['160', '']"
10162,r698,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['3,393', '']","['1,940', '']","['101', '']","['1,150', '']","['15', '']","['160', '']","['27', '']"
10162,r699,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['18,353', '']","['5,670', '']","['302', '']","['9,201', '']","['2,028', '']","['1,096', '']","['56', '']"
10162,r700,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['3,657', '']","['1,345', '']","['5', '']","['1,117', '']","['0', '']","['1,149', '']","['41', '']"
10162,r701,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['2,064', '']","['1,078', '']","['0', '']","['886', '']","['8', '']","['92', '']","['0', '']"
10162,r702,United States -> Utah,United States,Utah,,,2,"['1,062,475', '']","['680,822', '']","['27,112', '']","['256,513', '']","['53,521', '']","['34,371', '']","['10,136', '']"
10162,r703,United States -> Utah -> Public,United States,Utah,Public,,3,"['1,016,865', '']","['649,186', '']","['26,080', '']","['249,551', '']","['49,944', '']","['32,200', '']","['9,904', '']"
10162,r704,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['670,119', '']","['367,040', '']","['3,347', '']","['221,473', '']","['43,073', '']","['31,556', '']","['3,630', '']"
10162,r705,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['344,851', '']","['280,866', '']","['22,243', '']","['28,019', '']","['6,871', '']","['578', '']","['6,274', '']"
10162,r706,United States -> Utah -> Public -> Utah Valley U.,United States,Utah,Public,Utah Valley U.,4,"['1,895', '']","['1,280', '']","['490', '']","['59', '']","['0', '']","['66', '']","['0', '']"
10162,r707,United States -> Utah -> Private,United States,Utah,Private,,3,"['45,610', '']","['31,636', '']","['1,032', '']","['6,962', '']","['3,577', '']","['2,171', '']","['232', '']"
10162,r708,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['45,610', '']","['31,636', '']","['1,032', '']","['6,962', '']","['3,577', '']","['2,171', '']","['232', '']"
10162,r709,United States -> Vermont,United States,Vermont,,,2,"['218,910', '']","['119,444', '']","['1,389', '']","['82,461', '']","['2,785', '']","['7,344', '']","['5,487', '']"
10162,r710,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['216,307', '']","['117,163', '']","['1,379', '']","['82,412', '']","['2,785', '']","['7,081', '']","['5,487', '']"
10162,r711,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['216,307', '']","['117,163', '']","['1,379', '']","['82,412', '']","['2,785', '']","['7,081', '']","['5,487', '']"
10162,r712,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['2,603', '']","['2,281', '']","['10', '']","['49', '']","['0', '']","['263', '']","['0', '']"
10162,r713,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['2,603', '']","['2,281', '']","['10', '']","['49', '']","['0', '']","['263', '']","['0', '']"
10162,r714,United States -> Virginia,United States,Virginia,,,2,"['2,117,336', '']","['969,660', '']","['147,155', '']","['721,967', '']","['94,893', '']","['98,968', '']","['84,693', '']"
10162,r715,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['2,094,785', '']","['956,102', '']","['147,066', '']","['713,765', '']","['94,819', '']","['98,381', '']","['84,652', '']"
10162,r716,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['2,762', '']","['1,701', '']","['0', '']","['855', '']","['48', '']","['158', '']","['0', '']"
10162,r717,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['22,165', '']","['17,616', '']","['1,186', '']","['2,603', '']","['148', '']","['612', '']","['0', '']"
10162,r718,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['230,068', '']","['119,406', '']","['5,816', '']","['55,812', '']","['6,969', '']","['35,685', '']","['6,380', '']"
10162,r719,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['17,021', '']","['2,884', '']","['798', '']","['12,602', '']","['218', '']","['518', '']","['1', '']"
10162,r720,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['3,593', '']","['3,398', '']","['89', '']","['0', '']","['0', '']","['106', '']","['0', '']"
10162,r721,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['64,877', '']","['27,804', '']","['12,866', '']","['19,957', '']","['820', '']","['2,515', '']","['915', '']"
10162,r722,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['1,229', '']","['501', '']","['54', '']","['601', '']","['6', '']","['39', '']","['28', '']"
