table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
12724,r628,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['50,446', '']","['25,334', '']","['1,951', '']","['18,926', '']","['4,235', '']","['43,857', '']","['23,818', '']","['1,487', '']","['14,619', '']","['3,933', '']"
12724,r629,United States -> Rhode Island -> Private -> Bryant U.,United States,Rhode Island,Private,Bryant U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r630,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r631,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['13', '']","['13', '']","['0', '']","['0', '']","['0', '']","['13', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12724,r632,United States -> South Carolina,United States,South Carolina,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r633,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r634,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['1,360', '']","['1,268', '']","['49', '']","['34', '']","['9', '']","['1,326', '']","['1,268', '']","['49', '']","['0', '']","['9', '']"
12724,r635,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r636,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['13,181', '']","['5,318', 'i']","['2,206', 'i']","['3,464', 'i']","['2,193', 'i']","['12,262', '']","['5,318', 'i']","['2,007', 'i']","['3,019', 'i']","['1,918', 'i']"
12724,r637,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['209', '']","['176', '']","['0', '']","['33', '']","['0', '']","['176', '']","['176', '']","['0', '']","['0', '']","['0', '']"
12724,r638,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['19,358', 'i']","['12,093', 'i']","['2,317', 'i']","['3,194', 'i']","['1,754', 'i']","['18,082', 'i']","['11,252', 'i']","['1,943', 'i']","['3,146', 'i']","['1,741', 'i']"
12724,r639,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['235', '']","['0', '']","['64', '']","['0', '']","['171', '']","['235', '']","['0', '']","['64', '']","['0', '']","['171', '']"
12724,r640,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r641,"United States -> South Carolina -> Public -> U. South Carolina, Beaufort",United States,South Carolina,Public,"U. South Carolina, Beaufort",4,"['243', '']","['139', '']","['44', '']","['45', '']","['15', '']","['243', '']","['139', '']","['44', '']","['45', '']","['15', '']"
12724,r642,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['22,851', '']","['14,383', '']","['4,710', '']","['2,285', '']","['1,473', '']","['19,925', '']","['12,985', '']","['4,474', '']","['1,261', '']","['1,205', '']"
12724,r643,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r644,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r645,United States -> South Carolina -> Private -> Benedict C.,United States,South Carolina,Private,Benedict C.,4,"['139', '']","['139', '']","['0', '']","['0', '']","['0', '']","['139', '']","['139', '']","['0', '']","['0', '']","['0', '']"
12724,r646,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['13', '']","['13', '']","['0', '']","['0', '']","['0', '']","['13', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12724,r647,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['25', '']","['25', '']","['0', '']","['0', '']","['0', '']","['15', '']","['15', '']","['0', '']","['0', '']","['0', '']"
12724,r648,United States -> South Dakota,United States,South Dakota,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r649,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r650,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r651,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['464', '']","['464', '']","['0', '']","['0', '']","['0', '']","['464', '']","['464', '']","['0', '']","['0', '']","['0', '']"
12724,r652,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['2,480', '']","['2,410', '']","['0', '']","['69', '']","['1', '']","['1,919', '']","['1,849', '']","['0', '']","['69', '']","['1', '']"
12724,r653,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['3,387', '']","['3,181', '']","['73', '']","['125', '']","['8', '']","['2,987', '']","['2,814', '']","['73', '']","['99', '']","['1', '']"
12724,r654,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['2,482', '']","['2,184', '']","['0', '']","['298', '']","['0', '']","['2,482', '']","['2,184', '']","['0', '']","['298', '']","['0', '']"
12724,r655,United States -> Tennessee,United States,Tennessee,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r656,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r657,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['164', '']","['123', '']","['0', '']","['41', '']","['0', '']","['117', '']","['76', '']","['0', '']","['41', '']","['0', '']"
12724,r658,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['2,945', '']","['1,294', '']","['139', '']","['1,512', '']","['0', '']","['1,214', '']","['1,207', '']","['7', '']","['0', '']","['0', '']"
12724,r659,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['265', '']","['243', '']","['11', '']","['11', '']","['0', '']","['265', '']","['243', '']","['11', '']","['11', '']","['0', '']"
12724,r660,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['1,818', '']","['1,756', '']","['50', '']","['0', '']","['12', '']","['1,818', '']","['1,756', '']","['50', '']","['0', '']","['12', '']"
12724,r661,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['1,321', '']","['501', '']","['498', '']","['322', '']","['0', '']","['1,321', '']","['501', '']","['498', '']","['322', '']","['0', '']"
12724,r662,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['3,625', '']","['1,867', '']","['320', '']","['1,335', '']","['103', '']","['2,963', '']","['1,569', '']","['256', '']","['1,078', '']","['60', '']"
12724,r663,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['460', '']","['460', '']","['0', '']","['0', '']","['0', '']","['440', '']","['440', '']","['0', '']","['0', '']","['0', '']"
12724,r664,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['9,825', '']","['8,037', '']","['713', 'i']","['503', 'i']","['572', 'i']","['9,541', '']","['7,924', '']","['713', 'i']","['503', 'i']","['401', 'i']"
12724,r665,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['10,848', '']","['7,650', '']","['1,400', 'i']","['1,002', 'i']","['796', 'i']","['10,305', '']","['7,231', '']","['1,351', 'i']","['953', 'i']","['770', 'i']"
12724,r666,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r667,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r668,United States -> Tennessee -> Private -> Lincoln Memorial U.,United States,Tennessee,Private,Lincoln Memorial U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r669,United States -> Tennessee -> Private -> Lipscomb U.,United States,Tennessee,Private,Lipscomb U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r670,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['1,237', '']","['547', '']","['50', '']","['640', '']","['0', '']","['1,237', '']","['547', '']","['50', '']","['640', '']","['0', '']"
12724,r671,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['147,987', '']","['108,799', '']","['7,799', '']","['28,878', '']","['2,511', '']","['135,373', '']","['99,816', '']","['6,570', '']","['26,544', '']","['2,443', '']"
12724,r672,United States -> Texas,United States,Texas,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r673,United States -> Texas -> Public,United States,Texas,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r674,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['420', '']","['312', '']","['0', '']","['108', '']","['0', '']","['65', '']","['65', '']","['0', '']","['0', '']","['0', '']"
12724,r675,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['491', '']","['491', '']","['0', '']","['0', '']","['0', '']","['491', '']","['491', '']","['0', '']","['0', '']","['0', '']"
12724,r676,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['743', '']","['637', '']","['0', '']","['0', '']","['106', '']","['671', '']","['581', '']","['0', '']","['0', '']","['90', '']"
12724,r677,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['3', '']","['3', '']","['0', '']","['0', '']","['0', '']","['3', '']","['3', '']","['0', '']","['0', '']","['0', '']"
12724,r678,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12724,r679,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['529', '']","['0', '']","['16', '']","['0', '']","['513', '']","['469', '']","['0', '']","['0', '']","['0', '']","['469', '']"
12724,r680,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r681,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['95,698', '']","['52,128', '']","['29,608', '']","['4,855', '']","['9,107', '']","['70,760', '']","['45,770', '']","['13,649', '']","['3,963', '']","['7,378', '']"
12724,r682,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['18', '']","['18', '']","['0', '']","['0', '']","['0', '']"
12724,r683,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['2,408', '']","['1,553', '']","['738', '']","['117', '']","['0', '']","['1,214', '']","['1,069', '']","['58', '']","['87', '']","['0', '']"
12724,r684,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['223', '']","['211', '']","['0', '']","['12', '']","['0', '']","['205', '']","['193', '']","['0', '']","['12', '']","['0', '']"
12724,r685,United States -> Texas -> Public -> Texas A&M U.-San Antonio,United States,Texas,Public,Texas A&M U.-San Antonio,4,"['24', '']","['0', '']","['0', '']","['0', '']","['24', '']","['7', '']","['0', '']","['0', '']","['0', '']","['7', '']"
12724,r686,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['1,158', '']","['525', '']","['0', '']","['379', '']","['254', '']","['525', '']","['525', '']","['0', '']","['0', '']","['0', '']"
12724,r687,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['3,984', '']","['3,006', '']","['539', '']","['371', '']","['68', '']","['2,965', '']","['2,609', '']","['187', '']","['169', '']","['0', '']"
12724,r688,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['8,194', '']","['6,097', '']","['1,646', '']","['117', '']","['334', '']","['5,936', '']","['3,895', '']","['1,646', '']","['115', '']","['280', '']"
12724,r689,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['2,120', '']","['1,161', '']","['959', '']","['0', '']","['0', '']","['1,139', '']","['1,009', '']","['130', '']","['0', '']","['0', '']"
12724,r690,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['223', '']","['105', '']","['0', '']","['64', '']","['54', '']","['111', '']","['32', '']","['0', '']","['53', '']","['26', '']"
12724,r691,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r692,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['15,769', '']","['11,032', '']","['2,721', '']","['1,618', '']","['398', '']","['13,359', '']","['9,109', '']","['2,621', '']","['1,238', '']","['391', '']"
12724,r693,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['68', '']","['67', '']","['0', '']","['1', '']","['0', '']","['68', '']","['67', '']","['0', '']","['1', '']","['0', '']"
12724,r694,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r695,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['2,900', '']","['2,417', '']","['212', '']","['226', '']","['45', '']","['2,601', '']","['2,393', '']","['183', '']","['0', '']","['25', '']"
12724,r696,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['28,796', '']","['17,033', '']","['2,678', '']","['8,892', '']","['193', '']","['28,705', '']","['16,986', '']","['2,634', '']","['8,892', '']","['193', '']"
12724,r697,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['26,443', '']","['22,914', '']","['241', '']","['2,825', '']","['463', '']","['24,828', '']","['21,706', '']","['144', '']","['2,594', '']","['384', '']"
12724,r698,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['25,644', '']","['20,398', '']","['641', '']","['3,524', '']","['1,081', '']","['23,625', '']","['19,397', '']","['630', '']","['2,629', '']","['969', '']"
12724,r699,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['909', '']","['0', '']","['0', '']","['0', '']","['909', '']","['909', '']","['0', '']","['0', '']","['0', '']","['909', '']"
12724,r700,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['27,665', '']","['16,791', '']","['760', '']","['9,068', '']","['1,046', '']","['22,332', '']","['13,396', '']","['561', '']","['7,618', '']","['757', '']"
12724,r701,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['27,504', '']","['9,110', '']","['14,690', '']","['791', '']","['2,913', '']","['27,154', '']","['8,760', '']","['14,690', '']","['791', '']","['2,913', '']"
12724,r702,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r703,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['3,213', '']","['2,575', '']","['21', '']","['302', '']","['315', '']","['3,196', '']","['2,558', '']","['21', '']","['302', '']","['315', '']"
12724,r704,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['47,076', '']","['15,243', '']","['2,300', '']","['15,630', '']","['13,903', '']","['41,387', '']","['14,325', '']","['2,300', '']","['13,414', '']","['11,348', '']"
12724,r705,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['8,803', '']","['6,565', '']","['189', '']","['1,933', '']","['116', '']","['8,469', '']","['6,240', '']","['189', '']","['1,933', '']","['107', '']"
12724,r706,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['53,598', '']","['39,669', '']","['3,517', '']","['10,130', '']","['282', '']","['44,194', '']","['34,208', '']","['1,794', '']","['7,950', '']","['242', '']"
12724,r707,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['1,735', '']","['56', '']","['0', '']","['0', '']","['1,679', '']","['1,545', '']","['56', '']","['0', '']","['0', '']","['1,489', '']"
12724,r708,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['8,250', '']","['5,849', '']","['449', '']","['1,463', '']","['489', '']","['7,387', '']","['5,649', '']","['449', '']","['800', '']","['489', '']"
12724,r709,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['10,739', '']","['8,037', '']","['325', '']","['2,137', '']","['240', '']","['9,069', '']","['6,783', '']","['290', '']","['1,849', '']","['147', '']"
12724,r710,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['35', '']","['35', '']","['0', '']","['0', '']","['0', '']","['35', '']","['35', '']","['0', '']","['0', '']","['0', '']"
12724,r711,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['32', '']","['32', '']","['0', '']","['0', '']","['0', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
12724,r712,United States -> Texas -> Private,United States,Texas,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r713,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r714,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['63,536', '']","['57,845', '']","['1,699', '']","['3,992', '']","['0', '']","['58,388', '']","['54,036', '']","['1,456', '']","['2,896', '']","['0', '']"
12724,r715,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['3,390', '']","['2,169', '']","['49', '']","['992', '']","['180', '']","['2,424', '']","['1,581', '']","['0', '']","['774', '']","['69', '']"
12724,r716,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['24,660', '']","['15,428', '']","['2,708', '']","['1,555', '']","['4,969', '']","['15,457', '']","['13,193', '']","['557', '']","['1,555', '']","['152', '']"
12724,r717,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['2,735', '']","['1,890', '']","['39', '']","['177', '']","['629', '']","['2,512', '']","['1,667', '']","['39', '']","['177', '']","['629', '']"
12724,r718,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['95', '']","['12', '']","['0', '']","['83', '']","['0', '']","['83', '']","['0', '']","['0', '']","['83', '']","['0', '']"
12724,r719,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['839', '']","['404', '']","['412', '']","['23', '']","['0', '']","['816', '']","['393', '']","['400', '']","['23', '']","['0', '']"
12724,r720,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['549', '']","['175', '']","['0', '']","['294', '']","['80', '']","['505', '']","['131', '']","['0', '']","['294', '']","['80', '']"
12724,r721,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r722,United States -> Utah,United States,Utah,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r723,United States -> Utah -> Public,United States,Utah,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r724,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['135,497', '']","['4,176', '']","['1,050', '']","['5,499', '']","['124,772', '']","['125,940', '']","['615', '']","['72', '']","['3,125', '']","['122,128', '']"
12724,r725,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['46,807', '']","['9,303', '']","['37,232', '']","['128', '']","['144', '']","['45,192', '']","['9,197', '']","['35,778', '']","['125', '']","['92', '']"
12724,r726,United States -> Utah -> Public -> Utah Valley U.,United States,Utah,Public,Utah Valley U.,4,"['49', '']","['49', '']","['0', '']","['0', '']","['0', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
12724,r727,United States -> Utah -> Private,United States,Utah,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r728,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['3,501', '']","['1,996', '']","['650', '']","['129', '']","['726', '']","['3,239', '']","['1,876', '']","['627', '']","['50', '']","['686', '']"
