table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_started_in_fy_2022_or_fy_2023,field_planned_to_start_in_fy_2024_or_fy_2025,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
12864,r573,Rhode Island -> Public -> Rhode Island C.,Rhode Island,Public,Rhode Island C.,3,"['ne', '']","['ne', '']","['ne', '']","['1,061', '']","['ne', '']","['10,668', '']","['ne', '']","['314', '']","['0', '']","['3,590', '']","['14,450', '']","['0', '']"
12864,r574,Rhode Island -> Public -> U. Rhode Island,Rhode Island,Public,U. Rhode Island,3,"['0', '']","['1,694', '']","['2,236', '']","['2,845', '']","['0', '']","['1,766', '']","['6,162', '']","['6,306', '']","['915', '']","['0', '']","['37,600', '']","['87,075', '']"
12864,r575,Rhode Island -> Private,Rhode Island,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r576,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,3,"['19,362', '']","['14,193', '']","['84,711', '']","['48,445', '']","['7,336', '']","['18,606', '']","['11,629', '']","['18,614', '']","['23,078', '']","['2,000', '']","['30,000', '']","['0', '']"
12864,r577,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['13,389', '']","['3,951', '']","['3,096', '']","['14,171', '']","['0', '']","['0', '']","['0', '']"
12864,r578,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,3,"['NA', '']","['ne', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['850', '']","['0', '']","['456', '']","['0', '']"
12864,r579,South Carolina,South Carolina,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r580,South Carolina -> Public,South Carolina,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r581,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['1,406', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r582,South Carolina -> Public -> Citadel Military C. South Carolina,South Carolina,Public,Citadel Military C. South Carolina,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['501', '']","['0', '']","['72,400', '']","['0', '']"
12864,r583,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,3,"['0', '']","['0', '']","['0', '']","['995', '']","['0', '']","['6,853', '']","['0', '']","['4,928', '']","['4,016', '']","['10,414', '']","['0', '']","['0', '']"
12864,r584,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['685', '']","['2,251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r585,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,3,"['12,568', '']","['2,043', '']","['3,419', '']","['36,525', '']","['0', '']","['1,000', '']","['4,118', '']","['0', '']","['4,500', '']","['1,250', '']","['0', '']","['0', '']"
12864,r586,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['1,590', '']","['3,500', '']","['0', '']"
12864,r587,"South Carolina -> Public -> U. South Carolina, Aiken",South Carolina,Public,"U. South Carolina, Aiken",3,"['na', '']","['na', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['1,500', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r588,"South Carolina -> Public -> U. South Carolina, Columbia",South Carolina,Public,"U. South Carolina, Columbia",3,"['na', '']","['na', '']","['3,809', '']","['16,758', '']","['1,350', '']","['0', '']","['721', '']","['1,515', '']","['1,888', '']","['4,900', '']","['0', '']","['0', '']"
12864,r589,South Carolina -> Public -> Winthrop U.,South Carolina,Public,Winthrop U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['9,250', '']","['0', '']","['0', '']","['0', '']"
12864,r590,South Carolina -> Private,South Carolina,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r591,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,3,"['0', '']","['0', '']","['0', '']","['2,100', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r592,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,3,"['ne', '']","['3,500', '']","['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,000', '']"
12864,r593,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r594,South Dakota,South Dakota,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r595,South Dakota -> Public,South Dakota,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r596,South Dakota -> Public -> Black Hills State U.,South Dakota,Public,Black Hills State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r597,South Dakota -> Public -> Dakota State U.,South Dakota,Public,Dakota State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r598,South Dakota -> Public -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota School of Mines and Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,260', '']","['300', '']","['0', '']","['531', '']","['1,800', '']","['0', '']","['0', '']"
12864,r599,South Dakota -> Public -> South Dakota State U.,South Dakota,Public,South Dakota State U.,3,"['710', '']","['14,139', '']","['4,045', '']","['1,450', '']","['1,100', '']","['1,789', '']","['6,189', '']","['1,450', '']","['651', '']","['24,000', '']","['52,050', '']","['0', '']"
12864,r600,South Dakota -> Public -> U. South Dakota,South Dakota,Public,U. South Dakota,3,"['0', '']","['15,780', '']","['9,049', '']","['2,000', '']","['550', '']","['2,150', '']","['937', '']","['380', '']","['1,064', '']","['748', '']","['0', '']","['0', '']"
12864,r601,Tennessee,Tennessee,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r602,Tennessee -> Public,Tennessee,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r603,Tennessee -> Public -> Austin Peay State U.,Tennessee,Public,Austin Peay State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r604,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['0', '']","['350', '']","['3,499', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['1,356', '']","['0', '']","['47,000', '']","['0', '']","['0', '']"
12864,r605,Tennessee -> Public -> Middle Tennessee State U.,Tennessee,Public,Middle Tennessee State U.,3,"['0', '']","['0', '']","['0', '']","['695', '']","['1,902', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r606,Tennessee -> Public -> Tennessee State U.,Tennessee,Public,Tennessee State U.,3,"['0', '']","['0', '']","['2,500', '']","['1,041', '']","['0', '']","['1,187', '']","['1,330', '']","['1,081', '']","['0', '']","['2,970', '']","['0', '']","['0', '']"
12864,r607,Tennessee -> Public -> Tennessee Technological U.,Tennessee,Public,Tennessee Technological U.,3,"['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r608,Tennessee -> Public -> U. Memphis,Tennessee,Public,U. Memphis,3,"['4,218', '']","['4,600', '']","['439', '']","['2,270', '']","['4,435', '']","['0', '']","['0', '']","['1,148', '']","['15,700', '']","['50,125', '']","['93,639', '']","['0', '']"
12864,r609,"Tennessee -> Public -> U. Tennessee, Chattanooga",Tennessee,Public,"U. Tennessee, Chattanooga",3,"['0', '']","['1,085', '']","['2,430', '']","['0', '']","['489', '']","['0', '']","['11,110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r610,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['75,000', '']","['0', '']","['0', '']","['0', '']","['29,454', '']","['8,000', '']","['0', '']"
12864,r611,"Tennessee -> Public -> U. Tennessee, Knoxville<sup>h</sup>",Tennessee,Public,"U. Tennessee, Knoxville<sup>h</sup>",3,"['16,379', '']","['0', '']","['14,467', '']","['4,467', '']","['17,205', '']","['8,960', '']","['4,373', '']","['20,783', '']","['35,966', '']","['37,841', '']","['10,000', '']","['0', '']"
12864,r612,Tennessee -> Private,Tennessee,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r613,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,250', '']","['1,250', '']","['12,000', '']","['0', '']","['0', '']"
12864,r614,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['14,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['500', '']","['0', '']","['3,000', '']","['0', '']","['0', '']","['0', '']"
12864,r615,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center<sup>l</sup>,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center<sup>l</sup>,3,"['7,476', '']","['4,548', '']","['19,487', '']","['19,015', '']","['36,900', '']","['26,936', '']","['3,642', '']","['19,822', '']","['103,010', '']","['34,816', '']","['0', '']","['0', '']"
12864,r616,Texas,Texas,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r617,Texas -> Public,Texas,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r618,Texas -> Public -> Lamar U.,Texas,Public,Lamar U.,3,"['1,790', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,400', '']","['3,150', '']","['57,900', '']","['0', '']","['0', '']"
12864,r619,Texas -> Public -> Prairie View A&M U.,Texas,Public,Prairie View A&M U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['7,500', '']","['1,037', '']","['1,037', '']","['300', '']","['6,660', '']","['7,628', '']","['112,211', '']","['0', '']"
12864,r620,Texas -> Public -> Sam Houston State U.,Texas,Public,Sam Houston State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['282', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r621,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r622,Texas -> Public -> Sul Ross State U.,Texas,Public,Sul Ross State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,000', '']","['0', '']","['0', '']"
12864,r623,Texas -> Public -> Tarleton State U.,Texas,Public,Tarleton State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['450', '']","['0', '']","['0', '']","['0', '']"
12864,r624,Texas -> Public -> Texas A&M International U.,Texas,Public,Texas A&M International U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['650', '']","['0', '']","['1,200', '']"
12864,r625,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['NA', '']","['14,031', 'i']","['1,606', '']","['20,131', '']","['111,241', '']","['48,517', '']","['22,721', '']","['48,274', '']","['38,295', '']","['125,000', '']","['6,105', '']","['0', '']"
12864,r626,Texas -> Public -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U.-Commerce,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r627,Texas -> Public -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U.-Corpus Christi,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['1,642', '']","['0', '']","['652', '']","['3,500', '']","['2,000', '']","['0', '']"
12864,r628,Texas -> Public -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U.-Kingsville,3,"['2,268', '']","['0', '']","['1,311', '']","['0', '']","['0', '']","['3,287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r629,Texas -> Public -> Texas A&M U.-San Antonio,Texas,Public,Texas A&M U.-San Antonio,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r630,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,266', '']","['0', '']","['0', '']","['2,344', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r631,Texas -> Public -> Texas State U.,Texas,Public,Texas State U.,3,"['0', '']","['926', '']","['0', '']","['0', '']","['3,018', '']","['1,400', '']","['3,600', '']","['1,909', '']","['1,866', '']","['0', '']","['0', '']","['0', '']"
12864,r632,Texas -> Public -> Texas Tech U.,Texas,Public,Texas Tech U.,3,"['610', '']","['13,300', '']","['0', '']","['9,299', '']","['16,559', '']","['32,783', '']","['5,371', '']","['3,337', '']","['11,071', '']","['4,881', '']","['0', '']","['0', '']"
12864,r633,"Texas -> Public -> Texas Tech U., Health Sciences Center<sup>m</sup>",Texas,Public,"Texas Tech U., Health Sciences Center<sup>m</sup>",3,"['0', '']","['3,212', '']","['9,329', '']","['3,021', '']","['4,329', '']","['3,156', '']","['0', '']","['3,972', '']","['2,343', '']","['26,000', '']","['0', '']","['0', '']"
12864,r634,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['na', '']","['na', '']","['na', '']","['na', '']","['821', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['450', '']","['0', '']"
12864,r635,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16,500', '']","['0', '']","['0', '']","['0', '']"
12864,r636,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['8,240', '']","['3,904', '']","['0', '']","['400', '']","['1,590', '']","['8,471', '']","['19,473', '']","['6,979', '']","['9,085', '']","['2,500', '']","['7,463', '']","['0', '']"
12864,r637,Texas -> Public -> U. Houston-Clear Lake,Texas,Public,U. Houston-Clear Lake,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,000', '']","['0', '']","['0', '']"
12864,r638,"Texas -> Public -> U. North Texas, Denton",Texas,Public,"U. North Texas, Denton",3,"['NA', '']","['6,708', '']","['9,420', '']","['18,668', '']","['20,143', '']","['1,680', '']","['10,068', '']","['6,268', '']","['18,410', '']","['7,430', '']","['0', '']","['0', '']"
12864,r639,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['0', '']","['3,300', '']","['10,948', '']","['4,211', '']","['6,972', '']","['656', '']","['6,800', '']","['20,240', '']","['12,494', '']","['22,680', '']","['0', '']","['0', '']"
12864,r640,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['0', '']","['2,898', '']","['4,054', '']","['4,777', '']","['16,600', '']","['7,232', '']","['87,527', '']","['3,218', '']","['60,956', '']","['30,000', '']","['2,000', '']","['0', '']"
12864,r641,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['5,548', '']","['13,753', '']","['5,278', '']","['29,053', '']","['8,448', '']","['857', '']","['8,200', '']","['8,374', '']","['59,200', '']","['28,000', '']","['7,000', '']","['0', '']"
12864,r642,"Texas -> Public -> U. Texas Health Science Center, Tyler",Texas,Public,"U. Texas Health Science Center, Tyler",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,956', '']","['2,853', '']","['4,541', '']","['326', '']","['2,400', '']","['0', '']","['0', '']"
12864,r643,Texas -> Public -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas M. D. Anderson Cancer Center,3,"['444,323', '']","['16,424', '']","['63,091', '']","['13,025', '']","['18,686', '']","['157,386', '']","['17,057', '']","['29,306', '']","['45,629', '']","['53,516', '']","['0', '']","['0', '']"
12864,r644,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['1,078', '']","['26,659', '']","['0', '']","['9,191', '']","['3,271', '']","['1,489', '']","['11,389', '']","['3,063', '']","['19,382', '']","['54,917', '']","['1,377', '']","['0', '']"
12864,r645,Texas -> Public -> U. Texas of the Permian Basin,Texas,Public,U. Texas of the Permian Basin,3,"['ne', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r646,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['7,900', '']","['357', '']","['1,141', '']","['0', '']","['1,250', '']","['1,447', '']","['0', '']"
12864,r647,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['29,375', '']","['34,926', '']","['74,493', '']","['45,569', '']","['24,135', '']","['25,965', '']","['24,587', '']","['18,750', '']","['121,200', '']","['40,000', '']","['8,748', '']","['10,995', '']"
12864,r648,"Texas -> Public -> U. Texas, Arlington",Texas,Public,"U. Texas, Arlington",3,"['406', '']","['1,378', '']","['525', '']","['5,263', '']","['3,987', '']","['7,531', '']","['282', '']","['765', '']","['1,726', '']","['0', '']","['0', '']","['0', '']"
12864,r649,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['5,655', '']","['13,704', '']","['20,171', '']","['8,397', '']","['10,287', '']","['188,884', '']","['136,006', '']","['91,945', '']","['50,219', '']","['459,919', '']","['127,204', '']","['872,434', '']"
12864,r650,"Texas -> Public -> U. Texas, Dallas",Texas,Public,"U. Texas, Dallas",3,"['17,431', '']","['13,000', '']","['10,938', '']","['4,287', '']","['5,616', '']","['5,500', '']","['6,478', '']","['858', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r651,"Texas -> Public -> U. Texas, El Paso",Texas,Public,"U. Texas, El Paso",3,"['3,363', '']","['34,162', '']","['9,000', '']","['5,600', '']","['1,500', '']","['3,147', '']","['345', '']","['639', '']","['1,575', '']","['0', '']","['0', '']","['0', '']"
12864,r652,"Texas -> Public -> U. Texas, San Antonio",Texas,Public,"U. Texas, San Antonio",3,"['407', '']","['1,562', '']","['1,245', '']","['4,070', '']","['2,376', '']","['1,689', '']","['1,752', '']","['330', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r653,"Texas -> Public -> U. Texas, Tyler",Texas,Public,"U. Texas, Tyler",3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,499', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r654,Texas -> Public -> West Texas A&M U.,Texas,Public,West Texas A&M U.,3,"['3,466', '']","['3,000', '']","['3,137', '']","['0', '']","['1,037', '']","['0', 'i']","['0', 'i']","['1,923', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r655,Texas -> Private,Texas,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r656,Texas -> Private -> Abilene Christian U.,Texas,Private,Abilene Christian U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']"
12864,r657,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['10,375', '']","['560', '']","['5,998', '']","['4,250', '']","['17,060', '']","['2,006', '']","['6,252', '']","['5,300', '']","['2,048', '']","['6,000', '']","['0', '']","['0', '']"
12864,r658,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,3,"['978', '']","['2,312', '']","['3,879', '']","['26,509', '']","['4,099', '']","['6,815', '']","['3,931', '']","['7,340', '']","['12,559', '']","['2,920', '']","['0', '']","['0', '']"
12864,r659,Texas -> Private -> Rice U.,Texas,Private,Rice U.,3,"['7,496', '']","['2,025', '']","['6,711', '']","['6,018', '']","['2,344', '']","['29,650', '']","['21,350', '']","['16,762', '']","['34,776', '']","['4,134', '']","['0', '']","['0', '']"
12864,r660,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,3,"['6,000', '']","['0', '']","['545', '']","['440', '']","['1,550', '']","['15,442', '']","['3,086', '']","['990', '']","['1,350', '']","['0', '']","['0', '']","['0', '']"
12864,r661,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,3,"['ne', '']","['ne', '']","['ne', '']","['35,000', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r662,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,3,"['3,000', '']","['5,300', '']","['4,800', '']","['3,300', '']","['0', 'i']","['4,720', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r663,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,489', '']","['0', '']","['572', '']","['0', '']","['0', '']","['0', '']"
12864,r664,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['7,099', '']","['0', '']","['0', '']","['0', '']"
