table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10154,r345,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,344,"['1,016', '']","['0', '']","['0', '']","['1,016', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r346,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,345,"['994', '']","['0', '']","['0', '']","['994', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r347,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,346,"['991', '']","['0', '']","['0', '']","['774', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r348,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,347,"['989', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['949', '']"
10154,r349,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,348,"['982', '']","['0', '']","['0', '']","['817', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['135', '']","['0', '']"
10154,r350,All institutions -> Dine C.,All institutions,Dine C.,2,349,"['980', '']","['0', '']","['0', '']","['980', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r351,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,350,"['971', '']","['0', '']","['0', '']","['971', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r352,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,350,"['971', '']","['0', '']","['0', '']","['971', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r353,All institutions -> U. Dayton,All institutions,U. Dayton,2,352,"['969', '']","['0', '']","['0', '']","['379', '']","['0', '']","['0', '']","['158', '']","['0', '']","['0', '']","['7', '']","['425', '']"
10154,r354,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,353,"['954', '']","['0', '']","['0', '']","['954', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r355,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,354,"['950', '']","['47', '']","['0', '']","['124', '']","['0', '']","['202', '']","['0', '']","['0', '']","['0', '']","['577', '']","['0', '']"
10154,r356,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,355,"['913', '']","['0', '']","['0', '']","['516', '']","['0', '']","['0', '']","['50', '']","['321', '']","['0', '']","['0', '']","['26', '']"
10154,r357,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,356,"['887', '']","['0', '']","['0', '']","['0', '']","['21', '']","['426', '']","['330', '']","['110', '']","['0', '']","['0', '']","['0', '']"
10154,r358,All institutions -> U. West Florida,All institutions,U. West Florida,2,357,"['858', '']","['3', '']","['0', '']","['471', '']","['0', '']","['361', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']"
10154,r359,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,358,"['855', 'i']","['11', 'i']","['0', 'i']","['835', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['8', 'i']"
10154,r360,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,359,"['849', '']","['0', '']","['0', '']","['504', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['345', '']"
10154,r361,All institutions -> Reed C.,All institutions,Reed C.,2,360,"['841', 'i']","['3', 'i']","['0', 'i']","['685', 'i']","['7', 'i']","['74', 'i']","['56', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10154,r362,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,360,"['841', '']","['0', '']","['0', '']","['841', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r363,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,362,"['838', '']","['0', '']","['0', '']","['588', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']"
10154,r364,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,363,"['824', '']","['811', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r365,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,364,"['811', '']","['0', '']","['0', '']","['495', '']","['0', '']","['316', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r366,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,365,"['806', '']","['0', '']","['0', '']","['806', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r367,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,366,"['797', '']","['0', '']","['0', '']","['797', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r368,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,367,"['787', 'i']","['3', 'i']","['0', 'i']","['577', 'i']","['8', 'i']","['80', 'i']","['60', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['53', 'i']"
10154,r369,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,368,"['784', '']","['11', '']","['0', '']","['591', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['182', '']","['0', '']"
10154,r370,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,369,"['781', '']","['0', '']","['0', '']","['659', '']","['0', '']","['0', '']","['105', '']","['17', '']","['0', '']","['0', '']","['0', '']"
10154,r371,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,370,"['773', '']","['77', '']","['0', '']","['289', '']","['66', '']","['0', '']","['341', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r372,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,371,"['772', '']","['19', '']","['0', '']","['251', '']","['0', '']","['115', '']","['387', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r373,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,372,"['771', '']","['272', '']","['0', '']","['0', '']","['0', '']","['358', '']","['0', '']","['0', '']","['0', '']","['141', '']","['0', '']"
10154,r374,All institutions -> Trinity U.,All institutions,Trinity U.,2,373,"['770', '']","['0', '']","['0', '']","['214', '']","['0', '']","['244', '']","['312', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r375,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,374,"['761', '']","['0', '']","['761', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r376,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,375,"['748', '']","['0', '']","['0', '']","['56', '']","['0', '']","['99', '']","['593', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r377,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,376,"['732', '']","['0', '']","['0', '']","['472', '']","['0', '']","['153', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r378,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,377,"['727', '']","['408', '']","['0', '']","['54', '']","['0', '']","['246', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
10154,r379,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,378,"['720', '']","['0', '']","['0', '']","['325', '']","['0', '']","['0', '']","['0', '']","['395', '']","['0', '']","['0', '']","['0', '']"
10154,r380,All institutions -> Smith C.,All institutions,Smith C.,2,379,"['699', '']","['0', '']","['0', '']","['386', '']","['0', '']","['138', '']","['96', '']","['0', '']","['0', '']","['79', '']","['0', '']"
10154,r381,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,380,"['670', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['668', '']","['0', '']","['0', '']"
10154,r382,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,381,"['658', '']","['0', '']","['0', '']","['579', '']","['26', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['29', '']"
10154,r383,All institutions -> James Madison U.,All institutions,James Madison U.,2,382,"['650', '']","['0', '']","['0', '']","['515', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r384,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,383,"['648', '']","['0', '']","['0', '']","['258', '']","['0', '']","['99', '']","['217', '']","['30', '']","['0', '']","['0', '']","['44', '']"
10154,r385,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,384,"['647', '']","['0', '']","['0', '']","['355', '']","['0', '']","['152', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r386,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,385,"['643', '']","['0', '']","['0', '']","['643', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r387,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,386,"['641', '']","['0', '']","['0', '']","['189', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['424', '']","['8', '']"
10154,r388,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,387,"['638', '']","['0', '']","['0', '']","['579', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']"
10154,r389,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,388,"['621', '']","['0', '']","['0', '']","['435', '']","['0', '']","['0', '']","['0', '']","['186', '']","['0', '']","['0', '']","['0', '']"
10154,r390,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,389,"['617', '']","['0', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']","['0', '']","['230', '']","['228', '']","['0', '']"
10154,r391,All institutions -> Drake U.,All institutions,Drake U.,2,390,"['616', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['616', '']"
10154,r392,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,391,"['606', '']","['0', '']","['0', '']","['185', '']","['0', '']","['150', '']","['126', '']","['0', '']","['0', '']","['145', '']","['0', '']"
10154,r393,All institutions -> Amherst C.,All institutions,Amherst C.,2,392,"['602', '']","['0', '']","['0', '']","['470', '']","['98', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r394,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,393,"['590', '']","['0', '']","['0', '']","['427', '']","['0', '']","['116', '']","['32', '']","['0', '']","['0', '']","['15', '']","['0', '']"
10154,r395,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,394,"['584', '']","['0', '']","['9', '']","['219', '']","['12', '']","['226', '']","['0', '']","['0', '']","['0', '']","['118', '']","['0', '']"
10154,r396,All institutions -> Davidson C.,All institutions,Davidson C.,2,395,"['581', '']","['0', '']","['0', '']","['189', '']","['0', '']","['0', '']","['392', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r397,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,396,"['577', '']","['0', '']","['0', '']","['577', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r398,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,397,"['576', '']","['0', '']","['0', '']","['445', '']","['19', '']","['110', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r399,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,398,"['575', 'i']","['6', 'i']","['0', 'i']","['457', 'i']","['2', 'i']","['47', 'i']","['38', 'i']","['0', 'i']","['0', 'i']","['22', 'i']","['3', 'i']"
10154,r400,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,399,"['573', '']","['0', '']","['0', '']","['490', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']"
10154,r401,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,400,"['566', 'i']","['2', 'i']","['0', 'i']","['504', 'i']","['1', 'i']","['16', 'i']","['14', 'i']","['11', 'i']","['0', 'i']","['11', 'i']","['7', 'i']"
10154,r402,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,401,"['549', '']","['0', '']","['0', '']","['184', '']","['0', '']","['102', '']","['263', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r403,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,402,"['547', '']","['0', '']","['0', '']","['431', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r404,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,403,"['546', '']","['0', '']","['0', '']","['546', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r405,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,404,"['544', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['544', '']","['0', '']","['0', '']","['0', '']"
10154,r406,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,405,"['535', '']","['0', '']","['0', '']","['437', '']","['0', '']","['0', '']","['0', '']","['56', '']","['42', '']","['0', '']","['0', '']"
10154,r407,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,406,"['521', '']","['0', '']","['0', '']","['226', '']","['0', '']","['244', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']"
10154,r408,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,407,"['493', '']","['0', '']","['0', '']","['493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r409,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,408,"['492', '']","['0', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']"
10154,r410,All institutions -> Bates C.,All institutions,Bates C.,2,409,"['483', '']","['0', '']","['0', '']","['450', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r411,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,410,"['477', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['477', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10154,r412,All institutions -> Clark U.,All institutions,Clark U.,2,411,"['471', '']","['0', '']","['0', '']","['296', '']","['0', '']","['137', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']"
10154,r413,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,411,"['471', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['471', '']","['0', '']"
10154,r414,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,411,"['471', '']","['76', '']","['0', '']","['276', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['119', '']","['0', '']"
10154,r415,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,414,"['468', '']","['0', '']","['0', '']","['468', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r416,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,415,"['466', '']","['0', '']","['0', '']","['466', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r417,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,416,"['463', '']","['0', '']","['0', '']","['463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r418,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,417,"['448', '']","['448', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r419,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,418,"['440', '']","['22', '']","['0', '']","['418', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r420,All institutions -> Augustana U.,All institutions,Augustana U.,2,419,"['435', '']","['0', '']","['0', '']","['279', '']","['0', '']","['141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']"
10154,r421,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,419,"['435', '']","['0', '']","['0', '']","['365', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r422,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,421,"['432', '']","['0', '']","['0', '']","['337', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r423,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,422,"['430', 'i']","['2', 'i']","['0', 'i']","['385', 'i']","['1', 'i']","['0', 'i']","['5', 'i']","['6', 'i']","['0', 'i']","['29', 'i']","['2', 'i']"
10154,r424,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,423,"['423', '']","['0', '']","['0', '']","['369', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r425,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,424,"['417', '']","['0', '']","['0', '']","['319', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']","['0', '']"
10154,r426,All institutions -> C. Charleston,All institutions,C. Charleston,2,425,"['409', '']","['0', '']","['45', '']","['264', '']","['0', '']","['82', '']","['9', '']","['0', '']","['0', '']","['0', '']","['9', '']"
10154,r427,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,426,"['408', '']","['0', '']","['0', '']","['0', '']","['0', '']","['295', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r428,All institutions -> Pomona C.,All institutions,Pomona C.,2,427,"['403', '']","['41', '']","['0', '']","['65', '']","['0', '']","['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r429,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,428,"['401', '']","['0', '']","['0', '']","['328', '']","['0', '']","['0', '']","['73', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r430,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,429,"['393', '']","['0', '']","['0', '']","['225', '']","['0', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r431,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,429,"['393', '']","['0', '']","['0', '']","['251', '']","['0', '']","['92', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']"
10154,r432,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,431,"['388', '']","['0', '']","['0', '']","['262', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r433,All institutions -> Williams C.,All institutions,Williams C.,2,432,"['380', 'i']","['2', 'i']","['2', 'i']","['294', 'i']","['4', 'i']","['37', 'i']","['31', 'i']","['9', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
10154,r434,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,433,"['373', '']","['0', '']","['131', '']","['201', '']","['0', '']","['14', '']","['24', '']","['0', '']","['0', '']","['0', '']","['3', '']"
10154,r435,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,434,"['365', '']","['0', '']","['0', '']","['261', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['48', '']"
10154,r436,All institutions -> Haverford C.,All institutions,Haverford C.,2,435,"['363', '']","['0', '']","['0', '']","['363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r437,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,436,"['362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['277', '']","['0', '']"
10154,r438,All institutions -> Butler U.,All institutions,Butler U.,2,437,"['348', '']","['0', '']","['0', '']","['348', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r439,All institutions -> Spelman C.,All institutions,Spelman C.,2,438,"['347', '']","['0', '']","['0', '']","['81', '']","['0', '']","['23', '']","['243', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r440,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,439,"['345', '']","['0', '']","['0', '']","['345', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r441,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,440,"['344', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['299', '']"
10154,r442,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,441,"['339', '']","['48', '']","['0', '']","['14', '']","['0', '']","['152', '']","['102', '']","['23', '']","['0', '']","['0', '']","['0', '']"
10154,r443,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,442,"['332', '']","['0', '']","['0', '']","['289', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r444,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,443,"['330', '']","['151', '']","['0', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r445,All institutions -> Fisk U.,All institutions,Fisk U.,2,444,"['329', '']","['15', '']","['0', '']","['282', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r446,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,445,"['326', '']","['0', '']","['0', '']","['204', '']","['0', '']","['116', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
10154,r447,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,446,"['323', '']","['0', '']","['0', '']","['323', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r448,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,446,"['323', '']","['81', '']","['0', '']","['0', '']","['0', '']","['242', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r449,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,448,"['319', 'i']","['0', 'i']","['0', 'i']","['319', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10154,r450,All institutions -> Northland C.,All institutions,Northland C.,2,448,"['319', 'i']","['0', 'i']","['0', 'i']","['260', 'i']","['3', 'i']","['0', 'i']","['35', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['10', 'i']"
10154,r451,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,450,"['311', '']","['0', '']","['0', '']","['311', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r452,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,451,"['301', '']","['0', '']","['0', '']","['269', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']"
10154,r453,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,452,"['298', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['197', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r454,All institutions -> Vassar C.,All institutions,Vassar C.,2,452,"['298', '']","['0', '']","['0', '']","['115', '']","['0', '']","['61', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r455,All institutions -> Furman U.,All institutions,Furman U.,2,454,"['288', '']","['0', '']","['0', '']","['233', '']","['0', '']","['51', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r456,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,455,"['287', 'i']","['0', 'i']","['0', 'i']","['287', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10154,r457,All institutions -> Claflin U.,All institutions,Claflin U.,2,456,"['283', '']","['0', '']","['0', '']","['226', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r458,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,456,"['283', '']","['0', '']","['0', '']","['69', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['209', '']","['0', '']"
10154,r459,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,458,"['281', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['226', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r460,All institutions -> Murray State U.,All institutions,Murray State U.,2,459,"['280', '']","['0', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
10154,r461,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,460,"['273', '']","['0', '']","['0', '']","['273', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r462,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,461,"['270', '']","['0', '']","['0', '']","['204', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['28', '']"
10154,r463,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,462,"['269', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['269', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r464,All institutions -> Langston U.,All institutions,Langston U.,2,462,"['269', '']","['0', '']","['0', '']","['192', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r465,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,464,"['266', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r466,All institutions -> Pace U.,All institutions,Pace U.,2,465,"['263', '']","['71', '']","['0', '']","['161', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
