table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12747,r350,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,348,"['531', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['531', '']"
12747,r351,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,350,"['529', '']","['0', '']","['410', '']","['91', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r352,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,351,"['517', '']","['0', '']","['33', '']","['145', '']","['0', '']","['0', '']","['16', '']","['3', '']","['0', '']","['0', '']","['320', '']"
12747,r353,All institutions -> Towson U.,All institutions,Towson U.,2,352,"['510', '']","['196', '']","['24', '']","['0', '']","['0', '']","['14', '']","['0', '']","['53', '']","['0', '']","['0', '']","['223', '']"
12747,r354,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,353,"['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['100', '']","['397', '']"
12747,r355,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,354,"['492', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['492', '']"
12747,r356,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,355,"['483', '']","['0', '']","['0', '']","['332', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']"
12747,r357,All institutions -> Occidental C.,All institutions,Occidental C.,2,356,"['481', 'i']","['0', 'i']","['458', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12747,r358,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,357,"['475', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['39', '']","['358', '']"
12747,r359,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,357,"['475', '']","['0', '']","['113', '']","['182', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['138', '']"
12747,r360,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,359,"['474', '']","['0', '']","['474', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r361,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,360,"['470', '']","['0', '']","['429', '']","['11', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']"
12747,r362,All institutions -> Benedict C.,All institutions,Benedict C.,2,361,"['467', '']","['59', '']","['0', '']","['59', '']","['59', '']","['133', '']","['0', '']","['0', '']","['0', '']","['157', '']","['0', '']"
12747,r363,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,362,"['462', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']","['125', '']","['190', '']"
12747,r364,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,363,"['460', '']","['0', '']","['0', '']","['362', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['90', '']","['0', '']"
12747,r365,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,364,"['448', '']","['0', '']","['2', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['417', '']"
12747,r366,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,365,"['447', '']","['0', '']","['93', '']","['354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r367,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,366,"['438', '']","['13', '']","['0', '']","['425', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r368,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,367,"['437', '']","['0', '']","['0', '']","['437', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r369,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,368,"['435', '']","['0', '']","['323', '']","['96', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
12747,r370,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,369,"['434', '']","['0', '']","['0', '']","['0', '']","['83', '']","['85', '']","['0', '']","['0', '']","['0', '']","['266', '']","['0', '']"
12747,r371,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,370,"['433', '']","['0', '']","['0', '']","['327', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']","['0', '']","['15', '']"
12747,r372,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,371,"['432', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['379', '']"
12747,r373,All institutions -> Stockton U.,All institutions,Stockton U.,2,372,"['428', '']","['0', '']","['37', '']","['98', '']","['0', '']","['0', '']","['0', '']","['293', '']","['0', '']","['0', '']","['0', '']"
12747,r374,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,373,"['426', '']","['37', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['276', '']","['0', '']"
12747,r375,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,374,"['425', '']","['13', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']","['0', '']","['0', '']","['3', '']"
12747,r376,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,375,"['422', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['356', '']","['0', '']","['0', '']","['22', '']"
12747,r377,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,376,"['418', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['381', '']","['0', '']","['0', '']","['0', '']"
12747,r378,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,376,"['418', '']","['0', '']","['0', '']","['418', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r379,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,378,"['404', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['404', '']"
12747,r380,All institutions -> U. San Diego,All institutions,U. San Diego,2,379,"['396', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['117', '']","['214', '']"
12747,r381,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,380,"['395', '']","['0', '']","['0', '']","['395', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r382,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,381,"['393', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']","['281', '']","['0', '']"
12747,r383,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,382,"['391', '']","['0', '']","['0', '']","['134', '']","['0', '']","['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['115', '']"
12747,r384,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,383,"['389', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['199', '']"
12747,r385,All institutions -> Murray State U.,All institutions,Murray State U.,2,384,"['381', '']","['0', '']","['17', '']","['272', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r386,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,385,"['380', '']","['0', '']","['369', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12747,r387,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,386,"['371', '']","['0', '']","['54', '']","['0', '']","['0', '']","['165', '']","['45', '']","['0', '']","['0', '']","['0', '']","['107', '']"
12747,r388,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,387,"['370', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['370', '']"
12747,r389,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,388,"['369', '']","['0', '']","['85', '']","['66', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['106', '']"
12747,r390,"All institutions -> Marian U., Indianapolis",All institutions,"Marian U., Indianapolis",2,389,"['367', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['320', '']"
12747,r391,All institutions -> Dillard U.,All institutions,Dillard U.,2,390,"['363', '']","['0', '']","['0', '']","['257', '']","['4', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['101', '']"
12747,r392,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,391,"['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['358', '']"
12747,r393,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,392,"['357', '']","['0', '']","['0', '']","['8', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['275', '']","['0', '']"
12747,r394,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,393,"['344', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['102', '']","['0', '']","['226', '']","['0', '']"
12747,r395,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,394,"['339', '']","['0', '']","['0', '']","['273', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']"
12747,r396,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,395,"['337', 'i']","['3', 'i']","['0', 'i']","['70', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['22', 'i']","['0', 'i']","['0', 'i']","['242', 'i']"
12747,r397,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,396,"['331', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['272', '']","['0', '']","['0', '']","['0', '']"
12747,r398,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,397,"['328', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['148', '']","['0', '']","['77', '']","['96', '']"
12747,r399,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,397,"['328', '']","['0', '']","['4', '']","['275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']"
12747,r400,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,399,"['327', '']","['0', '']","['112', '']","['50', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']"
12747,r401,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,400,"['320', '']","['37', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['0', '']"
12747,r402,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,401,"['316', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['195', '']"
12747,r403,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,402,"['315', '']","['4', '']","['0', '']","['255', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']"
12747,r404,All institutions -> Creighton U.,All institutions,Creighton U.,2,403,"['313', 'i']","['45', 'i']","['0', 'i']","['109', 'i']","['14', 'i']","['18', 'i']","['8', 'i']","['55', 'i']","['0', 'i']","['0', 'i']","['64', 'i']"
12747,r405,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,404,"['308', '']","['0', '']","['0', '']","['43', '']","['0', '']","['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r406,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,404,"['308', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['3', '']","['218', '']","['0', '']","['0', '']","['0', '']"
12747,r407,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,406,"['303', 'i']","['1', 'i']","['0', 'i']","['69', 'i']","['8', 'i']","['5', 'i']","['4', 'i']","['5', 'i']","['0', 'i']","['70', 'i']","['141', 'i']"
12747,r408,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,407,"['301', '']","['209', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']"
12747,r409,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,408,"['296', '']","['0', '']","['0', '']","['296', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r410,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,409,"['289', '']","['0', '']","['107', '']","['38', '']","['0', '']","['87', '']","['0', '']","['20', '']","['0', '']","['37', '']","['0', '']"
12747,r411,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,410,"['288', '']","['0', '']","['149', '']","['22', '']","['0', '']","['64', '']","['0', '']","['20', '']","['16', '']","['0', '']","['17', '']"
12747,r412,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,411,"['273', '']","['0', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['1', '']"
12747,r413,"All institutions -> Pennsylvania State U., Altoona",All institutions,"Pennsylvania State U., Altoona",2,412,"['271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['271', '']","['0', '']"
12747,r414,All institutions -> Smith C.,All institutions,Smith C.,2,413,"['268', '']","['0', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['48', '']"
12747,r415,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,414,"['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['179', '']"
12747,r416,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,415,"['257', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['257', '']"
12747,r417,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,416,"['249', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['87', '']"
12747,r418,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,417,"['247', '']","['0', '']","['0', '']","['247', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r419,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,418,"['233', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['50', '']","['87', '']","['0', '']","['0', '']","['13', '']"
12747,r420,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,419,"['231', '']","['0', '']","['0', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']"
12747,r421,"All institutions -> U. South Carolina, Beaufort",All institutions,"U. South Carolina, Beaufort",2,419,"['231', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['137', '']"
12747,r422,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,421,"['229', '']","['0', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']"
12747,r423,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,421,"['229', '']","['0', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']"
12747,r424,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,423,"['227', '']","['0', '']","['111', '']","['0', '']","['0', '']","['14', '']","['43', '']","['1', '']","['0', '']","['0', '']","['58', '']"
12747,r425,All institutions -> DePaul U.,All institutions,DePaul U.,2,424,"['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['109', '']"
12747,r426,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,425,"['221', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']","['71', '']"
12747,r427,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,426,"['217', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']"
12747,r428,All institutions -> Spelman C.,All institutions,Spelman C.,2,427,"['216', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['150', '']"
12747,r429,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,428,"['215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['215', '']"
12747,r430,All institutions -> Clark U.,All institutions,Clark U.,2,429,"['210', '']","['0', '']","['27', '']","['120', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']"
12747,r431,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,430,"['200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['200', '']"
12747,r432,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,431,"['198', '']","['3', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']","['46', '']","['40', '']"
12747,r433,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,432,"['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']"
12747,r434,All institutions -> U. Hartford,All institutions,U. Hartford,2,432,"['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']","['107', '']","['0', '']"
12747,r435,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,434,"['194', '']","['0', '']","['0', '']","['189', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
12747,r436,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,434,"['194', 'i']","['3', 'i']","['0', 'i']","['31', 'i']","['1', 'i']","['15', 'i']","['5', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['133', 'i']"
12747,r437,All institutions -> Reed C.,All institutions,Reed C.,2,436,"['193', 'i']","['3', 'i']","['0', 'i']","['26', 'i']","['1', 'i']","['14', 'i']","['5', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['133', 'i']"
12747,r438,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,437,"['191', '']","['0', '']","['86', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r439,All institutions -> Colby C.,All institutions,Colby C.,2,438,"['188', '']","['0', '']","['33', '']","['75', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']"
12747,r440,All institutions -> New School,All institutions,New School,2,439,"['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['47', '']"
12747,r441,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,440,"['179', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r442,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,441,"['178', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['142', '']","['0', '']"
12747,r443,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,442,"['173', 'i']","['0', 'i']","['69', 'i']","['88', 'i']","['4', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['12', 'i']","['0', 'i']"
12747,r444,All institutions -> U.S. Coast Guard Academy,All institutions,U.S. Coast Guard Academy,2,443,"['172', '']","['50', '']","['3', '']","['0', '']","['0', '']","['2', '']","['0', '']","['117', '']","['0', '']","['0', '']","['0', '']"
12747,r445,All institutions -> Calvin U.,All institutions,Calvin U.,2,444,"['165', '']","['0', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r446,All institutions -> Rush U.,All institutions,Rush U.,2,445,"['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r447,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,446,"['162', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r448,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,447,"['161', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
12747,r449,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,448,"['157', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r450,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,449,"['156', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']","['46', '']"
12747,r451,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,450,"['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['114', '']","['41', '']"
12747,r452,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,451,"['154', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r453,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,451,"['154', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r454,All institutions -> Augusta U.,All institutions,Augusta U.,2,453,"['146', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r455,All institutions -> Williams C.,All institutions,Williams C.,2,454,"['144', 'i']","['2', 'i']","['7', 'i']","['16', 'i']","['0', 'i']","['8', 'i']","['2', 'i']","['5', 'i']","['0', 'i']","['0', 'i']","['104', 'i']"
12747,r456,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,455,"['143', '']","['0', '']","['0', '']","['10', '']","['0', '']","['15', '']","['0', '']","['107', '']","['0', '']","['0', '']","['11', '']"
12747,r457,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,456,"['142', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['142', '']"
12747,r458,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,457,"['138', '']","['0', '']","['54', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']"
12747,r459,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,458,"['136', '']","['0', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r460,"All institutions -> Indiana U., South Bend",All institutions,"Indiana U., South Bend",2,459,"['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']"
12747,r461,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,460,"['129', '']","['0', '']","['10', '']","['104', '']","['0', '']","['0', '']","['1', '']","['0', '']","['14', '']","['0', '']","['0', '']"
12747,r462,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,461,"['128', '']","['0', '']","['0', '']","['14', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r463,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,462,"['127', '']","['0', '']","['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r464,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,462,"['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']","['0', '']"
12747,r465,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,464,"['125', '']","['0', '']","['0', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
12747,r466,All institutions -> Trinity U.,All institutions,Trinity U.,2,464,"['125', '']","['2', '']","['0', '']","['4', '']","['5', '']","['5', '']","['8', '']","['2', '']","['0', '']","['0', '']","['99', '']"
12747,r467,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,466,"['123', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r468,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,467,"['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']"
12747,r469,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,467,"['122', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r470,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,469,"['121', '']","['0', '']","['95', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r471,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,469,"['121', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']","['39', '']"
