table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3175,r349,All institutions -> U. New England,All institutions,U. New England,2,348,"['804', '']","['0', '']","['503', '']","['301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r350,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,349,"['802', '']","['442', '']","['0', '']","['39', '']","['0', '']","['111', '']","['0', '']","['0', '']","['33', '']","['177', '']","['0', '']"
3175,r351,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,350,"['801', '']","['0', '']","['31', '']","['278', '']","['48', '']","['423', '']","['18', '']","['0', '']","['0', '']","['2', '']","['1', '']"
3175,r352,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,350,"['801', '']","['20', '']","['0', '']","['53', '']","['0', '']","['603', '']","['0', '']","['0', '']","['0', '']","['34', '']","['91', '']"
3175,r353,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,352,"['797', '']","['225', '']","['119', '']","['0', '']","['144', '']","['179', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
3175,r354,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,353,"['783', '']","['0', '']","['427', '']","['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['267', '']"
3175,r355,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,354,"['777', '']","['0', '']","['314', '']","['370', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['32', '']","['0', '']"
3175,r356,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,355,"['768', '']","['174', '']","['0', '']","['32', '']","['5', '']","['389', '']","['0', '']","['11', '']","['0', '']","['0', '']","['157', '']"
3175,r357,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,356,"['765', '']","['0', '']","['71', '']","['152', '']","['482', '']","['0', '']","['31', '']","['19', '']","['0', '']","['0', '']","['10', '']"
3175,r358,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,357,"['759', '']","['250', '']","['125', '']","['36', '']","['0', '']","['0', '']","['0', '']","['36', '']","['32', '']","['0', '']","['280', '']"
3175,r359,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,358,"['752', '']","['222', '']","['0', '']","['168', '']","['73', '']","['282', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']"
3175,r360,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,359,"['748', '']","['0', '']","['0', '']","['0', '']","['0', '']","['744', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
3175,r361,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,360,"['745', '']","['0', '']","['0', '']","['0', '']","['0', '']","['720', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']"
3175,r362,All institutions -> U. North Florida,All institutions,U. North Florida,2,361,"['736', '']","['0', '']","['0', '']","['137', '']","['0', '']","['218', '']","['0', '']","['82', '']","['0', '']","['58', '']","['241', '']"
3175,r363,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,362,"['729', '']","['0', '']","['0', '']","['184', '']","['95', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
3175,r364,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,363,"['725', '']","['162', '']","['248', '']","['154', '']","['0', '']","['27', '']","['13', '']","['121', '']","['0', '']","['0', '']","['0', '']"
3175,r365,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,364,"['715', '']","['0', '']","['0', '']","['715', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r366,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,365,"['712', '']","['0', '']","['0', '']","['8', '']","['0', '']","['60', '']","['0', '']","['644', '']","['0', '']","['0', '']","['0', '']"
3175,r367,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,366,"['711', '']","['0', '']","['0', '']","['626', '']","['25', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r368,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,367,"['694', '']","['220', '']","['0', '']","['307', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r369,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,368,"['692', '']","['7', '']","['242', '']","['256', '']","['105', '']","['24', '']","['0', '']","['13', '']","['0', '']","['0', '']","['45', '']"
3175,r370,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,369,"['684', '']","['684', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r371,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,370,"['681', '']","['0', '']","['0', '']","['389', '']","['0', '']","['292', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r372,All institutions -> Colby C.,All institutions,Colby C.,2,371,"['680', '']","['27', '']","['122', '']","['307', '']","['0', '']","['209', '']","['8', '']","['7', '']","['0', '']","['0', '']","['0', '']"
3175,r373,All institutions -> Doane U.,All institutions,Doane U.,2,372,"['678', '']","['170', '']","['0', '']","['248', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['200', '']"
3175,r374,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,373,"['676', '']","['184', '']","['227', '']","['19', '']","['0', '']","['124', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']"
3175,r375,All institutions -> Haverford C.,All institutions,Haverford C.,2,374,"['673', '']","['52', '']","['160', '']","['0', '']","['29', '']","['329', '']","['103', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r376,All institutions -> Colgate U.,All institutions,Colgate U.,2,375,"['672', '']","['160', '']","['172', '']","['99', '']","['0', '']","['168', '']","['26', '']","['47', '']","['0', '']","['0', '']","['0', '']"
3175,r377,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,376,"['671', '']","['0', '']","['0', '']","['455', '']","['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r378,All institutions -> Towson U.,All institutions,Towson U.,2,377,"['663', '']","['168', '']","['63', '']","['196', '']","['0', '']","['218', '']","['0', '']","['15', '']","['0', '']","['0', '']","['3', '']"
3175,r379,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,378,"['660', '']","['0', '']","['173', '']","['267', '']","['64', '']","['140', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r380,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,379,"['655', '']","['0', '']","['0', '']","['0', '']","['640', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
3175,r381,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,380,"['648', '']","['0', '']","['143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['503', '']","['0', '']"
3175,r382,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,381,"['644', '']","['0', '']","['0', '']","['644', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r383,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,382,"['636', '']","['8', '']","['478', '']","['0', '']","['0', '']","['46', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r384,All institutions -> Macalester C.,All institutions,Macalester C.,2,383,"['625', '']","['0', '']","['285', '']","['48', '']","['15', '']","['270', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']"
3175,r385,All institutions -> Claflin U.,All institutions,Claflin U.,2,384,"['622', '']","['13', '']","['47', '']","['52', '']","['27', '']","['341', '']","['0', '']","['0', '']","['0', '']","['142', '']","['0', '']"
3175,r386,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,385,"['617', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['617', '']","['0', '']"
3175,r387,All institutions -> Pomona C.,All institutions,Pomona C.,2,386,"['616', '']","['71', '']","['67', '']","['58', '']","['179', '']","['217', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']"
3175,r388,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,387,"['615', '']","['590', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']"
3175,r389,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,388,"['614', '']","['0', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['397', '']"
3175,r390,All institutions -> Creighton U.,All institutions,Creighton U.,2,389,"['611', 'i']","['113', 'i']","['54', 'i']","['95', 'i']","['42', 'i']","['224', 'i']","['15', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['45', 'i']"
3175,r391,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,390,"['602', '']","['119', '']","['99', '']","['0', '']","['0', '']","['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['119', '']"
3175,r392,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,391,"['600', '']","['0', '']","['0', '']","['148', '']","['16', '']","['187', '']","['0', '']","['249', '']","['0', '']","['0', '']","['0', '']"
3175,r393,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,392,"['586', '']","['290', '']","['0', '']","['136', '']","['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r394,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,392,"['586', '']","['160', '']","['5', '']","['68', '']","['0', '']","['22', '']","['179', '']","['0', '']","['0', '']","['0', '']","['152', '']"
3175,r395,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,394,"['583', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['459', '']"
3175,r396,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,395,"['573', '']","['32', '']","['0', '']","['369', '']","['19', '']","['153', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r397,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,396,"['570', '']","['0', '']","['247', '']","['122', '']","['0', '']","['150', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r398,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,397,"['568', '']","['0', '']","['0', '']","['103', '']","['295', '']","['151', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']"
3175,r399,All institutions -> Furman U.,All institutions,Furman U.,2,398,"['556', '']","['0', '']","['16', '']","['46', '']","['0', '']","['459', '']","['22', '']","['13', '']","['0', '']","['0', '']","['0', '']"
3175,r400,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,399,"['551', '']","['0', '']","['0', '']","['241', '']","['0', '']","['310', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r401,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,400,"['547', '']","['141', '']","['341', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r402,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,401,"['545', '']","['0', '']","['0', '']","['545', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r403,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,402,"['541', '']","['0', '']","['0', '']","['6', '']","['0', '']","['206', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']"
3175,r404,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,403,"['532', '']","['34', '']","['31', '']","['135', '']","['9', '']","['152', '']","['0', '']","['0', '']","['6', '']","['165', '']","['0', '']"
3175,r405,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,404,"['530', '']","['3', '']","['12', '']","['10', '']","['5', '']","['97', '']","['109', '']","['51', '']","['3', '']","['1', '']","['239', '']"
3175,r406,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,405,"['528', '']","['0', '']","['0', '']","['408', '']","['0', '']","['92', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']"
3175,r407,All institutions -> Davidson C.,All institutions,Davidson C.,2,406,"['524', '']","['0', '']","['0', '']","['248', '']","['0', '']","['41', '']","['100', '']","['135', '']","['0', '']","['0', '']","['0', '']"
3175,r408,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,407,"['513', '']","['0', '']","['465', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r409,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,408,"['509', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['452', '']","['0', '']"
3175,r410,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,409,"['494', '']","['108', '']","['0', '']","['162', '']","['20', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['126', '']"
3175,r411,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,410,"['483', '']","['0', '']","['220', '']","['6', '']","['0', '']","['40', '']","['0', '']","['140', '']","['0', '']","['77', '']","['0', '']"
3175,r412,All institutions -> U. West Florida,All institutions,U. West Florida,2,411,"['479', '']","['0', '']","['0', '']","['201', '']","['0', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']","['133', '']"
3175,r413,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,412,"['478', '']","['0', '']","['0', '']","['94', '']","['155', '']","['0', '']","['62', '']","['167', '']","['0', '']","['0', '']","['0', '']"
3175,r414,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,412,"['478', '']","['0', '']","['0', '']","['78', '']","['43', '']","['357', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r415,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,414,"['477', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['457', '']","['20', '']"
3175,r416,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,415,"['468', '']","['0', '']","['5', '']","['35', '']","['41', '']","['384', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
3175,r417,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,416,"['464', '']","['0', '']","['115', '']","['301', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r418,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,417,"['462', '']","['0', '']","['87', '']","['2', '']","['60', '']","['241', '']","['0', '']","['50', '']","['0', '']","['0', '']","['22', '']"
3175,r419,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,418,"['444', '']","['0', '']","['0', '']","['0', '']","['0', '']","['444', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r420,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,419,"['442', '']","['26', '']","['54', '']","['0', '']","['52', '']","['227', '']","['79', '']","['4', '']","['0', '']","['0', '']","['0', '']"
3175,r421,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,420,"['438', '']","['27', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['127', '']"
3175,r422,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,421,"['437', '']","['14', '']","['75', '']","['0', '']","['61', '']","['149', '']","['0', '']","['0', '']","['0', '']","['10', '']","['128', '']"
3175,r423,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,422,"['430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['404', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r424,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,422,"['430', '']","['0', '']","['0', '']","['72', '']","['0', '']","['332', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']"
3175,r425,All institutions -> Central State U.,All institutions,Central State U.,2,424,"['429', '']","['8', '']","['0', '']","['12', '']","['44', '']","['63', '']","['0', '']","['0', '']","['225', '']","['77', '']","['0', '']"
3175,r426,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,424,"['429', '']","['0', '']","['83', '']","['82', '']","['78', '']","['186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r427,"All institutions -> U. Ana G. Mendez, Cupey",All institutions,"U. Ana G. Mendez, Cupey",2,426,"['427', '']","['0', '']","['0', '']","['99', '']","['0', '']","['220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['108', '']"
3175,r428,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,427,"['424', '']","['0', '']","['0', '']","['0', '']","['0', '']","['424', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r429,All institutions -> Willamette U.,All institutions,Willamette U.,2,428,"['422', '']","['0', '']","['0', '']","['135', '']","['0', '']","['194', '']","['19', '']","['0', '']","['0', '']","['0', '']","['74', '']"
3175,r430,All institutions -> Trinity U.,All institutions,Trinity U.,2,429,"['416', '']","['0', '']","['28', '']","['0', '']","['39', '']","['303', '']","['0', '']","['0', '']","['0', '']","['0', '']","['46', '']"
3175,r431,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,430,"['415', '']","['0', '']","['0', '']","['272', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['69', '']"
3175,r432,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,431,"['414', '']","['0', '']","['0', '']","['0', '']","['96', '']","['213', '']","['0', '']","['0', '']","['0', '']","['102', '']","['3', '']"
3175,r433,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,432,"['410', '']","['0', '']","['134', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['96', '']","['0', '']","['0', '']"
3175,r434,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,433,"['406', '']","['0', '']","['0', '']","['0', '']","['283', '']","['54', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']"
3175,r435,All institutions -> Providence C.,All institutions,Providence C.,2,434,"['400', '']","['0', '']","['166', '']","['136', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']"
3175,r436,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,435,"['399', '']","['133', '']","['0', '']","['124', '']","['94', '']","['4', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']"
3175,r437,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,435,"['399', '']","['58', '']","['10', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['276', '']"
3175,r438,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,437,"['388', '']","['0', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']"
3175,r439,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,438,"['383', '']","['0', '']","['5', '']","['1', '']","['0', '']","['156', '']","['0', '']","['14', '']","['0', '']","['0', '']","['207', '']"
3175,r440,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,439,"['381', '']","['35', '']","['8', '']","['9', '']","['9', '']","['17', '']","['0', '']","['0', '']","['0', '']","['303', '']","['0', '']"
3175,r441,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,440,"['378', '']","['119', '']","['0', '']","['0', '']","['10', '']","['222', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']"
3175,r442,All institutions -> Calvin U.,All institutions,Calvin U.,2,441,"['374', '']","['10', '']","['0', '']","['152', '']","['0', '']","['191', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
3175,r443,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,441,"['374', '']","['0', '']","['0', '']","['136', '']","['0', '']","['18', '']","['0', '']","['46', '']","['0', '']","['174', '']","['0', '']"
3175,r444,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,443,"['368', '']","['0', '']","['101', '']","['11', '']","['0', '']","['133', '']","['0', '']","['3', '']","['0', '']","['114', '']","['6', '']"
3175,r445,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,444,"['365', '']","['216', '']","['86', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r446,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,444,"['365', '']","['49', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['244', '']"
3175,r447,All institutions -> U. New Haven,All institutions,U. New Haven,2,444,"['365', '']","['66', '']","['0', '']","['0', '']","['0', '']","['299', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r448,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,447,"['363', '']","['0', '']","['0', '']","['363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r449,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,448,"['360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r450,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,449,"['359', '']","['0', '']","['0', '']","['255', '']","['0', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r451,All institutions -> Alfred U.,All institutions,Alfred U.,2,450,"['356', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['346', '']","['0', '']"
3175,r452,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,451,"['355', '']","['0', '']","['26', '']","['98', '']","['166', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r453,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,451,"['355', '']","['100', '']","['25', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['200', '']"
3175,r454,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,453,"['354', '']","['28', '']","['0', '']","['163', '']","['76', '']","['0', '']","['0', '']","['34', '']","['0', '']","['53', '']","['0', '']"
3175,r455,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,454,"['351', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['267', '']","['0', '']"
3175,r456,All institutions -> Long Island U.,All institutions,Long Island U.,2,455,"['349', '']","['0', '']","['26', '']","['16', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['136', '']"
3175,r457,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,456,"['346', '']","['124', '']","['0', '']","['36', '']","['89', '']","['31', '']","['0', '']","['28', '']","['0', '']","['0', '']","['38', '']"
3175,r458,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,457,"['343', '']","['0', '']","['0', '']","['36', '']","['234', '']","['71', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']"
3175,r459,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,458,"['335', '']","['0', '']","['14', '']","['0', '']","['50', '']","['72', '']","['0', '']","['13', '']","['0', '']","['186', '']","['0', '']"
3175,r460,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,459,"['331', '']","['0', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r461,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,460,"['328', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['322', '']"
3175,r462,All institutions -> U. Richmond,All institutions,U. Richmond,2,461,"['325', '']","['0', '']","['0', '']","['138', '']","['41', '']","['88', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r463,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,462,"['322', '']","['0', '']","['94', '']","['88', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
3175,r464,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,463,"['321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r465,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,464,"['320', '']","['0', '']","['0', '']","['312', '']","['0', '']","['6', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
3175,r466,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,465,"['318', '']","['0', '']","['0', '']","['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r467,All institutions -> Mills C.,All institutions,Mills C.,2,466,"['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['314', '']"
3175,r468,All institutions -> Benedict C.,All institutions,Benedict C.,2,467,"['313', '']","['32', '']","['0', '']","['49', '']","['33', '']","['64', '']","['0', '']","['0', '']","['0', '']","['135', '']","['0', '']"
3175,r469,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,468,"['309', '']","['0', '']","['0', '']","['0', '']","['22', '']","['101', '']","['0', '']","['0', '']","['0', '']","['155', '']","['31', '']"
3175,r470,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,469,"['305', '']","['0', '']","['0', '']","['0', '']","['127', '']","['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r471,All institutions -> Kettering U.,All institutions,Kettering U.,2,470,"['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['181', '']","['0', '']"
3175,r472,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,471,"['292', '']","['0', '']","['0', '']","['0', '']","['0', '']","['170', '']","['81', '']","['0', '']","['0', '']","['0', '']","['41', '']"
3175,r473,All institutions -> Whitman C.,All institutions,Whitman C.,2,472,"['290', '']","['0', '']","['1', '']","['96', '']","['0', '']","['180', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']"
