table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_educational_pass_through_entities,field_total_from_business,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_educational_pass_through_entities,field_federally_financed_from_business,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
3188,r594,United States -> Pennsylvania -> Private,United States,Pennsylvania,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r595,United States -> Pennsylvania -> Private -> Allegheny C.,United States,Pennsylvania,Private,Allegheny C.,4,"['20', '']","['20', '']","['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']","['0', '']","['0', '']"
3188,r596,United States -> Pennsylvania -> Private -> Bryn Mawr C.,United States,Pennsylvania,Private,Bryn Mawr C.,4,"['252', '']","['181', '']","['67', '']","['4', '']","['0', '']","['252', '']","['181', '']","['67', '']","['4', '']","['0', '']"
3188,r597,United States -> Pennsylvania -> Private -> Bucknell U.,United States,Pennsylvania,Private,Bucknell U.,4,"['415', '']","['189', '']","['89', '']","['91', '']","['46', '']","['381', '']","['177', '']","['89', '']","['80', '']","['35', '']"
3188,r598,United States -> Pennsylvania -> Private -> Carnegie Mellon U.,United States,Pennsylvania,Private,Carnegie Mellon U.,4,"['55,419', '']","['23,625', '']","['25,072', '']","['6,707', '']","['15', '']","['51,448', '']","['20,490', '']","['24,431', '']","['6,527', '']","['0', '']"
3188,r599,United States -> Pennsylvania -> Private -> Dickinson C.,United States,Pennsylvania,Private,Dickinson C.,4,"['186', '']","['39', '']","['0', '']","['93', '']","['54', '']","['167', '']","['36', '']","['0', '']","['93', '']","['38', '']"
3188,r600,United States -> Pennsylvania -> Private -> Drexel U.,United States,Pennsylvania,Private,Drexel U.,4,"['20,359', '']","['8,636', '']","['3,324', '']","['6,035', '']","['2,364', '']","['18,803', '']","['8,456', '']","['3,256', '']","['4,898', '']","['2,193', '']"
3188,r601,United States -> Pennsylvania -> Private -> Duquesne U.,United States,Pennsylvania,Private,Duquesne U.,4,"['912', '']","['660', '']","['0', '']","['187', '']","['65', '']","['309', '']","['142', '']","['0', '']","['105', '']","['62', '']"
3188,r602,United States -> Pennsylvania -> Private -> Franklin and Marshall C.,United States,Pennsylvania,Private,Franklin and Marshall C.,4,"['504', '']","['403', '']","['0', '']","['94', '']","['7', '']","['404', '']","['310', '']","['0', '']","['94', '']","['0', '']"
3188,r603,United States -> Pennsylvania -> Private -> Gettysburg C.,United States,Pennsylvania,Private,Gettysburg C.,4,"['56', '']","['45', '']","['0', '']","['11', '']","['0', '']","['45', '']","['45', '']","['0', '']","['0', '']","['0', '']"
3188,r604,United States -> Pennsylvania -> Private -> Haverford C.,United States,Pennsylvania,Private,Haverford C.,4,"['188', '']","['161', '']","['0', '']","['27', '']","['0', '']","['135', '']","['108', '']","['0', '']","['27', '']","['0', '']"
3188,r605,United States -> Pennsylvania -> Private -> Lafayette C.,United States,Pennsylvania,Private,Lafayette C.,4,"['306', '']","['306', '']","['0', '']","['0', '']","['0', '']","['306', '']","['306', '']","['0', '']","['0', '']","['0', '']"
3188,r606,United States -> Pennsylvania -> Private -> Lehigh U.,United States,Pennsylvania,Private,Lehigh U.,4,"['5,168', '']","['3,813', '']","['1,168', '']","['54', '']","['133', '']","['5,168', '']","['3,813', '']","['1,168', '']","['54', '']","['133', '']"
3188,r607,United States -> Pennsylvania -> Private -> Mercyhurst U.,United States,Pennsylvania,Private,Mercyhurst U.,4,"['49', 'i']","['0', 'i']","['16', 'i']","['25', 'i']","['8', 'i']","['35', 'i']","['0', 'i']","['12', 'i']","['18', 'i']","['5', 'i']"
3188,r608,United States -> Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,United States,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,4,"['794', '']","['346', '']","['0', '']","['448', '']","['0', '']","['346', '']","['346', '']","['0', '']","['0', '']","['0', '']"
3188,r609,United States -> Pennsylvania -> Private -> Saint Joseph's U.,United States,Pennsylvania,Private,Saint Joseph's U.,4,"['84', '']","['84', '']","['0', '']","['0', '']","['0', '']","['84', '']","['84', '']","['0', '']","['0', '']","['0', '']"
3188,r610,United States -> Pennsylvania -> Private -> Salus U.,United States,Pennsylvania,Private,Salus U.,4,"['48', '']","['46', '']","['0', '']","['2', '']","['0', '']","['48', '']","['46', '']","['0', '']","['2', '']","['0', '']"
3188,r611,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r612,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['9,445', '']","['5,930', '']","['1,096', '']","['2,369', '']","['50', '']","['8,437', '']","['5,573', '']","['879', '']","['1,985', '']","['0', '']"
3188,r613,United States -> Pennsylvania -> Private -> U. of the Sciences Philadelphia,United States,Pennsylvania,Private,U. of the Sciences Philadelphia,4,"['217', '']","['217', '']","['0', '']","['0', '']","['0', '']","['188', '']","['188', '']","['0', '']","['0', '']","['0', '']"
3188,r614,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['102,194', '']","['51,310', '']","['9,275', '']","['39,113', '']","['2,496', '']","['86,515', '']","['45,919', '']","['8,029', '']","['30,266', '']","['2,301', '']"
3188,r615,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['1,085', '']","['87', '']","['244', '']","['325', '']","['429', '']","['656', '']","['87', '']","['244', '']","['325', '']","['0', '']"
3188,r616,United States -> Rhode Island,United States,Rhode Island,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r617,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r618,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r619,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['1,014', '']","['682', '']","['0', '']","['0', '']","['332', '']","['1,014', '']","['682', '']","['0', '']","['0', '']","['332', '']"
3188,r620,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['11,560', '']","['6,232', '']","['925', '']","['3,480', '']","['923', '']","['11,383', '']","['6,120', '']","['915', '']","['3,480', '']","['868', '']"
3188,r621,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r622,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['30,178', '']","['15,549', '']","['2,093', '']","['10,657', '']","['1,879', '']","['27,832', '']","['14,432', '']","['1,403', '']","['10,118', '']","['1,879', '']"
3188,r623,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['603', '']","['603', '']","['0', '']","['0', '']","['0', '']","['603', '']","['603', '']","['0', '']","['0', '']","['0', '']"
3188,r624,United States -> Rhode Island -> Private -> Rhode Island School of Design,United States,Rhode Island,Private,Rhode Island School of Design,4,"['243', 'i']","['209', 'i']","['0', 'i']","['0', 'i']","['34', 'i']","['209', 'i']","['209', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3188,r625,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['929', '']","['819', '']","['24', '']","['3', '']","['83', '']","['840', '']","['756', '']","['0', '']","['1', '']","['83', '']"
3188,r626,United States -> South Carolina,United States,South Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r627,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r628,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['1,260', '']","['697', '']","['35', '']","['320', '']","['208', '']","['946', '']","['691', '']","['35', '']","['31', '']","['189', '']"
3188,r629,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['19,854', 'i']","['8,618', 'i']","['2,999', 'i']","['2,959', 'i']","['5,278', 'i']","['17,953', '']","['7,918', 'i']","['2,649', 'i']","['2,596', 'i']","['4,790', 'i']"
3188,r630,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['683', '']","['243', '']","['131', '']","['86', '']","['223', '']","['683', '']","['243', '']","['131', '']","['86', '']","['223', '']"
3188,r631,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['21,521', '']","['12,958', '']","['5,922', '']","['2,502', '']","['139', '']","['17,088', '']","['12,181', '']","['3,504', '']","['1,273', '']","['130', '']"
3188,r632,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['1,093', '']","['1,093', '']","['NA', '']","['NA', '']","['NA', '']","['1,093', '']","['1,093', '']","['0', '']","['0', '']","['0', '']"
3188,r633,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['1,555', '']","['12', '']","['0', '']","['1,543', '']","['0', '']","['1,555', '']","['12', '']","['0', '']","['1,543', '']","['0', '']"
3188,r634,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['27,172', '']","['9,221', '']","['3,482', '']","['3,408', '']","['11,061', '']","['26,038', '']","['8,087', '']","['3,482', '']","['3,408', '']","['11,061', '']"
3188,r635,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['459', '']","['459', '']","['0', '']","['0', '']","['0', '']","['459', '']","['459', '']","['0', '']","['0', '']","['0', '']"
3188,r636,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r637,United States -> South Carolina -> Private -> Benedict C.,United States,South Carolina,Private,Benedict C.,4,"['723', '']","['309', '']","['0', '']","['320', '']","['94', '']","['723', '']","['309', '']","['0', '']","['320', '']","['94', '']"
3188,r638,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['856', '']","['856', '']","['0', '']","['0', '']","['0', '']","['856', '']","['856', '']","['0', '']","['0', '']","['0', '']"
3188,r639,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['816', '']","['816', '']","['0', '']","['0', '']","['0', '']","['786', '']","['786', '']","['0', '']","['0', '']","['0', '']"
3188,r640,United States -> South Dakota,United States,South Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r641,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r642,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['969', '']","['868', '']","['0', '']","['0', '']","['101', '']","['969', '']","['868', '']","['0', '']","['0', '']","['101', '']"
3188,r643,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['172', '']","['172', '']","['0', '']","['0', '']","['0', '']","['172', '']","['172', '']","['0', '']","['0', '']","['0', '']"
3188,r644,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['3,214', '']","['1,232', '']","['1,206', '']","['399', '']","['377', '']","['2,836', '']","['1,029', '']","['1,206', '']","['399', '']","['202', '']"
3188,r645,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['8,092', '']","['3,488', '']","['440', '']","['385', '']","['3,779', '']","['5,828', '']","['2,345', '']","['330', '']","['301', '']","['2,852', '']"
3188,r646,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['2,872', '']","['2,437', '']","['42', '']","['334', '']","['59', '']","['2,281', '']","['1,855', '']","['42', '']","['325', '']","['59', '']"
3188,r647,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r648,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['679', '']","['679', '']","['0', '']","['0', '']","['0', '']","['679', '']","['679', '']","['0', '']","['0', '']","['0', '']"
3188,r649,United States -> Tennessee,United States,Tennessee,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r650,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r651,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['48', '']","['37', '']","['0', '']","['0', '']","['11', '']","['48', '']","['37', '']","['0', '']","['0', '']","['11', '']"
3188,r652,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['762', '']","['568', '']","['52', '']","['142', '']","['0', '']","['714', '']","['568', '']","['52', '']","['94', '']","['0', '']"
3188,r653,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['306', '']","['187', '']","['31', '']","['10', '']","['78', '']","['296', '']","['187', '']","['31', '']","['0', '']","['78', '']"
3188,r654,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['1,003', '']","['608', '']","['123', '']","['187', '']","['85', '']","['893', '']","['554', '']","['123', '']","['187', '']","['29', '']"
3188,r655,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['2,837', '']","['665', '']","['428', '']","['737', '']","['1,007', '']","['1,964', '']","['665', '']","['347', '']","['610', '']","['342', '']"
3188,r656,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['6,125', '']","['3,099', '']","['772', '']","['355', '']","['1,899', '']","['5,341', '']","['2,693', '']","['738', '']","['293', '']","['1,617', '']"
3188,r657,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['692', 'i']","['376', 'i']","['57', 'i']","['116', 'i']","['143', 'i']","['492', '']","['339', '']","['0', '']","['48', '']","['105', '']"
3188,r658,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['7,137', 'i']","['5,187', 'i']","['202', 'i']","['1,501', 'i']","['247', 'i']","['6,383', '']","['4,929', '']","['82', '']","['1,372', '']","['0', '']"
3188,r659,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['26,763', 'i']","['12,245', 'i']","['2,724', 'i']","['9,667', 'i']","['2,127', 'i']","['25,050', '']","['11,659', '']","['2,472', '']","['9,383', '']","['1,536', '']"
3188,r660,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville, Institute of Agriculture",United States,Tennessee,Public,"U. Tennessee, Knoxville, Institute of Agriculture",4,"['6,930', 'i']","['3,714', 'i']","['273', 'i']","['368', 'i']","['2,575', 'i']","['6,342', '']","['3,513', '']","['173', '']","['267', '']","['2,389', '']"
3188,r661,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r662,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['541', '']","['317', '']","['224', '']","['0', '']","['0', '']","['541', '']","['317', '']","['224', '']","['0', '']","['0', '']"
3188,r663,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['1,867', '']","['1,800', '']","['0', '']","['67', '']","['0', '']","['1,867', '']","['1,800', '']","['0', '']","['67', '']","['0', '']"
3188,r664,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['71,869', 'i']","['40,592', 'i']","['17,193', 'i']","['4,573', 'i']","['9,511', 'i']","['65,929', '']","['36,642', '']","['16,571', '']","['3,692', '']","['9,024', '']"
3188,r665,United States -> Texas,United States,Texas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r666,United States -> Texas -> Public,United States,Texas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r667,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['368', '']","['187', '']","['42', '']","['0', '']","['139', '']","['300', '']","['179', '']","['42', '']","['0', '']","['79', '']"
3188,r668,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['366', '']","['265', '']","['0', '']","['87', '']","['14', '']","['366', '']","['265', '']","['0', '']","['87', '']","['14', '']"
3188,r669,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['638', '']","['213', '']","['0', '']","['10', '']","['415', '']","['460', '']","['212', '']","['0', '']","['10', '']","['238', '']"
3188,r670,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['227', '']","['57', '']","['0', '']","['112', '']","['58', '']","['137', '']","['15', '']","['0', '']","['97', '']","['25', '']"
3188,r671,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['442', '']","['26', '']","['0', '']","['0', '']","['416', '']","['339', '']","['26', '']","['0', '']","['0', '']","['313', '']"
3188,r672,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['1,431', '']","['122', '']","['0', '']","['0', '']","['1,309', '']","['948', '']","['122', '']","['0', '']","['0', '']","['826', '']"
3188,r673,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['1,596', '']","['0', '']","['0', '']","['1,596', '']","['0', '']","['1,596', '']","['0', '']","['0', '']","['1,596', '']","['0', '']"
3188,r674,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['94,631', '']","['32,465', '']","['10,843', '']","['11,595', '']","['39,728', '']","['70,289', '']","['27,257', '']","['9,217', '']","['11,248', '']","['22,567', '']"
3188,r675,United States -> Texas -> Public -> Texas A&M U.-Central Texas,United States,Texas,Public,Texas A&M U.-Central Texas,4,"['226', '']","['0', '']","['0', '']","['0', '']","['226', '']","['45', '']","['0', '']","['0', '']","['0', '']","['45', '']"
3188,r676,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['314', '']","['314', '']","['0', '']","['0', '']","['0', '']","['15', '']","['15', '']","['0', '']","['0', '']","['0', '']"
3188,r677,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['8,815', '']","['6,059', '']","['138', '']","['606', '']","['2,012', '']","['8,384', '']","['6,059', '']","['138', '']","['606', '']","['1,581', '']"
3188,r678,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['1,049', '']","['606', '']","['0', '']","['108', '']","['335', '']","['1,049', '']","['606', '']","['0', '']","['108', '']","['335', '']"
3188,r679,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['847', '']","['847', '']","['0', '']","['0', '']","['0', '']","['847', '']","['847', '']","['0', '']","['0', '']","['0', '']"
3188,r680,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['905', '']","['709', '']","['196', '']","['0', '']","['0', '']","['824', '']","['664', '']","['160', '']","['0', '']","['0', '']"
3188,r681,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['12,356', 'i']","['4,795', 'i']","['2,622', 'i']","['3,124', 'i']","['1,815', 'i']","['10,164', '']","['4,046', '']","['2,259', '']","['2,750', '']","['1,109', '']"
3188,r682,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['3,690', '']","['834', '']","['817', '']","['38', '']","['2,001', '']","['1,587', '']","['712', '']","['817', '']","['38', '']","['20', '']"
3188,r683,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['2,821', '']","['608', '']","['0', '']","['0', '']","['2,213', '']","['409', '']","['409', '']","['0', '']","['0', '']","['0', '']"
3188,r684,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['70', '']","['70', '']","['0', '']","['0', '']","['0', '']","['70', '']","['70', '']","['0', '']","['0', '']","['0', '']"
3188,r685,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['17,538', '']","['8,479', '']","['2,276', '']","['1,137', '']","['5,646', '']","['14,744', '']","['7,641', '']","['2,258', '']","['662', '']","['4,183', '']"
3188,r686,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['819', '']","['223', '']","['11', '']","['585', '']","['0', '']","['685', '']","['223', '']","['11', '']","['451', '']","['0', '']"
3188,r687,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['525', '']","['37', '']","['0', '']","['0', '']","['488', '']","['500', '']","['37', '']","['0', '']","['0', '']","['463', '']"
3188,r688,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['6,582', '']","['4,782', '']","['607', '']","['461', '']","['732', '']","['5,591', '']","['3,894', '']","['607', '']","['461', '']","['629', '']"
3188,r689,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['1,955', '']","['1,072', '']","['306', '']","['79', '']","['498', '']","['1,533', '']","['805', '']","['306', '']","['36', '']","['386', '']"
3188,r690,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['29,969', '']","['19,163', '']","['1,988', '']","['5,803', '']","['3,015', '']","['23,841', '']","['15,307', '']","['1,988', '']","['5,803', '']","['743', '']"
3188,r691,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['14,602', 'i']","['8,620', 'i']","['1,151', 'i']","['3,864', 'i']","['967', 'i']","['12,321', '']","['8,003', '']","['492', '']","['3,400', '']","['426', '']"
3188,r692,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3188,r693,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['34,575', '']","['15,768', '']","['8,662', '']","['10,114', '']","['31', '']","['27,736', '']","['13,471', '']","['6,192', '']","['8,065', '']","['8', '']"
3188,r694,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['19,594', '']","['9,854', '']","['4,828', '']","['2,310', '']","['2,602', '']","['16,992', '']","['9,787', '']","['4,828', '']","['2,310', '']","['67', '']"
3188,r695,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['2,732', '']","['1,523', '']","['0', '']","['325', '']","['884', '']","['2,141', '']","['1,498', '']","['0', '']","['325', '']","['318', '']"
3188,r696,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['24,344', '']","['13,181', '']","['917', '']","['5,308', '']","['4,938', '']","['20,159', '']","['12,091', '']","['823', '']","['4,484', '']","['2,761', '']"
3188,r697,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['9,026', '']","['5,364', '']","['1,841', '']","['838', '']","['983', '']","['8,796', '']","['5,214', '']","['1,806', '']","['838', '']","['938', '']"
3188,r698,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['201,369', '']","['40,077', '']","['83,008', '']","['51,365', '']","['26,919', '']","['77,524', '']","['35,426', '']","['7,370', '']","['10,977', '']","['23,751', '']"
3188,r699,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['4,584', '']","['1,796', '']","['0', '']","['2,430', '']","['358', '']","['1,672', '']","['1,672', '']","['0', '']","['0', '']","['0', '']"
3188,r700,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['6,731', '']","['3,964', '']","['1,251', '']","['1,057', '']","['459', '']","['6,390', '']","['3,955', '']","['1,236', '']","['853', '']","['346', '']"
3188,r701,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['5,726', '']","['3,737', '']","['511', '']","['870', '']","['608', '']","['5,157', '']","['3,724', '']","['503', '']","['600', '']","['330', '']"
3188,r702,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['228', '']","['210', '']","['0', '']","['0', '']","['18', '']","['228', '']","['210', '']","['0', '']","['0', '']","['18', '']"
3188,r703,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['35', '']","['35', '']","['0', '']","['0', '']","['0', '']","['35', '']","['35', '']","['0', '']","['0', '']","['0', '']"
3188,r704,United States -> Texas -> Private,United States,Texas,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r705,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['46,188', '']","['32,353', '']","['3,239', '']","['9,938', '']","['658', '']","['38,638', '']","['29,039', '']","['2,835', '']","['6,578', '']","['186', '']"
3188,r706,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['2,036', '']","['1,645', '']","['179', '']","['116', '']","['96', '']","['1,575', '']","['1,419', '']","['47', '']","['97', '']","['12', '']"
