table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2021,field_2022,field_2023_all_non_s_e_fields,field_2023_business_management_and_business_administration,field_2023_communication_and_communications_technologies,field_2023_education,field_2023_humanities,field_2023_law,field_2023_social_work,field_2023_visual_and_performing_arts,field_2023_non_s_e_nec
12706,r354,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,353,"['ne', '']","['ne', '']","['200', '']","['0', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r355,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,354,"['73', '']","['0', '']","['199', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r356,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,354,"['505', '']","['597', '']","['199', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r357,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,356,"['48', '']","['1', '']","['198', '']","['0', '']","['0', '']","['198', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r358,All institutions -> Troy U.,All institutions,Troy U.,2,357,"['147', '']","['146', '']","['196', '']","['0', '']","['0', '']","['196', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r359,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,358,"['3,999', '']","['5,342', '']","['193', '']","['0', '']","['0', '']","['193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r360,All institutions -> Lamar U.,All institutions,Lamar U.,2,358,"['716', '']","['555', '']","['193', '']","['154', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
12706,r361,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,360,"['0', '']","['0', '']","['182', '']","['0', '']","['0', '']","['94', '']","['4', '']","['0', '']","['0', '']","['0', '']","['84', '']"
12706,r362,All institutions -> Dillard U.,All institutions,Dillard U.,2,361,"['416', '']","['430', '']","['180', '']","['0', '']","['0', '']","['90', '']","['79', '']","['11', '']","['0', '']","['0', '']","['0', '']"
12706,r363,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,362,"['4', '']","['54', '']","['177', '']","['0', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r364,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,362,"['149', 'i']","['163', 'i']","['177', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r365,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,364,"['9', '']","['75', '']","['174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['174', '']"
12706,r366,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,365,"['776', '']","['376', '']","['166', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r367,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,366,"['41', '']","['106', '']","['159', '']","['0', '']","['31', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']"
12706,r368,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,367,"['155', '']","['189', '']","['156', '']","['5', '']","['0', '']","['72', '']","['3', '']","['0', '']","['0', '']","['0', '']","['76', '']"
12706,r369,All institutions -> Spelman C.,All institutions,Spelman C.,2,368,"['0', '']","['130', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['154', '']"
12706,r370,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,369,"['19', '']","['ne', '']","['150', '']","['0', '']","['0', '']","['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r371,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,370,"['0', '']","['66', '']","['147', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r372,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,371,"['102', '']","['23', '']","['145', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['97', '']"
12706,r373,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,372,"['0', '']","['84', '']","['140', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r374,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,373,"['91', '']","['183', '']","['139', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['92', '']"
12706,r375,"All institutions -> U. South Carolina, Beaufort",All institutions,"U. South Carolina, Beaufort",2,374,"['ne', '']","['ne', '']","['137', '']","['0', '']","['0', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r376,All institutions -> Williams C.,All institutions,Williams C.,2,374,"['0', 'i']","['121', 'i']","['137', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['46', 'i']","['19', 'i']","['0', 'i']","['72', 'i']","['0', 'i']"
12706,r377,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,376,"['1', '']","['11', '']","['136', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']","['6', '']","['0', '']","['0', '']"
12706,r378,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,377,"['40', '']","['13', '']","['135', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12706,r379,All institutions -> James Madison U.,All institutions,James Madison U.,2,378,"['190', '']","['160', '']","['132', '']","['0', '']","['2', '']","['116', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r380,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,379,"['ne', '']","['0', '']","['125', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r381,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,380,"['17', '']","['0', '']","['115', '']","['0', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r382,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,381,"['213', '']","['211', '']","['112', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r383,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,382,"['62', '']","['137', '']","['110', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r384,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,383,"['155', '']","['41', '']","['108', '']","['0', '']","['0', '']","['96', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r385,All institutions -> Langston U.,All institutions,Langston U.,2,384,"['190', '']","['132', '']","['106', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['22', '']","['0', '']","['34', '']"
12706,r386,All institutions -> Northland C.,All institutions,Northland C.,2,385,"['82', 'i']","['92', 'i']","['104', 'i']","['49', 'i']","['0', 'i']","['53', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12706,r387,All institutions -> Gustavus Adolphus C.,All institutions,Gustavus Adolphus C.,2,386,"['ne', '']","['ne', '']","['103', '']","['0', '']","['42', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r388,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,387,"['295', '']","['150', 'i']","['102', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r389,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,387,"['85', '']","['121', '']","['102', '']","['0', '']","['0', '']","['89', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r390,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,387,"['0', '']","['0', '']","['102', '']","['31', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r391,All institutions -> U. Akron,All institutions,U. Akron,2,390,"['71', '']","['21', '']","['100', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31', '']"
12706,r392,All institutions -> Trinity U.,All institutions,Trinity U.,2,391,"['0', '']","['0', '']","['99', '']","['0', '']","['4', '']","['2', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r393,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,391,"['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r394,All institutions -> Elon U.,All institutions,Elon U.,2,393,"['0', '']","['67', '']","['98', '']","['51', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r395,"All institutions -> Indiana U., South Bend",All institutions,"Indiana U., South Bend",2,394,"['75', '']","['ne', '']","['97', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r396,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,395,"['70', '']","['98', '']","['95', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r397,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,396,"['261', '']","['127', '']","['91', '']","['0', '']","['0', '']","['9', '']","['62', '']","['0', '']","['0', '']","['0', '']","['20', '']"
12706,r398,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,397,"['1,134', '']","['907', '']","['89', '']","['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r399,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,398,"['ne', '']","['ne', '']","['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']","['4', '']"
12706,r400,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,399,"['746', '']","['335', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['87', '']"
12706,r401,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,399,"['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']"
12706,r402,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,401,"['42', '']","['0', '']","['84', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
12706,r403,All institutions -> Colby C.,All institutions,Colby C.,2,402,"['127', '']","['79', '']","['82', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r404,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,402,"['170', '']","['175', '']","['82', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['59', '']","['0', '']"
12706,r405,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,404,"['2', '']","['39', '']","['81', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r406,All institutions -> Occidental C.,All institutions,Occidental C.,2,405,"['64', '']","['71', 'i']","['80', 'i']","['0', 'i']","['0', 'i']","['80', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12706,r407,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,406,"['152', '']","['0', '']","['78', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r408,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,407,"['382', '']","['266', '']","['75', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r409,All institutions -> U. Richmond,All institutions,U. Richmond,2,408,"['12', '']","['13', '']","['71', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['10', '']"
12706,r410,All institutions -> U. Scranton,All institutions,U. Scranton,2,409,"['ne', '']","['ne', '']","['70', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r411,All institutions -> Long Island U.,All institutions,Long Island U.,2,410,"['148', '']","['63', '']","['68', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['63', '']","['0', '']","['0', '']"
12706,r412,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,411,"['375', '']","['50', '']","['67', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']"
12706,r413,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,412,"['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r414,All institutions -> Rowan U.,All institutions,Rowan U.,2,413,"['189', '']","['111', '']","['62', '']","['0', '']","['0', '']","['0', '']","['9', '']","['53', '']","['0', '']","['0', '']","['0', '']"
12706,r415,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,414,"['663', '']","['541', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']"
12706,r416,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,415,"['16', '']","['12', '']","['57', '']","['0', '']","['0', '']","['54', '']","['2', '']","['0', '']","['0', '']","['1', '']","['0', '']"
12706,r417,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,415,"['6', '']","['ne', '']","['57', '']","['0', '']","['0', '']","['7', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r418,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,417,"['0', '']","['65', '']","['55', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12706,r419,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,418,"['40', '']","['17', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']"
12706,r420,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,418,"['34', '']","['18', '']","['53', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']"
12706,r421,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,420,"['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r422,All institutions -> Macalester C.,All institutions,Macalester C.,2,421,"['0', '']","['91', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r423,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,421,"['0', '']","['61', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r424,All institutions -> Pratt Institute,All institutions,Pratt Institute,2,421,"['294', '']","['228', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
12706,r425,"All institutions -> U. Puerto Rico, Ponce",All institutions,"U. Puerto Rico, Ponce",2,421,"['ne', '']","['ne', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
12706,r426,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,425,"['0', '']","['58', '']","['49', '']","['0', '']","['0', '']","['6', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r427,All institutions -> Smith C.,All institutions,Smith C.,2,426,"['184', '']","['151', '']","['48', '']","['0', '']","['0', '']","['13', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r428,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,426,"['19', '']","['40', '']","['48', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r429,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,426,"['122', '']","['19', '']","['48', '']","['10', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r430,All institutions -> Hampton U.,All institutions,Hampton U.,2,429,"['336', '']","['225', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']"
12706,r431,All institutions -> New School,All institutions,New School,2,429,"['364', '']","['97', '']","['47', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r432,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,431,"['0', '']","['7', '']","['46', '']","['0', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r433,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,432,"['33', '']","['21', '']","['45', '']","['2', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r434,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,433,"['31', 'i']","['37', 'i']","['43', 'i']","['1', 'i']","['1', 'i']","['23', 'i']","['1', 'i']","['0', 'i']","['5', 'i']","['0', 'i']","['12', 'i']"
12706,r435,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,434,"['ne', '']","['38', 'i']","['42', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12706,r436,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,434,"['32', 'i']","['39', 'i']","['42', 'i']","['1', 'i']","['0', 'i']","['40', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12706,r437,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,436,"['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r438,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,437,"['0', 'i']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']"
12706,r439,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,437,"['113', '']","['25', '']","['35', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
12706,r440,"All institutions -> SUNY, Buffalo State U.",All institutions,"SUNY, Buffalo State U.",2,439,"['0', '']","['44', '']","['33', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r441,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,440,"['0', '']","['9', '']","['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r442,All institutions -> Dine C.,All institutions,Dine C.,2,441,"['ne', '']","['0', '']","['31', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
12706,r443,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,442,"['0', '']","['33', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']"
12706,r444,All institutions -> Oakland U.,All institutions,Oakland U.,2,442,"['0', '']","['164', '']","['28', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r445,All institutions -> Barnard C.,All institutions,Barnard C.,2,444,"['105', '']","['153', '']","['24', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r446,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,444,"['43', '']","['28', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']"
12706,r447,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,446,"['0', '']","['9', '']","['22', '']","['0', '']","['0', '']","['6', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r448,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,447,"['29', '']","['6', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
12706,r449,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,447,"['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r450,All institutions -> Wright State U.,All institutions,Wright State U.,2,447,"['224', '']","['111', '']","['21', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r451,All institutions -> Augusta U.,All institutions,Augusta U.,2,450,"['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r452,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,451,"['22', '']","['33', '']","['18', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['16', '']"
12706,r453,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,452,"['0', '']","['31', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']"
12706,r454,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,452,"['0', '']","['55', '']","['17', '']","['0', '']","['0', '']","['12', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r455,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,454,"['86', '']","['50', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
12706,r456,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,455,"['35', '']","['33', '']","['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r457,All institutions -> Albany State U.,All institutions,Albany State U.,2,456,"['182', '']","['ne', '']","['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r458,All institutions -> St. Mary's C. Maryland,All institutions,St. Mary's C. Maryland,2,456,"['ne', '']","['ne', '']","['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r459,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,458,"['63', '']","['124', '']","['11', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r460,All institutions -> C. Wooster,All institutions,C. Wooster,2,458,"['5', 'i']","['7', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
12706,r461,All institutions -> Davidson C.,All institutions,Davidson C.,2,458,"['39', '']","['0', '']","['11', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
12706,r462,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,458,"['0', '']","['28', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']"
12706,r463,All institutions -> Carleton C.,All institutions,Carleton C.,2,462,"['6', '']","['7', '']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12706,r464,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,463,"['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']"
12706,r465,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,464,"['ne', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r466,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,465,"['4', 'i']","['4', 'i']","['5', 'i']","['3', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']"
12706,r467,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,465,"['0', '']","['14', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r468,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,465,"['653', '']","['578', '']","['5', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r469,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,468,"['27', '']","['9', '']","['4', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r470,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,468,"['0', '']","['21', '']","['4', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r471,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,470,"['0', '']","['819', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12706,r472,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,470,"['139', '']","['15', '']","['3', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r473,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,472,"['10', '']","['27', '']","['2', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r474,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,473,"['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r475,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,473,"['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r476,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['19,222', '']","['11,603', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
