table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_planned_to_start_in_fy_2022_or_fy_2023,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
7857,r361,"Nebraska -> Public -> U. Nebraska, Kearney",Nebraska,Public,"U. Nebraska, Kearney",3,"['ne', '']","['ne', '']","['NA', '']","['ne', '']","['6,270', '']","['0', '']","['30,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r362,"Nebraska -> Public -> U. Nebraska, Lincoln",Nebraska,Public,"U. Nebraska, Lincoln",3,"['7,450', '']","['44,058', '']","['13,350', '']","['12,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115,000', '']","['0', '']","['0', '']"
7857,r363,"Nebraska -> Public -> U. Nebraska, Medical Center",Nebraska,Public,"U. Nebraska, Medical Center",3,"['73,088', '']","['2,487', '']","['0', '']","['0', '']","['109,343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r364,"Nebraska -> Public -> U. Nebraska, Omaha",Nebraska,Public,"U. Nebraska, Omaha",3,"['0', '']","['0', '']","['0', '']","['7,538', '']","['640', '']","['0', '']","['11,610', '']","['2,040', '']","['0', '']","['0', '']","['0', '']"
7857,r365,Nebraska -> Private,Nebraska,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r366,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r367,Nevada,Nevada,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r368,Nevada -> Public,Nevada,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r369,Nevada -> Public -> Desert Research Institute,Nevada,Public,Desert Research Institute,3,"['23,340', '']","['0', '']","['450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23,100', '']","['0', '']"
7857,r370,"Nevada -> Public -> U. Nevada, Las Vegas",Nevada,Public,"U. Nevada, Las Vegas",3,"['61,740', '']","['0', '']","['910', '']","['2,160', '']","['0', '']","['4,041', '']","['0', '']","['26,425', '']","['0', '']","['0', '']","['0', '']"
7857,r371,"Nevada -> Public -> U. Nevada, Reno",Nevada,Public,"U. Nevada, Reno",3,"['0', '']","['30,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35,000', '']","['0', '']","['0', '']","['0', '']","['50,000', '']"
7857,r372,Nevada -> Private,Nevada,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r373,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r374,New Hampshire,New Hampshire,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r375,New Hampshire -> Public,New Hampshire,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r376,New Hampshire -> Public -> Keene State C.,New Hampshire,Public,Keene State C.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r377,New Hampshire -> Public -> U. New Hampshire,New Hampshire,Public,U. New Hampshire,3,"['14,907', '']","['10,844', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29,070', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r378,New Hampshire -> Private,New Hampshire,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r379,New Hampshire -> Private -> Dartmouth C.,New Hampshire,Private,Dartmouth C.,3,"['NA', '']","['96,898', '']","['0', '']","['96,500', '']","['0', '']","['0', '']","['21,040', '']","['0', '']","['1,620', '']","['1,620', '']","['0', '']"
7857,r380,New Jersey,New Jersey,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r381,New Jersey -> Public,New Jersey,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r382,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,3,"['NA', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r383,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,3,"['ne', '']","['ne', '']","['ne', '']","['7,000', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r384,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130,000', '']","['0', '']"
7857,r385,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,736', '']","['6,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r386,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,3,"['0', '']","['0', '']","['35,000', '']","['0', '']","['0', '']","['6,363', '']","['0', '']","['10,925', '']","['135,000', '']","['0', '']","['0', '']"
7857,r387,"New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, State U. New Jersey, Camden",3,"['na', '']","['na', '']","['350', '']","['0', '']","['1,000', '']","['16,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r388,"New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick<sup>e</sup>",New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick<sup>e</sup>",3,"['na', '']","['na', '']","['47,000', '']","['0', '']","['122,800', '']","['18,800', '']","['9,000', '']","['50,250', '']","['46,762', '']","['445,639', '']","['0', '']"
7857,r389,"New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, State U. New Jersey, Newark",3,"['na', '']","['na', '']","['0', '']","['0', '']","['10,640', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16,000', '']"
7857,r390,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50,000', '']"
7857,r391,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r392,New Jersey -> Private,New Jersey,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r393,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,3,"['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r394,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,3,"['166,400', '']","['0', '']","['151,022', '']","['174,677', '']","['0', '']","['0', '']","['0', '']","['0', '']","['861,301', '']","['0', '']","['0', '']"
7857,r395,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,3,"['0', '']","['0', '']","['2,550', '']","['0', '']","['0', '']","['1,433', '']","['14,061', '']","['0', '']","['420', '']","['0', '']","['0', '']"
7857,r396,New Mexico,New Mexico,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r397,New Mexico -> Public,New Mexico,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r398,New Mexico -> Public -> New Mexico Highlands U.,New Mexico,Public,New Mexico Highlands U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r399,New Mexico -> Public -> New Mexico Institute of Mining and Technology,New Mexico,Public,New Mexico Institute of Mining and Technology,3,"['0', '']","['3,000', '']","['0', '']","['0', '']","['7,619', '']","['7,126', '']","['0', '']","['0', '']","['16,300', '']","['0', '']","['0', '']"
7857,r400,New Mexico -> Public -> New Mexico State U.,New Mexico,Public,New Mexico State U.,3,"['0', '']","['1,525', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r401,New Mexico -> Public -> U. New Mexico,New Mexico,Public,U. New Mexico,3,"['17,096', '']","['0', '']","['9,899', '']","['0', '']","['0', '']","['0', '']","['36,009', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r402,New York,New York,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r403,New York -> Public,New York,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r404,"New York -> Public -> CUNY, Advanced Science Research Center",New York,Public,"CUNY, Advanced Science Research Center",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r405,"New York -> Public -> CUNY, Baruch C.",New York,Public,"CUNY, Baruch C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r406,"New York -> Public -> CUNY, Brooklyn C.",New York,Public,"CUNY, Brooklyn C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r407,"New York -> Public -> CUNY, C. Staten Island",New York,Public,"CUNY, C. Staten Island",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,164', '']","['0', '']","['0', '']"
7857,r408,"New York -> Public -> CUNY, City C.",New York,Public,"CUNY, City C.",3,"['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r409,"New York -> Public -> CUNY, Graduate Center",New York,Public,"CUNY, Graduate Center",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['4,500', '']","['0', '']","['0', '']","['0', '']"
7857,r410,"New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,"CUNY, Graduate School of Public Health and Health Policy",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r411,"New York -> Public -> CUNY, Hunter C.",New York,Public,"CUNY, Hunter C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,926', '']","['0', 'i']","['0', '']","['0', '']","['96,496', 'i']","['0', 'i']"
7857,r412,"New York -> Public -> CUNY, John Jay C. of Criminal Justice",New York,Public,"CUNY, John Jay C. of Criminal Justice",3,"['ne', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r413,"New York -> Public -> CUNY, Lehman C.",New York,Public,"CUNY, Lehman C.",3,"['0', '']","['76,781', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r414,"New York -> Public -> CUNY, New York City C. of Technology",New York,Public,"CUNY, New York City C. of Technology",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r415,"New York -> Public -> CUNY, Queens C.",New York,Public,"CUNY, Queens C.",3,"['6,798', '']","['0', '']","['42,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,500', '']","['0', '']","['0', '']"
7857,r416,"New York -> Public -> CUNY, York C.",New York,Public,"CUNY, York C.",3,"['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r417,"New York -> Public -> SUNY, Binghamton U.",New York,Public,"SUNY, Binghamton U.",3,"['0', '']","['58,110', '']","['30,996', '']","['0', '']","['31,900', '']","['20,900', '']","['0', '']","['0', '']","['16,126', '']","['21,695', '']","['0', '']"
7857,r418,"New York -> Public -> SUNY, Buffalo State",New York,Public,"SUNY, Buffalo State",3,"['0', '']","['0', '']","['17,096', '']","['25,853', '']","['0', '']","['0', '']","['3,986', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r419,"New York -> Public -> SUNY, C. Brockport",New York,Public,"SUNY, C. Brockport",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r420,"New York -> Public -> SUNY, C. of Environmental Science and Forestry",New York,Public,"SUNY, C. of Environmental Science and Forestry",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r421,"New York -> Public -> SUNY, C. of Optometry",New York,Public,"SUNY, C. of Optometry",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r422,"New York -> Public -> SUNY, C. Plattsburgh",New York,Public,"SUNY, C. Plattsburgh",3,"['0', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r423,"New York -> Public -> SUNY, Downstate Medical Center",New York,Public,"SUNY, Downstate Medical Center",3,"['0', '']","['0', '']","['0', '']","['13,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r424,"New York -> Public -> SUNY, Geneseo",New York,Public,"SUNY, Geneseo",3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r425,"New York -> Public -> SUNY, Oswego",New York,Public,"SUNY, Oswego",3,"['0', '']","['0', '']","['ne', '']","['12,708', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r426,"New York -> Public -> SUNY, Polytechnic Institute",New York,Public,"SUNY, Polytechnic Institute",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r427,"New York -> Public -> SUNY, Stony Brook U.",New York,Public,"SUNY, Stony Brook U.",3,"['42,750', '']","['66,582', '']","['2,625', '']","['131,230', '']","['2,760', '']","['31,000', '']","['0', '']","['0', '']","['175,000', '']","['0', '']","['180,000', '']"
7857,r428,"New York -> Public -> SUNY, U. Albany<sup>f</sup>",New York,Public,"SUNY, U. Albany<sup>f</sup>",3,"['25,900', '']","['0', '']","['257,300', '']","['13,980', '']","['0', '']","['0', '']","['56,389', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r429,"New York -> Public -> SUNY, U. Buffalo",New York,Public,"SUNY, U. Buffalo",3,"['0', '']","['95,335', '']","['0', '']","['0', '']","['78,660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['102,000', '']","['0', '']"
7857,r430,"New York -> Public -> SUNY, Upstate Medical U.",New York,Public,"SUNY, Upstate Medical U.",3,"['0', '']","['0', '']","['72,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r431,New York -> Private,New York,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r432,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,3,"['0', '']","['800', '']","['0', '']","['1,077', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r433,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,3,"['0', '']","['8,500', '']","['19,456', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r434,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r435,New York -> Private -> Alfred U.,New York,Private,Alfred U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['8,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r436,New York -> Private -> Barnard C.,New York,Private,Barnard C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r437,New York -> Private -> Canisius C.,New York,Private,Canisius C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', 'i']","['0', 'i']"
7857,r438,New York -> Private -> Clarkson U.<sup>g</sup>,New York,Private,Clarkson U.<sup>g</sup>,3,"['0', '']","['596', '']","['2,034', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r439,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,3,"['ne', '']","['ne', '']","['ne', '']","['15,500', '']","['0', '']","['25,000', '']","['0', '']","['0', '']","['268,500', '']","['0', '']","['0', '']"
7857,r440,New York -> Private -> Colgate U.,New York,Private,Colgate U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51,000', '']","['0', '']","['0', '']"
7857,r441,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,3,"['157,609', '']","['0', '']","['2,726', '']","['607,510', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r442,New York -> Private -> Cornell U.,New York,Private,Cornell U.,3,"['190,232', '']","['141,030', '']","['27,303', '']","['32,075', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['216,890', '']","['0', '']","['0', '']"
7857,r443,New York -> Private -> Fordham U.,New York,Private,Fordham U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9,000', '']"
7857,r444,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r445,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,3,"['15,101', '']","['267,840', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70,000', '']","['85,000', '']","['0', '']","['0', '']"
7857,r446,New York -> Private -> Ithaca C.,New York,Private,Ithaca C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['1,700', '']","['0', '']","['0', '']"
7857,r447,New York -> Private -> Long Island U.,New York,Private,Long Island U.,3,"['NA', '']","['NA', '']","['NA', '']","['5,680', '']","['ne', '']","['ne', '']","['0', '']","['1,350', '']","['25,000', '']","['0', '']","['0', '']"
7857,r448,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r449,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r450,New York -> Private -> New School,New York,Private,New School,3,"['0', '']","['980', '']","['0', '']","['1,207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r451,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r452,New York -> Private -> New York Medical C.,New York,Private,New York Medical C.,3,"['0', '']","['0', '']","['0', '']","['11,628', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,675', '']","['0', '']","['0', '']"
7857,r453,New York -> Private -> New York U.<sup>e</sup>,New York,Private,New York U.<sup>e</sup>,3,"['108,503', '']","['0', '']","['0', '']","['35,000', '']","['595,284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r454,New York -> Private -> Pace U.,New York,Private,Pace U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r455,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,3,"['0', '']","['6,400', '']","['0', '']","['0', '']","['1,025', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r456,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,3,"['0', '']","['0', '']","['33,927', '']","['1,793', '']","['0', '']","['0', '']","['7,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r457,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,3,"['0', '']","['35,303', '']","['0', '']","['0', '']","['356,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r458,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28,000', '']","['31,388', '']","['0', '']","['0', '']","['0', '']"
7857,r459,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r460,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,3,"['90,300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r461,"New York -> Private -> Teachers C., Columbia U.",New York,Private,"Teachers C., Columbia U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r462,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['36,081', '']","['71,400', '']","['0', '']","['0', '']","['6,343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r463,New York -> Private -> Vassar C.,New York,Private,Vassar C.,3,"['ne', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r464,New York -> Private -> Yeshiva U.<sup>h</sup>,New York,Private,Yeshiva U.<sup>h</sup>,3,"['2,870', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r465,North Carolina,North Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r466,North Carolina -> Public,North Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r467,North Carolina -> Public -> Appalachian State U.,North Carolina,Public,Appalachian State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r468,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['0', '']","['485', '']","['527', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43,212', '']","['0', '']","['61,448', '']","['0', '']"
7857,r469,North Carolina -> Public -> Elizabeth City State U.,North Carolina,Public,Elizabeth City State U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r470,North Carolina -> Public -> Fayetteville State U.,North Carolina,Public,Fayetteville State U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r471,North Carolina -> Public -> North Carolina Agricultural and Technical State U.,North Carolina,Public,North Carolina Agricultural and Technical State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21,632', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r472,North Carolina -> Public -> North Carolina Central U.,North Carolina,Public,North Carolina Central U.,3,"['10,854', '']","['0', '']","['650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r473,North Carolina -> Public -> North Carolina State U.,North Carolina,Public,North Carolina State U.,3,"['39,713', '']","['0', '']","['2,960', '']","['0', '']","['0', '']","['1,620', '']","['48,197', '']","['142,546', '']","['12,087', '']","['21,600', '']","['0', '']"
7857,r474,"North Carolina -> Public -> U. North Carolina, Asheville",North Carolina,Public,"U. North Carolina, Asheville",3,"['8,800', '']","['0', '']","['0', '']","['475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r475,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['155,903', '']","['277,649', '']","['158,529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r476,"North Carolina -> Public -> U. North Carolina, Charlotte",North Carolina,Public,"U. North Carolina, Charlotte",3,"['9,749', '']","['76,000', '']","['41,500', '']","['0', '']","['0', '']","['75,578', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
