table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5461,r310,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,309,"['5,886', '']","['8,214', '']","['7,990', '']","['6,821', '']","['5,293', '']","['3,984', '']","['4,343', '']","['4,710', '']","['5,889', '']","['6,759', '']","['5,840', '']"
5461,r311,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,310,"['22,154', '']","['21,355', 'i']","['21,322', 'i']","['21,290', 'i']","['21,257', 'i']","['21,222', 'i']","['17,863', 'i']","['14,566', 'i']","['11,267', 'i']","['7,968', 'i']","['5,432', 'i']"
5461,r312,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,311,"['10,120', '']","['11,444', '']","['8,295', '']","['7,547', '']","['7,185', '']","['7,216', '']","['6,863', '']","['7,447', '']","['6,948', '']","['5,654', '']","['5,374', '']"
5461,r313,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,312,"['2,523', '']","['2,964', '']","['2,635', '']","['2,945', '']","['2,165', '']","['1,826', '']","['2,199', '']","['3,225', '']","['4,181', '']","['3,131', '']","['5,300', '']"
5461,r314,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,313,"['10,491', '']","['5,243', '']","['14,195', '']","['10,989', '']","['8,522', '']","['12,718', '']","['9,401', '']","['5,461', '']","['5,264', '']","['4,924', '']","['5,274', '']"
5461,r315,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,314,"['7,229', '']","['7,040', '']","['8,447', '']","['7,576', '']","['7,241', '']","['7,439', '']","['6,017', '']","['5,752', '']","['5,611', '']","['5,550', '']","['5,213', '']"
5461,r316,All institutions -> U. New England,All institutions,U. New England,2,315,"['2,829', '']","['3,242', '']","['3,359', '']","['4,271', '']","['4,762', '']","['4,856', '']","['5,298', '']","['5,918', '']","['4,976', '']","['5,269', '']","['5,064', '']"
5461,r317,All institutions -> Oakland U.,All institutions,Oakland U.,2,316,"['7,024', '']","['9,001', '']","['8,168', '']","['6,855', '']","['5,986', '']","['5,339', '']","['6,154', '']","['6,414', '']","['5,733', '']","['6,690', '']","['5,058', '']"
5461,r318,All institutions -> DePaul U.,All institutions,DePaul U.,2,317,"['3,874', '']","['4,601', '']","['4,800', '']","['4,236', '']","['4,818', '']","['4,436', '']","['4,601', '']","['5,393', '']","['4,496', '']","['4,331', '']","['5,024', '']"
5461,r319,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,318,"['5,032', '']","['6,145', '']","['4,878', '']","['6,893', '']","['4,769', '']","['5,148', '']","['4,773', '']","['5,876', '']","['5,620', '']","['5,238', '']","['4,892', '']"
5461,r320,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,319,"['4,586', '']","['3,452', '']","['3,334', '']","['3,329', '']","['4,249', '']","['4,079', '']","['4,844', '']","['5,068', '']","['3,700', '']","['4,433', '']","['4,806', '']"
5461,r321,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,320,"['6,169', '']","['8,591', '']","['9,595', '']","['6,268', '']","['3,849', '']","['4,315', '']","['4,826', '']","['4,396', '']","['4,371', '']","['4,867', '']","['4,712', '']"
5461,r322,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,321,"['7,704', '']","['8,280', 'i']","['8,856', '']","['9,169', '']","['6,919', '']","['5,836', '']","['4,199', '']","['3,663', '']","['4,365', '']","['4,427', '']","['4,686', '']"
5461,r323,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,322,"['5,080', '']","['5,642', '']","['6,852', '']","['6,108', '']","['5,321', '']","['4,848', '']","['5,017', '']","['4,357', '']","['4,814', '']","['5,486', '']","['4,630', '']"
5461,r324,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,323,"['5,032', '']","['5,103', '']","['4,614', '']","['3,289', '']","['3,980', '']","['4,394', '']","['4,973', '']","['4,959', '']","['4,944', '']","['4,316', '']","['4,579', '']"
5461,r325,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,324,"['ne', '']","['3,073', '']","['2,450', '']","['2,640', '']","['1,633', '']","['4,200', '']","['3,600', '']","['5,560', '']","['1,596', '']","['4,893', '']","['4,568', '']"
5461,r326,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,325,"['4,963', '']","['6,162', '']","['6,957', '']","['9,287', '']","['6,520', '']","['4,067', '']","['4,221', '']","['3,565', '']","['3,275', '']","['3,878', '']","['4,555', '']"
5461,r327,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,325,"['6,819', '']","['7,547', '']","['6,615', '']","['6,041', '']","['5,487', '']","['5,885', '']","['6,037', '']","['5,816', '']","['4,440', '']","['3,891', '']","['4,555', '']"
5461,r328,All institutions -> Villanova U.,All institutions,Villanova U.,2,327,"['6,367', 'i']","['6,817', 'i']","['5,518', 'i']","['4,218', '']","['5,008', '']","['4,563', '']","['4,334', '']","['3,968', '']","['3,955', '']","['3,956', '']","['4,476', '']"
5461,r329,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,328,"['3,501', '']","['3,146', '']","['4,919', '']","['3,906', '']","['4,335', '']","['4,590', '']","['5,146', '']","['5,382', 'i']","['5,618', '']","['4,691', '']","['4,456', '']"
5461,r330,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,329,"['3,947', '']","['4,696', '']","['4,540', '']","['4,550', '']","['3,875', '']","['3,912', '']","['4,233', '']","['3,747', '']","['3,648', '']","['4,299', '']","['4,393', '']"
5461,r331,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,330,"['5,002', '']","['6,724', '']","['6,305', '']","['5,831', '']","['5,709', '']","['5,439', '']","['5,836', '']","['4,968', '']","['4,149', '']","['4,210', 'i']","['4,385', '']"
5461,r332,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,331,"['5,321', '']","['4,999', '']","['3,293', '']","['3,507', '']","['3,202', '']","['3,420', '']","['3,916', '']","['5,019', '']","['4,691', '']","['4,926', '']","['4,322', '']"
5461,r333,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,332,"['637', '']","['727', '']","['641', '']","['1,721', '']","['1,140', '']","['1,854', '']","['1,662', '']","['2,416', '']","['3,243', '']","['4,245', '']","['4,244', '']"
5461,r334,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,333,"['629', '']","['602', '']","['508', '']","['ne', '']","['317', '']","['890', '']","['2,565', '']","['2,296', '']","['4,385', '']","['4,908', '']","['4,201', '']"
5461,r335,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,334,"['6,379', '']","['6,036', '']","['5,086', '']","['3,525', '']","['3,565', '']","['3,801', '']","['4,484', '']","['4,602', '']","['4,288', '']","['4,632', '']","['4,139', '']"
5461,r336,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,335,"['6,710', '']","['7,957', '']","['6,477', '']","['6,264', '']","['6,325', '']","['4,640', '']","['3,651', '']","['3,865', '']","['4,610', '']","['4,117', '']","['4,102', '']"
5461,r337,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,336,"['885', '']","['900', '']","['1,268', '']","['1,130', '']","['1,368', '']","['1,099', '']","['2,299', '']","['2,714', '']","['2,562', '']","['2,573', '']","['4,055', '']"
5461,r338,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,337,"['3,406', '']","['2,461', '']","['2,895', '']","['3,130', '']","['3,579', '']","['2,971', '']","['5,065', '']","['3,725', '']","['3,668', '']","['3,447', '']","['4,024', '']"
5461,r339,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,338,"['2,759', '']","['3,193', '']","['3,945', '']","['3,292', '']","['5,646', '']","['5,561', '']","['4,126', '']","['5,072', '']","['5,361', '']","['4,526', '']","['3,993', '']"
5461,r340,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,339,"['ne', '']","['402', '']","['3,555', '']","['831', '']","['908', '']","['765', '']","['1,448', '']","['1,989', '']","['3,273', '']","['3,006', '']","['3,957', '']"
5461,r341,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,340,"['4,866', '']","['2,929', '']","['3,199', '']","['2,056', '']","['1,486', '']","['1,949', '']","['1,092', '']","['1,144', '']","['1,490', '']","['2,393', '']","['3,915', '']"
5461,r342,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,341,"['3,167', '']","['4,713', '']","['4,341', '']","['4,961', '']","['3,862', '']","['3,459', '']","['3,654', '']","['3,574', '']","['3,607', '']","['3,746', '']","['3,889', '']"
5461,r343,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,342,"['4,137', '']","['4,153', '']","['3,714', '']","['3,287', '']","['3,425', '']","['3,879', '']","['3,972', '']","['4,216', '']","['3,884', '']","['3,842', '']","['3,838', '']"
5461,r344,All institutions -> Fisk U.,All institutions,Fisk U.,2,343,"['7,686', '']","['4,631', '']","['4,058', '']","['5,429', 'i']","['7,366', '']","['7,123', 'i']","['7,512', '']","['4,327', '']","['2,781', '']","['4,473', '']","['3,811', '']"
5461,r345,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,344,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,767', '']"
5461,r346,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,345,"['14,185', '']","['12,475', '']","['11,481', '']","['9,729', '']","['8,716', '']","['6,787', '']","['6,617', '']","['5,502', '']","['5,246', '']","['4,272', '']","['3,741', '']"
5461,r347,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,346,"['3,449', '']","['3,264', '']","['2,954', '']","['3,203', '']","['3,463', '']","['2,872', '']","['2,878', '']","['2,742', '']","['2,742', '']","['4,390', '']","['3,639', '']"
5461,r348,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,347,"['5,984', '']","['7,084', '']","['6,306', '']","['4,989', '']","['5,460', '']","['5,492', '']","['4,953', '']","['4,148', '']","['2,498', '']","['2,700', '']","['3,636', '']"
5461,r349,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,348,"['2,119', 'i']","['6,212', '']","['5,914', '']","['5,633', '']","['6,004', '']","['5,628', '']","['5,920', '']","['5,423', '']","['5,436', '']","['5,991', '']","['3,574', '']"
5461,r350,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,349,"['4,475', '']","['5,361', '']","['4,612', '']","['3,930', '']","['3,313', '']","['3,582', '']","['3,393', '']","['3,817', '']","['3,990', '']","['4,211', '']","['3,559', '']"
5461,r351,All institutions -> Clark U.,All institutions,Clark U.,2,350,"['3,243', '']","['3,776', '']","['2,970', '']","['2,649', '']","['2,643', '']","['2,297', '']","['1,930', '']","['2,465', '']","['2,949', '']","['3,489', '']","['3,350', '']"
5461,r352,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,351,"['ne', '']","['743', '']","['1,280', '']","['436', '']","['ne', '']","['ne', '']","['1,069', '']","['1,175', '']","['1,289', '']","['1,468', '']","['3,234', '']"
5461,r353,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,352,"['2,067', '']","['3,304', '']","['2,159', '']","['1,825', '']","['1,867', '']","['2,346', '']","['1,083', '']","['3,257', '']","['3,634', '']","['2,878', '']","['3,190', '']"
5461,r354,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,353,"['6,333', '']","['6,797', 'i']","['7,261', '']","['2,958', 'i']","['2,231', 'i']","['1,503', '']","['4,376', 'i']","['13,254', '']","['13,846', 'i']","['3,010', '']","['3,123', 'i']"
5461,r355,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,354,"['6,453', '']","['5,420', '']","['2,935', '']","['2,471', '']","['3,150', '']","['3,791', '']","['3,717', '']","['4,267', '']","['3,734', '']","['2,752', '']","['3,110', '']"
5461,r356,All institutions -> Central State U.,All institutions,Central State U.,2,355,"['2,544', '']","['3,475', '']","['3,340', '']","['2,686', '']","['2,000', '']","['1,508', '']","['1,546', '']","['1,491', '']","['2,299', '']","['2,517', '']","['3,097', '']"
5461,r357,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,356,"['ne', '']","['496', '']","['ne', '']","['ne', '']","['ne', '']","['1,392', '']","['1,410', '']","['1,581', '']","['1,759', '']","['1,934', '']","['3,038', '']"
5461,r358,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,357,"['ne', '']","['408', '']","['ne', '']","['ne', '']","['ne', '']","['3,766', '']","['2,228', '']","['1,839', '']","['2,957', '']","['3,494', '']","['3,014', '']"
5461,r359,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,358,"['3,089', '']","['3,589', '']","['3,517', '']","['2,682', '']","['2,852', '']","['3,040', '']","['2,979', '']","['3,162', '']","['3,925', '']","['2,897', '']","['3,004', '']"
5461,r360,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,359,"['6,606', '']","['6,079', '']","['5,639', '']","['4,161', '']","['2,916', '']","['2,983', '']","['3,346', '']","['3,285', '']","['2,860', '']","['3,128', '']","['2,977', '']"
5461,r361,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,360,"['3,638', '']","['3,806', '']","['4,287', '']","['4,741', '']","['2,764', '']","['2,801', '']","['2,825', '']","['3,654', '']","['2,368', '']","['3,238', '']","['2,941', '']"
5461,r362,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,361,"['47', '']","['108', '']","['130', '']","['0', '']","['0', '']","['1,386', '']","['1,595', '']","['727', '']","['1,523', '']","['2,451', '']","['2,899', '']"
5461,r363,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,362,"['2,161', '']","['2,483', '']","['3,253', '']","['3,767', '']","['3,690', '']","['3,291', '']","['2,671', '']","['2,523', '']","['2,311', '']","['2,211', '']","['2,840', '']"
5461,r364,All institutions -> Fordham U.,All institutions,Fordham U.,2,363,"['3,426', '']","['3,086', '']","['3,193', '']","['3,748', '']","['3,239', '']","['2,789', '']","['4,760', '']","['4,750', '']","['4,210', '']","['3,171', '']","['2,834', '']"
5461,r365,All institutions -> C. Charleston,All institutions,C. Charleston,2,364,"['10,105', '']","['4,438', '']","['5,259', '']","['5,354', '']","['4,114', '']","['4,863', '']","['5,026', '']","['5,020', '']","['3,653', '']","['3,689', '']","['2,781', '']"
5461,r366,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,365,"['1,113', '']","['2,552', '']","['3,265', '']","['2,944', '']","['1,900', '']","['2,116', '']","['2,301', '']","['1,974', '']","['2,942', '']","['3,050', '']","['2,766', '']"
5461,r367,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,366,"['6,504', '']","['6,613', '']","['6,304', '']","['5,946', '']","['6,407', '']","['6,147', '']","['6,290', '']","['4,866', '']","['2,937', '']","['2,705', '']","['2,743', '']"
5461,r368,All institutions -> Barnard C.,All institutions,Barnard C.,2,367,"['2,702', '']","['3,226', '']","['3,122', '']","['2,530', '']","['2,190', '']","['2,166', '']","['2,794', '']","['2,645', '']","['2,291', '']","['2,701', '']","['2,680', '']"
5461,r369,All institutions -> Haverford C.,All institutions,Haverford C.,2,367,"['2,698', '']","['1,851', '']","['1,478', '']","['1,547', '']","['1,309', '']","['1,476', '']","['972', '']","['1,031', '']","['1,660', '']","['2,339', '']","['2,680', '']"
5461,r370,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,369,"['2,661', '']","['2,740', '']","['1,902', '']","['1,553', '']","['1,153', '']","['1,139', '']","['1,377', '']","['1,105', '']","['764', '']","['944', '']","['2,639', '']"
5461,r371,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,370,"['2,348', 'i']","['2,700', '']","['2,208', '']","['1,874', '']","['2,247', '']","['2,371', '']","['3,625', '']","['3,713', '']","['4,177', '']","['2,181', '']","['2,614', '']"
5461,r372,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,371,"['817', '']","['377', '']","['83', '']","['61', '']","['31', '']","['321', '']","['697', '']","['984', '']","['959', '']","['944', '']","['2,602', '']"
5461,r373,All institutions -> National Defense U.,All institutions,National Defense U.,2,372,"['ne', '']","['ne', '']","['ne', '']","['4,906', '']","['6,712', '']","['4,832', '']","['5,720', '']","['5,723', '']","['2,219', '']","['2,155', '']","['2,583', '']"
5461,r374,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,373,"['13,340', '']","['12,340', '']","['13,607', '']","['1,927', '']","['2,236', '']","['2,303', '']","['2,372', '']","['2,253', '']","['2,434', '']","['2,577', '']","['2,582', '']"
5461,r375,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,374,"['5,920', '']","['6,057', 'i']","['6,194', '']","['3,998', '']","['2,714', '']","['3,258', '']","['2,778', '']","['2,812', '']","['2,902', '']","['2,680', '']","['2,567', '']"
5461,r376,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,375,"['4,140', '']","['3,946', '']","['2,808', '']","['2,896', '']","['2,066', '']","['2,111', '']","['3,077', '']","['3,472', '']","['2,907', '']","['2,951', '']","['2,564', '']"
5461,r377,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,376,"['3,375', '']","['3,802', '']","['3,081', '']","['2,194', '']","['932', '']","['1,274', '']","['1,200', '']","['1,005', '']","['1,137', '']","['1,971', '']","['2,520', '']"
5461,r378,All institutions -> Smith C.,All institutions,Smith C.,2,377,"['2,755', '']","['3,101', '']","['2,626', '']","['2,824', '']","['3,042', '']","['3,575', '']","['2,563', '']","['3,352', '']","['3,288', '']","['2,887', '']","['2,483', '']"
5461,r379,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,378,"['3,079', '']","['3,410', '']","['2,786', '']","['2,839', '']","['2,164', '']","['2,342', '']","['2,467', '']","['1,833', '']","['2,949', '']","['1,154', '']","['2,472', '']"
5461,r380,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,379,"['4,887', '']","['2,098', '']","['2,422', '']","['1,729', '']","['1,733', '']","['1,488', '']","['1,830', '']","['1,872', '']","['2,200', '']","['2,316', '']","['2,444', '']"
5461,r381,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,380,"['2,965', '']","['3,292', '']","['3,575', '']","['2,819', '']","['2,498', '']","['3,280', '']","['4,455', '']","['3,796', '']","['3,024', '']","['2,103', '']","['2,399', '']"
5461,r382,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,381,"['122', 'i']","['592', '']","['ne', '']","['937', '']","['759', 'i']","['689', '']","['1,155', '']","['2,697', '']","['2,437', '']","['2,063', '']","['2,328', '']"
5461,r383,All institutions -> Ball State U.,All institutions,Ball State U.,2,382,"['1,712', '']","['1,701', '']","['2,171', '']","['1,267', '']","['1,617', '']","['1,828', '']","['2,813', '']","['2,083', '']","['2,749', '']","['2,607', '']","['2,290', '']"
5461,r384,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,383,"['949', '']","['1,470', '']","['1,242', '']","['1,302', '']","['1,241', '']","['1,021', '']","['1,694', '']","['1,524', '']","['1,737', 'i']","['2,120', '']","['2,262', '']"
5461,r385,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,384,"['2,801', '']","['4,291', '']","['2,881', '']","['3,103', '']","['2,882', '']","['1,844', '']","['2,035', '']","['1,860', '']","['1,341', '']","['1,722', '']","['2,244', '']"
5461,r386,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,385,"['2,663', '']","['1,652', '']","['1,849', '']","['2,180', '']","['2,127', '']","['1,707', '']","['1,004', 'i']","['830', '']","['2,313', '']","['2,785', '']","['2,206', '']"
5461,r387,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,386,"['4,455', '']","['3,752', 'i']","['3,049', '']","['2,131', '']","['1,740', 'i']","['1,349', 'i']","['957', 'i']","['1,266', 'i']","['1,575', 'i']","['1,884', 'i']","['2,193', '']"
5461,r388,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,387,"['1,943', '']","['1,993', 'i']","['2,044', '']","['2,216', '']","['1,705', 'i']","['1,154', 'i']","['ne', '']","['ne', '']","['1,649', '']","['2,201', '']","['2,181', 'i']"
5461,r389,All institutions -> Spelman C.,All institutions,Spelman C.,2,388,"['2,740', '']","['1,833', '']","['1,874', '']","['1,366', '']","['1,185', '']","['1,035', '']","['1,291', '']","['1,227', '']","['1,673', '']","['2,004', '']","['2,136', '']"
5461,r390,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,389,"['2,498', '']","['3,592', '']","['5,415', '']","['4,515', '']","['3,071', 'i']","['2,460', 'i']","['1,848', '']","['2,252', '']","['2,237', '']","['2,275', '']","['2,128', '']"
5461,r391,All institutions -> Pace U.,All institutions,Pace U.,2,390,"['627', '']","['952', '']","['1,469', '']","['1,054', '']","['1,155', '']","['1,329', '']","['1,170', '']","['862', '']","['610', '']","['1,537', '']","['2,120', '']"
5461,r392,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,391,"['2,978', '']","['2,542', '']","['1,865', '']","['1,857', '']","['1,894', '']","['1,868', '']","['1,747', '']","['2,252', '']","['2,860', '']","['2,293', '']","['2,102', '']"
5461,r393,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,392,"['ne', '']","['4,049', '']","['5,926', '']","['3,481', '']","['3,363', '']","['2,514', '']","['2,415', '']","['2,736', 'i']","['3,057', '']","['3,057', '']","['2,085', '']"
5461,r394,All institutions -> U. West Florida,All institutions,U. West Florida,2,393,"['2,310', '']","['1,505', '']","['809', '']","['646', '']","['883', '']","['1,061', '']","['684', '']","['793', '']","['1,149', '']","['1,210', '']","['2,062', '']"
5461,r395,All institutions -> U. San Diego,All institutions,U. San Diego,2,394,"['1,332', '']","['1,139', '']","['1,903', '']","['2,002', '']","['2,435', '']","['1,799', '']","['2,121', '']","['2,299', '']","['2,362', '']","['2,494', '']","['2,048', '']"
5461,r396,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,395,"['1,470', '']","['1,971', '']","['1,752', '']","['976', '']","['1,705', '']","['1,479', '']","['2,016', '']","['1,838', '']","['1,789', '']","['1,949', '']","['2,025', '']"
5461,r397,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,396,"['1,946', '']","['2,313', '']","['2,430', '']","['2,168', '']","['1,627', '']","['1,434', '']","['2,451', '']","['2,659', '']","['2,021', '']","['2,526', '']","['2,020', '']"
5461,r398,All institutions -> Towson U.,All institutions,Towson U.,2,397,"['1,806', '']","['2,630', '']","['1,771', '']","['2,015', '']","['1,870', '']","['1,325', '']","['1,449', '']","['1,453', '']","['2,133', '']","['2,141', '']","['1,999', '']"
5461,r399,All institutions -> James Madison U.,All institutions,James Madison U.,2,398,"['5,563', '']","['5,218', '']","['6,476', '']","['4,604', '']","['2,997', '']","['2,418', '']","['2,189', '']","['2,172', '']","['1,640', '']","['2,075', '']","['1,973', '']"
5461,r400,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,399,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['2,218', '']","['1,927', '']","['1,513', '']","['1,969', '']"
5461,r401,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,400,"['1,765', '']","['1,259', '']","['1,248', '']","['1,511', '']","['1,728', '']","['1,984', '']","['2,637', '']","['2,322', '']","['1,495', '']","['1,096', '']","['1,952', '']"
5461,r402,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,401,"['1,466', '']","['1,209', '']","['1,332', '']","['1,668', '']","['1,085', '']","['743', '']","['851', '']","['577', '']","['1,051', '']","['1,359', '']","['1,943', '']"
5461,r403,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,402,"['1,380', '']","['1,634', '']","['1,182', '']","['1,333', '']","['1,643', '']","['1,065', '']","['380', '']","['566', '']","['1,092', '']","['1,690', '']","['1,938', '']"
5461,r404,All institutions -> Murray State U.,All institutions,Murray State U.,2,403,"['2,074', '']","['2,471', '']","['1,904', '']","['816', '']","['601', '']","['793', '']","['555', '']","['1,200', '']","['1,587', '']","['2,607', '']","['1,911', '']"
5461,r405,All institutions -> Claflin U.,All institutions,Claflin U.,2,404,"['3,226', '']","['5,103', '']","['5,090', '']","['2,556', '']","['1,511', '']","['1,158', '']","['1,726', '']","['1,344', '']","['1,491', '']","['1,735', '']","['1,907', '']"
5461,r406,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,405,"['2,428', '']","['1,595', '']","['4,207', '']","['1,897', '']","['1,022', '']","['1,609', '']","['2,564', '']","['2,212', '']","['2,206', '']","['1,572', '']","['1,896', '']"
5461,r407,All institutions -> Bates C.,All institutions,Bates C.,2,406,"['971', '']","['1,485', '']","['1,555', '']","['1,390', '']","['1,114', '']","['2,004', '']","['1,156', '']","['1,053', '']","['1,121', '']","['1,607', '']","['1,885', '']"
5461,r408,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,407,"['1,806', '']","['1,876', '']","['3,300', '']","['3,240', '']","['2,330', '']","['2,154', '']","['2,452', '']","['1,811', '']","['2,026', '']","['1,777', '']","['1,862', '']"
5461,r409,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,408,"['1,367', '']","['1,519', '']","['1,565', '']","['1,505', '']","['1,174', '']","['1,452', '']","['2,202', '']","['1,714', '']","['1,309', '']","['1,262', '']","['1,848', '']"
5461,r410,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,409,"['1,872', '']","['1,562', '']","['1,334', '']","['1,448', '']","['1,170', '']","['969', '']","['732', '']","['1,179', '']","['1,878', '']","['2,261', '']","['1,827', '']"
5461,r411,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,410,"['77', '']","['525', '']","['330', '']","['203', '']","['ne', '']","['223', '']","['228', '']","['595', '']","['1,215', '']","['2,332', '']","['1,809', '']"
5461,r412,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,411,"['1,161', '']","['1,181', '']","['1,095', '']","['868', '']","['879', '']","['942', '']","['868', '']","['961', '']","['1,528', '']","['1,666', '']","['1,805', '']"
5461,r413,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,412,"['1,774', '']","['2,518', '']","['1,874', '']","['2,514', '']","['2,127', '']","['1,796', '']","['2,245', '']","['1,388', '']","['1,778', '']","['1,709', '']","['1,804', '']"
5461,r414,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,413,"['499', '']","['1,597', '']","['1,982', '']","['2,146', '']","['2,007', '']","['1,847', '']","['2,267', '']","['2,153', '']","['1,697', '']","['2,343', '']","['1,792', '']"
