table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12713,r616,United States -> Pennsylvania -> Private -> Robert Morris U.,United States,Pennsylvania,Private,Robert Morris U.,4,"['1,419', '']","['664', '']","['79', '']","['632', '']","['22', '']","['22', '']","['0', '']"
12713,r617,United States -> Pennsylvania -> Private -> Saint Joseph's U.,United States,Pennsylvania,Private,Saint Joseph's U.,4,"['8,675', '']","['2,680', '']","['1,129', '']","['1,657', '']","['2,517', '']","['434', '']","['258', '']"
12713,r618,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['5,620', '']","['2,315', '']","['6', '']","['2,578', '']","['0', '']","['697', '']","['24', '']"
12713,r619,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['258,345', '']","['110,366', '']","['10,315', '']","['76,704', '']","['21,845', '']","['13,815', '']","['25,300', '']"
12713,r620,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['1,953,617', '']","['936,469', '']","['27,849', '']","['642,815', '']","['203,003', '']","['134,455', '']","['9,026', '']"
12713,r621,United States -> Pennsylvania -> Private -> U. Scranton,United States,Pennsylvania,Private,U. Scranton,4,"['1,169', '']","['866', '']","['2', '']","['212', '']","['20', '']","['69', '']","['0', '']"
12713,r622,United States -> Pennsylvania -> Private -> Ursinus C.,United States,Pennsylvania,Private,Ursinus C.,4,"['1,150', '']","['942', '']","['112', '']","['0', '']","['0', '']","['96', '']","['0', '']"
12713,r623,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['31,513', '']","['8,741', '']","['1,405', '']","['17,513', '']","['622', '']","['3,165', '']","['67', '']"
12713,r624,United States -> Rhode Island,United States,Rhode Island,,,2,"['513,818', '']","['355,462', '']","['6,749', '']","['93,812', '']","['8,286', '']","['38,924', '']","['10,585', '']"
12713,r625,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['150,671', '']","['108,661', '']","['6,615', '']","['29,165', '']","['2,094', '']","['3,494', '']","['642', '']"
12713,r626,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['5,819', '']","['5,819', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12713,r627,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['839', '']","['786', '']","['0', '']","['NA', '']","['0', '']","['53', '']","['0', '']"
12713,r628,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['144,013', '']","['102,056', '']","['6,615', '']","['29,165', '']","['2,094', '']","['3,441', '']","['642', '']"
12713,r629,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['363,147', '']","['246,801', '']","['134', '']","['64,647', '']","['6,192', '']","['35,430', '']","['9,943', '']"
12713,r630,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['353,591', '']","['239,744', '']","['32', '']","['63,031', '']","['6,120', '']","['34,721', '']","['9,943', '']"
12713,r631,United States -> Rhode Island -> Private -> Bryant U.,United States,Rhode Island,Private,Bryant U.,4,"['558', '']","['436', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']"
12713,r632,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['5,533', '']","['4,648', '']","['0', '']","['582', '']","['0', '']","['303', '']","['0', '']"
12713,r633,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['3,465', '']","['1,973', '']","['102', '']","['912', '']","['72', '']","['406', '']","['0', '']"
12713,r634,United States -> South Carolina,United States,South Carolina,,,2,"['918,964', '']","['447,154', '']","['54,225', '']","['328,962', '']","['51,644', '']","['22,550', '']","['14,429', '']"
12713,r635,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['912,972', '']","['442,771', '']","['54,193', '']","['328,480', '']","['50,881', '']","['22,235', '']","['14,412', '']"
12713,r636,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['7,231', '']","['5,036', '']","['274', '']","['1,285', '']","['64', '']","['571', '']","['1', '']"
12713,r637,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['3,757', '']","['3,287', '']","['159', '']","['258', '']","['0', '']","['0', '']","['53', '']"
12713,r638,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['286,503', '']","['129,955', '']","['29,268', '']","['100,954', '']","['21,139', '']","['5,110', '']","['77', '']"
12713,r639,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['4,729', '']","['1,847', '']","['1,004', '']","['1,694', '']","['0', '']","['184', '']","['0', '']"
12713,r640,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['333,826', '']","['168,957', '']","['7,944', '']","['110,106', '']","['26,042', '']","['8,152', '']","['12,625', '']"
12713,r641,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['7,814', '']","['5,330', '']","['1,531', '']","['890', '']","['0', '']","['63', '']","['0', '']"
12713,r642,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['2,250', '']","['782', '']","['0', '']","['1,453', '']","['0', '']","['15', '']","['0', '']"
12713,r643,"United States -> South Carolina -> Public -> U. South Carolina, Beaufort",United States,South Carolina,Public,"U. South Carolina, Beaufort",4,"['1,466', '']","['889', '']","['43', '']","['417', '']","['0', '']","['117', '']","['0', '']"
12713,r644,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['262,207', '']","['124,330', '']","['13,916', '']","['110,716', '']","['3,629', '']","['7,960', '']","['1,656', '']"
12713,r645,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['3,189', '']","['2,358', '']","['54', '']","['707', '']","['7', '']","['63', '']","['0', '']"
12713,r646,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['5,992', '']","['4,383', '']","['32', '']","['482', '']","['763', '']","['315', '']","['17', '']"
12713,r647,United States -> South Carolina -> Private -> Benedict C.,United States,South Carolina,Private,Benedict C.,4,"['2,307', '']","['1,665', '']","['0', '']","['0', '']","['635', '']","['7', '']","['0', '']"
12713,r648,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['1,418', '']","['1,418', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12713,r649,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['2,267', '']","['1,300', '']","['32', '']","['482', '']","['128', '']","['308', '']","['17', '']"
12713,r650,United States -> South Dakota,United States,South Dakota,,,2,"['129,045', '']","['61,993', '']","['22,579', '']","['22,583', '']","['2,454', '']","['4,095', '']","['15,341', '']"
12713,r651,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['129,045', '']","['61,993', '']","['22,579', '']","['22,583', '']","['2,454', '']","['4,095', '']","['15,341', '']"
12713,r652,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['2,260', '']","['1,918', '']","['82', '']","['258', '']","['0', '']","['2', '']","['0', '']"
12713,r653,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['5,253', '']","['2,437', '']","['231', '']","['660', '']","['692', '']","['25', '']","['1,208', '']"
12713,r654,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['20,337', '']","['14,640', '']","['2,673', '']","['2,381', '']","['286', '']","['35', '']","['322', '']"
12713,r655,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['71,340', '']","['28,897', '']","['17,795', '']","['6,156', '']","['1,432', '']","['3,251', '']","['13,809', '']"
12713,r656,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['29,855', '']","['14,101', '']","['1,798', '']","['13,128', '']","['44', '']","['782', '']","['2', '']"
12713,r657,United States -> Tennessee,United States,Tennessee,,,2,"['1,972,549', '']","['1,072,733', '']","['46,239', '']","['658,055', '']","['101,062', '']","['66,247', '']","['28,213', '']"
12713,r658,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['688,937', '']","['299,186', '']","['42,178', '']","['296,259', '']","['14,721', '']","['23,111', '']","['13,482', '']"
12713,r659,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['3,950', '']","['1,401', '']","['1,385', '']","['530', '']","['0', '']","['100', '']","['534', '']"
12713,r660,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['42,335', '']","['10,776', '']","['2,889', '']","['24,910', '']","['130', '']","['3,601', '']","['29', '']"
12713,r661,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['9,577', '']","['3,822', '']","['488', '']","['4,173', '']","['143', '']","['943', '']","['8', '']"
12713,r662,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['28,246', '']","['15,983', '']","['1,177', '']","['10,740', '']","['155', '']","['187', '']","['4', '']"
12713,r663,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['20,797', '']","['9,975', '']","['5,675', '']","['4,623', '']","['120', '']","['116', '']","['288', '']"
12713,r664,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['100,042', '']","['26,913', '']","['9,680', '']","['58,132', '']","['1,839', '']","['3,273', '']","['205', '']"
12713,r665,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['14,671', '']","['6,003', '']","['893', '']","['6,585', '']","['252', '']","['381', '']","['557', '']"
12713,r666,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['130,472', '']","['70,676', '']","['6,816', '']","['34,783', '']","['4,183', '']","['6,814', '']","['7,200', '']"
12713,r667,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['338,847', '']","['153,637', '']","['13,175', '']","['151,783', '']","['7,899', '']","['7,696', '']","['4,657', '']"
12713,r668,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['1,283,612', '']","['773,547', '']","['4,061', '']","['361,796', '']","['86,341', '']","['43,136', '']","['14,731', '']"
12713,r669,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['4,867', '']","['3,819', '']","['240', '']","['304', '']","['0', '']","['504', '']","['0', '']"
12713,r670,United States -> Tennessee -> Private -> Lincoln Memorial U.,United States,Tennessee,Private,Lincoln Memorial U.,4,"['1,641', '']","['2', '']","['0', '']","['1,589', '']","['4', '']","['46', '']","['0', '']"
12713,r671,United States -> Tennessee -> Private -> Lipscomb U.,United States,Tennessee,Private,Lipscomb U.,4,"['1,946', '']","['309', '']","['0', '']","['1,571', '']","['8', '']","['58', '']","['0', '']"
12713,r672,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['22,002', '']","['18,398', '']","['0', '']","['603', '']","['64', '']","['2,937', '']","['0', '']"
12713,r673,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['1,253,156', '']","['751,019', '']","['3,821', '']","['357,729', '']","['86,265', '']","['39,591', '']","['14,731', '']"
12713,r674,United States -> Texas,United States,Texas,,,2,"['8,330,578', '']","['3,560,492', '']","['1,055,701', '']","['2,360,953', '']","['560,247', '']","['485,865', '']","['307,320', '']"
12713,r675,United States -> Texas -> Public,United States,Texas,Public,,3,"['7,045,228', '']","['2,950,984', '']","['1,006,721', '']","['1,906,221', '']","['505,101', '']","['375,874', '']","['300,327', '']"
12713,r676,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['9,168', '']","['2,259', '']","['6,124', '']","['277', '']","['342', '']","['166', '']","['0', '']"
12713,r677,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['21,791', '']","['12,354', '']","['4,391', '']","['3,550', '']","['490', '']","['1,006', '']","['0', '']"
12713,r678,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['11,760', '']","['3,307', '']","['579', '']","['6,787', '']","['235', '']","['315', '']","['537', '']"
12713,r679,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['3,661', '']","['1,098', '']","['1,648', '']","['541', '']","['32', '']","['225', '']","['117', '']"
12713,r680,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['4,878', '']","['1,568', '']","['1,223', '']","['1,804', '']","['0', '']","['283', '']","['0', '']"
12713,r681,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['23,345', '']","['5,478', '']","['4,392', '']","['12,689', '']","['286', '']","['500', '']","['0', '']"
12713,r682,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['5,602', '']","['1,966', '']","['1,011', '']","['1,542', '']","['170', '']","['913', '']","['0', '']"
12713,r683,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['1,277,814', '']","['546,481', '']","['251,300', '']","['353,916', '']","['37,390', '']","['53,710', '']","['35,017', '']"
12713,r684,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['7,029', '']","['1,936', '']","['809', '']","['3,726', '']","['3', '']","['494', '']","['61', '']"
12713,r685,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['39,305', '']","['17,742', '']","['10,790', '']","['5,118', '']","['230', '']","['2,783', '']","['2,642', '']"
12713,r686,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['26,401', '']","['9,584', '']","['7,058', '']","['3,311', '']","['487', '']","['5,932', '']","['29', '']"
12713,r687,United States -> Texas -> Public -> Texas A&M U.-San Antonio,United States,Texas,Public,Texas A&M U.-San Antonio,4,"['1,593', '']","['1,233', '']","['51', '']","['51', '']","['4', '']","['224', '']","['30', '']"
12713,r688,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['16,287', '']","['10,969', '']","['1,227', '']","['4,042', '']","['0', '']","['49', '']","['0', '']"
12713,r689,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['141,291', '']","['44,297', '']","['4,667', '']","['83,686', '']","['1,378', '']","['7,106', '']","['157', '']"
12713,r690,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['240,107', '']","['58,922', '']","['28,095', '']","['122,202', '']","['15,461', '']","['14,994', '']","['433', '']"
12713,r691,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['48,638', '']","['14,732', '']","['18,670', '']","['9,432', '']","['608', '']","['3,205', '']","['1,991', '']"
12713,r692,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['13,189', '']","['2,415', '']","['3,097', '']","['6,947', '']","['229', '']","['501', '']","['0', '']"
12713,r693,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['6,922', '']","['2,439', '']","['2,136', '']","['1,396', '']","['166', '']","['785', '']","['0', '']"
12713,r694,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['231,942', '']","['99,450', '']","['28,641', '']","['84,315', '']","['8,565', '']","['6,492', '']","['4,479', '']"
12713,r695,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['2,127', '']","['1,273', '']","['251', '']","['48', '']","['533', '']","['22', '']","['0', '']"
12713,r696,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['1,967', '']","['1,495', '']","['183', '']","['140', '']","['68', '']","['81', '']","['0', '']"
12713,r697,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['106,665', '']","['30,017', '']","['5,695', '']","['63,577', '']","['1,907', '']","['2,170', '']","['3,299', '']"
12713,r698,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['94,652', '']","['77,660', '']","['3,180', '']","['11,773', '']","['847', '']","['1,003', '']","['189', '']"
12713,r699,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['374,105', '']","['197,759', '']","['48,815', '']","['66,008', '']","['17,466', '']","['34,341', '']","['9,716', '']"
12713,r700,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['281,078', '']","['143,730', '']","['30,582', '']","['70,676', '']","['10,393', '']","['25,514', '']","['183', '']"
12713,r701,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['32,077', '']","['12,555', '']","['10,087', '']","['3,795', '']","['172', '']","['5,468', '']","['0', '']"
12713,r702,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['1,255,190', '']","['259,285', '']","['300,907', '']","['256,545', '']","['248,261', '']","['38,163', '']","['152,029', '']"
12713,r703,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['233,192', '']","['150,272', '']","['7,479', '']","['58,807', '']","['6,138', '']","['10,496', '']","['0', '']"
12713,r704,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['2,769', '']","['1,013', '']","['525', '']","['832', '']","['190', '']","['7', '']","['202', '']"
12713,r705,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['82,444', '']","['25,068', '']","['4,367', '']","['37,248', '']","['569', '']","['15,016', '']","['176', '']"
12713,r706,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['800,391', '']","['336,126', '']","['95,710', '']","['191,493', '']","['46,325', '']","['66,076', '']","['64,661', '']"
12713,r707,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['147,265', '']","['56,337', '']","['28,343', '']","['50,435', '']","['5,284', '']","['4,708', '']","['2,158', '']"
12713,r708,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['1,035,838', '']","['621,223', '']","['37,601', '']","['235,987', '']","['79,753', '']","['52,764', '']","['8,510', '']"
12713,r709,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['146,779', '']","['66,127', '']","['13,085', '']","['38,169', '']","['12,518', '']","['16,383', '']","['497', '']"
12713,r710,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['145,724', '']","['70,873', '']","['16,687', '']","['44,987', '']","['1,268', '']","['1,770', '']","['10,139', '']"
12713,r711,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['158,453', '']","['58,171', '']","['21,583', '']","['67,694', '']","['5,971', '']","['1,988', '']","['3,046', '']"
12713,r712,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['3,487', '']","['1,652', '']","['960', '']","['432', '']","['227', '']","['187', '']","['29', '']"
12713,r713,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['10,302', '']","['2,118', '']","['4,772', '']","['2,243', '']","['1,135', '']","['34', '']","['0', '']"
12713,r714,United States -> Texas -> Private,United States,Texas,Private,,3,"['1,285,350', '']","['609,508', '']","['48,980', '']","['454,732', '']","['55,146', '']","['109,991', '']","['6,993', '']"
12713,r715,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['8,182', '']","['946', '']","['0', '']","['194', '']","['6,934', '']","['108', '']","['0', '']"
12713,r716,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['847,305', '']","['440,345', '']","['34,061', '']","['282,695', '']","['33,100', '']","['57,104', '']","['0', '']"
12713,r717,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['82,074', '']","['17,147', '']","['2,879', '']","['45,076', '']","['3,460', '']","['12,667', '']","['845', '']"
12713,r718,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['255,115', '']","['119,853', '']","['9,801', '']","['78,447', '']","['7,506', '']","['33,684', '']","['5,824', '']"
12713,r719,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['59,749', '']","['19,986', '']","['1,393', '']","['33,204', '']","['1,601', '']","['3,399', '']","['166', '']"
12713,r720,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['1,334', '']","['315', '']","['186', '']","['762', '']","['0', '']","['71', '']","['0', '']"
12713,r721,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['24,050', '']","['7,627', '']","['658', '']","['12,066', '']","['2,491', '']","['1,069', '']","['139', '']"
12713,r722,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['5,296', '']","['2,203', '']","['2', '']","['1,238', '']","['0', '']","['1,834', '']","['19', '']"
12713,r723,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['2,245', '']","['1,086', '']","['0', '']","['1,050', '']","['54', '']","['55', '']","['0', '']"
12713,r724,United States -> Utah,United States,Utah,,,2,"['1,264,913', '']","['771,302', '']","['33,925', '']","['344,224', '']","['60,959', '']","['38,890', '']","['15,613', '']"
12713,r725,United States -> Utah -> Public,United States,Utah,Public,,3,"['1,127,165', '']","['740,086', '']","['32,780', '']","['244,563', '']","['57,979', '']","['36,241', '']","['15,516', '']"
12713,r726,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['723,713', '']","['416,079', '']","['4,670', '']","['214,320', '']","['48,761', '']","['35,413', '']","['4,470', '']"
12713,r727,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['401,437', '']","['322,336', '']","['27,831', '']","['30,207', '']","['9,204', '']","['813', '']","['11,046', '']"
12713,r728,United States -> Utah -> Public -> Utah Valley U.,United States,Utah,Public,Utah Valley U.,4,"['2,015', '']","['1,671', '']","['279', '']","['36', '']","['14', '']","['15', '']","['0', '']"
12713,r729,United States -> Utah -> Private,United States,Utah,Private,,3,"['137,748', '']","['31,216', '']","['1,145', '']","['99,661', '']","['2,980', '']","['2,649', '']","['97', '']"
12713,r730,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['137,748', '']","['31,216', '']","['1,145', '']","['99,661', '']","['2,980', '']","['2,649', '']","['97', '']"
12713,r731,United States -> Vermont,United States,Vermont,,,2,"['238,418', '']","['132,575', '']","['647', '']","['86,274', '']","['4,622', '']","['7,686', '']","['6,614', '']"
12713,r732,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['233,806', '']","['128,645', '']","['632', '']","['85,988', '']","['4,622', '']","['7,305', '']","['6,614', '']"
12713,r733,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['233,806', '']","['128,645', '']","['632', '']","['85,988', '']","['4,622', '']","['7,305', '']","['6,614', '']"
12713,r734,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['4,612', '']","['3,930', '']","['15', '']","['286', '']","['0', '']","['381', '']","['0', '']"
12713,r735,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['2,975', '']","['2,564', '']","['10', '']","['25', '']","['0', '']","['376', '']","['0', '']"
12713,r736,United States -> Vermont -> Private -> Norwich U.,United States,Vermont,Private,Norwich U.,4,"['1,637', '']","['1,366', '']","['5', '']","['261', '']","['0', '']","['5', '']","['0', '']"
12713,r737,United States -> Virginia,United States,Virginia,,,2,"['2,297,277', '']","['1,060,874', '']","['166,858', '']","['765,680', '']","['101,569', '']","['113,653', '']","['88,643', '']"
12713,r738,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['2,272,352', '']","['1,048,444', '']","['166,688', '']","['754,141', '']","['101,521', '']","['112,940', '']","['88,618', '']"
12713,r739,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['3,507', '']","['2,055', '']","['0', '']","['1,218', '']","['94', '']","['140', '']","['0', '']"
12713,r740,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['23,991', '']","['17,947', '']","['329', '']","['3,650', '']","['1,277', '']","['612', '']","['176', '']"
12713,r741,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['252,239', '']","['125,437', '']","['4,311', '']","['66,769', '']","['8,346', '']","['40,831', '']","['6,545', '']"
12713,r742,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['21,265', '']","['3,475', '']","['925', '']","['16,041', '']","['18', '']","['780', '']","['26', '']"
12713,r743,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['6,194', '']","['4,381', '']","['574', '']","['677', '']","['182', '']","['380', '']","['0', '']"
12713,r744,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['71,334', '']","['31,104', '']","['13,535', '']","['23,954', '']","['387', '']","['1,915', '']","['439', '']"
12713,r745,United States -> Virginia -> Public -> Radford U.,United States,Virginia,Public,Radford U.,4,"['1,315', '']","['109', '']","['135', '']","['903', '']","['13', '']","['155', '']","['0', '']"
12713,r746,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['1,115', '']","['406', '']","['57', '']","['548', '']","['0', '']","['79', '']","['25', '']"
