table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10402,r973,All institutions -> Luther C.,All institutions,Luther C.,2,972,150,150,0,0,0,0
10402,r974,"All institutions -> Midwestern U., Downers Grove",All institutions,"Midwestern U., Downers Grove",2,972,150,150,0,0,0,0
10402,r975,All institutions -> Wayne State C.,All institutions,Wayne State C.,2,974,150,0,0,0,150,0
10402,r976,All institutions -> La Salle U.,All institutions,La Salle U.,2,975,149,149,0,0,0,0
10402,r977,All institutions -> Mitchell Hamline School of Law,All institutions,Mitchell Hamline School of Law,2,976,149,149,0,0,0,0
10402,r978,All institutions -> Albion C.,All institutions,Albion C.,2,977,147,147,0,0,0,0
10402,r979,"All institutions -> Minnesota State U., Moorhead",All institutions,"Minnesota State U., Moorhead",2,978,146,76,0,0,69,0
10402,r980,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,979,145,29,0,0,116,0
10402,r981,All institutions -> Lewis and Clark Community C.,All institutions,Lewis and Clark Community C.,2,980,145,145,0,0,0,0
10402,r982,All institutions -> Assumption C.,All institutions,Assumption C.,2,981,143,143,0,0,0,0
10402,r983,All institutions -> Florida Southern C.,All institutions,Florida Southern C.,2,982,143,0,0,0,0,143
10402,r984,All institutions -> Missouri Western State U.,All institutions,Missouri Western State U.,2,983,138,138,0,0,0,0
10402,r985,All institutions -> Nicholls State U.,All institutions,Nicholls State U.,2,984,137,137,0,0,0,0
10402,r986,All institutions -> Front Range Community C.,All institutions,Front Range Community C.,2,985,135,0,0,0,135,0
10402,r987,All institutions -> Whitman C.,All institutions,Whitman C.,2,986,134,134,0,0,0,0
10402,r988,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,987,133,133,0,0,0,0
10402,r989,All institutions -> Bay Mills Community C.,All institutions,Bay Mills Community C.,2,988,133,0,0,0,133,0
10402,r990,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,989,133,133,0,0,0,0
10402,r991,All institutions -> Minnesota State Colleges and Universities,All institutions,Minnesota State Colleges and Universities,2,990,133,0,0,0,133,0
10402,r992,All institutions -> Houston Baptist U.,All institutions,Houston Baptist U.,2,991,132,12,0,0,120,0
10402,r993,All institutions -> Moravian C.,All institutions,Moravian C.,2,992,131,131,0,0,0,0
10402,r994,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,993,131,131,0,0,0,0
10402,r995,All institutions -> North Shore Community C.,All institutions,North Shore Community C.,2,994,130,0,0,0,130,0
10402,r996,All institutions -> Cerritos C.,All institutions,Cerritos C.,2,995,129,129,0,0,0,0
10402,r997,All institutions -> C. Muscogee Nation,All institutions,C. Muscogee Nation,2,996,129,32,0,0,96,0
10402,r998,"All institutions -> Augustana U., Sioux Falls",All institutions,"Augustana U., Sioux Falls",2,997,124,124,0,0,0,0
10402,r999,All institutions -> Springfield Technical Community C.,All institutions,Springfield Technical Community C.,2,998,122,122,0,0,0,0
10402,r1000,All institutions -> Northwest Missouri State U.,All institutions,Northwest Missouri State U.,2,999,120,120,0,0,0,0
10402,r1001,"All institutions -> Carlos Albizu U., San Juan",All institutions,"Carlos Albizu U., San Juan",2,1000,118,0,0,0,118,0
10402,r1002,All institutions -> Universities Research Association,All institutions,Universities Research Association,2,1001,113,113,0,0,0,0
10402,r1003,All institutions -> Ripon C.,All institutions,Ripon C.,2,1002,112,112,0,0,0,0
10402,r1004,"All institutions -> Westminster C., Salt Lake City",All institutions,"Westminster C., Salt Lake City",2,1003,111,111,0,0,0,0
10402,r1005,All institutions -> Iona C.,All institutions,Iona C.,2,1004,109,27,0,0,81,0
10402,r1006,All institutions -> Francis Marion U.,All institutions,Francis Marion U.,2,1005,102,102,0,0,0,0
10402,r1007,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,1006,102,102,0,0,0,0
10402,r1008,All institutions -> Ohio Wesleyan U.,All institutions,Ohio Wesleyan U.,2,1007,100,100,0,0,0,0
10402,r1009,All institutions -> Alamance Community C.,All institutions,Alamance Community C.,2,1008,100,0,0,0,100,0
10402,r1010,All institutions -> Tulsa Community C.,All institutions,Tulsa Community C.,2,1009,98,98,0,0,0,0
10402,r1011,"All institutions -> U. Maine, The, Farmington",All institutions,"U. Maine, The, Farmington",2,1010,96,0,0,0,96,0
10402,r1012,All institutions -> C. DuPage,All institutions,C. DuPage,2,1011,93,23,0,0,70,0
10402,r1013,"All institutions -> Rider U., Lawrenceville",All institutions,"Rider U., Lawrenceville",2,1012,93,93,0,0,0,0
10402,r1014,All institutions -> Harford Community C.,All institutions,Harford Community C.,2,1013,92,18,0,0,74,0
10402,r1015,All institutions -> Whitworth U.,All institutions,Whitworth U.,2,1014,91,91,0,0,0,0
10402,r1016,All institutions -> Northeast State Community C.,All institutions,Northeast State Community C.,2,1015,91,91,0,0,0,0
10402,r1017,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,1016,90,90,0,0,0,0
10402,r1018,All institutions -> Bard C.,All institutions,Bard C.,2,1017,90,90,0,0,0,0
10402,r1019,All institutions -> St. Petersburg C.,All institutions,St. Petersburg C.,2,1018,90,0,0,0,0,90
10402,r1020,All institutions -> Lincoln U. Commonwealth of Pennsylvania,All institutions,Lincoln U. Commonwealth of Pennsylvania,2,1019,88,8,0,0,80,0
10402,r1021,All institutions -> Goodwin U.,All institutions,Goodwin U.,2,1020,88,88,0,0,0,0
10402,r1022,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,1021,86,86,0,0,0,0
10402,r1023,All institutions -> Northwestern Oklahoma State U.,All institutions,Northwestern Oklahoma State U.,2,1022,86,86,0,0,0,0
10402,r1024,All institutions -> U.S. Merchant Marine Academy,All institutions,U.S. Merchant Marine Academy,2,1023,82,82,0,0,0,0
10402,r1025,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,1024,81,20,0,0,61,0
10402,r1026,All institutions -> Bard C. at Simon's Rock,All institutions,Bard C. at Simon's Rock,2,1025,79,79,0,0,0,0
10402,r1027,All institutions -> San Juan C.,All institutions,San Juan C.,2,1026,79,2,0,0,77,0
10402,r1028,All institutions -> Mississippi Valley State U.,All institutions,Mississippi Valley State U.,2,1027,77,77,0,0,0,0
10402,r1029,All institutions -> Maryville C.,All institutions,Maryville C.,2,1028,75,2,0,0,74,0
10402,r1030,All institutions -> North Central C.,All institutions,North Central C.,2,1028,75,2,0,0,74,0
10402,r1031,All institutions -> Klamath Community C.,All institutions,Klamath Community C.,2,1030,75,2,0,0,73,0
10402,r1032,All institutions -> Cheyney U. Pennsylvania,All institutions,Cheyney U. Pennsylvania,2,1031,72,66,0,0,6,0
10402,r1033,All institutions -> U. Portland,All institutions,U. Portland,2,1032,71,71,0,0,0,0
10402,r1034,All institutions -> Bank Street C. Education,All institutions,Bank Street C. Education,2,1033,71,1,0,0,69,0
10402,r1035,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,1034,70,1,0,0,69,0
10402,r1036,All institutions -> East Central U.,All institutions,East Central U.,2,1035,69,69,0,0,0,0
10402,r1037,All institutions -> Mt. San Antonio C.,All institutions,Mt. San Antonio C.,2,1036,68,62,0,0,5,0
10402,r1038,All institutions -> Saint Mary's U. Minnesota,All institutions,Saint Mary's U. Minnesota,2,1037,68,68,0,0,0,0
10402,r1039,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,1038,63,63,0,0,0,0
10402,r1040,All institutions -> Johnson State C.,All institutions,Johnson State C.,2,1039,58,58,0,0,0,0
10402,r1041,All institutions -> Washington and Lee U.,All institutions,Washington and Lee U.,2,1040,56,56,0,0,0,0
10402,r1042,"All institutions -> SUNY, Farmingdale State C.",All institutions,"SUNY, Farmingdale State C.",2,1041,52,52,0,0,0,0
10402,r1043,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,1042,50,50,0,0,0,0
10402,r1044,"All institutions -> Augustana C., Rock Island",All institutions,"Augustana C., Rock Island",2,1043,50,50,0,0,0,0
10402,r1045,"All institutions -> CUNY, New York City C. Technology",All institutions,"CUNY, New York City C. Technology",2,1043,50,50,0,0,0,0
10402,r1046,"All institutions -> State U. New York, C. Technology at Canton",All institutions,"State U. New York, C. Technology at Canton",2,1043,50,50,0,0,0,0
10402,r1047,"All institutions -> Wilson C., Chambersburg",All institutions,"Wilson C., Chambersburg",2,1043,50,50,0,0,0,0
10402,r1048,"All institutions -> State Center Community C. District, Fresno City C.",All institutions,"State Center Community C. District, Fresno City C.",2,1047,50,12,0,0,37,0
10402,r1049,All institutions -> Southeast Community C. Area,All institutions,Southeast Community C. Area,2,1048,49,45,0,0,4,0
10402,r1050,All institutions -> Indian Hills Community C.,All institutions,Indian Hills Community C.,2,1049,45,9,0,0,36,0
10402,r1051,All institutions -> Southeast Missouri State U.,All institutions,Southeast Missouri State U.,2,1050,45,45,0,0,0,0
10402,r1052,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,1051,43,43,0,0,0,0
10402,r1053,All institutions -> North Orange County Community C. District,All institutions,North Orange County Community C. District,2,1052,42,0,0,0,42,0
10402,r1054,All institutions -> Wittenberg U.,All institutions,Wittenberg U.,2,1053,41,41,0,0,0,0
10402,r1055,All institutions -> Mills C.,All institutions,Mills C.,2,1054,39,39,0,0,0,0
10402,r1056,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,1055,38,38,0,0,0,0
10402,r1057,All institutions -> Fairmont State U.,All institutions,Fairmont State U.,2,1056,37,37,0,0,0,0
10402,r1058,All institutions -> Muskingum U.,All institutions,Muskingum U.,2,1057,33,0,33,0,0,0
10402,r1059,All institutions -> Hartwick C.,All institutions,Hartwick C.,2,1058,27,27,0,0,0,0
10402,r1060,All institutions -> Gulf Coast State C.,All institutions,Gulf Coast State C.,2,1059,26,26,0,0,0,0
10402,r1061,All institutions -> Salem State U.,All institutions,Salem State U.,2,1060,26,14,0,0,0,12
10402,r1062,All institutions -> Stonehill C.,All institutions,Stonehill C.,2,1061,25,25,0,0,0,0
10402,r1063,All institutions -> Delaware Valley U.,All institutions,Delaware Valley U.,2,1062,25,25,0,0,0,0
10402,r1064,All institutions -> Dominican U. California,All institutions,Dominican U. California,2,1063,22,22,0,0,0,0
10402,r1065,All institutions -> Graduate School USA,All institutions,Graduate School USA,2,1064,21,20,0,0,0,1
10402,r1066,All institutions -> Del Mar C.,All institutions,Del Mar C.,2,1065,20,0.05,0,0,19,0
10402,r1067,All institutions -> U. Evansville,All institutions,U. Evansville,2,1066,19,19,0,0,0,0
10402,r1068,All institutions -> St. Mary's C. Maryland,All institutions,St. Mary's C. Maryland,2,1067,18,18,0,0,0,0
10402,r1069,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,1068,16,3,0,0,13,0
10402,r1070,"All institutions -> Montana State U., Havre",All institutions,"Montana State U., Havre",2,1069,15,15,0,0,0,0
10402,r1071,"All institutions -> Central Lakes C., Brainerd",All institutions,"Central Lakes C., Brainerd",2,1070,15,15,0,0,0,0
10402,r1072,All institutions -> St. Lawrence U.,All institutions,St. Lawrence U.,2,1071,13,13,0,0,0,0
10402,r1073,All institutions -> Southeastern Universities Research Association,All institutions,Southeastern Universities Research Association,2,1072,13,13,0,0,0,0
10402,r1074,All institutions -> Institute of American Indian and Alaska Native Culture and Arts Development,All institutions,Institute of American Indian and Alaska Native Culture and Arts Development,2,1073,10,10,0,0,0,0
10402,r1075,All institutions -> Mohave Community C.,All institutions,Mohave Community C.,2,1073,10,3,0,0,8,0
10402,r1076,All institutions -> Worcester State U.,All institutions,Worcester State U.,2,1075,8,8,0,0,0,0
10402,r1077,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,1076,8,8,0,0,0,0
10402,r1078,All institutions -> Capitol Technology U.,All institutions,Capitol Technology U.,2,1077,8,0,0,0,0,8
10402,r1079,All institutions -> Knox C.,All institutions,Knox C.,2,1078,6,6,0,0,0,0
10402,r1080,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,1079,5,5,0,0,0,0
10402,r1081,All institutions -> U. Hartford,All institutions,U. Hartford,2,1080,4,4,0,0,0,0
10402,r1082,All institutions -> Graceland U.,All institutions,Graceland U.,2,1081,0.05,0.05,0,0,0,0
