table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5460,r480,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,479,"['585', '']","['925', '']","['748', '']","['576', '']","['ne', '']","['838', '']","['804', '']","['978', '']","['1,584', '']","['2,750', '']","['2,301', '']"
5460,r481,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,480,"['1,210', '']","['1,524', '']","['4,514', '']","['1,983', '']","['1,349', '']","['778', '']","['ne', '']","['1,904', '']","['2,414', '']","['2,307', '']","['2,297', '']"
5460,r482,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,481,"['5,890', '']","['6,187', 'i']","['6,041', 'i']","['ne', '']","['3,022', 'i']","['ne', '']","['ne', '']","['ne', '']","['3,060', '']","['2,250', '']","['2,295', '']"
5460,r483,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,482,"['1,096', '']","['1,669', '']","['1,327', '']","['1,173', '']","['1,469', '']","['1,002', '']","['1,036', '']","['1,137', '']","['1,437', '']","['1,961', '']","['2,244', '']"
5460,r484,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,483,"['1,860', '']","['1,342', '']","['2,143', '']","['967', '']","['900', '']","['1,379', '']","['2,315', '']","['1,843', '']","['1,736', '']","['1,987', '']","['2,243', '']"
5460,r485,All institutions -> Bates C.,All institutions,Bates C.,2,484,"['1,545', '']","['1,814', '']","['2,031', '']","['2,444', '']","['1,531', '']","['2,725', '']","['1,730', '']","['1,750', '']","['1,508', '']","['2,074', '']","['2,237', '']"
5460,r486,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,485,"['3,171', '']","['3,780', '']","['2,538', '']","['2,027', '']","['1,820', '']","['2,973', '']","['3,276', '']","['1,964', '']","['2,506', '']","['1,971', '']","['2,221', '']"
5460,r487,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,486,"['1,889', '']","['2,532', '']","['2,970', '']","['2,099', '']","['1,971', '']","['2,355', '']","['2,195', '']","['1,868', '']","['1,905', '']","['2,009', '']","['2,208', '']"
5460,r488,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,487,"['2,271', 'i']","['2,557', 'i']","['2,590', '']","['2,760', '']","['2,503', 'i']","['1,575', 'i']","['ne', '']","['ne', '']","['1,649', '']","['2,201', '']","['2,181', 'i']"
5460,r489,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,488,"['1,759', '']","['1,687', '']","['1,479', '']","['1,536', '']","['2,458', '']","['2,205', '']","['2,162', '']","['2,255', '']","['2,253', '']","['2,513', '']","['2,173', '']"
5460,r490,All institutions -> Colgate U.,All institutions,Colgate U.,2,489,"['2,559', '']","['2,109', '']","['3,004', '']","['2,340', '']","['2,226', '']","['2,244', '']","['2,631', '']","['2,728', '']","['3,142', '']","['3,128', '']","['2,163', '']"
5460,r491,All institutions -> Spelman C.,All institutions,Spelman C.,2,490,"['2,740', '']","['1,833', '']","['1,874', '']","['1,366', '']","['1,185', '']","['1,035', '']","['1,291', '']","['1,227', '']","['1,673', '']","['2,004', '']","['2,136', '']"
5460,r492,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,491,"['1,700', '']","['1,457', '']","['1,563', '']","['1,444', '']","['2,201', '']","['2,037', '']","['2,132', '']","['2,167', '']","['2,253', '']","['2,150', '']","['2,107', '']"
5460,r493,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,492,"['2,978', '']","['2,542', '']","['1,865', '']","['1,857', '']","['1,894', '']","['1,868', '']","['1,747', '']","['2,252', '']","['2,860', '']","['2,293', '']","['2,102', '']"
5460,r494,All institutions -> Furman U.,All institutions,Furman U.,2,493,"['2,202', '']","['2,023', '']","['1,889', '']","['1,994', '']","['1,513', '']","['1,748', '']","['1,864', '']","['2,029', '']","['2,015', '']","['1,628', '']","['2,079', '']"
5460,r495,All institutions -> U. Richmond,All institutions,U. Richmond,2,494,"['3,243', '']","['3,051', '']","['3,302', '']","['2,602', '']","['2,921', '']","['2,484', '']","['2,559', '']","['2,532', '']","['2,301', '']","['2,311', '']","['2,073', '']"
5460,r496,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,495,"['2,970', '']","['3,101', '']","['2,296', '']","['2,159', '']","['2,528', '']","['2,187', '']","['1,908', '']","['2,498', '']","['2,934', '']","['2,352', '']","['2,068', '']"
5460,r497,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,496,"['1,003', '']","['1,037', '']","['751', '']","['1,019', '']","['647', '']","['ne', '']","['909', '']","['929', '']","['1,344', '']","['1,395', '']","['2,047', '']"
5460,r498,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,497,"['1,054', '']","['410', '']","['615', '']","['566', '']","['2,319', '']","['1,780', '']","['1,747', '']","['1,640', '']","['1,388', '']","['3,823', '']","['2,025', '']"
5460,r499,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,498,"['ne', '']","['2,313', '']","['1,920', '']","['2,357', '']","['2,132', '']","['1,708', '']","['1,799', 'i']","['1,859', 'i']","['1,850', 'i']","['1,969', 'i']","['2,023', 'i']"
5460,r500,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,499,"['1,320', '']","['1,355', '']","['1,120', '']","['2,042', '']","['1,100', '']","['654', '']","['ne', '']","['923', '']","['ne', '']","['1,846', '']","['2,007', '']"
5460,r501,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,500,"['2,188', '']","['2,378', '']","['1,771', '']","['2,050', '']","['2,499', '']","['2,092', '']","['3,040', '']","['2,502', '']","['2,501', '']","['2,224', '']","['1,985', '']"
5460,r502,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,501,"['ne', '']","['1,603', '']","['1,358', '']","['1,413', '']","['868', '']","['863', '']","['556', '']","['955', '']","['1,191', '']","['1,169', '']","['1,974', '']"
5460,r503,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,501,"['713', '']","['1,067', '']","['1,817', '']","['1,726', '']","['1,795', '']","['1,521', '']","['1,415', '']","['1,109', '']","['1,359', '']","['1,870', 'i']","['1,974', '']"
5460,r504,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,503,"['413', '']","['364', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,008', '']","['1,937', '']"
5460,r505,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,504,"['3,444', '']","['3,140', '']","['2,543', '']","['2,855', '']","['2,123', '']","['3,045', '']","['2,447', '']","['2,876', '']","['2,911', '']","['3,092', '']","['1,919', '']"
5460,r506,All institutions -> Claflin U.,All institutions,Claflin U.,2,505,"['3,241', '']","['5,202', '']","['5,255', '']","['2,574', '']","['1,618', '']","['1,204', '']","['1,748', '']","['1,354', '']","['1,505', '']","['1,736', '']","['1,910', '']"
5460,r507,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,506,"['1,427', '']","['1,504', '']","['1,222', '']","['2,948', '']","['3,118', '']","['2,480', '']","['2,063', '']","['1,905', '']","['1,407', '']","['1,370', '']","['1,907', '']"
5460,r508,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,507,"['2,383', '']","['2,035', '']","['2,232', '']","['2,411', '']","['2,079', '']","['1,750', '']","['1,585', '']","['1,875', '']","['1,629', '']","['2,042', '']","['1,903', '']"
5460,r509,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,508,"['133', '']","['284', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,358', '']","['2,576', '']","['1,902', '']"
5460,r510,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,509,"['4,693', '']","['4,861', '']","['4,507', '']","['3,774', '']","['2,736', 'i']","['1,698', '']","['1,510', '']","['1,189', '']","['1,600', '']","['1,650', '']","['1,900', '']"
5460,r511,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,510,"['2,305', '']","['2,810', '']","['2,838', '']","['2,716', '']","['3,335', '']","['3,565', '']","['3,297', '']","['3,635', '']","['2,601', '']","['2,689', '']","['1,895', '']"
5460,r512,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,511,"['2,566', '']","['2,394', '']","['3,705', '']","['2,343', '']","['2,573', '']","['2,349', '']","['1,120', '']","['1,710', '']","['1,589', '']","['2,029', '']","['1,882', '']"
5460,r513,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,512,"['1,882', '']","['2,000', '']","['2,064', '']","['2,376', '']","['1,433', '']","['1,420', '']","['2,089', '']","['2,564', '']","['2,223', '']","['1,624', '']","['1,862', '']"
5460,r514,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,513,"['1,128', '']","['984', 'i']","['991', 'i']","['998', 'i']","['1,003', 'i']","['1,010', 'i']","['1,446', 'i']","['1,364', 'i']","['1,353', 'i']","['1,936', 'i']","['1,849', 'i']"
5460,r515,All institutions -> Davidson C.,All institutions,Davidson C.,2,514,"['1,432', '']","['1,808', '']","['1,291', '']","['2,213', '']","['1,629', '']","['2,305', '']","['1,463', '']","['1,583', '']","['1,338', '']","['1,549', '']","['1,842', '']"
5460,r516,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,515,"['2,743', '']","['2,780', '']","['2,894', '']","['3,088', '']","['1,384', 'i']","['1,035', '']","['1,460', '']","['1,105', '']","['1,582', '']","['1,563', '']","['1,810', '']"
5460,r517,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,516,"['1,874', '']","['2,700', '']","['1,996', '']","['2,613', '']","['2,210', '']","['1,801', '']","['2,261', '']","['1,405', '']","['1,793', '']","['1,720', '']","['1,804', '']"
5460,r518,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,517,"['2,728', '']","['3,446', '']","['2,774', '']","['1,906', '']","['2,482', '']","['3,379', '']","['2,546', '']","['1,638', '']","['2,087', '']","['2,497', '']","['1,798', '']"
5460,r519,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,518,"['ne', '']","['592', '']","['1,016', '']","['983', '']","['1,524', '']","['1,221', '']","['2,351', '']","['2,155', '']","['2,094', '']","['1,960', '']","['1,796', '']"
5460,r520,All institutions -> Kettering U.,All institutions,Kettering U.,2,519,"['6,275', '']","['4,936', '']","['3,215', '']","['2,806', '']","['2,728', '']","['2,685', '']","['2,650', '']","['3,245', '']","['2,060', '']","['1,613', '']","['1,771', '']"
5460,r521,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,520,"['ne', '']","['1,419', 'i']","['1,758', '']","['1,104', '']","['892', '']","['1,078', '']","['1,108', '']","['1,326', '']","['1,371', '']","['1,435', '']","['1,769', '']"
5460,r522,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,521,"['1,957', '']","['1,840', '']","['1,704', '']","['937', '']","['569', '']","['650', '']","['911', '']","['1,316', '']","['1,255', '']","['1,688', '']","['1,748', '']"
5460,r523,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,522,"['2,195', '']","['1,956', '']","['904', '']","['ne', '']","['865', '']","['ne', '']","['900', '']","['ne', '']","['ne', '']","['1,294', '']","['1,729', '']"
5460,r524,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,523,"['2,284', '']","['2,358', '']","['3,015', '']","['2,083', '']","['1,371', '']","['1,574', '']","['1,822', '']","['2,043', '']","['1,822', '']","['1,657', '']","['1,720', '']"
5460,r525,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,524,"['1,106', '']","['581', '']","['588', '']","['474', '']","['887', '']","['631', '']","['307', '']","['976', 'i']","['ne', '']","['1,673', 'i']","['1,719', 'i']"
5460,r526,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,525,"['2,500', '']","['2,724', '']","['3,169', '']","['3,041', '']","['4,156', '']","['3,614', '']","['5,104', '']","['3,598', '']","['2,617', '']","['3,268', '']","['1,713', '']"
5460,r527,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,525,"['831', '']","['1,248', '']","['1,487', '']","['1,183', '']","['1,130', '']","['1,329', '']","['1,331', '']","['1,270', '']","['1,268', '']","['1,372', '']","['1,713', '']"
5460,r528,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,525,"['1,596', '']","['1,336', '']","['1,225', '']","['1,349', '']","['1,450', '']","['925', '']","['1,617', '']","['2,974', '']","['3,729', '']","['4,034', '']","['1,713', '']"
5460,r529,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,528,"['4,429', '']","['3,241', '']","['3,753', '']","['3,479', '']","['1,877', '']","['1,488', '']","['2,289', '']","['1,592', '']","['2,228', '']","['2,387', '']","['1,690', '']"
5460,r530,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,529,"['1,229', '']","['1,847', '']","['2,027', '']","['1,869', 'i']","['1,820', 'i']","['1,610', 'i']","['ne', '']","['1,460', 'i']","['1,544', 'i']","['1,628', 'i']","['1,688', 'i']"
5460,r531,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,530,"['ne', '']","['2,134', '']","['1,153', '']","['826', '']","['ne', '']","['315', '']","['ne', '']","['ne', '']","['ne', '']","['1,574', '']","['1,648', '']"
5460,r532,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,531,"['1,532', '']","['1,801', '']","['1,740', '']","['1,842', '']","['1,966', '']","['1,900', '']","['1,972', '']","['1,875', '']","['1,349', '']","['1,894', '']","['1,598', '']"
5460,r533,All institutions -> Troy U.,All institutions,Troy U.,2,532,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,589', '']"
5460,r534,All institutions -> Macalester C.,All institutions,Macalester C.,2,533,"['3,080', '']","['3,343', '']","['1,518', '']","['1,241', '']","['1,256', '']","['1,096', '']","['1,389', '']","['1,754', '']","['1,218', '']","['1,582', '']","['1,565', '']"
5460,r535,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,534,"['2,172', '']","['1,638', '']","['1,733', '']","['1,642', '']","['1,408', '']","['1,984', '']","['1,550', '']","['1,606', '']","['1,304', '']","['1,140', '']","['1,564', '']"
5460,r536,All institutions -> Vassar C.,All institutions,Vassar C.,2,535,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['2,118', 'i']","['1,417', '']","['1,579', '']","['4,185', 'i']","['1,009', '']","['1,553', '']"
5460,r537,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,536,"['1,174', '']","['2,239', '']","['1,989', '']","['1,082', '']","['957', '']","['1,162', '']","['1,594', '']","['1,626', '']","['1,813', '']","['1,958', '']","['1,528', '']"
5460,r538,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,537,"['783', '']","['977', '']","['ne', '']","['724', '']","['ne', '']","['ne', '']","['ne', '']","['1,626', '']","['1,953', '']","['1,679', '']","['1,500', '']"
5460,r539,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,538,"['ne', '']","['ne', '']","['819', '']","['435', '']","['652', '']","['828', '']","['820', '']","['444', '']","['2,940', '']","['1,713', '']","['1,470', '']"
5460,r540,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,539,"['858', '']","['787', '']","['ne', '']","['1,938', '']","['1,714', '']","['1,146', '']","['572', '']","['ne', '']","['ne', '']","['ne', '']","['1,459', '']"
5460,r541,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,540,"['1,968', 'i']","['1,976', '']","['1,949', '']","['1,452', '']","['1,102', '']","['748', '']","['ne', '']","['ne', '']","['1,168', '']","['1,195', '']","['1,456', '']"
5460,r542,All institutions -> Calvin U.,All institutions,Calvin U.,2,541,"['3,720', '']","['2,045', '']","['2,370', '']","['3,408', '']","['2,627', '']","['1,772', 'i']","['1,331', '']","['1,306', '']","['1,793', '']","['1,521', '']","['1,444', 'i']"
5460,r543,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,542,"['1,741', '']","['1,568', '']","['1,909', '']","['1,983', '']","['1,322', '']","['1,197', '']","['1,722', '']","['1,297', '']","['918', '']","['1,254', '']","['1,439', '']"
5460,r544,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,543,"['ne', '']","['2,316', '']","['1,569', '']","['1,167', '']","['907', '']","['1,396', '']","['1,259', '']","['960', '']","['776', '']","['809', '']","['1,438', '']"
5460,r545,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,544,"['ne', '']","['791', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['921', '']","['ne', '']","['1,245', '']","['1,428', '']"
5460,r546,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,545,"['1,786', '']","['1,537', '']","['998', '']","['1,058', '']","['1,207', '']","['1,619', '']","['1,214', '']","['1,054', '']","['1,228', '']","['1,429', '']","['1,422', 'i']"
5460,r547,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,546,"['1,613', '']","['1,098', '']","['913', '']","['ne', '']","['1,008', '']","['1,087', '']","['1,020', '']","['1,003', '']","['1,604', '']","['1,649', '']","['1,419', '']"
5460,r548,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,547,"['ne', '']","['302', '']","['ne', '']","['ne', '']","['ne', '']","['576', '']","['ne', '']","['ne', '']","['1,057', '']","['1,428', '']","['1,408', '']"
5460,r549,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,548,"['ne', '']","['363', '']","['ne', '']","['1,101', '']","['3,324', '']","['1,640', '']","['1,282', '']","['1,002', '']","['1,170', '']","['1,517', '']","['1,399', '']"
5460,r550,All institutions -> Colby C.,All institutions,Colby C.,2,549,"['1,515', '']","['1,528', '']","['1,709', '']","['1,571', '']","['1,475', '']","['1,573', '']","['1,639', '']","['1,643', '']","['1,948', '']","['1,641', '']","['1,390', '']"
5460,r551,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,550,"['809', '']","['420', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,023', '']","['867', '']","['ne', '']","['1,389', '']"
5460,r552,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,551,"['4,832', '']","['5,206', '']","['4,563', '']","['5,080', '']","['4,348', '']","['4,013', '']","['3,930', '']","['3,317', '']","['3,401', '']","['1,220', '']","['1,380', '']"
5460,r553,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,552,"['376', '']","['388', '']","['ne', '']","['ne', '']","['613', '']","['ne', '']","['ne', '']","['805', '']","['1,877', '']","['2,078', '']","['1,378', '']"
5460,r554,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,553,"['360', '']","['606', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,460', '']","['1,370', '']"
5460,r555,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,554,"['ne', '']","['1,910', '']","['1,739', '']","['1,422', '']","['1,761', '']","['1,497', '']","['1,507', '']","['987', '']","['1,100', '']","['876', '']","['1,368', '']"
5460,r556,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,555,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,030', '']","['1,468', '']","['1,491', '']","['1,512', 'i']","['1,451', 'i']","['1,430', 'i']","['1,357', 'i']"
5460,r557,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,556,"['1,407', '']","['1,185', '']","['1,085', '']","['997', '']","['792', '']","['ne', '']","['1,202', '']","['1,023', '']","['1,199', '']","['1,275', '']","['1,341', '']"
5460,r558,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,557,"['1,292', '']","['1,449', '']","['1,675', '']","['1,369', '']","['1,654', '']","['1,217', '']","['1,217', '']","['2,496', '']","['1,423', '']","['1,579', '']","['1,309', '']"
5460,r559,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,558,"['594', '']","['528', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,303', '']"
5460,r560,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,559,"['ne', '']","['769', '']","['658', '']","['ne', '']","['850', '']","['532', '']","['ne', '']","['739', '']","['1,156', '']","['2,063', '']","['1,298', '']"
5460,r561,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,560,"['1,174', '']","['1,616', '']","['1,369', '']","['1,283', '']","['1,927', '']","['1,450', '']","['1,815', '']","['1,900', '']","['1,665', '']","['1,459', '']","['1,285', '']"
5460,r562,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,561,"['1,774', '']","['1,287', '']","['1,225', '']","['1,132', '']","['798', '']","['ne', '']","['1,170', '']","['1,557', '']","['1,136', '']","['1,468', '']","['1,275', '']"
5460,r563,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,562,"['471', '']","['497', '']","['553', '']","['13', '']","['742', '']","['2,168', '']","['744', '']","['1,114', '']","['1,361', '']","['2,356', '']","['1,260', '']"
5460,r564,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,563,"['1,620', '']","['1,147', '']","['1,107', '']","['1,241', '']","['1,484', '']","['1,588', '']","['1,725', '']","['1,621', '']","['1,640', '']","['1,341', '']","['1,257', '']"
5460,r565,All institutions -> U. Hartford,All institutions,U. Hartford,2,564,"['1,137', '']","['2,414', '']","['1,736', '']","['1,448', '']","['1,305', '']","['1,350', '']","['1,478', '']","['1,572', '']","['460', '']","['1,528', '']","['1,239', '']"
5460,r566,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,565,"['434', '']","['518', '']","['ne', '']","['ne', '']","['ne', '']","['976', '']","['1,009', '']","['835', '']","['1,325', '']","['1,627', '']","['1,234', '']"
5460,r567,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,566,"['ne', '']","['1,350', '']","['1,465', '']","['1,207', '']","['1,211', '']","['1,163', '']","['917', '']","['853', '']","['865', '']","['1,146', '']","['1,200', '']"
5460,r568,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,567,"['1,544', '']","['1,720', '']","['1,308', '']","['1,269', '']","['973', '']","['1,201', '']","['959', '']","['1,459', '']","['1,239', '']","['1,101', '']","['1,185', '']"
5460,r569,All institutions -> Liberty U.,All institutions,Liberty U.,2,568,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,429', '']","['1,167', '']"
5460,r570,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,569,"['423', '']","['405', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['627', '']","['653', '']","['963', '']","['1,047', '']","['1,163', '']"
5460,r571,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,570,"['1,546', '']","['1,734', '']","['3,405', '']","['2,233', '']","['2,208', '']","['1,848', '']","['1,718', '']","['1,009', '']","['1,169', '']","['1,195', '']","['1,157', '']"
5460,r572,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,571,"['239', '']","['1,134', 'i']","['1,455', 'i']","['1,107', 'i']","['1,298', '']","['1,725', '']","['1,820', '']","['897', '']","['691', '']","['1,025', '']","['1,153', '']"
5460,r573,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,572,"['1,457', '']","['1,751', '']","['2,237', '']","['2,172', '']","['1,234', '']","['1,077', '']","['980', '']","['ne', '']","['1,026', '']","['1,223', '']","['1,150', '']"
5460,r574,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,573,"['1,940', '']","['1,652', '']","['1,778', '']","['1,599', '']","['1,755', '']","['1,801', '']","['1,223', '']","['1,832', '']","['1,610', '']","['1,991', '']","['1,147', '']"
5460,r575,All institutions -> Biola U.,All institutions,Biola U.,2,574,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['947', 'i']","['978', 'i']","['1,026', 'i']","['1,097', 'i']","['1,130', 'i']"
5460,r576,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,575,"['1,046', '']","['963', '']","['1,079', '']","['1,141', '']","['1,079', '']","['836', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,129', '']"
5460,r577,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,576,"['831', '']","['1,273', '']","['1,253', '']","['1,175', '']","['1,013', '']","['853', '']","['1,067', '']","['1,146', '']","['1,227', '']","['1,113', '']","['1,128', '']"
5460,r578,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,577,"['ne', '']","['1,219', 'i']","['ne', '']","['1,129', '']","['1,537', '']","['1,107', '']","['1,286', '']","['1,619', '']","['1,280', '']","['1,237', '']","['1,125', '']"
5460,r579,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,578,"['1,463', '']","['1,444', '']","['1,241', '']","['1,209', '']","['979', '']","['ne', '']","['1,111', '']","['1,023', '']","['952', '']","['ne', '']","['1,090', '']"
5460,r580,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,579,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['641', '']","['628', '']","['1,425', '']","['1,034', '']","['1,087', '']"
5460,r581,All institutions -> Kean U.,All institutions,Kean U.,2,580,"['ne', '']","['550', '']","['1,191', '']","['473', '']","['ne', '']","['1,064', '']","['400', '']","['ne', '']","['ne', '']","['ne', '']","['1,076', '']"
5460,r582,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,581,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['212', '']","['ne', '']","['ne', '']","['ne', '']","['1,981', '']","['1,071', '']"
5460,r583,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,582,"['1,526', '']","['1,980', '']","['1,857', '']","['1,230', '']","['1,434', '']","['1,459', '']","['1,487', '']","['929', '']","['977', '']","['1,250', '']","['1,068', '']"
5460,r584,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,583,"['498', '']","['521', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['969', '']","['1,064', '']"
5460,r585,All institutions -> Keene State C.,All institutions,Keene State C.,2,584,"['ne', '']","['1,029', '']","['814', 'i']","['597', '']","['1,048', '']","['966', '']","['ne', '']","['825', '']","['ne', '']","['1,061', '']","['1,063', '']"
5460,r586,All institutions -> Providence C.,All institutions,Providence C.,2,585,"['895', '']","['758', '']","['ne', '']","['887', '']","['ne', '']","['1,311', '']","['1,151', '']","['997', '']","['1,186', '']","['1,016', '']","['1,060', '']"
