table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10171,r467,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,466,"['2,869', '']","['2,801', '']","['2,439', '']","['2,753', '']","['2,267', '']","['1,640', '']","['2,430', '']","['2,297', '']","['2,123', '']","['2,359', '']","['2,349', '']","['2,135', '']","['3,087', '']"
10171,r468,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,467,"['1,320', '']","['1,355', '']","['1,120', '']","['2,042', '']","['1,100', '']","['654', '']","['ne', '']","['923', '']","['ne', '']","['1,846', '']","['2,007', '']","['1,886', '']","['3,084', '']"
10171,r469,All institutions -> Trinity U.,All institutions,Trinity U.,2,468,"['1,387', '']","['1,355', '']","['1,611', '']","['2,815', '']","['2,499', '']","['2,225', '']","['2,096', '']","['2,712', '']","['2,637', '']","['3,185', '']","['2,834', '']","['2,598', '']","['3,076', '']"
10171,r470,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,469,"['2,566', '']","['2,394', '']","['3,705', '']","['2,343', '']","['2,573', '']","['2,349', '']","['1,120', '']","['1,710', '']","['1,589', '']","['2,029', '']","['1,882', '']","['2,114', '']","['2,985', '']"
10171,r471,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,470,"['2,383', '']","['2,035', '']","['2,232', '']","['2,411', '']","['2,079', '']","['1,750', '']","['1,585', '']","['1,875', '']","['1,629', '']","['2,042', '']","['1,903', '']","['2,062', '']","['2,955', '']"
10171,r472,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,471,"['2,743', '']","['2,780', '']","['2,894', '']","['3,088', '']","['1,384', 'i']","['1,035', '']","['1,460', '']","['1,105', '']","['1,582', '']","['1,563', '']","['1,810', '']","['1,985', '']","['2,931', '']"
10171,r473,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,472,"['3,606', '']","['4,452', '']","['3,894', '']","['3,865', '']","['3,951', '']","['4,091', '']","['5,188', '']","['4,972', '']","['3,794', '']","['3,474', '']","['3,456', '']","['2,915', '']","['2,885', '']"
10171,r474,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,473,"['1,759', '']","['1,687', '']","['1,479', '']","['1,536', '']","['2,458', '']","['2,205', '']","['2,162', '']","['2,255', '']","['2,253', '']","['2,513', '']","['2,173', '']","['2,730', '']","['2,884', '']"
10171,r475,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,474,"['2,381', '']","['2,364', '']","['2,684', '']","['2,744', '']","['2,657', '']","['2,215', '']","['2,310', '']","['2,643', '']","['2,690', '']","['2,795', '']","['2,540', '']","['2,396', '']","['2,883', '']"
10171,r476,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,475,"['1,882', '']","['2,000', '']","['2,064', '']","['2,376', '']","['1,433', '']","['1,420', '']","['2,089', '']","['2,564', '']","['2,223', '']","['1,624', '']","['1,862', '']","['1,735', '']","['2,880', '']"
10171,r477,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,476,"['ne', '']","['ne', '']","['819', '']","['435', '']","['652', '']","['828', '']","['820', '']","['444', '']","['2,940', '']","['1,713', '']","['1,470', '']","['1,664', '']","['2,860', '']"
10171,r478,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,477,"['1,797', '']","['1,072', '']","['2,001', '']","['2,603', '']","['2,336', '']","['2,091', '']","['2,055', '']","['3,174', '']","['3,798', '']","['3,655', '']","['2,921', '']","['2,129', '']","['2,841', '']"
10171,r479,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,478,"['3,444', '']","['3,140', '']","['2,543', '']","['2,855', '']","['2,123', '']","['3,045', '']","['2,447', '']","['2,876', '']","['2,911', '']","['3,092', '']","['1,919', '']","['2,199', '']","['2,829', '']"
10171,r480,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,479,"['5,068', '']","['1,100', '']","['6,200', '']","['7,030', '']","['5,907', 'i']","['5,252', 'i']","['4,598', 'i']","['3,944', 'i']","['3,290', 'i']","['2,634', '']","['4,365', '']","['3,281', '']","['2,820', '']"
10171,r481,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,480,"['3,852', '']","['3,366', 'i']","['2,879', '']","['2,815', '']","['3,121', '']","['2,948', '']","['2,795', '']","['2,840', '']","['3,178', '']","['2,355', '']","['2,570', '']","['2,847', '']","['2,778', '']"
10171,r482,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,481,"['1,596', '']","['1,336', '']","['1,225', '']","['1,349', '']","['1,450', '']","['925', '']","['1,617', '']","['2,974', '']","['3,729', '']","['4,034', '']","['1,713', '']","['2,336', '']","['2,701', '']"
10171,r483,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,482,"['2,083', '']","['3,130', '']","['1,115', '']","['2,380', '']","['2,254', '']","['2,857', '']","['2,725', '']","['3,751', '']","['4,633', '']","['6,612', '']","['5,902', '']","['4,608', '']","['2,696', '']"
10171,r484,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,483,"['239', '']","['1,134', 'i']","['1,455', 'i']","['1,107', 'i']","['1,298', '']","['1,725', '']","['1,820', '']","['897', '']","['691', '']","['1,025', '']","['1,153', '']","['1,564', '']","['2,693', '']"
10171,r485,All institutions -> Biola U.,All institutions,Biola U.,2,484,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,959', 'i']","['2,024', 'i']","['2,124', 'i']","['2,262', 'i']","['2,323', 'i']","['2,433', 'i']","['2,641', '']"
10171,r486,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,485,"['1,700', '']","['1,457', '']","['1,563', '']","['1,444', '']","['2,201', '']","['2,037', '']","['2,132', '']","['2,167', '']","['2,253', '']","['2,150', '']","['2,107', '']","['1,939', '']","['2,627', '']"
10171,r487,All institutions -> Furman U.,All institutions,Furman U.,2,486,"['2,202', '']","['2,023', '']","['1,889', '']","['1,994', '']","['1,513', '']","['1,748', '']","['1,864', '']","['2,029', '']","['2,015', '']","['1,628', '']","['2,079', '']","['1,776', '']","['2,617', '']"
10171,r488,All institutions -> Davidson C.,All institutions,Davidson C.,2,487,"['1,432', '']","['1,808', '']","['1,291', '']","['2,213', '']","['1,629', '']","['2,305', '']","['1,463', '']","['1,583', '']","['1,338', '']","['1,549', '']","['1,842', '']","['2,279', '']","['2,588', '']"
10171,r489,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,488,"['1,128', '']","['984', 'i']","['991', 'i']","['998', 'i']","['1,003', 'i']","['1,010', 'i']","['1,446', 'i']","['1,364', 'i']","['1,353', 'i']","['1,936', 'i']","['1,849', 'i']","['1,752', 'i']","['2,516', 'i']"
10171,r490,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,489,"['ne', '']","['592', '']","['1,016', '']","['983', '']","['1,524', '']","['1,221', '']","['2,351', '']","['2,155', '']","['2,094', '']","['1,960', '']","['1,796', '']","['1,817', '']","['2,474', '']"
10171,r491,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,490,"['2,284', '']","['2,358', '']","['3,015', '']","['2,083', '']","['1,371', '']","['1,574', '']","['1,822', '']","['2,043', '']","['1,822', '']","['1,657', '']","['1,720', '']","['2,927', '']","['2,467', '']"
10171,r492,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,491,"['3,171', '']","['3,780', '']","['2,538', '']","['2,027', '']","['1,820', '']","['2,973', '']","['3,276', '']","['1,964', '']","['2,506', '']","['1,971', '']","['2,221', '']","['1,918', '']","['2,430', '']"
10171,r493,All institutions -> Spelman C.,All institutions,Spelman C.,2,492,"['2,740', '']","['1,833', '']","['1,874', '']","['1,366', '']","['1,185', '']","['1,035', '']","['1,291', '']","['1,227', '']","['1,673', '']","['2,004', '']","['2,136', '']","['1,886', '']","['2,409', '']"
10171,r494,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,493,"['7,536', '']","['4,664', '']","['3,370', '']","['2,877', '']","['3,207', '']","['3,920', '']","['2,968', '']","['2,801', '']","['2,599', '']","['3,241', '']","['2,456', '']","['2,520', '']","['2,407', '']"
10171,r495,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,494,"['2,029', '']","['1,801', '']","['2,012', '']","['2,174', '']","['3,252', '']","['2,670', '']","['2,866', '']","['3,220', '']","['3,722', '']","['3,157', '']","['2,362', '']","['2,309', '']","['2,402', '']"
10171,r496,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,495,"['ne', '']","['1,603', '']","['1,358', '']","['1,413', '']","['868', '']","['863', '']","['556', '']","['955', '']","['1,191', '']","['1,169', '']","['1,974', '']","['2,083', '']","['2,391', '']"
10171,r497,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,496,"['ne', '']","['1,012', '']","['1,777', '']","['1,157', '']","['1,561', '']","['2,136', '']","['1,762', '']","['1,301', '']","['876', '']","['534', '']","['491', '']","['936', '']","['2,380', '']"
10171,r498,All institutions -> Bates C.,All institutions,Bates C.,2,497,"['1,545', '']","['1,814', '']","['2,031', '']","['2,444', '']","['1,531', '']","['2,725', '']","['1,730', '']","['1,750', '']","['1,508', '']","['2,074', '']","['2,237', '']","['2,577', '']","['2,377', '']"
10171,r499,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,497,"['1,096', '']","['1,669', '']","['1,327', '']","['1,173', '']","['1,469', '']","['1,002', '']","['1,036', '']","['1,137', '']","['1,437', '']","['1,961', '']","['2,244', '']","['2,373', '']","['2,377', '']"
10171,r500,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,499,"['1,274', '']","['1,024', '']","['969', '']","['716', '']","['1,216', '']","['1,132', '']","['1,080', '']","['597', '']","['300', '']","['ne', '']","['939', '']","['2,268', '']","['2,374', '']"
10171,r501,All institutions -> U. Richmond,All institutions,U. Richmond,2,500,"['3,243', '']","['3,051', '']","['3,302', '']","['2,602', '']","['2,921', '']","['2,484', '']","['2,559', '']","['2,532', '']","['2,301', '']","['2,311', '']","['2,073', '']","['2,117', '']","['2,347', '']"
10171,r502,All institutions -> Pomona C.,All institutions,Pomona C.,2,501,"['2,377', '']","['3,115', '']","['2,694', '']","['3,364', '']","['3,412', '']","['3,234', '']","['3,447', '']","['2,787', '']","['2,425', '']","['2,239', '']","['2,582', '']","['1,878', '']","['2,327', '']"
10171,r503,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,502,"['585', '']","['925', '']","['748', '']","['576', '']","['ne', '']","['838', '']","['804', '']","['978', '']","['1,584', '']","['2,750', '']","['2,301', '']","['2,386', 'i']","['2,316', 'i']"
10171,r504,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,503,"['2,532', '']","['2,633', '']","['4,277', '']","['4,025', '']","['2,950', '']","['2,873', '']","['3,079', '']","['2,200', '']","['2,506', '']","['2,677', '']","['2,554', '']","['2,112', '']","['2,290', '']"
10171,r505,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,503,"['999', '']","['1,196', '']","['1,993', '']","['1,772', '']","['3,067', '']","['3,106', '']","['3,466', '']","['3,122', '']","['3,233', '']","['3,543', '']","['3,539', '']","['3,475', '']","['2,290', '']"
10171,r506,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,505,"['2,353', '']","['1,419', '']","['1,768', '']","['1,011', '']","['1,048', '']","['1,145', '']","['1,305', '']","['1,431', '']","['1,430', '']","['2,518', '']","['2,352', '']","['2,441', '']","['2,278', '']"
10171,r507,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,506,"['3,074', '']","['3,496', '']","['2,639', '']","['2,637', '']","['3,200', '']","['2,520', '']","['1,789', '']","['2,561', '']","['2,730', '']","['3,381', '']","['3,765', '']","['3,687', '']","['2,276', '']"
10171,r508,All institutions -> Troy U.,All institutions,Troy U.,2,507,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,589', '']","['1,394', '']","['2,271', '']"
10171,r509,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,508,"['1,860', '']","['1,342', '']","['2,143', '']","['967', '']","['900', '']","['1,379', '']","['2,315', '']","['1,843', '']","['1,736', '']","['1,987', '']","['2,243', '']","['2,297', '']","['2,222', '']"
10171,r510,All institutions -> Vassar C.,All institutions,Vassar C.,2,509,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['2,118', 'i']","['1,417', '']","['1,579', '']","['4,185', 'i']","['1,009', '']","['1,553', '']","['1,498', '']","['2,214', '']"
10171,r511,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,510,"['360', '']","['606', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,460', '']","['1,370', '']","['1,906', '']","['2,192', '']"
10171,r512,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,511,"['3,344', '']","['1,990', '']","['1,614', '']","['1,945', '']","['1,798', '']","['1,632', '']","['3,605', '']","['1,849', '']","['2,293', '']","['2,665', '']","['2,339', '']","['2,034', '']","['2,166', '']"
10171,r513,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,512,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,875', '']","['131', '']","['ne', '']","['2,317', '']","['2,401', 'i']","['2,154', 'i']"
10171,r514,All institutions -> Pace U.,All institutions,Pace U.,2,512,"['2,413', '']","['2,709', '']","['3,306', '']","['2,914', '']","['3,570', '']","['3,436', '']","['2,946', '']","['2,847', '']","['2,148', '']","['2,384', '']","['3,077', '']","['2,346', '']","['2,154', '']"
10171,r515,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,514,"['1,889', '']","['2,532', '']","['2,970', '']","['2,099', '']","['1,971', '']","['2,355', '']","['2,195', '']","['1,868', '']","['1,905', '']","['2,009', '']","['2,208', '']","['1,935', '']","['2,120', '']"
10171,r516,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,515,"['2,978', '']","['2,542', '']","['1,865', '']","['1,857', '']","['1,894', '']","['1,868', '']","['1,747', '']","['2,252', '']","['2,860', '']","['2,293', '']","['2,102', '']","['2,092', 'i']","['2,098', 'i']"
10171,r517,All institutions -> Dine C.,All institutions,Dine C.,2,516,"['ne', '']","['911', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,238', '']","['1,126', '']","['347', '']","['ne', '']","['2,091', '']"
10171,r518,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,517,"['1,808', '']","['1,536', '']","['2,155', '']","['2,205', '']","['1,852', '']","['2,040', '']","['1,293', '']","['2,246', '']","['2,104', '']","['1,727', '']","['2,859', '']","['2,286', '']","['2,082', '']"
10171,r519,All institutions -> Colby C.,All institutions,Colby C.,2,518,"['1,515', '']","['1,528', '']","['1,709', '']","['1,571', '']","['1,475', '']","['1,573', '']","['1,639', '']","['1,643', '']","['1,948', '']","['1,641', '']","['1,390', '']","['1,133', '']","['2,081', '']"
10171,r520,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,519,"['1,546', '']","['1,734', '']","['3,405', '']","['2,233', '']","['2,208', '']","['1,848', '']","['1,718', '']","['1,009', '']","['1,169', '']","['1,195', '']","['1,157', '']","['1,007', '']","['2,079', '']"
10171,r521,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,520,"['ne', '']","['752', '']","['ne', '']","['ne', '']","['ne', '']","['1,122', '']","['991', '']","['1,066', '']","['630', '']","['ne', '']","['ne', '']","['ne', '']","['2,056', '']"
10171,r522,All institutions -> Western New England U.,All institutions,Western New England U.,2,521,"['ne', '']","['1,111', '']","['461', '']","['ne', '']","['ne', '']","['ne', '']","['1,254', '']","['551', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,052', '']"
10171,r523,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,522,"['4,693', '']","['4,861', '']","['4,507', '']","['3,774', '']","['2,736', 'i']","['1,698', '']","['1,510', '']","['1,189', '']","['1,600', '']","['1,650', '']","['1,900', '']","['2,233', '']","['2,050', '']"
10171,r524,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,523,"['2,970', '']","['3,101', '']","['2,296', '']","['2,159', '']","['2,528', '']","['2,187', '']","['1,908', '']","['2,498', '']","['2,934', '']","['2,352', '']","['2,068', '']","['2,143', 'i']","['2,005', 'i']"
10171,r525,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,524,"['337', 'i']","['750', '']","['ne', '']","['1,309', '']","['1,133', 'i']","['1,154', '']","['1,445', '']","['2,961', '']","['2,582', '']","['2,145', '']","['2,489', '']","['1,994', '']","['1,956', '']"
10171,r526,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,525,"['1,003', '']","['1,037', '']","['751', '']","['1,019', '']","['647', '']","['ne', '']","['909', '']","['929', '']","['1,344', '']","['1,395', '']","['2,047', '']","['4,471', '']","['1,936', '']"
10171,r527,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,526,"['2,195', '']","['1,956', '']","['904', '']","['ne', '']","['865', '']","['ne', '']","['900', '']","['ne', '']","['ne', '']","['1,294', '']","['1,729', '']","['1,667', '']","['1,928', '']"
10171,r528,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,527,"['ne', '']","['3,299', '']","['2,480', '']","['2,640', '']","['1,745', '']","['4,200', '']","['3,720', '']","['7,161', '']","['2,813', '']","['5,813', '']","['5,377', '']","['4,789', '']","['1,914', '']"
10171,r529,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,528,"['1,741', '']","['1,568', '']","['1,909', '']","['1,983', '']","['1,322', '']","['1,197', '']","['1,722', '']","['1,297', '']","['918', '']","['1,254', '']","['1,439', '']","['1,204', '']","['1,907', '']"
10171,r530,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,529,"['ne', '']","['3,414', 'i']","['1,930', 'i']","['ne', '']","['ne', '']","['3,953', '']","['4,996', '']","['4,330', '']","['4,207', '']","['2,731', '']","['3,609', '']","['2,466', '']","['1,891', '']"
10171,r531,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,530,"['1,874', '']","['2,700', '']","['1,996', '']","['2,613', '']","['2,210', '']","['1,801', '']","['2,261', '']","['1,405', '']","['1,793', '']","['1,720', '']","['1,804', '']","['1,804', '']","['1,888', '']"
10171,r532,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,531,"['ne', '']","['1,419', 'i']","['1,758', '']","['1,104', '']","['892', '']","['1,078', '']","['1,108', '']","['1,326', '']","['1,371', '']","['1,435', '']","['1,769', '']","['2,056', '']","['1,883', '']"
10171,r533,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,532,"['6,799', '']","['4,964', '']","['6,861', '']","['8,835', '']","['5,719', '']","['4,144', '']","['4,979', 'i']","['5,727', '']","['4,145', '']","['4,163', '']","['3,613', '']","['3,352', '']","['1,881', '']"
10171,r534,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,533,"['2,305', '']","['2,810', '']","['2,838', '']","['2,716', '']","['3,335', '']","['3,565', '']","['3,297', '']","['3,635', '']","['2,601', '']","['2,689', '']","['1,895', '']","['1,845', '']","['1,868', '']"
10171,r535,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,533,"['1,457', '']","['1,751', '']","['2,237', '']","['2,172', '']","['1,234', '']","['1,077', '']","['980', '']","['ne', '']","['1,026', '']","['1,223', '']","['1,150', '']","['1,978', '']","['1,868', '']"
10171,r536,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,535,"['1,174', '']","['2,239', '']","['1,989', '']","['1,082', '']","['957', '']","['1,162', '']","['1,594', '']","['1,626', '']","['1,813', '']","['1,958', '']","['1,528', '']","['1,847', '']","['1,859', '']"
10171,r537,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,536,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,850', '']"
10171,r538,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,537,"['2,728', '']","['3,446', '']","['2,774', '']","['1,906', '']","['2,482', '']","['3,379', '']","['2,546', '']","['1,638', '']","['2,087', '']","['2,497', '']","['1,798', '']","['2,652', '']","['1,832', '']"
10171,r539,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,537,"['4,429', '']","['3,241', '']","['3,753', '']","['3,479', '']","['1,877', '']","['1,488', '']","['2,289', '']","['1,592', '']","['2,228', '']","['2,387', '']","['1,690', '']","['1,370', '']","['1,832', '']"
10171,r540,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,539,"['ne', '']","['2,134', '']","['1,153', '']","['826', '']","['ne', '']","['315', '']","['ne', '']","['ne', '']","['ne', '']","['1,574', '']","['1,648', '']","['1,060', '']","['1,805', '']"
10171,r541,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,540,"['1,544', '']","['1,720', '']","['1,308', '']","['1,269', '']","['973', '']","['1,201', '']","['959', '']","['1,459', '']","['1,239', '']","['1,101', '']","['1,185', '']","['859', '']","['1,803', '']"
10171,r542,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,541,"['ne', '']","['302', '']","['ne', '']","['ne', '']","['ne', '']","['576', '']","['ne', '']","['ne', '']","['1,057', '']","['1,428', '']","['1,408', '']","['1,895', '']","['1,789', '']"
10171,r543,All institutions -> Dillard U.,All institutions,Dillard U.,2,542,"['3,707', '']","['5,577', 'i']","['7,448', '']","['7,692', '']","['6,907', '']","['9,385', '']","['9,459', '']","['6,943', '']","['6,573', '']","['2,730', '']","['2,487', '']","['1,733', '']","['1,746', '']"
10171,r544,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,543,"['2,188', '']","['2,378', '']","['1,771', '']","['2,050', '']","['2,499', '']","['2,092', '']","['3,040', '']","['2,502', '']","['2,501', '']","['2,224', '']","['1,985', '']","['2,272', '']","['1,745', '']"
10171,r545,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,544,"['831', '']","['1,273', '']","['1,253', '']","['1,175', '']","['1,013', '']","['853', '']","['1,067', '']","['1,146', '']","['1,227', '']","['1,113', '']","['1,128', '']","['1,399', '']","['1,712', '']"
10171,r546,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,545,"['2,172', '']","['1,638', '']","['1,733', '']","['1,642', '']","['1,408', '']","['1,984', '']","['1,550', '']","['1,606', '']","['1,304', '']","['1,140', '']","['1,564', '']","['1,071', '']","['1,700', '']"
10171,r547,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,546,"['1,174', '']","['1,616', '']","['1,369', '']","['1,283', '']","['1,927', '']","['1,450', '']","['1,815', '']","['1,900', '']","['1,665', '']","['1,459', '']","['1,285', '']","['1,470', '']","['1,689', '']"
10171,r548,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,547,"['825', '']","['355', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,686', '']"
10171,r549,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,548,"['1,532', '']","['1,801', '']","['1,740', '']","['1,842', '']","['1,966', '']","['1,900', '']","['1,972', '']","['1,875', '']","['1,349', '']","['1,894', '']","['1,598', '']","['1,244', '']","['1,683', '']"
10171,r550,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,549,"['376', '']","['388', '']","['ne', '']","['ne', '']","['613', '']","['ne', '']","['ne', '']","['805', '']","['1,877', '']","['2,078', '']","['1,378', '']","['1,370', '']","['1,663', '']"
10171,r551,All institutions -> Stockton U.,All institutions,Stockton U.,2,550,"['ne', '']","['1,226', '']","['609', '']","['ne', '']","['1,155', '']","['1,297', '']","['759', '']","['ne', '']","['2,560', '']","['2,630', '']","['3,198', '']","['1,246', '']","['1,657', '']"
10171,r552,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,551,"['413', '']","['364', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,008', '']","['1,937', '']","['2,159', '']","['1,649', '']"
10171,r553,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,552,"['2,632', '']","['1,941', '']","['1,758', '']","['1,733', '']","['1,646', '']","['1,620', '']","['1,208', '']","['1,741', '']","['2,451', '']","['2,924', '']","['2,316', '']","['2,269', '']","['1,605', '']"
10171,r554,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,553,"['423', '']","['405', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['627', '']","['653', '']","['963', '']","['1,047', '']","['1,163', '']","['1,127', '']","['1,600', '']"
10171,r555,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,554,"['1,774', '']","['1,287', '']","['1,225', '']","['1,132', '']","['798', '']","['ne', '']","['1,170', '']","['1,557', '']","['1,136', '']","['1,468', '']","['1,275', '']","['1,777', '']","['1,594', '']"
10171,r556,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,555,"['1,620', '']","['1,147', '']","['1,107', '']","['1,241', '']","['1,484', '']","['1,588', '']","['1,725', '']","['1,621', '']","['1,640', '']","['1,341', '']","['1,257', '']","['1,176', '']","['1,570', '']"
10171,r557,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,556,"['434', '']","['518', '']","['ne', '']","['ne', '']","['ne', '']","['976', '']","['1,009', '']","['835', '']","['1,325', '']","['1,627', '']","['1,234', '']","['1,034', '']","['1,568', '']"
10171,r558,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,557,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['212', '']","['ne', '']","['ne', '']","['ne', '']","['1,981', '']","['1,071', '']","['1,166', '']","['1,566', '']"
10171,r559,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,558,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,030', '']","['1,468', '']","['1,491', '']","['1,512', 'i']","['1,451', 'i']","['1,430', 'i']","['1,357', 'i']","['1,351', 'i']","['1,559', 'i']"
10171,r560,All institutions -> Calvin U.,All institutions,Calvin U.,2,559,"['3,720', '']","['2,045', '']","['2,370', '']","['3,408', '']","['2,627', '']","['1,772', 'i']","['1,331', '']","['1,306', '']","['1,793', '']","['1,521', '']","['1,243', 'i']","['1,384', 'i']","['1,527', 'i']"
10171,r561,All institutions -> Colorado C.,All institutions,Colorado C.,2,559,"['543', '']","['751', '']","['701', '']","['398', '']","['896', '']","['1,423', '']","['1,003', '']","['1,346', '']","['1,294', '']","['1,053', '']","['828', '']","['686', '']","['1,527', '']"
