table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12729,r501,All institutions -> Davidson C.,All institutions,Davidson C.,2,500,"['1,153', '']","['1,053', '']","['651', '']","['1,574', '']","['1,166', '']","['1,703', '']","['810', '']","['1,099', '']","['738', '']","['895', '']","['1,254', '']","['1,112', '']","['1,370', '']","['1,329', '']"
12729,r502,All institutions -> Williams C.,All institutions,Williams C.,2,501,"['2,330', '']","['2,117', '']","['2,029', '']","['1,498', '']","['1,029', '']","['1,700', '']","['1,614', '']","['1,703', '']","['1,458', '']","['1,131', '']","['1,086', 'i']","['1,152', 'i']","['1,165', 'i']","['1,318', 'i']"
12729,r503,All institutions -> U. Richmond,All institutions,U. Richmond,2,502,"['2,050', '']","['1,705', '']","['2,097', '']","['1,747', '']","['2,004', '']","['1,738', '']","['1,924', '']","['1,870', '']","['1,628', '']","['1,545', '']","['1,588', '']","['1,522', '']","['1,611', '']","['1,308', '']"
12729,r504,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,503,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,167', '']","['1,307', '']"
12729,r505,All institutions -> Furman U.,All institutions,Furman U.,2,504,"['1,245', '']","['984', '']","['1,044', '']","['1,108', '']","['857', '']","['1,071', '']","['1,068', '']","['1,292', '']","['1,110', '']","['1,106', '']","['847', '']","['1,028', '']","['1,280', '']","['1,300', '']"
12729,r506,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,504,"['1,667', '']","['1,414', '']","['749', '']","['823', '']","['985', '']","['1,019', '']","['1,879', '']","['1,403', '']","['2,057', '']","['2,144', '']","['1,362', '']","['1,106', '']","['1,351', '']","['1,300', '']"
12729,r507,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,504,"['86', '']","['186', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['459', '']","['ne', '']","['ne', '']","['397', '']","['ne', '']","['743', '']","['1,300', '']"
12729,r508,All institutions -> New School,All institutions,New School,2,507,"['1,376', '']","['1,512', '']","['1,830', '']","['2,370', '']","['1,892', '']","['2,106', '']","['2,366', '']","['2,126', '']","['1,665', '']","['1,790', '']","['986', '']","['960', '']","['1,164', '']","['1,290', '']"
12729,r509,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,508,"['932', '']","['1,469', '']","['1,619', '']","['1,853', '']","['1,346', '']","['1,713', '']","['1,641', '']","['1,432', '']","['1,265', '']","['1,052', '']","['833', '']","['774', '']","['1,257', '']","['1,289', '']"
12729,r510,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,508,"['1,078', '']","['941', '']","['1,182', '']","['1,319', '']","['1,067', '']","['1,121', '']","['582', '']","['604', '']","['956', '']","['780', '']","['1,004', '']","['1,085', '']","['1,494', '']","['1,289', '']"
12729,r511,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,510,"['999', '']","['1,196', '']","['1,390', '']","['1,351', '']","['1,374', '']","['1,332', '']","['1,199', '']","['1,196', '']","['1,410', '']","['1,540', '']","['1,546', '']","['1,375', '']","['964', '']","['1,279', '']"
12729,r512,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,511,"['679', '']","['1,278', '']","['1,499', '']","['609', '']","['455', '']","['635', '']","['908', '']","['992', '']","['998', '']","['1,184', '']","['950', '']","['1,187', '']","['1,514', '']","['1,276', '']"
12729,r513,All institutions -> U. Hartford,All institutions,U. Hartford,2,512,"['820', '']","['1,571', '']","['1,450', '']","['1,165', '']","['1,080', '']","['992', '']","['1,172', '']","['1,178', '']","['62', '']","['1,019', '']","['842', '']","['766', '']","['886', '']","['1,269', '']"
12729,r514,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,513,"['1,380', '']","['1,634', '']","['1,182', '']","['1,333', '']","['1,643', '']","['1,065', '']","['380', '']","['566', '']","['1,092', '']","['1,690', '']","['1,938', '']","['1,900', '']","['1,110', '']","['1,256', 'i']"
12729,r515,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,514,"['942', '']","['735', '']","['794', '']","['815', '']","['692', '']","['1,212', '']","['757', '']","['1,027', '']","['830', '']","['586', '']","['884', '']","['582', '']","['1,074', '']","['1,254', '']"
12729,r516,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,515,"['1,872', '']","['1,562', '']","['1,334', '']","['1,448', '']","['1,170', '']","['969', '']","['732', '']","['1,179', '']","['1,878', '']","['2,261', '']","['1,827', '']","['1,739', '']","['796', '']","['1,233', '']"
12729,r517,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,516,"['163,399', '']","['197,032', '']","['201,397', '']","['193,831', '']","['186,885', '']","['180,791', '']","['30,266', '']","['816', '']","['683', '']","['380', '']","['772', '']","['1,509', '']","['1,695', '']","['1,229', '']"
12729,r518,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,517,"['301', '']","['818', '']","['730', '']","['875', '']","['739', '']","['541', '']","['756', '']","['753', '']","['894', '']","['718', '']","['632', '']","['865', '']","['841', '']","['1,207', '']"
12729,r519,All institutions -> Pomona C.,All institutions,Pomona C.,2,518,"['1,038', '']","['1,769', '']","['1,528', '']","['2,144', '']","['1,789', '']","['1,074', '']","['1,579', '']","['1,038', '']","['867', '']","['861', '']","['1,123', '']","['930', '']","['1,217', '']","['1,205', '']"
12729,r520,All institutions -> Vassar C.,All institutions,Vassar C.,2,519,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['954', '']","['1,417', '']","['1,579', '']","['4,185', 'i']","['909', '']","['1,055', '']","['918', '']","['952', '']","['1,204', '']"
12729,r521,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,520,"['0', '']","['899', '']","['605', 'i']","['446', '']","['1,620', 'i']","['1,205', 'i']","['981', '']","['1,004', '']","['766', '']","['718', '']","['885', '']","['613', '']","['707', '']","['1,192', '']"
12729,r522,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,521,"['724', '']","['631', 'i']","['592', 'i']","['552', 'i']","['512', 'i']","['470', 'i']","['833', 'i']","['604', 'i']","['526', 'i']","['792', 'i']","['859', 'i']","['845', 'i']","['1,009', 'i']","['1,179', 'i']"
12729,r523,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,521,"['1,273', '']","['691', '']","['931', '']","['647', '']","['669', '']","['740', '']","['873', '']","['963', '']","['992', '']","['1,650', '']","['1,615', '']","['1,625', '']","['1,462', '']","['1,179', '']"
12729,r524,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,523,"['2,188', '']","['1,810', '']","['1,421', '']","['1,690', '']","['2,185', '']","['1,792', '']","['2,740', '']","['2,202', '']","['2,251', '']","['1,974', '']","['799', '']","['979', '']","['1,060', '']","['1,174', 'i']"
12729,r525,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,524,"['1,518', '']","['2,328', '']","['2,391', '']","['2,063', '']","['2,513', '']","['2,390', '']","['3,479', '']","['2,922', '']","['1,642', '']","['1,309', '']","['1,024', '']","['848', '']","['1,092', '']","['1,171', '']"
12729,r526,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,525,"['ne', '']","['1,037', 'i']","['1,070', '']","['650', '']","['341', '']","['174', '']","['221', '']","['478', '']","['734', '']","['964', '']","['1,284', '']","['1,354', '']","['1,056', '']","['1,150', '']"
12729,r527,All institutions -> Kean U.,All institutions,Kean U.,2,526,"['ne', '']","['550', '']","['1,191', '']","['347', '']","['ne', '']","['244', '']","['8', '']","['ne', '']","['ne', '']","['ne', '']","['522', '']","['242', '']","['388', '']","['1,141', '']"
12729,r528,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,526,"['1,223', '']","['1,421', '']","['1,149', '']","['1,145', '']","['853', '']","['1,052', '']","['858', '']","['1,303', '']","['968', '']","['838', '']","['745', '']","['499', '']","['1,291', '']","['1,141', '']"
12729,r529,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,528,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,137', '']"
12729,r530,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,529,"['1,187', '']","['726', '']","['454', '']","['ne', '']","['459', '']","['717', '']","['545', '']","['455', '']","['1,254', '']","['1,142', '']","['930', '']","['786', '']","['584', '']","['1,121', '']"
12729,r531,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,530,"['4,704', '']","['1,385', '']","['953', '']","['1,055', '']","['1,118', '']","['1,565', '']","['1,011', '']","['835', '']","['785', '']","['1,297', '']","['884', '']","['814', '']","['833', '']","['1,098', '']"
12729,r532,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,531,"['413', '']","['358', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['764', '']","['776', '']","['714', '']","['ne', '']","['1,021', '']","['1,092', '']"
12729,r533,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,532,"['ne', '']","['111', '']","['ne', '']","['ne', '']","['ne', '']","['403', '']","['ne', '']","['ne', '']","['868', '']","['1,075', '']","['869', '']","['1,076', '']","['1,078', '']","['1,086', '']"
12729,r534,All institutions -> Butler U.,All institutions,Butler U.,2,533,"['ne', '']","['173', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,227', '']","['1,077', '']"
12729,r535,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,534,"['1,155', '']","['287', '']","['648', '']","['372', '']","['414', '']","['546', '']","['340', '']","['582', '']","['588', '']","['326', '']","['617', '']","['309', '']","['209', '']","['1,068', '']"
12729,r536,All institutions -> Dillard U.,All institutions,Dillard U.,2,535,"['2,711', '']","['5,019', 'i']","['7,325', '']","['7,692', '']","['6,889', '']","['8,851', '']","['7,585', '']","['5,592', '']","['5,503', '']","['1,390', '']","['1,164', '']","['841', '']","['992', '']","['1,048', '']"
12729,r537,All institutions -> Macalester C.,All institutions,Macalester C.,2,536,"['1,044', '']","['1,455', '']","['1,075', '']","['871', '']","['878', '']","['708', '']","['771', '']","['970', '']","['553', '']","['805', '']","['647', '']","['617', '']","['852', '']","['1,044', '']"
12729,r538,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,537,"['1,102', '']","['1,061', '']","['1,082', 'i']","['1,081', 'i']","['1,080', 'i']","['ne', '']","['604', '']","['754', '']","['555', '']","['730', '']","['741', '']","['637', '']","['1,070', '']","['1,035', '']"
12729,r539,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,538,"['1,271', '']","['826', '']","['786', '']","['646', '']","['393', '']","['ne', '']","['660', '']","['925', '']","['690', '']","['742', '']","['647', '']","['909', '']","['681', '']","['1,027', '']"
12729,r540,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,539,"['1,030', '']","['1,206', '']","['914', '']","['1,786', '']","['666', '']","['378', '']","['ne', '']","['528', '']","['ne', '']","['1,047', '']","['1,072', '']","['758', '']","['1,264', '']","['1,019', '']"
12729,r541,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,540,"['46', '']","['559', '']","['725', '']","['1,226', '']","['885', '']","['955', '']","['1,244', '']","['1,181', '']","['997', '']","['811', '']","['1,092', '']","['772', '']","['848', '']","['1,015', '']"
12729,r542,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,540,"['335', '']","['313', '']","['1,842', '']","['858', '']","['738', '']","['503', '']","['280', '']","['405', '']","['310', '']","['198', '']","['148', '']","['255', '']","['547', '']","['1,015', '']"
12729,r543,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,542,"['364', '']","['354', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,282', '']","['1,161', '']","['1,508', '']","['1,278', '']","['952', '']"
12729,r544,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,543,"['413', '']","['462', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['942', '']"
12729,r545,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,544,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['841', '']","['ne', '']","['939', '']"
12729,r546,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,545,"['627', '']","['692', '']","['786', '']","['716', '']","['489', '']","['595', '']","['510', '']","['328', '']","['50', '']","['ne', '']","['736', '']","['1,610', '']","['1,538', '']","['935', '']"
12729,r547,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,546,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['203', '']","['ne', '']","['ne', '']","['ne', '']","['338', '']","['252', '']","['424', '']","['631', '']","['931', '']"
12729,r548,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,547,"['644', '']","['871', '']","['ne', '']","['673', '']","['ne', '']","['ne', '']","['ne', '']","['669', '']","['661', '']","['628', '']","['492', '']","['415', '']","['544', '']","['894', '']"
12729,r549,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,548,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['353', '']","['ne', '']","['306', '']","['ne', '']","['ne', '']","['892', '']"
12729,r550,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,549,"['1,359', '']","['1,183', '']","['1,330', '']","['1,204', '']","['1,204', '']","['1,364', '']","['962', '']","['1,558', '']","['1,096', '']","['1,576', '']","['743', '']","['505', '']","['ne', '']","['880', '']"
12729,r551,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,550,"['1,235', '']","['843', '']","['1,220', '']","['955', '']","['760', '']","['668', '']","['849', '']","['769', '']","['287', '']","['240', '']","['227', '']","['265', '']","['ne', '']","['876', '']"
12729,r552,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,551,"['2,001', '']","['812', '']","['667', '']","['297', '']","['296', '']","['357', '']","['1,189', '']","['522', '']","['639', '']","['708', '']","['525', '']","['575', '']","['575', '']","['864', '']"
12729,r553,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,552,"['ne', '']","['247', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['427', '']","['ne', '']","['760', '']","['912', '']","['523', '']","['ne', '']","['862', '']"
12729,r554,All institutions -> Calvin U.,All institutions,Calvin U.,2,553,"['2,031', '']","['556', '']","['664', '']","['731', '']","['1,208', '']","['1,034', 'i']","['795', '']","['880', '']","['1,332', '']","['900', '']","['927', 'i']","['928', 'i']","['930', '']","['854', '']"
12729,r555,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,554,"['537', '']","['427', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['757', '']","['934', '']","['851', '']"
12729,r556,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,555,"['1,943', '']","['1,993', 'i']","['2,044', '']","['2,216', '']","['1,705', 'i']","['1,154', 'i']","['ne', '']","['ne', '']","['1,649', '']","['2,201', '']","['572', 'i']","['683', 'i']","['791', '']","['846', 'i']"
12729,r557,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,555,"['769', '']","['1,100', '']","['1,140', '']","['971', 'i']","['1,005', 'i']","['1,040', 'i']","['ne', '']","['1,068', 'i']","['1,061', 'i']","['1,054', 'i']","['1,048', 'i']","['1,039', '']","['1,114', '']","['846', '']"
12729,r558,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,557,"['635', '']","['683', '']","['609', '']","['590', '']","['494', '']","['ne', '']","['490', '']","['458', '']","['490', '']","['579', '']","['598', '']","['738', '']","['742', '']","['822', 'i']"
12729,r559,All institutions -> Seattle U.,All institutions,Seattle U.,2,558,"['467', 'i']","['622', '']","['530', '']","['ne', '']","['848', '']","['890', '']","['809', '']","['748', '']","['873', '']","['574', '']","['487', '']","['262', '']","['452', '']","['818', '']"
12729,r560,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,559,"['521', '']","['677', '']","['989', '']","['755', '']","['564', '']","['535', '']","['639', '']","['747', '']","['672', '']","['638', '']","['781', '']","['500', '']","['723', '']","['802', '']"
12729,r561,All institutions -> Naval War C.,All institutions,Naval War C.,2,560,"['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['3,797', 'i']","['4,384', '']","['679', '']","['724', '']","['794', '']","['929', '']","['800', '']"
12729,r562,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,561,"['2,371', '']","['2,736', '']","['2,149', '']","['1,630', '']","['1,251', '']","['919', '']","['1,000', '']","['758', '']","['619', '']","['598', '']","['524', '']","['530', '']","['ne', '']","['798', '']"
12729,r563,All institutions -> U. Scranton,All institutions,U. Scranton,2,562,"['19', '']","['64', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['796', '']"
12729,r564,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,563,"['ne', '']","['1,195', '']","['1,140', '']","['993', '']","['851', '']","['726', '']","['1,107', '']","['860', '']","['669', '']","['726', '']","['1,102', '']","['1,470', '']","['1,298', '']","['786', '']"
12729,r565,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,564,"['122', 'i']","['592', '']","['ne', '']","['937', '']","['759', 'i']","['689', '']","['1,155', '']","['2,697', '']","['2,437', '']","['2,063', '']","['2,328', '']","['1,880', '']","['857', '']","['782', '']"
12729,r566,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,565,"['818', '']","['684', '']","['718', '']","['1,490', '']","['1,378', '']","['872', '']","['636', '']","['723', '']","['834', '']","['931', '']","['1,268', '']","['702', '']","['746', '']","['776', '']"
12729,r567,All institutions -> Northland C.,All institutions,Northland C.,2,565,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['615', 'i']","['686', 'i']","['776', 'i']"
12729,r568,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,567,"['2,190', '']","['1,873', '']","['714', '']","['ne', '']","['635', '']","['ne', '']","['173', '']","['ne', '']","['ne', '']","['120', '']","['110', '']","['174', '']","['535', '']","['762', '']"
12729,r569,"All institutions -> U. South Carolina, Beaufort",All institutions,"U. South Carolina, Beaufort",2,568,"['338', 'i']","['675', '']","['ne', '']","['ne', '']","['ne', '']","['478', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['752', '']"
12729,r570,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,569,"['905', '']","['1,178', '']","['1,824', '']","['464', '']","['496', '']","['773', '']","['620', '']","['828', '']","['703', '']","['130', '']","['274', '']","['504', '']","['345', '']","['745', '']"
12729,r571,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,570,"['601', '']","['871', '']","['1,515', '']","['1,168', '']","['1,143', '']","['959', '']","['1,105', '']","['704', '']","['632', '']","['963', '']","['1,210', '']","['1,202', '']","['757', '']","['733', '']"
12729,r572,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,571,"['2,809', '']","['2,425', '']","['1,106', '']","['985', '']","['739', '']","['971', '']","['326', '']","['569', '']","['457', '']","['294', '']","['296', '']","['252', '']","['588', '']","['729', '']"
12729,r573,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,571,"['1,427', '']","['959', '']","['867', '']","['1,863', '']","['1,385', '']","['1,080', '']","['1,680', '']","['554', '']","['872', '']","['964', '']","['462', '']","['976', '']","['750', '']","['729', '']"
12729,r574,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,573,"['1,177', '']","['1,181', '']","['1,207', '']","['1,245', '']","['1,500', '']","['1,335', '']","['1,164', '']","['775', '']","['680', '']","['764', '']","['613', '']","['751', '']","['969', '']","['722', '']"
12729,r575,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,574,"['2,150', '']","['2,013', 'i']","['1,876', '']","['1,240', '']","['1,095', '']","['1,006', '']","['1,250', '']","['1,158', '']","['1,171', '']","['775', '']","['809', '']","['895', '']","['968', '']","['713', '']"
12729,r576,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,575,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4', '']","['17', '']","['ne', '']","['179', '']","['352', 'i']","['525', 'i']","['700', '']"
12729,r577,All institutions -> Stockton U.,All institutions,Stockton U.,2,576,"['ne', '']","['405', '']","['160', '']","['ne', '']","['380', '']","['198', '']","['221', '']","['ne', '']","['246', '']","['549', '']","['663', '']","['486', '']","['728', '']","['688', '']"
12729,r578,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,577,"['ne', '']","['707', '']","['502', '']","['517', '']","['250', '']","['89', '']","['88', '']","['94', '']","['195', '']","['749', '']","['566', '']","['537', '']","['482', '']","['678', '']"
12729,r579,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,578,"['1,026', '']","['1,217', '']","['1,432', '']","['1,040', '']","['1,313', '']","['889', '']","['893', '']","['2,084', '']","['794', '']","['1,077', '']","['1,019', '']","['1,348', '']","['1,049', '']","['666', '']"
12729,r580,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,579,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['394', '']","['661', '']"
12729,r581,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,580,"['422', '']","['586', '']","['360', '']","['674', '']","['1,155', '']","['967', '']","['841', '']","['806', '']","['369', '']","['658', '']","['204', '']","['416', '']","['469', '']","['658', '']"
12729,r582,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,581,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['882', '']","['1,046', '']","['883', '']","['1,531', '']","['1,415', '']","['1,559', '']","['681', '']","['1,098', '']","['649', '']"
12729,r583,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,582,"['ne', '']","['666', '']","['1,090', '']","['946', '']","['1,050', '']","['1,103', '']","['782', '']","['473', '']","['425', '']","['111', '']","['255', '']","['636', '']","['805', '']","['641', '']"
12729,r584,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,583,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['567', 'i']","['622', '']"
12729,r585,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,584,"['4,888', '']","['1,050', '']","['6,200', '']","['7,030', '']","['5,517', 'i']","['4,696', 'i']","['3,876', 'i']","['3,056', 'i']","['2,236', 'i']","['1,414', '']","['803', '']","['626', '']","['649', '']","['617', '']"
12729,r586,All institutions -> Colorado C.,All institutions,Colorado C.,2,585,"['412', '']","['362', '']","['307', '']","['269', '']","['511', '']","['570', '']","['320', '']","['585', '']","['259', '']","['202', '']","['91', '']","['197', '']","['702', '']","['611', '']"
12729,r587,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,586,"['1,382', '']","['909', '']","['ne', '']","['844', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['379', '']","['605', '']"
12729,r588,"All institutions -> Marian U., Indianapolis",All institutions,"Marian U., Indianapolis",2,587,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['596', '']"
12729,r589,All institutions -> C. Wooster,All institutions,C. Wooster,2,588,"['249', '']","['512', '']","['183', '']","['ne', '']","['404', '']","['386', 'i']","['ne', '']","['736', '']","['744', '']","['456', '']","['283', '']","['505', 'i']","['730', '']","['583', '']"
12729,r590,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,589,"['5,352', '']","['10,176', '']","['3,673', '']","['3,767', '']","['1,956', '']","['1,644', '']","['1,619', '']","['1,305', '']","['960', '']","['ne', '']","['992', '']","['1,266', '']","['1,150', '']","['556', '']"
12729,r591,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,590,"['134', '']","['174', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['501', '']","['445', '']","['ne', '']","['488', '']","['212', '']","['ne', '']","['551', '']"
12729,r592,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,591,"['283', '']","['349', '']","['ne', '']","['ne', '']","['ne', '']","['532', '']","['322', '']","['252', '']","['217', '']","['304', '']","['121', '']","['187', '']","['542', '']","['546', '']"
12729,r593,All institutions -> Western New England U.,All institutions,Western New England U.,2,592,"['ne', '']","['931', '']","['325', '']","['ne', '']","['ne', '']","['ne', '']","['580', '']","['214', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['648', '']","['538', '']"
12729,r594,"All institutions -> Southern U., New Orleans",All institutions,"Southern U., New Orleans",2,593,"['0', '']","['254', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['536', '']"
12729,r595,All institutions -> Liberty U.,All institutions,Liberty U.,2,594,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['535', '']","['486', '']","['120', '']","['ne', '']","['532', '']"
12729,r596,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,595,"['62', '']","['91', '']","['ne', '']","['ne', '']","['224', '']","['ne', '']","['363', '']","['842', '']","['897', '']","['805', '']","['425', '']","['1,019', 'i']","['1,589', '']","['521', '']"
12729,r597,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,596,"['524', '']","['266', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['597', '']","['901', '']","['841', '']","['320', '']","['ne', '']","['ne', '']","['517', '']"
12729,r598,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,597,"['656', '']","['720', '']","['557', '']","['570', '']","['352', '']","['ne', '']","['195', '']","['212', '']","['320', '']","['313', '']","['450', '']","['1,321', '']","['472', '']","['514', '']"
