table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8008,r344,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,343,"['942', '']","['0', '']","['0', '']","['942', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r345,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,344,"['939', '']","['120', '']","['0', '']","['404', '']","['0', '']","['257', '']","['158', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r346,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,345,"['932', '']","['0', '']","['0', '']","['340', '']","['0', '']","['0', '']","['0', '']","['103', '']","['472', '']","['0', '']","['17', '']"
8008,r347,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,346,"['925', '']","['0', '']","['0', '']","['470', '']","['0', '']","['108', '']","['263', '']","['55', '']","['0', '']","['0', '']","['29', '']"
8008,r348,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,347,"['920', '']","['0', '']","['0', '']","['598', '']","['0', '']","['0', '']","['281', '']","['41', '']","['0', '']","['0', '']","['0', '']"
8008,r349,All institutions -> U. West Florida,All institutions,U. West Florida,2,348,"['912', '']","['0', '']","['0', '']","['300', '']","['0', '']","['378', '']","['0', '']","['0', '']","['0', '']","['0', '']","['234', '']"
8008,r350,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,349,"['909', '']","['0', '']","['0', '']","['909', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r351,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,350,"['894', '']","['0', '']","['0', '']","['894', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r352,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,351,"['886', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['87', '']","['539', '']"
8008,r353,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,352,"['885', '']","['0', '']","['0', '']","['721', '']","['0', '']","['0', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']"
8008,r354,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,353,"['845', '']","['0', '']","['0', '']","['793', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r355,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,354,"['843', '']","['0', '']","['0', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['695', '']"
8008,r356,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,355,"['842', '']","['0', '']","['0', '']","['727', '']","['0', '']","['90', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r357,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,356,"['838', '']","['0', '']","['0', '']","['650', '']","['0', '']","['57', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r358,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,357,"['835', '']","['0', '']","['0', '']","['618', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r359,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,358,"['828', '']","['0', '']","['0', '']","['750', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r360,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,359,"['821', '']","['0', '']","['0', '']","['0', '']","['45', '']","['317', '']","['271', '']","['188', '']","['0', '']","['0', '']","['0', '']"
8008,r361,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,360,"['801', '']","['737', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']"
8008,r362,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,361,"['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['471', '']","['0', '']"
8008,r363,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,362,"['782', '']","['438', '']","['0', '']","['21', '']","['0', '']","['309', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
8008,r364,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,363,"['775', '']","['0', '']","['0', '']","['48', '']","['0', '']","['104', '']","['623', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r365,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,364,"['759', '']","['0', '']","['0', '']","['545', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['214', '']","['0', '']"
8008,r366,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,364,"['759', '']","['0', '']","['0', '']","['687', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']"
8008,r367,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,366,"['750', '']","['0', '']","['0', '']","['557', '']","['0', '']","['0', '']","['0', '']","['193', '']","['0', '']","['0', '']","['0', '']"
8008,r368,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,367,"['727', '']","['0', '']","['0', '']","['17', '']","['0', '']","['214', '']","['0', '']","['0', '']","['0', '']","['496', '']","['0', '']"
8008,r369,All institutions -> James Madison U.,All institutions,James Madison U.,2,368,"['705', '']","['0', '']","['0', '']","['554', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['151', '']"
8008,r370,All institutions -> Bates C.,All institutions,Bates C.,2,369,"['700', '']","['0', '']","['0', '']","['618', '']","['0', '']","['31', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']"
8008,r371,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,370,"['690', '']","['86', '']","['0', '']","['421', '']","['0', '']","['143', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r372,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,371,"['668', '']","['0', '']","['0', '']","['346', '']","['0', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r373,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,372,"['664', '']","['0', '']","['0', '']","['63', '']","['0', '']","['98', '']","['503', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r374,All institutions -> Smith C.,All institutions,Smith C.,2,373,"['658', '']","['0', '']","['0', '']","['353', '']","['17', '']","['69', '']","['131', '']","['0', '']","['0', '']","['88', '']","['0', '']"
8008,r375,All institutions -> Keene State C.,All institutions,Keene State C.,2,374,"['654', '']","['47', '']","['0', '']","['405', '']","['0', '']","['202', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r376,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,375,"['647', 'i']","['0', 'i']","['0', 'i']","['57', 'i']","['0', 'i']","['590', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r377,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,376,"['639', '']","['0', '']","['0', '']","['405', '']","['0', '']","['111', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r378,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,377,"['637', '']","['0', '']","['0', '']","['373', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['264', '']","['0', '']"
8008,r379,All institutions -> Davidson C.,All institutions,Davidson C.,2,378,"['632', '']","['0', '']","['0', '']","['48', '']","['0', '']","['79', '']","['505', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r380,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,379,"['625', '']","['0', '']","['0', '']","['359', '']","['0', '']","['208', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']"
8008,r381,All institutions -> Drake U.,All institutions,Drake U.,2,380,"['620', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['610', '']"
8008,r382,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,381,"['607', '']","['0', '']","['0', '']","['607', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r383,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,382,"['600', '']","['0', '']","['0', '']","['489', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r384,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,383,"['592', '']","['0', '']","['0', '']","['176', '']","['0', '']","['317', '']","['0', '']","['1', '']","['0', '']","['50', '']","['48', '']"
8008,r385,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,384,"['580', '']","['0', '']","['0', '']","['122', '']","['0', '']","['150', '']","['0', '']","['0', '']","['0', '']","['288', '']","['20', '']"
8008,r386,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,385,"['577', '']","['0', '']","['0', '']","['577', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r387,All institutions -> Villanova U.,All institutions,Villanova U.,2,386,"['572', '']","['0', '']","['0', '']","['402', '']","['8', '']","['8', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']"
8008,r388,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,387,"['567', '']","['0', '']","['0', '']","['415', '']","['47', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r389,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,388,"['562', 'i']","['2', 'i']","['4', 'i']","['520', 'i']","['1', 'i']","['14', 'i']","['7', 'i']","['8', 'i']","['0', 'i']","['0', 'i']","['6', 'i']"
8008,r390,All institutions -> Augustana U.,All institutions,Augustana U.,2,389,"['560', '']","['0', '']","['0', '']","['412', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
8008,r391,All institutions -> Lamar U.,All institutions,Lamar U.,2,390,"['543', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['418', '']"
8008,r392,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,391,"['523', '']","['0', '']","['0', '']","['523', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r393,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,392,"['504', '']","['0', '']","['0', '']","['504', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r394,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,393,"['503', '']","['0', '']","['0', '']","['205', '']","['0', '']","['72', '']","['212', '']","['0', '']","['0', '']","['0', '']","['14', '']"
8008,r395,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,394,"['500', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r396,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,395,"['475', 'i']","['2', 'i']","['0', 'i']","['422', 'i']","['1', 'i']","['14', 'i']","['12', 'i']","['9', 'i']","['0', 'i']","['9', 'i']","['6', 'i']"
8008,r397,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,396,"['473', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['473', '']","['0', '']","['0', '']","['0', '']"
8008,r398,All institutions -> Biola U.,All institutions,Biola U.,2,397,"['463', 'i']","['3', 'i']","['0', 'i']","['426', 'i']","['0', 'i']","['12', 'i']","['6', 'i']","['6', 'i']","['1', 'i']","['6', 'i']","['3', 'i']"
8008,r399,All institutions -> Spelman C.,All institutions,Spelman C.,2,398,"['455', '']","['0', '']","['0', '']","['58', '']","['0', '']","['98', '']","['299', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r400,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,399,"['450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r401,All institutions -> U. Richmond,All institutions,U. Richmond,2,400,"['443', '']","['0', '']","['0', '']","['158', '']","['0', '']","['0', '']","['137', '']","['148', '']","['0', '']","['0', '']","['0', '']"
8008,r402,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,401,"['442', '']","['0', '']","['0', '']","['257', '']","['0', '']","['13', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r403,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,402,"['438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['438', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r404,All institutions -> Langston U.,All institutions,Langston U.,2,403,"['434', '']","['0', '']","['0', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r405,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,403,"['434', '']","['0', '']","['0', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r406,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,405,"['428', '']","['0', '']","['0', '']","['305', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']"
8008,r407,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,406,"['425', '']","['0', '']","['425', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r408,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,407,"['423', '']","['0', '']","['0', '']","['418', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
8008,r409,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,408,"['419', '']","['0', '']","['0', '']","['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['241', '']","['0', '']"
8008,r410,All institutions -> Reed C.,All institutions,Reed C.,2,409,"['415', 'i']","['0', 'i']","['0', 'i']","['381', 'i']","['0', 'i']","['0', 'i']","['34', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r411,All institutions -> Trinity U.,All institutions,Trinity U.,2,409,"['415', '']","['0', '']","['0', '']","['184', '']","['0', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r412,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,411,"['414', '']","['0', '']","['0', '']","['414', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r413,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,412,"['406', 'i']","['12', 'i']","['0', 'i']","['261', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['133', 'i']"
8008,r414,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,413,"['405', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['405', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r415,All institutions -> C. Charleston,All institutions,C. Charleston,2,414,"['403', '']","['0', '']","['0', '']","['341', '']","['0', '']","['6', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']"
8008,r416,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,415,"['394', '']","['0', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['231', '']","['0', '']"
8008,r417,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,416,"['385', '']","['8', '']","['0', '']","['203', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['174', '']","['0', '']"
8008,r418,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,417,"['368', '']","['0', '']","['0', '']","['319', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
8008,r419,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,418,"['361', '']","['0', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['182', '']","['0', '']","['0', '']","['0', '']"
8008,r420,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,419,"['355', '']","['0', '']","['0', '']","['96', '']","['0', '']","['95', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']"
8008,r421,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,420,"['354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']","['0', '']","['30', '']","['197', '']","['0', '']","['0', '']"
8008,r422,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,421,"['345', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['329', '']","['0', '']"
8008,r423,All institutions -> Amherst C.,All institutions,Amherst C.,2,422,"['341', '']","['0', '']","['0', '']","['316', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r424,All institutions -> Fisk U.,All institutions,Fisk U.,2,423,"['338', '']","['30', '']","['0', '']","['279', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r425,All institutions -> Furman U.,All institutions,Furman U.,2,424,"['331', '']","['0', '']","['0', '']","['297', '']","['0', '']","['26', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r426,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,425,"['328', '']","['328', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r427,All institutions -> Clark U.,All institutions,Clark U.,2,426,"['325', '']","['0', '']","['0', '']","['325', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r428,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,427,"['324', '']","['0', '']","['0', '']","['169', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']"
8008,r429,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,428,"['320', '']","['0', '']","['0', '']","['25', '']","['0', '']","['225', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r430,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,429,"['318', '']","['0', '']","['0', '']","['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r431,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,430,"['317', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['317', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r432,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,431,"['312', 'i']","['0', 'i']","['0', 'i']","['286', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['26', 'i']"
8008,r433,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,432,"['311', '']","['0', '']","['0', '']","['270', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r434,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,432,"['311', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['311', '']","['0', '']"
8008,r435,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,434,"['310', '']","['0', '']","['0', '']","['191', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['119', '']","['0', '']"
8008,r436,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,434,"['310', '']","['0', '']","['0', '']","['71', '']","['0', '']","['46', '']","['159', '']","['0', '']","['0', '']","['1', '']","['33', '']"
8008,r437,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,434,"['310', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['162', '']"
8008,r438,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,437,"['304', '']","['0', '']","['0', '']","['234', '']","['0', '']","['0', '']","['50', '']","['20', '']","['0', '']","['0', '']","['0', '']"
8008,r439,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,438,"['291', '']","['65', '']","['0', '']","['10', '']","['0', '']","['28', '']","['64', '']","['124', '']","['0', '']","['0', '']","['0', '']"
8008,r440,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,439,"['286', '']","['0', '']","['0', '']","['187', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r441,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,439,"['286', 'i']","['0', 'i']","['0', 'i']","['286', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r442,All institutions -> Northland C.,All institutions,Northland C.,2,439,"['286', 'i']","['0', 'i']","['0', 'i']","['233', 'i']","['3', 'i']","['0', 'i']","['31', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['9', 'i']"
8008,r443,All institutions -> Murray State U.,All institutions,Murray State U.,2,442,"['283', '']","['0', '']","['0', '']","['201', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r444,All institutions -> Doane U.,All institutions,Doane U.,2,443,"['279', 'i']","['0', 'i']","['0', 'i']","['279', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r445,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,443,"['279', '']","['0', '']","['0', '']","['279', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r446,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,443,"['279', '']","['0', '']","['0', '']","['219', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['12', '']"
8008,r447,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,446,"['274', '']","['0', '']","['0', '']","['210', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r448,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,447,"['273', '']","['8', '']","['0', '']","['244', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r449,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,447,"['273', '']","['0', '']","['139', '']","['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r450,All institutions -> Vassar C.,All institutions,Vassar C.,2,449,"['269', '']","['0', '']","['0', '']","['27', '']","['0', '']","['49', '']","['193', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r451,All institutions -> U. Dayton,All institutions,U. Dayton,2,450,"['260', '']","['0', '']","['0', '']","['109', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['71', '']"
8008,r452,All institutions -> Pace U.,All institutions,Pace U.,2,451,"['245', '']","['0', '']","['0', '']","['245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r453,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,452,"['240', '']","['0', '']","['0', '']","['240', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r454,All institutions -> Claflin U.,All institutions,Claflin U.,2,453,"['234', '']","['0', '']","['0', '']","['162', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r455,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,454,"['233', '']","['0', '']","['0', '']","['233', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r456,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,454,"['233', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r457,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,456,"['229', '']","['0', '']","['0', '']","['229', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r458,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,457,"['227', '']","['0', '']","['0', '']","['73', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r459,All institutions -> Carleton C.,All institutions,Carleton C.,2,458,"['226', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['226', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r460,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,459,"['221', '']","['0', '']","['0', '']","['0', '']","['109', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r461,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,459,"['221', '']","['0', '']","['0', '']","['93', '']","['0', '']","['0', '']","['100', '']","['28', '']","['0', '']","['0', '']","['0', '']"
8008,r462,All institutions -> Dillard U.,All institutions,Dillard U.,2,461,"['219', '']","['0', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']"
8008,r463,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,461,"['219', '']","['0', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r464,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,463,"['211', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r465,All institutions -> Dordt U.,All institutions,Dordt U.,2,464,"['205', '']","['0', '']","['0', '']","['205', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r466,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,465,"['203', '']","['0', '']","['0', '']","['17', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['172', '']","['0', '']"
