table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10116,r475,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,474,"['1,049', '']","['1,587', '']","['1,230', '']","['1,083', '']","['1,302', '']","['1,041', '']","['858', '']","['957', '']","['1,069', '']","['1,285', '']","['1,365', '']","['1,497', '']","['1,701', '']"
10116,r476,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,475,"['163,399', '']","['197,032', '']","['201,397', '']","['193,831', '']","['186,885', '']","['180,791', '']","['30,266', '']","['816', '']","['683', '']","['380', '']","['772', '']","['1,509', '']","['1,695', '']"
10116,r477,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,476,"['2,082', '']","['1,681', '']","['1,373', '']","['1,024', '']","['1,965', '']","['1,359', '']","['1,962', '']","['2,349', '']","['2,271', '']","['1,966', '']","['1,853', '']","['1,942', '']","['1,692', '']"
10116,r478,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,477,"['1,857', '']","['1,397', '']","['1,116', '']","['879', '']","['889', '']","['1,017', '']","['955', '']","['1,732', '']","['1,760', '']","['1,582', '']","['1,202', '']","['1,363', '']","['1,680', '']"
10116,r479,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,478,"['2,434', '']","['1,172', '']","['1,675', '']","['2,163', '']","['1,720', '']","['1,674', '']","['2,056', '']","['1,448', '']","['1,437', '']","['1,535', '']","['1,287', '']","['1,124', '']","['1,676', '']"
10116,r480,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,479,"['5,552', '']","['10,402', '']","['4,284', '']","['4,439', '']","['2,461', '']","['2,058', '']","['1,827', '']","['1,306', '']","['960', '']","['ne', '']","['1,455', '']","['1,603', '']","['1,667', '']"
10116,r481,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,479,"['10,844', '']","['10,029', '']","['11,187', '']","['11,906', '']","['10,186', '']","['9,243', '']","['11,207', '']","['2,322', '']","['2,445', '']","['2,168', '']","['1,008', '']","['1,988', '']","['1,667', '']"
10116,r482,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,481,"['ne', '']","['1,507', '']","['861', '']","['693', '']","['ne', '']","['534', '']","['ne', '']","['ne', '']","['ne', '']","['1,511', '']","['1,513', '']","['922', '']","['1,659', '']"
10116,r483,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,482,"['ne', '']","['451', '']","['ne', '']","['425', '']","['528', '']","['825', '']","['249', '']","['142', '']","['284', '']","['500', '']","['553', '']","['993', '']","['1,638', '']"
10116,r484,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,483,"['1,623', '']","['1,195', '']","['989', '']","['868', '']","['977', '']","['658', '']","['924', '']","['1,730', '']","['2,008', '']","['1,847', '']","['986', '']","['1,243', '']","['1,624', '']"
10116,r485,All institutions -> U. Richmond,All institutions,U. Richmond,2,483,"['2,138', '']","['1,831', '']","['2,376', '']","['1,979', '']","['2,134', '']","['2,013', '']","['1,924', '']","['1,870', '']","['1,628', '']","['1,575', '']","['1,628', '']","['1,534', '']","['1,624', '']"
10116,r486,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,485,"['5,888', '']","['5,215', '']","['8,875', '']","['8,452', '']","['7,358', 'i']","['6,264', 'i']","['5,170', 'i']","['4,076', 'i']","['2,982', 'i']","['1,886', '']","['809', '']","['1,152', '']","['1,610', '']"
10116,r487,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,486,"['315', '']","['438', '']","['427', '']","['369', '']","['517', '']","['654', '']","['1,060', '']","['1,184', '']","['1,278', '']","['1,045', '']","['936', '']","['1,506', '']","['1,609', '']"
10116,r488,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,486,"['726', '']","['1,236', '']","['1,685', '']","['1,588', '']","['533', '']","['419', '']","['618', '']","['ne', '']","['837', '']","['928', '']","['785', '']","['1,623', '']","['1,609', '']"
10116,r489,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,488,"['62', '']","['91', '']","['ne', '']","['ne', '']","['224', '']","['ne', '']","['386', '']","['878', '']","['933', '']","['845', '']","['449', '']","['1,019', 'i']","['1,589', '']"
10116,r490,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,489,"['3,378', '']","['1,277', '']","['6,535', '']","['4,123', '']","['4,601', '']","['2,570', '']","['1,936', '']","['708', '']","['719', '']","['813', '']","['774', '']","['929', '']","['1,585', '']"
10116,r491,All institutions -> Colgate U.,All institutions,Colgate U.,2,490,"['1,519', '']","['1,058', '']","['1,497', '']","['1,320', '']","['1,153', '']","['1,109', '']","['1,217', '']","['1,096', '']","['1,389', '']","['1,202', '']","['918', '']","['1,440', '']","['1,570', '']"
10116,r492,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,491,"['755', '']","['1,306', '']","['1,532', '']","['640', '']","['474', '']","['663', '']","['930', '']","['992', '']","['998', '']","['1,206', '']","['950', '']","['1,273', '']","['1,564', '']"
10116,r493,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,492,"['3,009', '']","['3,344', '']","['2,906', '']","['1,991', '']","['1,775', 'i']","['1,558', '']","['1,485', '']","['1,189', '']","['1,100', '']","['1,100', '']","['1,400', '']","['1,733', '']","['1,550', '']"
10116,r494,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,493,"['677', '']","['761', '']","['1,179', '']","['974', '']","['489', '']","['595', '']","['510', '']","['328', '']","['50', '']","['ne', '']","['757', '']","['1,762', '']","['1,538', '']"
10116,r495,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,494,"['1,362', '']","['2,010', '']","['1,827', '']","['1,863', '']","['2,435', '']","['2,327', '']","['2,848', '']","['3,168', '']","['2,210', '']","['2,074', '']","['1,442', '']","['1,539', '']","['1,511', '']"
10116,r496,All institutions -> Colby C.,All institutions,Colby C.,2,495,"['1,105', '']","['1,028', '']","['1,197', '']","['1,046', '']","['943', '']","['1,038', '']","['1,137', '']","['1,048', '']","['1,213', '']","['1,093', '']","['809', '']","['750', '']","['1,466', '']"
10116,r497,All institutions -> Dillard U.,All institutions,Dillard U.,2,496,"['7,096', '']","['7,211', 'i']","['7,325', '']","['7,692', '']","['6,889', '']","['8,853', '']","['7,605', '']","['5,592', '']","['5,503', '']","['1,390', '']","['1,200', '']","['1,257', '']","['1,422', '']"
10116,r498,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,497,"['691', '']","['1,054', '']","['1,034', '']","['747', '']","['1,111', '']","['447', '']","['437', '']","['428', '']","['471', '']","['951', '']","['946', '']","['926', '']","['1,407', '']"
10116,r499,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,498,"['1,222', '']","['941', '']","['1,003', '']","['1,113', '']","['1,183', '']","['1,341', '']","['1,502', '']","['1,480', '']","['1,636', '']","['1,235', '']","['1,098', '']","['1,046', '']","['1,392', '']"
10116,r500,All institutions -> Colorado C.,All institutions,Colorado C.,2,499,"['473', '']","['458', '']","['389', '']","['376', '']","['570', '']","['602', '']","['358', '']","['745', '']","['429', '']","['324', '']","['196', '']","['3,725', '']","['1,371', '']"
10116,r501,All institutions -> Davidson C.,All institutions,Davidson C.,2,500,"['1,153', '']","['1,053', '']","['651', '']","['1,619', '']","['1,170', '']","['1,703', '']","['813', '']","['1,105', '']","['813', '']","['973', '']","['1,411', '']","['1,151', '']","['1,370', '']"
10116,r502,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,501,"['1,574', '']","['2,132', '']","['2,166', '']","['1,877', '']","['2,038', '']","['1,696', '']","['1,736', '']","['2,024', '']","['1,052', '']","['1,135', '']","['1,045', '']","['1,202', '']","['1,351', '']"
10116,r503,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,501,"['3,135', '']","['2,678', '']","['2,090', '']","['1,676', '']","['2,675', '']","['1,751', '']","['1,991', '']","['1,474', '']","['2,141', '']","['2,158', '']","['1,375', '']","['1,106', '']","['1,351', '']"
10116,r504,All institutions -> Trinity U.,All institutions,Trinity U.,2,503,"['1,023', '']","['1,046', '']","['1,222', '']","['2,034', '']","['1,544', '']","['1,183', '']","['973', '']","['986', '']","['1,187', '']","['924', '']","['1,207', '']","['1,078', '']","['1,345', '']"
10116,r505,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,504,"['832', '']","['1,154', '']","['1,238', '']","['1,012', '']","['1,048', 'i']","['1,084', 'i']","['ne', '']","['1,113', 'i']","['1,106', 'i']","['1,099', 'i']","['1,092', 'i']","['1,083', '']","['1,336', '']"
10116,r506,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,505,"['1,223', '']","['1,564', '']","['1,205', '']","['1,166', '']","['1,070', '']","['1,066', '']","['997', '']","['1,493', '']","['1,133', '']","['910', '']","['755', '']","['508', '']","['1,300', '']"
10116,r507,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,506,"['1,293', '']","['1,965', '']","['2,348', '']","['1,336', '']","['1,076', '']","['846', '']","['859', '']","['877', '']","['1,057', '']","['1,225', '']","['1,241', '']","['977', '']","['1,299', '']"
10116,r508,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,507,"['970', '']","['989', '']","['735', '']","['741', '']","['969', '']","['ne', '']","['1,086', '']","['1,015', '']","['741', '']","['ne', '']","['1,034', '']","['1,085', 'i']","['1,288', 'i']"
10116,r509,All institutions -> Williams C.,All institutions,Williams C.,2,508,"['2,330', '']","['2,117', '']","['2,029', '']","['1,498', '']","['1,029', '']","['1,700', '']","['1,614', '']","['1,703', '']","['1,458', '']","['1,131', '']","['1,086', 'i']","['1,152', 'i']","['1,286', 'i']"
10116,r510,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,509,"['1,161', '']","['911', '']","['985', '']","['1,039', '']","['692', '']","['1,429', '']","['975', '']","['1,215', '']","['1,046', '']","['803', '']","['884', '']","['795', '']","['1,285', '']"
10116,r511,All institutions -> Furman U.,All institutions,Furman U.,2,510,"['1,332', '']","['1,111', '']","['1,164', '']","['1,217', '']","['891', '']","['1,136', '']","['1,068', '']","['1,292', '']","['1,110', '']","['1,106', '']","['847', '']","['1,028', '']","['1,280', '']"
10116,r512,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,510,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,280', '']"
10116,r513,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,512,"['364', '']","['354', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,282', '']","['1,161', '']","['1,508', '']","['1,278', '']"
10116,r514,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,513,"['1,118', '']","['1,379', '']","['1,103', '']","['1,896', '']","['730', '']","['442', '']","['ne', '']","['528', '']","['ne', '']","['1,047', '']","['1,072', '']","['758', '']","['1,264', '']"
10116,r515,All institutions -> New School,All institutions,New School,2,514,"['1,670', '']","['2,042', '']","['2,385', '']","['2,669', '']","['1,972', '']","['2,300', '']","['2,428', '']","['2,345', '']","['1,857', '']","['1,819', '']","['1,050', '']","['1,324', '']","['1,261', '']"
10116,r516,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,515,"['1,301', '']","['1,901', '']","['1,848', '']","['2,514', '']","['1,353', '']","['1,713', '']","['2,556', '']","['2,507', '']","['2,242', '']","['1,801', '']","['1,531', '']","['1,429', '']","['1,257', '']"
10116,r517,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,516,"['4,456', '']","['3,754', 'i']","['3,052', '']","['2,131', '']","['1,740', 'i']","['1,349', 'i']","['957', '']","['1,266', 'i']","['1,575', 'i']","['1,884', 'i']","['2,193', '']","['1,776', '']","['1,235', '']"
10116,r518,All institutions -> Butler U.,All institutions,Butler U.,2,517,"['ne', '']","['189', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,227', '']"
10116,r519,All institutions -> Pomona C.,All institutions,Pomona C.,2,518,"['1,048', '']","['1,779', '']","['1,599', '']","['2,227', '']","['1,789', '']","['1,074', '']","['1,579', '']","['1,038', '']","['868', '']","['863', '']","['1,123', '']","['930', '']","['1,217', '']"
10116,r520,All institutions -> Drake U.,All institutions,Drake U.,2,519,"['456', '']","['382', '']","['ne', '']","['573', '']","['ne', '']","['ne', '']","['1,116', '']","['772', '']","['699', '']","['463', '']","['ne', '']","['1,016', '']","['1,211', '']"
10116,r521,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,520,"['436', '']","['455', '']","['602', '']","['534', '']","['415', '']","['307', '']","['725', '']","['1,533', '']","['1,109', '']","['980', '']","['976', '']","['1,071', '']","['1,210', '']"
10116,r522,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,521,"['ne', '']","['133', '']","['ne', '']","['ne', '']","['ne', '']","['327', '']","['272', '']","['726', '']","['237', '']","['ne', '']","['ne', '']","['ne', '']","['1,184', '']"
10116,r523,All institutions -> Lamar U.,All institutions,Lamar U.,2,522,"['4,377', '']","['4,036', '']","['3,072', '']","['1,616', '']","['1,118', '']","['352', '']","['611', '']","['949', '']","['1,380', '']","['2,641', '']","['2,146', '']","['1,873', '']","['1,180', '']"
10116,r524,All institutions -> Claflin U.,All institutions,Claflin U.,2,523,"['3,226', '']","['5,103', '']","['5,090', '']","['2,643', '']","['1,711', '']","['1,158', '']","['1,743', '']","['1,344', '']","['1,491', '']","['1,735', '']","['1,907', '']","['1,005', '']","['1,179', '']"
10116,r525,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,524,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,167', '']"
10116,r526,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,524,"['999', '']","['1,280', '']","['989', '']","['791', '']","['1,023', '']","['453', '']","['270', '']","['316', '']","['195', '']","['339', '']","['477', '']","['759', '']","['1,167', '']"
10116,r527,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,526,"['1,950', 'i']","['1,976', '']","['1,949', '']","['1,452', '']","['1,102', '']","['669', '']","['ne', '']","['ne', '']","['882', '']","['828', '']","['1,279', '']","['1,137', '']","['1,160', '']"
10116,r528,All institutions -> Seattle U.,All institutions,Seattle U.,2,527,"['468', 'i']","['622', '']","['530', '']","['ne', '']","['1,348', '']","['927', '']","['820', '']","['862', '']","['1,644', '']","['1,307', '']","['1,303', '']","['1,102', '']","['1,143', '']"
10116,r529,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,528,"['451', '']","['133', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,137', '']"
10116,r530,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,529,"['1,533', '']","['1,487', '']","['1,598', '']","['1,714', '']","['1,281', '']","['1,041', '']","['1,052', '']","['1,028', '']","['1,031', '']","['1,294', '']","['1,211', '']","['948', '']","['1,130', '']"
10116,r531,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,530,"['1,380', '']","['1,634', '']","['1,182', '']","['1,333', '']","['1,643', '']","['1,065', '']","['380', '']","['566', '']","['1,094', '']","['1,692', '']","['1,938', '']","['1,900', '']","['1,110', '']"
10116,r532,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,531,"['3,144', '']","['2,615', '']","['1,108', '']","['988', '']","['739', '']","['976', '']","['658', '']","['767', '']","['479', '']","['304', '']","['405', '']","['284', '']","['1,109', '']"
10116,r533,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,532,"['ne', '']","['217', '']","['ne', '']","['ne', '']","['ne', '']","['403', '']","['ne', '']","['ne', '']","['868', '']","['1,075', '']","['869', '']","['1,076', '']","['1,078', '']"
10116,r534,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,533,"['1,130', '']","['1,083', '']","['1,082', 'i']","['1,081', 'i']","['1,080', 'i']","['ne', '']","['644', '']","['754', '']","['555', '']","['730', '']","['771', '']","['637', '']","['1,070', '']"
10116,r535,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,534,"['ne', '']","['1,037', '']","['1,070', '']","['650', '']","['341', '']","['174', '']","['221', '']","['478', '']","['734', '']","['964', '']","['1,284', '']","['1,354', '']","['1,056', '']"
10116,r536,All institutions -> Vassar C.,All institutions,Vassar C.,2,535,"['1,280', '']","['1,838', '']","['1,258', '']","['1,694', '']","['1,220', '']","['1,133', '']","['1,495', '']","['1,600', '']","['4,185', '']","['909', '']","['1,055', '']","['918', '']","['1,052', '']"
10116,r537,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,536,"['1,026', '']","['1,217', '']","['1,432', '']","['1,040', '']","['1,313', '']","['889', '']","['893', '']","['2,084', '']","['794', '']","['1,077', '']","['1,019', '']","['1,348', '']","['1,049', '']"
10116,r538,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,537,"['778', '']","['732', 'i']","['686', 'i']","['640', 'i']","['594', 'i']","['545', '']","['919', '']","['666', '']","['546', '']","['821', '']","['890', '']","['876', '']","['1,046', '']"
10116,r539,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,538,"['537', '']","['427', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['827', '']","['1,032', '']"
10116,r540,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,539,"['413', '']","['358', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['764', '']","['776', '']","['714', '']","['ne', '']","['1,021', '']"
10116,r541,All institutions -> Alfred U.,All institutions,Alfred U.,2,540,"['1,687', '']","['2,004', '']","['1,648', '']","['1,468', '']","['1,351', '']","['1,434', '']","['1,558', '']","['917', '']","['1,416', '']","['1,580', '']","['947', '']","['939', '']","['1,008', '']"
10116,r542,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,541,"['ne', '']","['17', '']","['ne', '']","['ne', '']","['0', '']","['45', '']","['127', '']","['575', '']","['623', '']","['640', '']","['618', '']","['812', '']","['972', '']"
10116,r543,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,542,"['1,177', '']","['1,181', '']","['1,207', '']","['1,245', '']","['1,500', '']","['1,335', '']","['1,164', '']","['775', '']","['680', '']","['764', '']","['613', '']","['751', '']","['969', '']"
10116,r544,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,543,"['2,150', '']","['2,013', 'i']","['1,876', '']","['1,240', '']","['1,095', '']","['1,006', '']","['1,250', '']","['1,158', '']","['1,171', '']","['777', '']","['817', '']","['895', '']","['968', '']"
10116,r545,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,544,"['999', '']","['1,558', '']","['1,390', '']","['1,351', '']","['1,374', '']","['1,332', '']","['1,199', '']","['1,196', '']","['1,410', '']","['1,540', '']","['1,558', '']","['1,377', '']","['964', '']"
10116,r546,All institutions -> Macalester C.,All institutions,Macalester C.,2,545,"['1,075', '']","['1,517', '']","['1,106', '']","['876', '']","['879', '']","['708', '']","['771', '']","['970', '']","['553', '']","['805', '']","['647', '']","['617', '']","['943', '']"
10116,r547,All institutions -> Calvin U.,All institutions,Calvin U.,2,546,"['2,084', '']","['560', '']","['664', '']","['774', '']","['1,273', '']","['1,034', 'i']","['795', '']","['880', '']","['1,363', '']","['925', '']","['927', 'i']","['929', 'i']","['931', '']"
10116,r548,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,547,"['908', '']","['1,186', '']","['1,828', '']","['1,183', '']","['1,800', '']","['1,571', '']","['1,165', '']","['1,710', '']","['1,836', '']","['1,437', '']","['1,392', '']","['1,169', '']","['903', '']"
10116,r549,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,548,"['990', '']","['1,352', '']","['1,268', '']","['858', '']","['1,005', '']","['992', '']","['1,189', '']","['816', '']","['927', '']","['1,190', '']","['949', '']","['582', '']","['894', '']"
10116,r550,All institutions -> U. Hartford,All institutions,U. Hartford,2,549,"['820', '']","['1,576', '']","['1,505', '']","['1,175', '']","['1,080', '']","['1,089', '']","['1,172', '']","['1,178', '']","['591', '']","['1,019', '']","['854', '']","['766', '']","['886', '']"
10116,r551,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,550,"['933', '']","['299', '']","['808', '']","['914', '']","['1,162', '']","['1,058', '']","['1,233', '']","['1,087', '']","['713', '']","['914', '']","['693', '']","['835', '']","['883', '']"
10116,r552,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,551,"['5,530', '']","['1,690', '']","['1,800', '']","['1,836', '']","['1,850', '']","['2,340', '']","['1,808', '']","['1,276', '']","['1,242', '']","['1,332', '']","['1,257', '']","['1,029', '']","['879', '']"
10116,r553,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,552,"['ne', '']","['729', '']","['484', '']","['364', '']","['189', '']","['334', '']","['325', '']","['347', '']","['599', '']","['295', '']","['475', '']","['597', '']","['870', '']"
10116,r554,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,553,"['1,872', '']","['1,562', '']","['1,334', '']","['1,448', '']","['1,193', '']","['969', '']","['747', '']","['1,194', '']","['1,893', '']","['2,261', '']","['1,827', '']","['1,739', '']","['861', '']"
10116,r555,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,554,"['ne', '']","['106', '']","['179', '']","['340', '']","['523', '']","['264', '']","['643', '']","['206', '']","['201', '']","['191', '']","['342', '']","['376', '']","['858', '']"
10116,r556,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,555,"['122', '']","['592', '']","['ne', '']","['937', '']","['759', '']","['689', '']","['1,155', '']","['2,697', '']","['2,437', '']","['2,379', '']","['2,328', '']","['1,884', '']","['857', '']"
10116,r557,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,556,"['46', '']","['559', '']","['725', '']","['1,226', '']","['885', '']","['955', '']","['1,287', '']","['1,193', '']","['1,081', '']","['864', '']","['1,153', '']","['775', '']","['855', '']"
10116,r558,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,557,"['3,614', 'i']","['5,845', '']","['1,457', '']","['561', '']","['404', '']","['511', '']","['454', '']","['624', '']","['671', '']","['715', '']","['724', '']","['608', '']","['854', '']"
10116,r559,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,558,"['1,459', '']","['1,199', '']","['1,595', '']","['1,176', '']","['1,620', '']","['1,626', '']","['1,324', '']","['1,274', '']","['823', '']","['803', '']","['1,026', '']","['713', '']","['848', '']"
10116,r560,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,559,"['301', '']","['818', '']","['730', '']","['875', '']","['739', '']","['541', '']","['756', '']","['753', '']","['894', '']","['718', '']","['632', '']","['865', '']","['841', '']"
10116,r561,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,560,"['ne', '']","['355', '']","['1,648', '']","['1,187', '']","['1,212', '']","['1,610', '']","['1,719', '']","['2,529', '']","['1,822', '']","['753', '']","['1,006', '']","['772', '']","['815', '']"
10116,r562,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,561,"['ne', '']","['666', '']","['1,090', '']","['946', '']","['1,050', '']","['1,103', '']","['782', '']","['588', '']","['472', '']","['162', '']","['293', '']","['636', '']","['809', '']"
10116,r563,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,561,"['993', '']","['1,515', '']","['1,428', '']","['1,116', '']","['1,065', '']","['1,177', '']","['974', '']","['4,283', '']","['1,806', '']","['1,066', '']","['787', '']","['731', '']","['809', 'i']"
10116,r564,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,563,"['ne', '']","['ne', '']","['1,398', '']","['1,001', '']","['362', '']","['828', '']","['832', '']","['527', '']","['1,977', '']","['2,241', '']","['884', '']","['768', '']","['798', '']"
10116,r565,All institutions -> Willamette U.,All institutions,Willamette U.,2,564,"['666', '']","['650', '']","['1,327', '']","['822', '']","['860', '']","['745', '']","['1,090', '']","['1,028', '']","['872', '']","['549', '']","['401', '']","['896', '']","['791', '']"
10116,r566,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,565,"['76', '']","['38', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,307', '']","['786', '']"
10116,r567,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,566,"['166', '']","['295', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['459', '']","['ne', '']","['ne', '']","['401', '']","['ne', '']","['780', '']"
10116,r568,All institutions -> Northland C.,All institutions,Northland C.,2,567,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['697', 'i']","['778', 'i']"
10116,r569,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,568,"['710', '']","['1,278', '']","['1,515', '']","['1,168', '']","['1,143', '']","['959', '']","['1,105', '']","['704', '']","['632', '']","['963', '']","['1,210', '']","['1,202', '']","['757', '']"
10116,r570,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,569,"['521', '']","['677', '']","['989', '']","['755', '']","['564', '']","['535', '']","['639', '']","['747', '']","['672', '']","['638', '']","['781', '']","['500', '']","['751', '']"
10116,r571,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,570,"['1,427', '']","['959', '']","['867', '']","['1,863', '']","['1,385', '']","['1,080', '']","['1,680', '']","['554', '']","['885', '']","['972', '']","['462', '']","['976', '']","['750', '']"
10116,r572,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,571,"['843', '']","['684', '']","['718', '']","['1,490', '']","['1,378', '']","['872', '']","['636', '']","['723', '']","['848', '']","['931', '']","['1,268', '']","['702', '']","['746', '']"
10116,r573,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,572,"['635', '']","['683', '']","['609', '']","['600', '']","['494', '']","['ne', '']","['490', '']","['458', '']","['490', '']","['579', '']","['598', '']","['738', '']","['742', '']"
10116,r574,All institutions -> C. Wooster,All institutions,C. Wooster,2,573,"['249', '']","['512', '']","['183', '']","['ne', '']","['404', '']","['386', 'i']","['ne', '']","['736', '']","['744', '']","['456', '']","['283', '']","['510', 'i']","['737', '']"
