table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
5457,r613,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['91', '']","['26', '']","['0', '']","['65', '']","['0', '']","['91', '']","['26', '']","['0', '']","['65', '']","['0', '']"
5457,r614,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['7,127', '']","['4,937', '']","['407', '']","['1,764', '']","['19', '']","['6,368', '']","['4,575', '']","['313', '']","['1,478', '']","['2', '']"
5457,r615,United States -> Pennsylvania -> Private -> U. of the Sciences Philadelphia,United States,Pennsylvania,Private,U. of the Sciences Philadelphia,4,"['205', '']","['171', '']","['34', '']","['0', '']","['0', '']","['176', '']","['143', '']","['33', '']","['0', '']","['0', '']"
5457,r616,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['97,092', '']","['49,032', '']","['7,836', '']","['37,587', '']","['2,637', '']","['84,687', '']","['45,180', '']","['6,899', '']","['30,122', '']","['2,486', '']"
5457,r617,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['1,339', '']","['211', '']","['674', '']","['454', '']","['0', '']","['716', '']","['119', '']","['143', '']","['454', '']","['0', '']"
5457,r618,United States -> Rhode Island,United States,Rhode Island,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r619,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r620,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r621,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['1,249', '']","['739', '']","['0', '']","['0', '']","['510', '']","['1,249', '']","['739', '']","['0', '']","['0', '']","['510', '']"
5457,r622,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['13,136', '']","['7,083', '']","['1,885', '']","['2,405', '']","['1,763', '']","['12,634', '']","['6,990', '']","['1,563', '']","['2,393', '']","['1,688', '']"
5457,r623,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r624,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['32,051', '']","['14,535', '']","['2,384', '']","['11,750', '']","['3,382', '']","['29,516', '']","['13,316', '']","['1,622', '']","['11,196', '']","['3,382', '']"
5457,r625,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['364', '']","['364', '']","['0', '']","['0', '']","['0', '']","['364', '']","['364', '']","['0', '']","['0', '']","['0', '']"
5457,r626,United States -> Rhode Island -> Private -> Rhode Island School of Design,United States,Rhode Island,Private,Rhode Island School of Design,4,"['228', 'i']","['191', 'i']","['0', 'i']","['0', 'i']","['37', 'i']","['191', 'i']","['191', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r627,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['716', '']","['618', '']","['0', '']","['5', '']","['93', '']","['690', '']","['597', '']","['0', '']","['0', '']","['93', '']"
5457,r628,United States -> South Carolina,United States,South Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r629,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r630,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['759', '']","['422', '']","['14', '']","['207', '']","['116', '']","['489', '']","['347', '']","['14', '']","['12', '']","['116', '']"
5457,r631,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['242', '']","['146', '']","['0', '']","['96', '']","['0', '']","['242', '']","['146', '']","['0', '']","['96', '']","['0', '']"
5457,r632,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['21,364', 'i']","['9,273', 'i']","['3,227', 'i']","['3,184', 'i']","['5,680', 'i']","['19,343', '']","['8,531', 'i']","['2,850', 'i']","['2,793', 'i']","['5,169', 'i']"
5457,r633,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['682', '']","['104', '']","['0', '']","['371', '']","['207', '']","['682', '']","['104', '']","['0', '']","['371', '']","['207', '']"
5457,r634,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['22,789', '']","['13,078', '']","['6,945', '']","['2,694', '']","['72', '']","['18,238', '']","['12,152', '']","['4,271', '']","['1,743', '']","['72', '']"
5457,r635,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['1,264', 'i']","['1,114', 'i']","['48', 'i']","['54', 'i']","['48', 'i']","['1,264', 'i']","['1,114', 'i']","['48', 'i']","['54', 'i']","['48', 'i']"
5457,r636,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['1,422', '']","['83', '']","['8', '']","['1,331', '']","['0', '']","['1,422', '']","['83', '']","['8', '']","['1,331', '']","['0', '']"
5457,r637,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['16,598', '']","['3,136', '']","['767', '']","['4,225', '']","['8,470', '']","['12,629', '']","['2,346', '']","['661', '']","['1,420', '']","['8,202', '']"
5457,r638,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['576', '']","['296', '']","['0', '']","['0', '']","['280', '']","['340', '']","['296', '']","['0', '']","['0', '']","['44', '']"
5457,r639,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r640,United States -> South Carolina -> Private -> Benedict C.,United States,South Carolina,Private,Benedict C.,4,"['122', '']","['98', '']","['0', '']","['24', '']","['0', '']","['122', '']","['98', '']","['0', '']","['24', '']","['0', '']"
5457,r641,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['716', '']","['716', '']","['0', '']","['0', '']","['0', '']","['716', '']","['716', '']","['0', '']","['0', '']","['0', '']"
5457,r642,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['1,002', '']","['954', '']","['0', '']","['38', '']","['10', '']","['847', '']","['847', '']","['0', '']","['0', '']","['0', '']"
5457,r643,United States -> South Dakota,United States,South Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r644,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r645,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['996', '']","['912', '']","['0', '']","['0', '']","['84', '']","['980', '']","['896', '']","['0', '']","['0', '']","['84', '']"
5457,r646,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['131', '']","['130', '']","['0', '']","['0', '']","['1', '']","['131', '']","['130', '']","['0', '']","['0', '']","['1', '']"
5457,r647,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['3,614', '']","['1,168', '']","['1,895', '']","['446', '']","['105', '']","['3,285', '']","['945', '']","['1,789', '']","['446', '']","['105', '']"
5457,r648,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['8,057', '']","['3,473', '']","['517', '']","['305', '']","['3,762', '']","['6,038', '']","['2,596', '']","['305', '']","['236', '']","['2,901', '']"
5457,r649,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['2,543', '']","['2,045', '']","['37', '']","['306', '']","['155', '']","['1,852', '']","['1,354', '']","['37', '']","['306', '']","['155', '']"
5457,r650,United States -> Tennessee,United States,Tennessee,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r651,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r652,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['148', '']","['14', '']","['0', '']","['0', '']","['134', '']","['148', '']","['14', '']","['0', '']","['0', '']","['134', '']"
5457,r653,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['630', '']","['439', '']","['88', '']","['59', '']","['44', '']","['439', '']","['439', '']","['0', '']","['0', '']","['0', '']"
5457,r654,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['1,233', '']","['261', '']","['0', '']","['797', '']","['175', '']","['492', '']","['255', '']","['0', '']","['62', '']","['175', '']"
5457,r655,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['1,036', '']","['548', '']","['186', '']","['273', '']","['29', '']","['1,015', '']","['527', '']","['186', '']","['273', '']","['29', '']"
5457,r656,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['3,742', '']","['1,106', '']","['679', '']","['617', '']","['1,340', '']","['2,584', '']","['1,079', '']","['345', '']","['484', '']","['676', '']"
5457,r657,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['5,715', '']","['2,768', '']","['488', '']","['536', '']","['1,923', '']","['5,150', '']","['2,405', '']","['471', '']","['410', '']","['1,864', '']"
5457,r658,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['1,022', 'i']","['520', 'i']","['57', 'i']","['159', 'i']","['286', 'i']","['821', '']","['483', '']","['0', '']","['91', '']","['247', '']"
5457,r659,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['6,453', 'i']","['5,103', 'i']","['293', 'i']","['753', 'i']","['304', 'i']","['5,742', '']","['4,860', '']","['180', '']","['631', '']","['71', '']"
5457,r660,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville<sup>c</sup>",United States,Tennessee,Public,"U. Tennessee, Knoxville<sup>c</sup>",4,"['34,594', 'i']","['14,708', 'i']","['2,926', 'i']","['11,897', 'i']","['5,063', 'i']","['32,085', '']","['13,850', '']","['2,557', '']","['11,481', '']","['4,197', '']"
5457,r661,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r662,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['596', '']","['332', '']","['206', '']","['58', '']","['0', '']","['596', '']","['332', '']","['206', '']","['58', '']","['0', '']"
5457,r663,United States -> Tennessee -> Private -> Lipscomb U.,United States,Tennessee,Private,Lipscomb U.,4,"['82', 'i']","['48', 'i']","['11', 'i']","['17', 'i']","['6', 'i']","['71', 'i']","['43', 'i']","['9', 'i']","['14', 'i']","['5', 'i']"
5457,r664,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['1,805', '']","['1,803', '']","['0', '']","['2', '']","['0', '']","['1,805', '']","['1,803', '']","['0', '']","['2', '']","['0', '']"
5457,r665,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['81,733', 'i']","['45,469', 'i']","['20,433', 'i']","['5,847', 'i']","['9,984', 'i']","['76,889', '']","['42,139', '']","['20,027', '']","['4,892', '']","['9,831', '']"
5457,r666,United States -> Texas,United States,Texas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r667,United States -> Texas -> Public,United States,Texas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r668,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['164', '']","['152', '']","['0', '']","['0', '']","['12', '']","['152', '']","['152', '']","['0', '']","['0', '']","['0', '']"
5457,r669,United States -> Texas -> Public -> Midwestern State U.,United States,Texas,Public,Midwestern State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r670,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['206', '']","['69', '']","['0', '']","['50', '']","['87', '']","['149', '']","['69', '']","['0', '']","['50', '']","['30', '']"
5457,r671,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['1,054', '']","['176', '']","['0', '']","['12', '']","['866', '']","['879', '']","['106', '']","['0', '']","['12', '']","['761', '']"
5457,r672,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['173', '']","['5', '']","['0', '']","['23', '']","['145', '']","['173', '']","['5', '']","['0', '']","['23', '']","['145', '']"
5457,r673,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['486', 'i']","['26', 'i']","['0', 'i']","['0', 'i']","['460', 'i']","['372', 'i']","['26', 'i']","['0', 'i']","['0', 'i']","['346', 'i']"
5457,r674,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['1,116', '']","['116', '']","['0', '']","['0', '']","['1,000', '']","['633', '']","['116', '']","['0', '']","['0', '']","['517', '']"
5457,r675,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['190', '']","['66', '']","['0', '']","['124', '']","['0', '']","['190', '']","['66', '']","['0', '']","['124', '']","['0', '']"
5457,r676,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['232,755', '']","['35,927', '']","['14,821', '']","['10,598', '']","['171,409', '']","['212,166', '']","['30,927', '']","['13,171', '']","['10,170', '']","['157,898', '']"
5457,r677,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['330', '']","['230', '']","['0', '']","['100', '']","['0', '']","['202', '']","['102', '']","['0', '']","['100', '']","['0', '']"
5457,r678,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['8,483', '']","['5,573', '']","['53', '']","['927', '']","['1,930', '']","['8,289', '']","['5,570', '']","['53', '']","['927', '']","['1,739', '']"
5457,r679,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['1,419', '']","['915', '']","['29', '']","['223', '']","['252', '']","['1,419', '']","['915', '']","['29', '']","['223', '']","['252', '']"
5457,r680,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['908', '']","['517', '']","['0', '']","['0', '']","['391', '']","['908', '']","['517', '']","['0', '']","['0', '']","['391', '']"
5457,r681,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['1,359', '']","['873', '']","['321', '']","['165', '']","['0', '']","['1,215', '']","['751', '']","['299', '']","['165', '']","['0', '']"
5457,r682,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['10,757', 'i']","['4,945', 'i']","['2,584', 'i']","['1,802', 'i']","['1,426', 'i']","['8,435', '']","['4,152', '']","['2,199', '']","['1,406', '']","['678', '']"
5457,r683,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['4,752', '']","['1,152', '']","['231', '']","['22', '']","['3,347', '']","['1,267', '']","['981', '']","['231', '']","['22', '']","['33', '']"
5457,r684,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['3,344', '']","['750', '']","['0', '']","['0', '']","['2,594', '']","['452', '']","['452', '']","['0', '']","['0', '']","['0', '']"
5457,r685,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['226', '']","['226', '']","['0', '']","['0', '']","['0', '']","['226', '']","['226', '']","['0', '']","['0', '']","['0', '']"
5457,r686,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['18,423', '']","['5,719', '']","['3,937', '']","['1,596', '']","['7,171', '']","['16,730', '']","['4,962', '']","['3,863', '']","['1,473', '']","['6,432', '']"
5457,r687,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['712', '']","['189', '']","['65', '']","['458', '']","['0', '']","['557', '']","['189', '']","['65', '']","['303', '']","['0', '']"
5457,r688,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['242', '']","['96', '']","['0', '']","['0', '']","['146', '']","['239', '']","['96', '']","['0', '']","['0', '']","['143', '']"
5457,r689,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['4,651', '']","['2,378', '']","['455', '']","['930', '']","['888', '']","['3,721', '']","['1,780', '']","['455', '']","['647', '']","['839', '']"
5457,r690,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['3,674', '']","['2,137', '']","['564', '']","['187', '']","['786', '']","['2,808', '']","['1,856', '']","['343', '']","['173', '']","['436', '']"
5457,r691,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['30,296', '']","['20,220', '']","['1,300', '']","['4,699', '']","['4,077', '']","['23,325', '']","['16,809', '']","['1,300', '']","['4,699', '']","['517', '']"
5457,r692,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['15,350', 'i']","['9,502', 'i']","['993', 'i']","['3,867', 'i']","['988', 'i']","['12,880', '']","['8,834', '']","['279', '']","['3,365', '']","['402', '']"
5457,r693,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r694,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['40,027', '']","['18,961', '']","['11,531', '']","['8,572', '']","['963', '']","['25,890', '']","['15,262', '']","['4,364', '']","['6,061', '']","['203', '']"
5457,r695,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['23,215', '']","['10,585', '']","['3,681', '']","['3,676', '']","['5,273', '']","['17,784', '']","['10,427', '']","['3,681', '']","['3,676', '']","['0', '']"
5457,r696,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['125', 'i']","['24', 'i']","['0', 'i']","['0', 'i']","['101', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r697,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['3,372', '']","['1,402', '']","['18', '']","['665', '']","['1,287', '']","['2,218', '']","['1,354', '']","['18', '']","['665', '']","['181', '']"
5457,r698,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['27,745', '']","['13,700', '']","['930', '']","['6,097', '']","['7,018', '']","['23,511', '']","['12,240', '']","['746', '']","['5,234', '']","['5,291', '']"
5457,r699,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['11,863', '']","['7,851', '']","['1,680', '']","['950', '']","['1,382', '']","['11,719', '']","['7,782', '']","['1,673', '']","['950', '']","['1,314', '']"
5457,r700,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['206,114', '']","['37,604', '']","['84,651', '']","['54,643', '']","['29,216', '']","['79,608', '']","['32,154', '']","['6,862', '']","['13,762', '']","['26,830', '']"
5457,r701,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['6,448', '']","['1,263', '']","['0', '']","['2,168', '']","['3,017', '']","['1,263', '']","['1,263', '']","['0', '']","['0', '']","['0', '']"
5457,r702,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['6,858', '']","['3,560', '']","['1,455', '']","['1,425', '']","['418', '']","['6,534', '']","['3,553', '']","['1,388', '']","['1,316', '']","['277', '']"
5457,r703,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['6,396', '']","['3,520', '']","['274', '']","['1,394', '']","['1,208', '']","['5,894', '']","['3,312', '']","['258', '']","['1,335', '']","['989', '']"
5457,r704,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['373', '']","['373', '']","['0', '']","['0', '']","['0', '']","['373', '']","['373', '']","['0', '']","['0', '']","['0', '']"
5457,r705,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r706,United States -> Texas -> Private,United States,Texas,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r707,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['55,099', '']","['38,482', '']","['562', '']","['12,973', '']","['3,082', '']","['43,371', '']","['35,559', '']","['562', '']","['7,098', '']","['152', '']"
5457,r708,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['2,032', '']","['1,536', '']","['175', '']","['262', '']","['59', '']","['1,599', '']","['1,186', '']","['138', '']","['231', '']","['44', '']"
5457,r709,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['20,621', '']","['12,851', '']","['2,758', '']","['1,444', '']","['3,568', '']","['19,385', '']","['12,011', '']","['2,608', '']","['1,258', '']","['3,508', '']"
5457,r710,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['4,611', '']","['2,735', '']","['441', '']","['109', '']","['1,326', '']","['4,284', '']","['2,512', '']","['441', '']","['5', '']","['1,326', '']"
5457,r711,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['295', '']","['265', '']","['0', '']","['30', '']","['0', '']","['200', '']","['200', '']","['0', '']","['0', '']","['0', '']"
5457,r712,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['736', '']","['364', '']","['135', '']","['9', '']","['228', '']","['727', '']","['364', '']","['135', '']","['0', '']","['228', '']"
5457,r713,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['158', '']","['158', '']","['0', '']","['0', '']","['0', '']","['93', '']","['93', '']","['0', '']","['0', '']","['0', '']"
5457,r714,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['14', '']","['14', '']","['0', '']","['0', '']","['0', '']","['14', '']","['14', '']","['0', '']","['0', '']","['0', '']"
5457,r715,United States -> Utah,United States,Utah,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r716,United States -> Utah -> Public,United States,Utah,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r717,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['45,722', '']","['27,196', '']","['4,887', '']","['6,030', '']","['7,609', '']","['45,423', '']","['27,108', '']","['4,676', '']","['6,030', '']","['7,609', '']"
5457,r718,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['34,049', '']","['5,599', '']","['2,266', '']","['112', '']","['26,072', '']","['33,933', '']","['5,599', '']","['2,266', '']","['112', '']","['25,956', '']"
5457,r719,United States -> Utah -> Public -> Weber State U.,United States,Utah,Public,Weber State U.,4,"['85', 'i']","['78', 'i']","['0', 'i']","['1', 'i']","['6', 'i']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5457,r720,United States -> Utah -> Private,United States,Utah,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r721,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['7,957', 'i']","['3,836', 'i']","['1,492', 'i']","['1,656', 'i']","['973', 'i']","['7,572', '']","['3,692', '']","['1,419', '']","['1,530', '']","['931', '']"
5457,r722,United States -> Vermont,United States,Vermont,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r723,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r724,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['20,378', '']","['13,372', '']","['1,004', '']","['4,101', '']","['1,901', '']","['19,094', '']","['12,963', '']","['804', '']","['3,940', '']","['1,387', '']"
5457,r725,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r726,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['544', '']","['544', '']","['0', '']","['0', '']","['0', '']","['544', '']","['544', '']","['0', '']","['0', '']","['0', '']"
