table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12712,r344,All institutions -> C. Charleston,All institutions,C. Charleston,2,343,"['1,067', '']","['241', '']","['170', '']","['366', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['152', '']"
12712,r345,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,344,"['1,064', '']","['481', '']","['44', '']","['73', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['455', '']"
12712,r346,All institutions -> Hope C.,All institutions,Hope C.,2,345,"['1,048', '']","['0', '']","['0', '']","['164', '']","['0', '']","['527', '']","['0', '']","['0', '']","['0', '']","['357', '']","['0', '']"
12712,r347,All institutions -> Reed C.,All institutions,Reed C.,2,346,"['1,043', 'i']","['76', 'i']","['0', 'i']","['325', 'i']","['62', 'i']","['390', 'i']","['46', 'i']","['30', 'i']","['0', 'i']","['0', 'i']","['114', 'i']"
12712,r348,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,347,"['1,035', '']","['0', '']","['574', '']","['280', '']","['0', '']","['110', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']"
12712,r349,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,348,"['1,022', '']","['113', '']","['53', '']","['346', '']","['173', '']","['161', '']","['176', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r350,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,349,"['1,019', 'i']","['50', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['183', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['113', 'i']","['673', 'i']"
12712,r351,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,350,"['1,015', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['963', '']","['13', '']","['0', '']","['0', '']"
12712,r352,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,351,"['1,006', '']","['0', '']","['0', '']","['180', '']","['335', '']","['41', '']","['149', '']","['110', '']","['20', '']","['0', '']","['171', '']"
12712,r353,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,352,"['991', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['954', '']","['0', '']","['0', '']"
12712,r354,All institutions -> Bates C.,All institutions,Bates C.,2,353,"['990', '']","['0', '']","['28', '']","['909', '']","['0', '']","['52', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
12712,r355,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,354,"['988', '']","['0', '']","['0', '']","['825', '']","['26', '']","['127', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r356,All institutions -> Kean U.,All institutions,Kean U.,2,355,"['979', '']","['722', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['158', '']"
12712,r357,All institutions -> Haverford C.,All institutions,Haverford C.,2,356,"['960', '']","['85', '']","['9', '']","['147', '']","['77', '']","['365', '']","['272', '']","['5', '']","['0', '']","['0', '']","['0', '']"
12712,r358,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,357,"['959', '']","['662', '']","['0', '']","['0', '']","['0', '']","['25', '']","['15', '']","['0', '']","['0', '']","['170', '']","['87', '']"
12712,r359,All institutions -> Chapman U.,All institutions,Chapman U.,2,358,"['953', '']","['0', '']","['10', '']","['249', '']","['0', '']","['564', '']","['0', '']","['50', '']","['0', '']","['43', '']","['37', '']"
12712,r360,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,359,"['952', '']","['0', '']","['0', '']","['952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r361,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,360,"['942', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['942', 'i']"
12712,r362,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,360,"['942', '']","['64', '']","['75', '']","['124', '']","['455', '']","['224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r363,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,362,"['931', '']","['31', '']","['0', '']","['637', '']","['0', '']","['163', '']","['0', '']","['38', '']","['0', '']","['62', '']","['0', '']"
12712,r364,All institutions -> Clark U.,All institutions,Clark U.,2,363,"['923', '']","['30', '']","['308', '']","['145', '']","['0', '']","['415', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']"
12712,r365,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,364,"['906', '']","['479', '']","['0', '']","['427', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r366,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,365,"['901', '']","['0', '']","['169', '']","['122', '']","['0', '']","['152', '']","['0', '']","['126', '']","['4', '']","['0', '']","['328', '']"
12712,r367,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,366,"['896', '']","['131', '']","['0', '']","['0', '']","['0', '']","['172', '']","['0', '']","['0', '']","['48', '']","['545', '']","['0', '']"
12712,r368,All institutions -> Macalester C.,All institutions,Macalester C.,2,367,"['882', '']","['0', '']","['206', '']","['112', '']","['55', '']","['459', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
12712,r369,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,368,"['872', '']","['108', '']","['0', '']","['137', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']","['463', '']","['0', '']"
12712,r370,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,369,"['868', '']","['0', '']","['205', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['526', '']","['0', '']","['99', '']"
12712,r371,All institutions -> Towson U.,All institutions,Towson U.,2,370,"['858', '']","['82', '']","['107', '']","['112', '']","['231', '']","['326', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r372,All institutions -> Augusta U.,All institutions,Augusta U.,2,371,"['856', '']","['713', '']","['0', '']","['29', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']"
12712,r373,All institutions -> Colby C.,All institutions,Colby C.,2,372,"['855', '']","['13', '']","['52', '']","['412', '']","['72', '']","['160', '']","['8', '']","['56', '']","['0', '']","['0', '']","['82', '']"
12712,r374,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,373,"['850', '']","['78', '']","['207', '']","['0', '']","['182', '']","['0', '']","['0', '']","['96', '']","['0', '']","['0', '']","['287', '']"
12712,r375,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,374,"['849', '']","['176', '']","['0', '']","['0', '']","['108', '']","['565', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r376,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,375,"['839', '']","['396', '']","['0', '']","['132', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['198', '']"
12712,r377,All institutions -> Creighton U.,All institutions,Creighton U.,2,376,"['835', 'i']","['192', 'i']","['0', 'i']","['127', 'i']","['54', 'i']","['327', 'i']","['21', 'i']","['42', 'i']","['0', 'i']","['0', 'i']","['72', 'i']"
12712,r378,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,377,"['832', '']","['166', '']","['4', '']","['145', '']","['138', '']","['82', '']","['297', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r379,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,378,"['826', '']","['211', '']","['0', '']","['113', '']","['65', '']","['310', '']","['0', '']","['24', '']","['0', '']","['103', '']","['0', '']"
12712,r380,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,378,"['826', '']","['307', '']","['0', '']","['220', '']","['1', '']","['0', '']","['65', '']","['77', '']","['0', '']","['0', '']","['156', '']"
12712,r381,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,380,"['820', '']","['0', '']","['92', '']","['408', '']","['131', '']","['44', '']","['0', '']","['11', '']","['0', '']","['0', '']","['134', '']"
12712,r382,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,381,"['813', '']","['0', '']","['0', '']","['156', '']","['515', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']","['46', '']"
12712,r383,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,382,"['812', '']","['0', '']","['775', '']","['0', '']","['2', '']","['9', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']"
12712,r384,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,383,"['811', '']","['0', '']","['0', '']","['373', '']","['0', '']","['438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r385,All institutions -> Trinity U.,All institutions,Trinity U.,2,383,"['811', '']","['2', '']","['164', '']","['0', '']","['43', '']","['432', '']","['0', '']","['113', '']","['0', '']","['57', '']","['0', '']"
12712,r386,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,385,"['809', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['809', '']"
12712,r387,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,386,"['806', '']","['109', '']","['73', '']","['591', '']","['8', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r388,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,387,"['805', '']","['0', '']","['57', '']","['14', '']","['105', '']","['314', '']","['2', '']","['0', '']","['0', '']","['313', '']","['0', '']"
12712,r389,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,388,"['804', '']","['43', '']","['0', '']","['760', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r390,All institutions -> Dine C.,All institutions,Dine C.,2,389,"['802', '']","['0', '']","['0', '']","['709', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['93', '']","['0', '']"
12712,r391,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,390,"['801', '']","['0', '']","['0', '']","['451', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['295', '']"
12712,r392,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,391,"['798', '']","['123', '']","['0', '']","['671', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
12712,r393,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,392,"['794', '']","['0', '']","['341', '']","['31', '']","['66', '']","['19', '']","['0', '']","['337', '']","['0', '']","['0', '']","['0', '']"
12712,r394,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,393,"['784', '']","['784', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r395,All institutions -> Furman U.,All institutions,Furman U.,2,394,"['776', '']","['0', '']","['0', '']","['46', '']","['0', '']","['620', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r396,All institutions -> Seattle U.,All institutions,Seattle U.,2,395,"['759', '']","['54', '']","['10', '']","['47', '']","['0', '']","['198', '']","['0', '']","['34', '']","['0', '']","['69', '']","['347', '']"
12712,r397,All institutions -> Pomona C.,All institutions,Pomona C.,2,396,"['755', '']","['68', '']","['61', '']","['143', '']","['328', '']","['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r398,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,397,"['752', '']","['0', '']","['0', '']","['249', '']","['0', '']","['403', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r399,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,398,"['736', '']","['0', '']","['0', '']","['0', '']","['0', '']","['342', '']","['1', '']","['0', '']","['0', '']","['184', '']","['209', '']"
12712,r400,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,399,"['735', '']","['0', '']","['0', '']","['735', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r401,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,400,"['730', '']","['198', '']","['0', '']","['188', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['344', '']"
12712,r402,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,401,"['722', '']","['58', '']","['0', '']","['494', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['167', '']"
12712,r403,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,402,"['714', '']","['0', '']","['105', '']","['449', '']","['21', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r404,All institutions -> Williams C.,All institutions,Williams C.,2,403,"['713', 'i']","['43', 'i']","['82', 'i']","['264', 'i']","['36', 'i']","['213', 'i']","['26', 'i']","['17', 'i']","['0', 'i']","['0', 'i']","['32', 'i']"
12712,r405,All institutions -> Vassar C.,All institutions,Vassar C.,2,404,"['707', '']","['26', '']","['183', '']","['179', '']","['157', '']","['159', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
12712,r406,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,405,"['706', '']","['0', '']","['0', '']","['527', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r407,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,406,"['705', '']","['0', '']","['1', '']","['83', '']","['0', '']","['570', '']","['0', '']","['13', '']","['0', '']","['0', '']","['38', '']"
12712,r408,All institutions -> Marshall U.,All institutions,Marshall U.,2,407,"['694', '']","['265', '']","['2', '']","['136', '']","['0', '']","['115', '']","['0', '']","['43', '']","['0', '']","['133', '']","['0', '']"
12712,r409,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,408,"['681', '']","['272', '']","['0', '']","['0', '']","['27', '']","['225', '']","['0', '']","['0', '']","['0', '']","['157', '']","['0', '']"
12712,r410,All institutions -> U. Richmond,All institutions,U. Richmond,2,409,"['680', '']","['0', '']","['0', '']","['313', '']","['5', '']","['265', '']","['83', '']","['14', '']","['0', '']","['0', '']","['0', '']"
12712,r411,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,410,"['678', '']","['58', '']","['8', '']","['195', '']","['46', '']","['318', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r412,All institutions -> Providence C.,All institutions,Providence C.,2,411,"['673', '']","['0', '']","['49', '']","['465', '']","['0', '']","['118', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']"
12712,r413,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,412,"['672', '']","['0', '']","['16', '']","['241', '']","['0', '']","['353', '']","['22', '']","['0', '']","['0', '']","['0', '']","['40', '']"
12712,r414,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,413,"['671', '']","['286', '']","['19', '']","['253', '']","['0', '']","['62', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']"
12712,r415,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,414,"['670', '']","['122', '']","['0', '']","['115', '']","['271', '']","['30', '']","['119', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12712,r416,All institutions -> Fordham U.,All institutions,Fordham U.,2,415,"['647', '']","['54', '']","['0', '']","['350', '']","['10', '']","['72', '']","['79', '']","['0', '']","['0', '']","['0', '']","['82', '']"
12712,r417,All institutions -> Wright State U.,All institutions,Wright State U.,2,415,"['647', '']","['69', '']","['132', '']","['337', '']","['0', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r418,"All institutions -> SUNY, Buffalo State U.",All institutions,"SUNY, Buffalo State U.",2,417,"['645', '']","['0', '']","['373', '']","['0', '']","['192', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']"
12712,r419,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,418,"['643', '']","['4', '']","['309', '']","['0', '']","['24', '']","['53', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']"
12712,r420,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,419,"['634', '']","['0', '']","['70', '']","['429', '']","['17', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r421,All institutions -> Davidson C.,All institutions,Davidson C.,2,420,"['629', '']","['85', '']","['0', '']","['164', '']","['0', '']","['244', '']","['0', '']","['126', '']","['0', '']","['0', '']","['10', '']"
12712,r422,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,421,"['627', '']","['192', '']","['151', '']","['0', '']","['0', '']","['183', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']"
12712,r423,All institutions -> Langston U.,All institutions,Langston U.,2,422,"['625', '']","['0', '']","['0', '']","['169', '']","['21', '']","['6', '']","['429', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r424,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,423,"['624', '']","['0', '']","['0', '']","['412', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['208', '']"
12712,r425,All institutions -> Bentley U.,All institutions,Bentley U.,2,424,"['620', '']","['8', '']","['138', '']","['19', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['72', '']","['376', '']"
12712,r426,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,424,"['620', '']","['92', '']","['0', '']","['8', '']","['0', '']","['520', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r427,All institutions -> Butler U.,All institutions,Butler U.,2,426,"['616', '']","['0', '']","['0', '']","['364', '']","['0', '']","['241', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r428,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,427,"['602', '']","['0', '']","['358', '']","['137', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r429,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,428,"['601', '']","['0', '']","['0', '']","['346', '']","['19', '']","['236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r430,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,429,"['596', '']","['0', '']","['0', '']","['218', '']","['0', '']","['309', '']","['0', '']","['0', '']","['0', '']","['69', '']","['0', '']"
12712,r431,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,430,"['594', '']","['83', '']","['173', '']","['63', '']","['1', '']","['249', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']"
12712,r432,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,431,"['593', '']","['25', '']","['0', '']","['196', '']","['87', '']","['75', '']","['0', '']","['17', '']","['0', '']","['168', '']","['25', '']"
12712,r433,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,432,"['590', '']","['0', '']","['0', '']","['16', '']","['0', '']","['574', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r434,All institutions -> New School,All institutions,New School,2,433,"['585', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['279', '']","['23', '']","['0', '']","['44', '']","['0', '']"
12712,r435,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,434,"['581', '']","['107', '']","['0', '']","['318', '']","['27', '']","['0', '']","['83', '']","['46', '']","['0', '']","['0', '']","['0', '']"
12712,r436,All institutions -> U. Scranton,All institutions,U. Scranton,2,435,"['568', '']","['35', '']","['327', '']","['138', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r437,All institutions -> Colorado C.,All institutions,Colorado C.,2,436,"['567', '']","['62', '']","['132', '']","['141', '']","['128', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r438,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,437,"['564', '']","['0', '']","['0', '']","['172', '']","['0', '']","['392', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r439,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,438,"['561', '']","['163', '']","['0', '']","['104', '']","['0', '']","['205', '']","['41', '']","['0', '']","['0', '']","['0', '']","['48', '']"
12712,r440,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,439,"['560', '']","['0', '']","['270', '']","['114', '']","['0', '']","['157', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']"
12712,r441,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,440,"['559', '']","['0', '']","['0', '']","['559', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r442,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,441,"['557', '']","['0', '']","['137', '']","['23', '']","['22', '']","['373', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
12712,r443,All institutions -> U. New Haven,All institutions,U. New Haven,2,442,"['551', '']","['422', '']","['49', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r444,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,442,"['551', '']","['0', '']","['0', '']","['255', '']","['120', '']","['174', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r445,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,444,"['547', '']","['0', '']","['20', '']","['212', '']","['0', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['222', '']"
12712,r446,All institutions -> Dillard U.,All institutions,Dillard U.,2,445,"['534', '']","['0', '']","['33', '']","['364', '']","['10', '']","['8', '']","['0', '']","['0', '']","['35', '']","['5', '']","['79', '']"
12712,r447,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,445,"['534', '']","['9', '']","['0', '']","['25', '']","['0', '']","['345', '']","['100', '']","['0', '']","['0', '']","['0', '']","['55', '']"
12712,r448,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,447,"['533', '']","['0', '']","['0', '']","['91', '']","['0', '']","['19', '']","['0', '']","['20', '']","['0', '']","['0', '']","['403', '']"
12712,r449,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,448,"['524', '']","['0', '']","['125', '']","['59', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['311', '']","['0', '']"
12712,r450,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,448,"['524', '']","['0', '']","['0', '']","['113', '']","['49', '']","['0', '']","['0', '']","['0', '']","['357', '']","['5', '']","['0', '']"
12712,r451,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,450,"['523', '']","['8', '']","['54', '']","['334', '']","['0', '']","['54', '']","['0', '']","['2', '']","['0', '']","['0', '']","['71', '']"
12712,r452,All institutions -> Calvin U.,All institutions,Calvin U.,2,451,"['515', '']","['9', '']","['0', '']","['49', '']","['0', '']","['393', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']"
12712,r453,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,452,"['508', '']","['508', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r454,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,453,"['506', '']","['0', '']","['27', '']","['67', '']","['0', '']","['247', '']","['84', '']","['0', '']","['0', '']","['72', '']","['9', '']"
12712,r455,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,454,"['503', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['503', '']"
12712,r456,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,454,"['503', '']","['0', '']","['0', '']","['212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['291', '']","['0', '']","['0', '']"
12712,r457,All institutions -> Lamar U.,All institutions,Lamar U.,2,456,"['495', '']","['62', '']","['0', '']","['35', '']","['0', '']","['224', '']","['0', '']","['0', '']","['0', '']","['153', '']","['21', '']"
12712,r458,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,457,"['492', '']","['75', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['183', '']","['0', '']"
12712,r459,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,457,"['492', '']","['0', '']","['26', '']","['257', '']","['0', '']","['0', '']","['209', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r460,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,459,"['489', '']","['0', '']","['0', '']","['356', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
12712,r461,All institutions -> Long Island U.,All institutions,Long Island U.,2,460,"['487', '']","['36', '']","['0', '']","['250', '']","['0', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r462,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,461,"['484', '']","['62', '']","['0', '']","['0', '']","['98', '']","['67', '']","['0', '']","['0', '']","['0', '']","['257', '']","['0', '']"
12712,r463,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,462,"['476', '']","['0', '']","['0', '']","['105', '']","['50', '']","['259', '']","['0', '']","['0', '']","['0', '']","['52', '']","['10', '']"
12712,r464,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,463,"['473', '']","['0', '']","['221', '']","['174', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r465,All institutions -> C. Wooster,All institutions,C. Wooster,2,464,"['470', '']","['0', '']","['154', '']","['0', '']","['56', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r466,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,465,"['467', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['467', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12712,r467,All institutions -> Albany State U.,All institutions,Albany State U.,2,466,"['462', '']","['0', '']","['0', '']","['26', '']","['60', '']","['108', '']","['0', '']","['60', '']","['188', '']","['20', '']","['0', '']"
12712,r468,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,467,"['461', '']","['88', '']","['186', '']","['114', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']","['0', '']","['0', '']"
