table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
10169,r607,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['420', '']","['206', '']","['0', '']","['214', '']","['0', '']","['146', '']","['137', '']","['0', '']","['9', '']","['0', '']"
10169,r608,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['26,761', '']","['9,142', '']","['653', '']","['15,773', '']","['1,193', '']","['26,300', '']","['8,987', '']","['644', '']","['15,515', '']","['1,154', '']"
10169,r609,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r610,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['44,287', '']","['23,003', '']","['2,838', '']","['15,820', '']","['2,626', '']","['38,970', '']","['22,025', '']","['2,655', '']","['11,767', '']","['2,523', '']"
10169,r611,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['29', '']","['29', '']","['0', '']","['0', '']","['0', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']"
10169,r612,United States -> South Carolina,United States,South Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r613,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r614,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['2,025', '']","['1,885', '']","['140', '']","['0', '']","['0', '']","['2,025', '']","['1,885', '']","['140', '']","['0', '']","['0', '']"
10169,r615,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r616,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['16,076', '']","['6,486', 'i']","['2,691', 'i']","['4,225', 'i']","['2,674', 'i']","['14,124', '']","['6,486', 'i']","['2,232', 'i']","['2,823', 'i']","['2,583', 'i']"
10169,r617,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['69', '']","['69', '']","['0', '']","['0', '']","['0', '']","['69', '']","['69', '']","['0', '']","['0', '']","['0', '']"
10169,r618,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['17,212', '']","['11,038', '']","['1,969', '']","['2,714', '']","['1,491', '']","['16,074', '']","['10,270', '']","['1,651', '']","['2,673', '']","['1,480', '']"
10169,r619,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['706', 'i']","['603', 'i']","['58', 'i']","['39', 'i']","['6', 'i']","['706', 'i']","['603', 'i']","['58', 'i']","['39', 'i']","['6', 'i']"
10169,r620,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['62', '']","['36', '']","['0', '']","['0', '']","['26', '']","['62', '']","['36', '']","['0', '']","['0', '']","['26', '']"
10169,r621,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['20,901', '']","['14,848', '']","['2,200', '']","['2,837', '']","['1,016', '']","['17,512', '']","['13,350', '']","['1,935', '']","['1,716', '']","['511', '']"
10169,r622,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r623,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r624,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['6', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['6', '']","['0', '']","['0', '']","['0', '']"
10169,r625,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r626,United States -> South Dakota,United States,South Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r627,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r628,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r629,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['684', '']","['667', '']","['17', '']","['0', '']","['0', '']","['684', '']","['667', '']","['17', '']","['0', '']","['0', '']"
10169,r630,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['2,812', '']","['2,756', '']","['0', '']","['49', '']","['7', '']","['2,524', '']","['2,468', '']","['0', '']","['49', '']","['7', '']"
10169,r631,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['2,322', '']","['1,956', '']","['87', '']","['66', '']","['213', '']","['2,096', '']","['1,732', '']","['87', '']","['65', '']","['212', '']"
10169,r632,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['3,675', '']","['2,544', 'i']","['92', 'i']","['1,039', 'i']","['0', 'i']","['3,500', 'i']","['2,544', 'i']","['92', 'i']","['864', 'i']","['0', 'i']"
10169,r633,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r634,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r635,United States -> Tennessee,United States,Tennessee,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r636,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r637,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['1', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']"
10169,r638,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['673', '']","['673', '']","['0', '']","['0', '']","['0', '']","['584', '']","['584', '']","['0', '']","['0', '']","['0', '']"
10169,r639,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['465', '']","['430', '']","['35', '']","['0', '']","['0', '']","['465', '']","['430', '']","['35', '']","['0', '']","['0', '']"
10169,r640,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']"
10169,r641,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['369', '']","['269', '']","['47', '']","['17', '']","['36', '']","['369', '']","['269', '']","['47', '']","['17', '']","['36', '']"
10169,r642,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['3,708', '']","['2,213', '']","['498', '']","['829', '']","['168', '']","['2,910', '']","['2,005', '']","['430', '']","['308', '']","['167', '']"
10169,r643,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['373', '']","['373', '']","['0', '']","['0', '']","['0', '']","['373', '']","['373', '']","['0', '']","['0', '']","['0', '']"
10169,r644,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['8,539', '']","['7,233', '']","['455', 'i']","['321', 'i']","['530', 'i']","['8,140', '']","['7,108', '']","['455', 'i']","['321', 'i']","['256', 'i']"
10169,r645,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['10,790', '']","['8,148', '']","['1,155', 'i']","['831', 'i']","['656', 'i']","['10,315', '']","['7,812', '']","['1,100', 'i']","['776', 'i']","['627', 'i']"
10169,r646,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r647,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['182', '']","['182', '']","['0', '']","['0', '']","['0', '']","['182', '']","['182', '']","['0', '']","['0', '']","['0', '']"
10169,r648,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['1,213', '']","['561', '']","['0', '']","['652', '']","['0', '']","['1,213', '']","['561', '']","['0', '']","['652', '']","['0', '']"
10169,r649,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['136,861', '']","['99,029', '']","['6,760', '']","['27,947', '']","['3,125', '']","['132,387', '']","['96,042', '']","['6,562', '']","['26,757', '']","['3,026', '']"
10169,r650,United States -> Texas,United States,Texas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r651,United States -> Texas -> Public,United States,Texas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r652,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['103', '']","['63', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r653,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['1,305', '']","['1,295', '']","['0', '']","['0', '']","['10', '']","['1,239', '']","['1,239', '']","['0', '']","['0', '']","['0', '']"
10169,r654,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['491', '']","['481', '']","['0', '']","['0', '']","['10', '']","['478', '']","['468', '']","['0', '']","['0', '']","['10', '']"
10169,r655,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['17', '']","['17', '']","['0', '']","['0', '']","['0', '']","['17', '']","['17', '']","['0', '']","['0', '']","['0', '']"
10169,r656,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r657,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['549', '']","['0', '']","['4', '']","['0', '']","['545', '']","['437', '']","['0', '']","['0', '']","['0', '']","['437', '']"
10169,r658,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['38', '']","['38', '']","['0', '']","['0', '']","['0', '']","['38', '']","['38', '']","['0', '']","['0', '']","['0', '']"
10169,r659,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['101,870', '']","['40,911', '']","['50,408', '']","['3,517', '']","['7,034', '']","['81,829', '']","['37,141', '']","['35,614', '']","['3,289', '']","['5,785', '']"
10169,r660,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['150', '']","['150', '']","['0', '']","['0', '']","['0', '']","['150', '']","['150', '']","['0', '']","['0', '']","['0', '']"
10169,r661,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['3,358', '']","['861', '']","['2,476', '']","['17', '']","['4', '']","['1,952', '']","['529', '']","['1,406', '']","['13', '']","['4', '']"
10169,r662,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['348', '']","['348', '']","['0', '']","['0', '']","['0', '']","['323', '']","['323', '']","['0', '']","['0', '']","['0', '']"
10169,r663,United States -> Texas -> Public -> Texas A&M U.-San Antonio,United States,Texas,Public,Texas A&M U.-San Antonio,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r664,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['1,070', '']","['635', '']","['0', '']","['208', '']","['227', '']","['635', '']","['635', '']","['0', '']","['0', '']","['0', '']"
10169,r665,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['4,675', '']","['2,280', '']","['1,892', '']","['234', '']","['269', '']","['4,201', '']","['2,257', '']","['1,532', '']","['209', '']","['203', '']"
10169,r666,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['5,976', '']","['4,374', '']","['1,461', '']","['12', '']","['129', '']","['3,857', '']","['2,256', '']","['1,461', '']","['11', '']","['129', '']"
10169,r667,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['1,797', '']","['1,528', '']","['269', '']","['0', '']","['0', '']","['1,499', '']","['1,460', '']","['39', '']","['0', '']","['0', '']"
10169,r668,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['458', '']","['0', '']","['0', '']","['85', '']","['373', '']","['160', '']","['0', '']","['0', '']","['85', '']","['75', '']"
10169,r669,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r670,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['11,678', '']","['9,107', '']","['1,362', '']","['894', '']","['315', '']","['10,597', '']","['8,452', '']","['1,362', '']","['691', '']","['92', '']"
10169,r671,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r672,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['126', '']","['126', '']","['0', '']","['0', '']","['0', '']","['126', '']","['126', '']","['0', '']","['0', '']","['0', '']"
10169,r673,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['3,216', '']","['2,537', '']","['619', '']","['60', '']","['0', '']","['2,523', '']","['2,408', '']","['55', '']","['60', '']","['0', '']"
10169,r674,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['763', 'i']","['635', 'i']","['7', 'i']","['102', 'i']","['19', 'i']","['746', 'i']","['618', 'i']","['7', 'i']","['102', 'i']","['19', 'i']"
10169,r675,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['21,506', '']","['17,579', '']","['270', '']","['2,948', '']","['709', '']","['19,723', '']","['16,048', '']","['111', '']","['2,869', '']","['695', '']"
10169,r676,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['18,786', '']","['15,637', '']","['134', '']","['2,198', '']","['817', '']","['17,007', '']","['14,791', '']","['87', '']","['1,312', '']","['817', '']"
10169,r677,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['758', '']","['0', '']","['0', '']","['0', '']","['758', '']","['758', '']","['0', '']","['0', '']","['0', '']","['758', '']"
10169,r678,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['31,113', '']","['19,764', '']","['686', '']","['9,329', '']","['1,334', '']","['22,574', '']","['14,138', '']","['657', '']","['6,862', '']","['917', '']"
10169,r679,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['19,449', '']","['10,481', '']","['3,208', '']","['1,224', '']","['4,536', '']","['18,563', '']","['9,595', '']","['3,208', '']","['1,224', '']","['4,536', '']"
10169,r680,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r681,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['2,212', '']","['1,911', '']","['4', '']","['24', '']","['273', '']","['2,212', '']","['1,911', '']","['4', '']","['24', '']","['273', '']"
10169,r682,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['33,986', '']","['17,492', '']","['2,273', '']","['9,403', '']","['4,818', '']","['31,525', '']","['17,332', '']","['2,273', '']","['8,319', '']","['3,601', '']"
10169,r683,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['8,940', '']","['6,741', '']","['148', '']","['2,000', '']","['51', '']","['8,623', '']","['6,424', '']","['148', '']","['2,000', '']","['51', '']"
10169,r684,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['61,710', '']","['40,211', '']","['11,544', '']","['9,184', '']","['771', '']","['60,909', '']","['39,806', '']","['11,410', '']","['8,934', '']","['759', '']"
10169,r685,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['2,612', '']","['143', '']","['0', '']","['0', '']","['2,469', '']","['2,300', '']","['143', '']","['0', '']","['0', '']","['2,157', '']"
10169,r686,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['6,602', '']","['4,535', '']","['108', '']","['1,171', '']","['788', '']","['6,062', '']","['4,365', '']","['108', '']","['806', '']","['783', '']"
10169,r687,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['11,849', '']","['10,164', '']","['601', '']","['972', '']","['112', '']","['10,146', '']","['8,929', '']","['566', '']","['651', '']","['0', '']"
10169,r688,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['58', '']","['51', '']","['0', '']","['7', '']","['0', '']","['58', '']","['51', '']","['0', '']","['7', '']","['0', '']"
10169,r689,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['27', '']","['27', '']","['0', '']","['0', '']","['0', '']","['27', '']","['27', '']","['0', '']","['0', '']","['0', '']"
10169,r690,United States -> Texas -> Private,United States,Texas,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r691,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r692,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['56,985', '']","['50,898', '']","['1,846', '']","['3,865', '']","['376', '']","['51,608', '']","['47,371', '']","['1,578', '']","['2,659', '']","['0', '']"
10169,r693,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['2,574', '']","['1,454', '']","['208', '']","['855', '']","['57', '']","['2,149', '']","['1,377', '']","['0', '']","['756', '']","['16', '']"
10169,r694,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['28,815', '']","['15,372', '']","['5,492', '']","['1,712', '']","['6,239', '']","['16,001', '']","['12,973', '']","['1,060', '']","['1,702', '']","['266', '']"
10169,r695,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['1,366', '']","['1,120', '']","['45', '']","['46', '']","['155', '']","['1,366', '']","['1,120', '']","['45', '']","['46', '']","['155', '']"
10169,r696,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
10169,r697,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['662', '']","['497', '']","['165', '']","['0', '']","['0', '']","['662', '']","['497', '']","['165', '']","['0', '']","['0', '']"
10169,r698,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['171', '']","['58', '']","['0', '']","['113', '']","['0', '']","['171', '']","['58', '']","['0', '']","['113', '']","['0', '']"
10169,r699,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r700,United States -> Utah,United States,Utah,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r701,United States -> Utah -> Public,United States,Utah,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r702,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['53,345', '']","['2,618', '']","['1,039', '']","['3,529', '']","['46,159', '']","['47,996', '']","['1,610', '']","['5', '']","['332', '']","['46,049', '']"
10169,r703,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['38,767', '']","['9,957', '']","['28,352', '']","['129', '']","['329', '']","['38,641', '']","['9,865', '']","['28,318', '']","['129', '']","['329', '']"
10169,r704,United States -> Utah -> Public -> Utah Valley U.,United States,Utah,Public,Utah Valley U.,4,"['80', '']","['80', '']","['0', '']","['0', '']","['0', '']","['74', '']","['74', '']","['0', '']","['0', '']","['0', '']"
10169,r705,United States -> Utah -> Private,United States,Utah,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r706,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['3,881', '']","['2,578', '']","['1,030', '']","['68', '']","['205', '']","['3,808', '']","['2,558', '']","['1,023', '']","['68', '']","['159', '']"
10169,r707,United States -> Vermont,United States,Vermont,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r708,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r709,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['17,971', '']","['14,486', '']","['431', '']","['2,635', '']","['419', '']","['17,205', '']","['14,395', '']","['414', '']","['1,977', '']","['419', '']"
10169,r710,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r711,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['149', '']","['149', '']","['0', '']","['0', '']","['0', '']","['149', '']","['149', '']","['0', '']","['0', '']","['0', '']"
10169,r712,United States -> Virginia,United States,Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r713,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r714,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['394', '']","['0', '']","['0', '']","['362', '']","['32', '']","['325', '']","['0', '']","['0', '']","['293', '']","['32', '']"
10169,r715,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['2,898', '']","['2,898', '']","['0', '']","['0', '']","['0', '']","['2,828', '']","['2,828', '']","['0', '']","['0', '']","['0', '']"
10169,r716,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['48,001', '']","['7,608', '']","['38,033', '']","['1,199', '']","['1,161', '']","['46,487', '']","['6,656', '']","['37,937', '']","['1,141', '']","['753', '']"
10169,r717,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['28', '']","['28', '']","['NA', '']","['NA', '']","['NA', '']","['28', '']","['28', '']","['0', '']","['0', '']","['0', '']"
10169,r718,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['331', '']","['331', '']","['0', '']","['0', '']","['0', '']","['331', '']","['331', '']","['0', '']","['0', '']","['0', '']"
10169,r719,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['3,710', '']","['1,816', '']","['794', '']","['959', '']","['141', '']","['2,147', '']","['1,251', '']","['676', '']","['79', '']","['141', '']"
10169,r720,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r721,United States -> Virginia -> Public -> U. Virginia's C. Wise,United States,Virginia,Public,U. Virginia's C. Wise,4,"['34', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r722,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['41,306', '']","['27,532', '']","['2,848', '']","['6,643', '']","['4,283', '']","['36,040', '']","['26,336', '']","['2,176', '']","['5,240', '']","['2,288', '']"
