table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_doe_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12709,r358,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,357,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r359,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,358,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
12709,r360,All institutions -> U. Hartford,All institutions,U. Hartford,2,359,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r361,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,359,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
12709,r362,All institutions -> Dillard U.,All institutions,Dillard U.,2,361,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r363,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,361,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r364,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,361,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
12709,r365,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,364,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']"
12709,r366,All institutions -> Drake U.,All institutions,Drake U.,2,364,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r367,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,364,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12709,r368,All institutions -> Albany State U.,All institutions,Albany State U.,2,367,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r369,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,367,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
12709,r370,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,367,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r371,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,367,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
12709,r372,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,367,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r373,All institutions -> Chapman U.,All institutions,Chapman U.,2,372,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r374,All institutions -> U.S. Coast Guard Academy,All institutions,U.S. Coast Guard Academy,2,372,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12709,r375,All institutions -> U. West Florida,All institutions,U. West Florida,2,374,"['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r376,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,375,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
12709,r377,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,376,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r378,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,376,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r379,All institutions -> Bates C.,All institutions,Bates C.,2,378,"['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r380,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,378,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r381,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,380,"['8', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r382,All institutions -> James Madison U.,All institutions,James Madison U.,2,381,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r383,All institutions -> Marshall U.,All institutions,Marshall U.,2,381,"['7', '']","['0', '']","['5', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r384,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,383,"['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r385,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,383,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r386,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,385,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r387,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,386,"['4', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r388,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,386,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r389,All institutions -> C. Charleston,All institutions,C. Charleston,2,388,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
12709,r390,All institutions -> Colgate U.,All institutions,Colgate U.,2,388,"['3', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r391,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,388,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r392,All institutions -> Western New England U.,All institutions,Western New England U.,2,388,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
12709,r393,All institutions -> Carleton C.,All institutions,Carleton C.,2,392,"['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']"
12709,r394,All institutions -> Northland C.,All institutions,Northland C.,2,392,"['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12709,r395,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,392,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
