table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
8014,r600,United States -> Pennsylvania -> Private -> Drexel U.,United States,Pennsylvania,Private,Drexel U.,4,"['152,752', '']","['93,517', '']","['4,601', '']","['36,063', '']","['3,196', '']","['8,682', '']","['6,693', '']"
8014,r601,United States -> Pennsylvania -> Private -> Duquesne U.,United States,Pennsylvania,Private,Duquesne U.,4,"['10,521', '']","['5,020', '']","['1,138', '']","['2,788', '']","['146', '']","['1,429', '']","['0', '']"
8014,r602,United States -> Pennsylvania -> Private -> Franklin and Marshall C.,United States,Pennsylvania,Private,Franklin and Marshall C.,4,"['3,722', '']","['1,363', '']","['209', '']","['1,622', '']","['279', '']","['61', '']","['188', '']"
8014,r603,United States -> Pennsylvania -> Private -> Haverford C.,United States,Pennsylvania,Private,Haverford C.,4,"['3,835', '']","['2,455', '']","['0', '']","['631', '']","['0', '']","['308', '']","['441', '']"
8014,r604,United States -> Pennsylvania -> Private -> Lafayette C.,United States,Pennsylvania,Private,Lafayette C.,4,"['1,015', '']","['508', '']","['4', '']","['417', '']","['0', '']","['75', '']","['11', '']"
8014,r605,United States -> Pennsylvania -> Private -> Lehigh U.,United States,Pennsylvania,Private,Lehigh U.,4,"['41,279', '']","['29,051', '']","['2,243', '']","['8,806', '']","['531', '']","['613', '']","['35', '']"
8014,r606,United States -> Pennsylvania -> Private -> Mercyhurst U.,United States,Pennsylvania,Private,Mercyhurst U.,4,"['1,937', 'i']","['745', 'i']","['584', 'i']","['608', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8014,r607,United States -> Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,United States,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,4,"['6,186', '']","['318', '']","['55', '']","['2,837', '']","['1,220', '']","['1,756', '']","['0', '']"
8014,r608,United States -> Pennsylvania -> Private -> Saint Joseph's U.,United States,Pennsylvania,Private,Saint Joseph's U.,4,"['2,922', '']","['1,158', '']","['673', '']","['872', '']","['134', '']","['85', '']","['0', '']"
8014,r609,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['3,296', '']","['1,414', '']","['0', '']","['1,571', '']","['1', '']","['310', '']","['0', '']"
8014,r610,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['200,393', '']","['109,448', '']","['2,542', '']","['47,728', '']","['18,591', '']","['10,704', '']","['11,380', '']"
8014,r611,United States -> Pennsylvania -> Private -> U. of the Sciences Philadelphia,United States,Pennsylvania,Private,U. of the Sciences Philadelphia,4,"['4,005', '']","['1,320', '']","['213', '']","['1,170', '']","['1,155', '']","['147', '']","['0', '']"
8014,r612,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['1,631,950', '']","['792,089', '']","['20,733', '']","['511,958', '']","['190,755', '']","['111,885', '']","['4,530', '']"
8014,r613,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['24,723', '']","['5,826', '']","['1,372', '']","['15,623', '']","['381', '']","['1,368', '']","['153', '']"
8014,r614,United States -> Rhode Island,United States,Rhode Island,,,2,"['425,750', '']","['289,959', '']","['13,494', '']","['88,443', '']","['7,211', '']","['22,147', '']","['4,496', '']"
8014,r615,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['145,828', '']","['89,359', '']","['13,391', '']","['37,316', '']","['2,060', '']","['2,473', '']","['1,229', '']"
8014,r616,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['5,542', '']","['5,542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r617,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['10,990', '']","['4,894', '']","['5,593', '']","['64', '']","['0', '']","['439', '']","['0', '']"
8014,r618,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['129,296', '']","['78,923', '']","['7,798', '']","['37,252', '']","['2,060', '']","['2,034', '']","['1,229', '']"
8014,r619,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['279,922', '']","['200,600', '']","['103', '']","['51,127', '']","['5,151', '']","['19,674', '']","['3,267', '']"
8014,r620,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['276,331', '']","['198,574', '']","['28', '']","['50,127', '']","['4,925', '']","['19,410', '']","['3,267', '']"
8014,r621,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['766', '']","['574', '']","['0', '']","['124', '']","['0', '']","['68', '']","['0', '']"
8014,r622,United States -> Rhode Island -> Private -> Rhode Island School of Design,United States,Rhode Island,Private,Rhode Island School of Design,4,"['971', 'i']","['250', 'i']","['41', 'i']","['416', 'i']","['215', 'i']","['49', 'i']","['0', 'i']"
8014,r623,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['1,854', '']","['1,202', '']","['34', '']","['460', '']","['11', '']","['147', '']","['0', '']"
8014,r624,United States -> South Carolina,United States,South Carolina,,,2,"['753,287', '']","['365,603', '']","['37,853', '']","['271,701', '']","['41,814', '']","['24,457', '']","['11,859', '']"
8014,r625,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['749,841', '']","['363,570', '']","['37,851', '']","['270,442', '']","['41,799', '']","['24,370', '']","['11,809', '']"
8014,r626,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['6,361', '']","['4,126', '']","['304', '']","['1,458', '']","['0', '']","['377', '']","['96', '']"
8014,r627,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['2,054', '']","['1,714', '']","['53', '']","['174', '']","['80', '']","['27', '']","['6', '']"
8014,r628,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['237,485', '']","['89,883', '']","['25,748', '']","['98,955', '']","['16,178', '']","['6,562', '']","['159', '']"
8014,r629,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['2,245', '']","['948', '']","['864', '']","['391', '']","['0', '']","['42', '']","['0', '']"
8014,r630,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['277,761', '']","['162,394', '']","['4,423', '']","['72,286', '']","['22,129', '']","['8,899', '']","['7,630', '']"
8014,r631,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['3,933', 'i']","['3,933', 'i']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']"
8014,r632,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['2,042', '']","['1,884', '']","['0', '']","['154', '']","['0', '']","['4', '']","['0', '']"
8014,r633,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['215,374', '']","['97,193', '']","['6,108', '']","['96,392', '']","['3,409', '']","['8,354', '']","['3,918', '']"
8014,r634,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['2,586', '']","['1,495', '']","['351', '']","['632', '']","['3', '']","['105', '']","['0', '']"
8014,r635,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['3,446', '']","['2,033', '']","['2', '']","['1,259', '']","['15', '']","['87', '']","['50', '']"
8014,r636,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['1,015', '']","['1,005', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
8014,r637,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['2,431', '']","['1,028', '']","['2', '']","['1,259', '']","['15', '']","['77', '']","['50', '']"
8014,r638,United States -> South Dakota,United States,South Dakota,,,2,"['100,534', '']","['46,598', '']","['19,124', '']","['19,958', '']","['2,074', '']","['3,368', '']","['9,412', '']"
8014,r639,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['99,521', '']","['45,585', '']","['19,124', '']","['19,958', '']","['2,074', '']","['3,368', '']","['9,412', '']"
8014,r640,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['1,280', '']","['1,124', '']","['76', '']","['80', '']","['0', '']","['0', '']","['0', '']"
8014,r641,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['3,416', '']","['2,603', '']","['218', '']","['376', '']","['201', '']","['0', '']","['18', '']"
8014,r642,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['15,746', '']","['11,587', '']","['1,345', '']","['1,944', '']","['569', '']","['76', '']","['225', '']"
8014,r643,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['51,542', '']","['18,607', '']","['15,713', '']","['3,929', '']","['1,304', '']","['2,820', '']","['9,169', '']"
8014,r644,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['27,537', '']","['11,664', '']","['1,772', '']","['13,629', '']","['0', '']","['472', '']","['0', '']"
8014,r645,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['1,013', '']","['1,013', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r646,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['1,013', '']","['1,013', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r647,United States -> Tennessee,United States,Tennessee,,,2,"['1,629,860', '']","['863,242', '']","['35,425', '']","['567,114', '']","['93,741', '']","['55,972', '']","['14,366', '']"
8014,r648,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['590,106', '']","['258,416', '']","['32,504', '']","['252,739', '']","['12,358', '']","['22,523', '']","['11,566', '']"
8014,r649,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['2,740', '']","['597', '']","['1,263', '']","['859', '']","['0', '']","['12', '']","['9', '']"
8014,r650,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['18,449', '']","['8,358', '']","['20', '']","['4,902', '']","['134', '']","['4,785', '']","['250', '']"
8014,r651,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['22,531', '']","['4,150', '']","['480', '']","['16,884', '']","['259', '']","['758', '']","['0', '']"
8014,r652,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['26,880', 'i']","['20,378', 'i']","['455', 'i']","['5,986', 'i']","['43', 'i']","['18', 'i']","['0', 'i']"
8014,r653,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['15,387', '']","['7,625', '']","['4,363', '']","['3,008', '']","['111', '']","['76', '']","['204', '']"
8014,r654,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['67,092', '']","['21,578', '']","['7,208', '']","['34,139', '']","['814', '']","['3,142', '']","['211', '']"
8014,r655,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['11,192', '']","['4,507', '']","['705', '']","['5,296', '']","['65', '']","['223', '']","['396', '']"
8014,r656,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['109,562', '']","['56,021', '']","['5,433', '']","['30,132', '']","['3,708', '']","['7,514', '']","['6,754', '']"
8014,r657,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['316,273', '']","['135,202', '']","['12,577', '']","['151,533', '']","['7,224', '']","['5,995', '']","['3,742', '']"
8014,r658,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['1,039,754', '']","['604,826', '']","['2,921', '']","['314,375', '']","['81,383', '']","['33,449', '']","['2,800', '']"
8014,r659,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['4,320', '']","['3,940', '']","['24', '']","['0', '']","['0', '']","['356', '']","['0', '']"
8014,r660,United States -> Tennessee -> Private -> Lipscomb U.,United States,Tennessee,Private,Lipscomb U.,4,"['321', '']","['222', '']","['0', '']","['0', '']","['22', '']","['77', '']","['0', '']"
8014,r661,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['15,840', '']","['13,784', '']","['0', '']","['565', '']","['1', '']","['1,490', '']","['0', '']"
8014,r662,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['1,019,273', '']","['586,880', '']","['2,897', '']","['313,810', '']","['81,360', '']","['31,526', '']","['2,800', '']"
8014,r663,United States -> Texas,United States,Texas,,,2,"['6,849,522', '']","['2,872,275', '']","['929,845', '']","['1,872,830', '']","['478,394', '']","['417,527', '']","['278,651', '']"
8014,r664,United States -> Texas -> Public,United States,Texas,Public,,3,"['5,800,026', '']","['2,367,215', '']","['883,828', '']","['1,514,568', '']","['431,299', '']","['330,692', '']","['272,424', '']"
8014,r665,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['4,734', '']","['1,873', '']","['2,047', '']","['65', '']","['145', '']","['500', '']","['104', '']"
8014,r666,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['17,582', '']","['9,566', '']","['4,041', '']","['3,421', '']","['115', '']","['439', '']","['0', '']"
8014,r667,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['13,315', '']","['5,632', '']","['232', '']","['6,985', '']","['29', '']","['416', '']","['21', '']"
8014,r668,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['3,204', '']","['1,029', '']","['1,323', '']","['543', '']","['13', '']","['164', '']","['132', '']"
8014,r669,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['2,143', 'i']","['505', 'i']","['130', 'i']","['123', 'i']","['26', 'i']","['810', 'i']","['549', 'i']"
8014,r670,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['17,729', '']","['4,620', '']","['3,749', '']","['8,949', '']","['263', '']","['148', '']","['0', '']"
8014,r671,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['3,740', '']","['1,243', '']","['797', '']","['965', '']","['85', '']","['628', '']","['22', '']"
8014,r672,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['1,147,720', '']","['528,057', '']","['198,483', '']","['313,192', '']","['32,978', '']","['45,135', '']","['29,875', '']"
8014,r673,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['3,827', '']","['1,283', '']","['76', '']","['2,300', '']","['8', '']","['141', '']","['19', '']"
8014,r674,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['30,500', '']","['10,967', '']","['9,110', '']","['4,589', '']","['603', '']","['2,642', '']","['2,589', '']"
8014,r675,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['23,578', '']","['9,265', '']","['4,652', '']","['3,614', '']","['353', '']","['5,468', '']","['226', '']"
8014,r676,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['9,128', '']","['5,562', '']","['760', '']","['2,692', '']","['0', '']","['114', '']","['0', '']"
8014,r677,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['72,510', '']","['31,116', '']","['3,949', '']","['31,792', '']","['765', '']","['4,888', '']","['0', '']"
8014,r678,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['197,739', '']","['33,938', '']","['27,357', '']","['108,999', '']","['12,221', '']","['14,929', '']","['295', '']"
8014,r679,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['41,583', '']","['12,148', '']","['16,670', '']","['8,153', '']","['342', '']","['1,268', '']","['3,002', '']"
8014,r680,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['11,360', '']","['1,831', '']","['2,829', '']","['6,064', '']","['395', '']","['241', '']","['0', '']"
8014,r681,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['4,943', '']","['1,514', '']","['1,853', '']","['893', '']","['75', '']","['608', '']","['0', '']"
8014,r682,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['202,536', '']","['77,489', '']","['35,530', '']","['71,291', '']","['7,745', '']","['7,309', '']","['3,172', '']"
8014,r683,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['1,716', '']","['865', '']","['620', '']","['80', '']","['107', '']","['44', '']","['0', '']"
8014,r684,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['1,828', '']","['1,169', '']","['72', '']","['215', '']","['0', '']","['372', '']","['0', '']"
8014,r685,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['81,252', '']","['18,702', '']","['5,567', '']","['53,591', '']","['1,992', '']","['1,329', '']","['71', '']"
8014,r686,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['50,698', '']","['32,464', '']","['9,224', '']","['6,615', '']","['1,633', '']","['626', '']","['136', '']"
8014,r687,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['308,823', '']","['165,139', '']","['42,636', '']","['47,653', '']","['16,305', '']","['24,200', '']","['12,890', '']"
8014,r688,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['219,734', '']","['106,824', '']","['25,110', '']","['51,848', '']","['10,085', '']","['25,548', '']","['319', '']"
8014,r689,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['27,928', '']","['12,007', '']","['6,884', '']","['3,545', '']","['111', '']","['5,381', '']","['0', '']"
8014,r690,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['1,124,971', '']","['217,073', '']","['293,325', '']","['233,279', '']","['211,849', '']","['32,741', '']","['136,704', '']"
8014,r691,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['185,759', '']","['117,915', '']","['7,739', '']","['39,565', '']","['8,424', '']","['12,116', '']","['0', '']"
8014,r692,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['3,504', '']","['1,762', '']","['460', '']","['522', '']","['54', '']","['706', '']","['0', '']"
8014,r693,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['58,187', '']","['13,018', '']","['6,945', '']","['29,053', '']","['265', '']","['8,701', '']","['205', '']"
8014,r694,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['632,134', '']","['257,611', '']","['68,114', '']","['151,111', '']","['38,886', '']","['52,491', '']","['63,921', '']"
8014,r695,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['126,477', '']","['46,946', '']","['19,262', '']","['49,685', '']","['3,006', '']","['6,131', '']","['1,447', '']"
8014,r696,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['779,348', '']","['489,827', '']","['30,336', '']","['139,669', '']","['68,580', '']","['43,258', '']","['7,678', '']"
8014,r697,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['122,825', '']","['58,249', '']","['11,065', '']","['29,308', '']","['6,581', '']","['17,622', '']","['0', '']"
8014,r698,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['109,410', '']","['43,930', '']","['19,841', '']","['34,866', '']","['994', '']","['3,441', '']","['6,338', '']"
8014,r699,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['145,362', '']","['42,952', '']","['17,629', '']","['67,130', '']","['5,196', '']","['9,854', '']","['2,601', '']"
8014,r700,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['2,279', '']","['929', '']","['153', '']","['649', '']","['238', '']","['252', '']","['58', '']"
8014,r701,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['9,920', '']","['2,195', '']","['5,258', '']","['1,554', '']","['832', '']","['31', '']","['50', '']"
8014,r702,United States -> Texas -> Private,United States,Texas,Private,,3,"['1,049,496', '']","['505,060', '']","['46,017', '']","['358,262', '']","['47,095', '']","['86,835', '']","['6,227', '']"
8014,r703,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['4,597', '']","['827', '']","['0', '']","['199', '']","['3,546', '']","['25', '']","['0', '']"
8014,r704,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['716,976', '']","['365,472', '']","['34,447', '']","['239,079', '']","['29,465', '']","['48,513', '']","['0', '']"
8014,r705,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['48,809', '']","['11,025', '']","['1,892', '']","['26,678', '']","['3,116', '']","['4,510', '']","['1,588', '']"
8014,r706,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['207,404', '']","['95,648', '']","['7,372', '']","['62,352', '']","['7,123', '']","['30,638', '']","['4,271', '']"
8014,r707,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['41,960', '']","['17,886', '']","['1,039', '']","['18,643', '']","['2,072', '']","['2,144', '']","['176', '']"
8014,r708,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['9,527', '']","['7,600', '']","['800', '']","['1,030', '']","['15', '']","['31', '']","['51', '']"
8014,r709,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['15,336', '']","['4,448', '']","['438', '']","['8,684', '']","['1,670', '']","['23', '']","['73', '']"
8014,r710,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['2,905', '']","['1,078', '']","['29', '']","['812', '']","['5', '']","['913', '']","['68', '']"
8014,r711,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['1,982', '']","['1,076', '']","['0', '']","['785', '']","['83', '']","['38', '']","['0', '']"
8014,r712,United States -> Utah,United States,Utah,,,2,"['993,876', '']","['635,448', '']","['28,336', '']","['235,145', '']","['49,350', '']","['35,671', '']","['9,926', '']"
8014,r713,United States -> Utah -> Public,United States,Utah,Public,,3,"['949,960', '']","['605,009', '']","['27,119', '']","['228,631', '']","['45,758', '']","['33,899', '']","['9,544', '']"
8014,r714,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['624,737', '']","['340,434', '']","['4,638', '']","['203,839', '']","['38,783', '']","['33,417', '']","['3,626', '']"
8014,r715,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['325,223', '']","['264,575', '']","['22,481', '']","['24,792', '']","['6,975', '']","['482', '']","['5,918', '']"
8014,r716,United States -> Utah -> Private,United States,Utah,Private,,3,"['43,916', '']","['30,439', '']","['1,217', '']","['6,514', '']","['3,592', '']","['1,772', '']","['382', '']"
8014,r717,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['43,916', '']","['30,439', '']","['1,217', '']","['6,514', '']","['3,592', '']","['1,772', '']","['382', '']"
8014,r718,United States -> Vermont,United States,Vermont,,,2,"['198,247', '']","['106,193', '']","['727', '']","['74,424', '']","['1,989', '']","['9,062', '']","['5,852', '']"
8014,r719,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['195,320', '']","['103,554', '']","['727', '']","['74,407', '']","['1,989', '']","['8,801', '']","['5,842', '']"
8014,r720,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['195,320', '']","['103,554', '']","['727', '']","['74,407', '']","['1,989', '']","['8,801', '']","['5,842', '']"
8014,r721,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['2,927', '']","['2,639', '']","['0', '']","['17', '']","['0', '']","['261', '']","['10', '']"
8014,r722,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['2,927', '']","['2,639', '']","['0', '']","['17', '']","['0', '']","['261', '']","['10', '']"
8014,r723,United States -> Virginia,United States,Virginia,,,2,"['1,942,260', '']","['877,464', '']","['130,517', '']","['680,754', '']","['83,342', '']","['95,144', '']","['75,039', '']"
8014,r724,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['1,918,424', '']","['863,419', '']","['130,317', '']","['671,917', '']","['83,243', '']","['94,489', '']","['75,039', '']"
8014,r725,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['2,656', '']","['1,497', '']","['2', '']","['919', '']","['89', '']","['149', '']","['0', '']"
8014,r726,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['19,415', '']","['14,774', '']","['176', '']","['2,384', '']","['1,298', '']","['783', '']","['0', '']"
8014,r727,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['214,207', '']","['103,712', '']","['3,387', '']","['65,041', '']","['5,910', '']","['30,643', '']","['5,514', '']"
8014,r728,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['14,687', '']","['2,379', '']","['349', '']","['11,111', '']","['330', '']","['507', '']","['11', '']"
8014,r729,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['4,316', '']","['3,976', '']","['0', '']","['0', '']","['52', '']","['35', '']","['253', '']"
