table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5446,r362,All institutions -> U. Dayton,All institutions,U. Dayton,2,359,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r363,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,362,"['8', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r364,All institutions -> Kent State U.,All institutions,Kent State U.,2,362,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
5446,r365,All institutions -> Weber State U.,All institutions,Weber State U.,2,362,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
5446,r366,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,365,"['7', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r367,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,365,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']"
5446,r368,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,367,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r369,All institutions -> U. Louisville,All institutions,U. Louisville,2,367,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r370,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,367,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r371,All institutions -> C. Wooster,All institutions,C. Wooster,2,370,"['5', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r372,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,370,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r373,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,372,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r374,All institutions -> Furman U.,All institutions,Furman U.,2,372,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r375,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,372,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
5446,r376,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,372,"['4', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
5446,r377,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,376,"['3', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r378,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,376,"['3', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5446,r379,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,376,"['3', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r380,All institutions -> U. Akron,All institutions,U. Akron,2,376,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['1', '']"
5446,r381,All institutions -> Biola U.,All institutions,Biola U.,2,380,"['2', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5446,r382,All institutions -> Colorado C.,All institutions,Colorado C.,2,380,"['2', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r383,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,380,"['2', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r384,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,380,"['2', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5446,r385,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,380,"['2', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
5446,r386,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,385,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5446,r387,All institutions -> Pacific U.,All institutions,Pacific U.,2,385,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r388,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,385,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
