table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3174,r364,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,362,"['28', 'i']","['0', 'i']","['15', 'i']","['1', 'i']","['0', 'i']","['3', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['7', 'i']","['0', 'i']"
3174,r365,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,364,"['26', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r366,All institutions -> U. West Florida,All institutions,U. West Florida,2,365,"['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r367,All institutions -> Ball State U.,All institutions,Ball State U.,2,366,"['22', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r368,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,366,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r369,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,368,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
3174,r370,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,368,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r371,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,368,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
3174,r372,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,368,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
3174,r373,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,372,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r374,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,372,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r375,All institutions -> Rush U.,All institutions,Rush U.,2,374,"['19', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r376,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,374,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
3174,r377,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,376,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r378,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,376,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r379,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,376,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
3174,r380,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,379,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
3174,r381,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,379,"['17', 'i']","['0', 'i']","['5', 'i']","['12', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3174,r382,All institutions -> Albany State U.,All institutions,Albany State U.,2,381,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
3174,r383,All institutions -> Carleton C.,All institutions,Carleton C.,2,381,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r384,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,381,"['16', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r385,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,381,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r386,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,385,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']"
3174,r387,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,385,"['15', 'i']","['0', 'i']","['7', 'i']","['1', 'i']","['0', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
3174,r388,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,385,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
3174,r389,All institutions -> Biola U.,All institutions,Biola U.,2,388,"['14', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['5', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['5', 'i']","['1', 'i']"
3174,r390,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,388,"['14', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r391,All institutions -> Smith C.,All institutions,Smith C.,2,388,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r392,All institutions -> Alfred U.,All institutions,Alfred U.,2,391,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r393,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,391,"['13', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
3174,r394,All institutions -> Towson U.,All institutions,Towson U.,2,391,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r395,All institutions -> Barnard C.,All institutions,Barnard C.,2,394,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r396,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,394,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
3174,r397,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,394,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
3174,r398,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,394,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r399,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,398,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r400,All institutions -> U. North Florida,All institutions,U. North Florida,2,398,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r401,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,398,"['11', 'i']","['0', 'i']","['3', 'i']","['6', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
3174,r402,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,401,"['10', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r403,All institutions -> U. San Diego,All institutions,U. San Diego,2,401,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r404,All institutions -> Calvin U.,All institutions,Calvin U.,2,403,"['9', '']","['0', '']","['0', '']","['2', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r405,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,403,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r406,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,403,"['9', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r407,All institutions -> Dine C.,All institutions,Dine C.,2,406,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
3174,r408,All institutions -> Murray State U.,All institutions,Murray State U.,2,406,"['8', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r409,All institutions -> Willamette U.,All institutions,Willamette U.,2,406,"['8', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r410,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,409,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r411,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,409,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r412,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,409,"['7', 'i']","['1', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['1', 'i']"
3174,r413,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,409,"['7', '']","['1', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r414,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,409,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r415,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,414,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r416,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,414,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r417,All institutions -> Furman U.,All institutions,Furman U.,2,414,"['6', '']","['0', '']","['0', '']","['4', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r418,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,414,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
3174,r419,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,414,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
3174,r420,All institutions -> Whitman C.,All institutions,Whitman C.,2,414,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r421,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,420,"['5', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r422,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,420,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r423,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,420,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
3174,r424,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,420,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
3174,r425,All institutions -> Trinity U.,All institutions,Trinity U.,2,420,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r426,All institutions -> Williams C.,All institutions,Williams C.,2,420,"['5', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r427,All institutions -> Colby C.,All institutions,Colby C.,2,426,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r428,All institutions -> Stockton U.,All institutions,Stockton U.,2,426,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3174,r429,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,426,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r430,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,426,"['4', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r431,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,430,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
3174,r432,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,430,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r433,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,430,"['3', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r434,All institutions -> Benedict C.,All institutions,Benedict C.,2,433,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r435,All institutions -> Claflin U.,All institutions,Claflin U.,2,433,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
3174,r436,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,433,"['2', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3174,r437,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,433,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
3174,r438,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,437,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
3174,r439,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,437,"['1', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3174,r440,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,437,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r441,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,437,"['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
3174,r442,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,437,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
