table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12727,r508,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,507,"['438', '']","['272', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['688', '']","['623', '']","['ne', '']","['712', '']","['837', '']","['ne', '']","['2,540', '']"
12727,r509,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,508,"['585', '']","['925', '']","['748', '']","['576', '']","['ne', '']","['838', '']","['804', '']","['978', '']","['1,584', '']","['2,750', '']","['2,301', '']","['2,386', 'i']","['2,316', 'i']","['2,537', 'i']"
12727,r510,All institutions -> National Defense U.,All institutions,National Defense U.,2,509,"['ne', '']","['ne', '']","['ne', '']","['4,906', '']","['6,712', '']","['4,832', '']","['5,720', '']","['5,723', '']","['2,219', '']","['2,155', '']","['2,583', '']","['2,586', '']","['3,420', '']","['2,494', '']"
12727,r511,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,510,"['1,457', '']","['1,751', '']","['2,237', '']","['2,172', '']","['1,234', '']","['1,077', '']","['980', '']","['ne', '']","['1,026', '']","['1,223', '']","['1,150', '']","['1,978', '']","['1,868', '']","['2,491', '']"
12727,r512,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,511,"['360', '']","['606', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,460', '']","['1,370', '']","['1,906', '']","['2,192', '']","['2,466', '']"
12727,r513,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,512,"['1,860', '']","['1,342', '']","['2,143', '']","['967', '']","['900', '']","['1,379', '']","['2,315', '']","['1,843', '']","['1,736', '']","['1,987', '']","['2,243', '']","['2,297', '']","['2,222', '']","['2,458', '']"
12727,r514,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,513,"['1,404', '']","['909', '']","['ne', '']","['844', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,211', '']","['2,441', '']"
12727,r515,"All institutions -> Marian U., Indianapolis",All institutions,"Marian U., Indianapolis",2,514,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,428', '']"
12727,r516,All institutions -> Vassar C.,All institutions,Vassar C.,2,515,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['2,118', 'i']","['1,417', '']","['1,579', '']","['4,185', 'i']","['1,009', '']","['1,553', '']","['1,498', '']","['2,214', '']","['2,426', '']"
12727,r517,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,516,"['2,195', '']","['1,956', '']","['904', '']","['ne', '']","['865', '']","['ne', '']","['900', '']","['ne', '']","['ne', '']","['1,294', '']","['1,729', '']","['1,667', '']","['1,928', '']","['2,413', '']"
12727,r518,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,517,"['ne', '']","['847', '']","['477', '']","['748', '']","['757', '']","['625', '']","['714', 'i']","['884', 'i']","['ne', '']","['ne', '']","['845', '']","['635', '']","['379', '']","['2,410', '']"
12727,r519,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,518,"['2,978', '']","['2,542', '']","['1,865', '']","['1,857', '']","['1,894', '']","['1,868', '']","['1,747', '']","['2,252', '']","['2,860', '']","['2,293', '']","['2,102', '']","['2,092', 'i']","['2,098', 'i']","['2,392', 'i']"
12727,r520,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,519,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['174', '']","['ne', '']","['2,391', '']"
12727,r521,All institutions -> Stockton U.,All institutions,Stockton U.,2,520,"['ne', '']","['1,226', '']","['609', '']","['ne', '']","['1,155', '']","['1,297', '']","['759', '']","['ne', '']","['2,560', '']","['2,630', '']","['3,198', '']","['1,246', '']","['1,657', '']","['2,386', '']"
12727,r522,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,521,"['ne', '']","['ne', '']","['819', '']","['435', '']","['652', '']","['828', '']","['820', '']","['444', '']","['2,940', '']","['1,713', '']","['1,470', '']","['1,664', '']","['2,860', '']","['2,318', '']"
12727,r523,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,522,"['ne', '']","['1,012', '']","['1,777', '']","['1,157', '']","['1,561', '']","['2,136', '']","['1,762', '']","['1,301', '']","['876', '']","['534', '']","['491', '']","['936', '']","['2,380', '']","['2,312', '']"
12727,r524,All institutions -> Benedict C.,All institutions,Benedict C.,2,523,"['1,533', '']","['3,009', '']","['2,754', '']","['2,664', '']","['2,479', '']","['1,373', '']","['1,653', '']","['1,676', '']","['1,934', '']","['1,269', '']","['647', '']","['ne', '']","['ne', '']","['2,307', '']"
12727,r525,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,524,"['1,320', '']","['1,355', '']","['1,120', '']","['2,042', '']","['1,100', '']","['654', '']","['ne', '']","['923', '']","['ne', '']","['1,846', '']","['2,007', '']","['1,886', '']","['3,084', '']","['2,256', '']"
12727,r526,All institutions -> U. Richmond,All institutions,U. Richmond,2,525,"['3,243', '']","['3,051', '']","['3,302', '']","['2,602', '']","['2,921', '']","['2,484', '']","['2,559', '']","['2,532', '']","['2,301', '']","['2,311', '']","['2,073', '']","['2,117', '']","['2,347', '']","['2,248', '']"
12727,r527,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,526,"['2,632', '']","['1,941', '']","['1,758', '']","['1,733', '']","['1,646', '']","['1,620', '']","['1,208', '']","['1,741', '']","['2,451', '']","['2,924', '']","['2,316', '']","['2,269', '']","['1,605', '']","['2,232', '']"
12727,r528,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,527,"['ne', '']","['1,419', 'i']","['1,758', '']","['1,104', '']","['892', '']","['1,078', '']","['1,108', '']","['1,326', '']","['1,371', '']","['1,435', '']","['1,769', '']","['2,056', '']","['1,883', '']","['2,229', '']"
12727,r529,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,528,"['825', '']","['355', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,686', '']","['2,223', '']"
12727,r530,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,529,"['2,172', '']","['1,638', '']","['1,733', '']","['1,642', '']","['1,408', '']","['1,984', '']","['1,550', '']","['1,606', '']","['1,304', '']","['1,140', '']","['1,564', '']","['1,071', '']","['1,700', '']","['2,220', '']"
12727,r531,All institutions -> Furman U.,All institutions,Furman U.,2,530,"['2,202', '']","['2,023', '']","['1,889', '']","['1,994', '']","['1,513', '']","['1,748', '']","['1,864', '']","['2,029', '']","['2,015', '']","['1,628', '']","['2,079', '']","['1,776', '']","['2,617', '']","['2,193', '']"
12727,r532,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,531,"['2,869', '']","['2,801', '']","['2,439', '']","['2,753', '']","['2,267', '']","['1,640', '']","['2,430', '']","['2,297', '']","['2,123', '']","['2,359', '']","['2,349', '']","['2,135', '']","['3,087', '']","['2,173', '']"
12727,r533,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,532,"['ne', '']","['769', '']","['658', '']","['ne', '']","['850', '']","['532', '']","['ne', '']","['739', '']","['1,156', '']","['2,063', '']","['1,298', '']","['678', '']","['ne', '']","['2,133', '']"
12727,r534,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,533,"['1,774', '']","['1,287', '']","['1,225', '']","['1,132', '']","['798', '']","['ne', '']","['1,170', '']","['1,557', '']","['1,136', '']","['1,468', '']","['1,275', '']","['1,777', '']","['1,594', '']","['2,125', '']"
12727,r535,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,534,"['ne', '']","['250', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['860', '']","['2,100', '']"
12727,r536,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,534,"['1,700', '']","['1,457', '']","['1,563', '']","['1,444', '']","['2,201', '']","['2,037', '']","['2,132', '']","['2,167', '']","['2,253', '']","['2,150', '']","['2,107', '']","['1,939', '']","['2,627', '']","['2,100', '']"
12727,r537,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,536,"['1,968', 'i']","['1,976', '']","['1,949', '']","['1,452', '']","['1,102', '']","['748', '']","['ne', '']","['ne', '']","['1,168', '']","['1,195', '']","['1,456', '']","['1,321', '']","['1,448', '']","['2,074', '']"
12727,r538,All institutions -> Seattle U.,All institutions,Seattle U.,2,537,"['1,190', 'i']","['1,274', '']","['642', '']","['ne', '']","['1,500', '']","['1,975', '']","['1,610', '']","['1,177', '']","['1,368', '']","['1,128', '']","['908', '']","['509', '']","['1,078', '']","['2,043', '']"
12727,r539,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,538,"['133', '']","['284', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,358', '']","['2,576', '']","['1,902', '']","['1,029', '']","['1,524', '']","['2,038', '']"
12727,r540,All institutions -> Bates C.,All institutions,Bates C.,2,539,"['1,545', '']","['1,814', '']","['2,031', '']","['2,444', '']","['1,531', '']","['2,725', '']","['1,730', '']","['1,750', '']","['1,508', '']","['2,074', '']","['2,237', '']","['2,577', '']","['2,377', '']","['2,036', '']"
12727,r541,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,540,"['2,305', '']","['2,810', '']","['2,838', '']","['2,716', '']","['3,335', '']","['3,565', '']","['3,297', '']","['3,635', '']","['2,601', '']","['2,689', '']","['1,895', '']","['1,845', '']","['1,868', '']","['2,027', '']"
12727,r542,All institutions -> C. Wooster,All institutions,C. Wooster,2,541,"['938', '']","['1,110', '']","['880', '']","['ne', '']","['1,135', '']","['1,135', 'i']","['ne', '']","['1,379', '']","['1,338', '']","['1,586', '']","['823', '']","['1,150', 'i']","['1,443', '']","['2,016', '']"
12727,r543,All institutions -> Providence C.,All institutions,Providence C.,2,542,"['895', '']","['758', '']","['ne', '']","['887', '']","['ne', '']","['1,311', '']","['1,151', '']","['997', '']","['1,186', '']","['1,016', '']","['1,060', '']","['755', '']","['ne', '']","['2,014', '']"
12727,r544,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,543,"['2,353', '']","['1,419', '']","['1,768', '']","['1,011', '']","['1,048', '']","['1,145', '']","['1,305', '']","['1,431', '']","['1,430', '']","['2,518', '']","['2,352', '']","['2,441', '']","['2,278', '']","['2,011', '']"
12727,r545,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,544,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,850', '']","['2,009', '']"
12727,r546,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,545,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['212', '']","['ne', '']","['ne', '']","['ne', '']","['1,981', '']","['1,071', '']","['1,166', '']","['1,566', '']","['2,002', '']"
12727,r547,All institutions -> Dillard U.,All institutions,Dillard U.,2,546,"['3,707', '']","['5,577', 'i']","['7,448', '']","['7,692', '']","['6,907', '']","['9,385', '']","['9,459', '']","['6,943', '']","['6,573', '']","['2,730', '']","['2,487', '']","['1,733', '']","['1,746', '']","['1,992', '']"
12727,r548,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,547,"['1,003', '']","['1,037', '']","['751', '']","['1,019', '']","['647', '']","['ne', '']","['909', '']","['929', '']","['1,344', '']","['1,395', '']","['2,047', '']","['4,471', '']","['1,936', '']","['1,983', '']"
12727,r549,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,548,"['831', '']","['1,273', '']","['1,253', '']","['1,175', '']","['1,013', '']","['853', '']","['1,067', '']","['1,146', '']","['1,227', '']","['1,113', '']","['1,128', '']","['1,399', '']","['1,712', '']","['1,980', '']"
12727,r550,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,549,"['ne', '']","['302', '']","['ne', '']","['ne', '']","['ne', '']","['576', '']","['ne', '']","['ne', '']","['1,057', '']","['1,428', '']","['1,408', '']","['1,895', '']","['1,789', '']","['1,978', '']"
12727,r551,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,550,"['ne', '']","['1,910', '']","['1,739', '']","['1,422', '']","['1,761', '']","['1,497', '']","['1,507', '']","['987', '']","['1,100', '']","['876', '']","['1,368', '']","['980', '']","['3,112', '']","['1,977', '']"
12727,r552,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,551,"['4,429', '']","['3,241', '']","['3,753', '']","['3,479', '']","['1,877', '']","['1,488', '']","['2,289', '']","['1,592', '']","['2,228', '']","['2,387', '']","['1,690', '']","['1,370', '']","['1,832', '']","['1,972', '']"
12727,r553,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,552,"['1,741', '']","['1,568', '']","['1,909', '']","['1,983', '']","['1,322', '']","['1,197', '']","['1,722', '']","['1,297', '']","['918', '']","['1,254', '']","['1,439', '']","['1,204', '']","['1,907', '']","['1,943', '']"
12727,r554,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,553,"['2,188', '']","['2,378', '']","['1,771', '']","['2,050', '']","['2,499', '']","['2,092', '']","['3,040', '']","['2,502', '']","['2,501', '']","['2,224', '']","['1,985', '']","['2,272', '']","['1,745', '']","['1,940', 'i']"
12727,r555,All institutions -> Albany State U.,All institutions,Albany State U.,2,554,"['740', '']","['1,416', '']","['2,213', '']","['1,658', '']","['1,549', '']","['1,233', '']","['1,324', '']","['1,209', '']","['1,111', '']","['1,329', '']","['730', '']","['698', '']","['ne', '']","['1,920', '']"
12727,r556,All institutions -> Marymount U.,All institutions,Marymount U.,2,555,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,812', '']","['995', '']","['1,866', '']"
12727,r557,All institutions -> Ferris State U.,All institutions,Ferris State U.,2,556,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,851', '']"
12727,r558,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,557,"['831', '']","['1,248', '']","['1,487', '']","['1,183', '']","['1,130', '']","['1,329', '']","['1,331', '']","['1,270', '']","['1,268', '']","['1,372', '']","['1,713', '']","['1,111', '']","['1,447', '']","['1,847', '']"
12727,r559,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,558,"['376', '']","['388', '']","['ne', '']","['ne', '']","['613', '']","['ne', '']","['ne', '']","['805', '']","['1,877', '']","['2,078', '']","['1,378', '']","['1,370', '']","['1,663', '']","['1,807', '']"
12727,r560,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,559,"['4,832', '']","['5,206', '']","['4,563', '']","['5,080', '']","['4,348', '']","['4,013', '']","['3,930', '']","['3,317', '']","['3,401', '']","['1,220', '']","['1,380', '']","['1,317', '']","['1,363', '']","['1,798', '']"
12727,r561,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,560,"['1,544', '']","['1,720', '']","['1,308', '']","['1,269', '']","['973', '']","['1,201', '']","['959', '']","['1,459', '']","['1,239', '']","['1,101', '']","['1,185', '']","['859', '']","['1,803', '']","['1,778', '']"
12727,r562,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,561,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,030', '']","['1,468', '']","['1,491', '']","['1,512', 'i']","['1,451', 'i']","['1,430', 'i']","['1,357', 'i']","['1,351', 'i']","['1,559', 'i']","['1,777', 'i']"
12727,r563,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,562,"['1,431', '']","['1,476', '']","['1,136', '']","['1,660', '']","['1,178', '']","['627', '']","['897', '']","['1,036', '']","['880', '']","['841', '']","['785', '']","['781', '']","['815', '']","['1,768', '']"
12727,r564,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,563,"['434', '']","['518', '']","['ne', '']","['ne', '']","['ne', '']","['976', '']","['1,009', '']","['835', '']","['1,325', '']","['1,627', '']","['1,234', '']","['1,034', '']","['1,568', '']","['1,742', '']"
12727,r565,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,564,"['4,693', '']","['4,861', '']","['4,507', '']","['3,774', '']","['2,736', 'i']","['1,698', '']","['1,510', '']","['1,189', '']","['1,600', '']","['1,650', '']","['1,900', '']","['2,233', '']","['2,050', '']","['1,725', '']"
12727,r566,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,565,"['1,620', '']","['1,147', '']","['1,107', '']","['1,241', '']","['1,484', '']","['1,588', '']","['1,725', '']","['1,621', '']","['1,640', '']","['1,341', '']","['1,257', '']","['1,176', '']","['1,570', '']","['1,723', '']"
12727,r567,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,566,"['1,613', '']","['1,098', '']","['913', '']","['ne', '']","['1,008', '']","['1,087', '']","['1,020', '']","['1,003', '']","['1,604', '']","['1,649', '']","['1,419', '']","['1,229', '']","['1,043', '']","['1,722', '']"
12727,r568,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,567,"['1,174', '']","['2,239', '']","['1,989', '']","['1,082', '']","['957', '']","['1,162', '']","['1,594', '']","['1,626', '']","['1,813', '']","['1,958', '']","['1,528', '']","['1,847', '']","['1,859', '']","['1,712', '']"
12727,r569,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,568,"['1,874', '']","['2,700', '']","['1,996', '']","['2,613', '']","['2,210', '']","['1,801', '']","['2,261', '']","['1,405', '']","['1,793', '']","['1,720', '']","['1,804', '']","['1,804', '']","['1,888', '']","['1,706', '']"
12727,r570,All institutions -> Colorado C.,All institutions,Colorado C.,2,569,"['543', '']","['751', '']","['701', '']","['398', '']","['896', '']","['1,423', '']","['1,003', '']","['1,346', '']","['1,294', '']","['1,053', '']","['828', '']","['686', '']","['1,527', '']","['1,701', '']"
12727,r571,All institutions -> Liberty U.,All institutions,Liberty U.,2,570,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,429', '']","['1,167', '']","['722', '']","['ne', '']","['1,685', '']"
12727,r572,All institutions -> Macalester C.,All institutions,Macalester C.,2,571,"['3,080', '']","['3,343', '']","['1,518', '']","['1,241', '']","['1,256', '']","['1,096', '']","['1,389', '']","['1,754', '']","['1,218', '']","['1,582', '']","['1,565', '']","['1,133', '']","['1,423', '']","['1,675', '']"
12727,r573,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,572,"['1,957', '']","['1,527', '']","['1,378', '']","['2,312', '']","['1,807', '']","['1,431', '']","['2,031', '']","['1,042', '']","['1,297', '']","['1,454', '']","['837', '']","['1,353', '']","['1,309', '']","['1,664', '']"
12727,r574,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,573,"['413', '']","['364', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,008', '']","['1,937', '']","['2,159', '']","['1,649', '']","['1,624', '']"
12727,r575,All institutions -> Lincoln Memorial U.,All institutions,Lincoln Memorial U.,2,574,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,622', '']"
12727,r576,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,575,"['ne', '']","['2,134', '']","['1,153', '']","['826', '']","['ne', '']","['315', '']","['ne', '']","['ne', '']","['ne', '']","['1,574', '']","['1,648', '']","['1,060', '']","['1,805', '']","['1,583', '']"
12727,r577,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,576,"['1,274', '']","['1,024', '']","['969', '']","['716', '']","['1,216', '']","['1,132', '']","['1,080', '']","['597', '']","['300', '']","['ne', '']","['939', '']","['2,268', '']","['2,374', '']","['1,561', '']"
12727,r578,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,577,"['1,545', '']","['1,078', '']","['1,415', '']","['1,209', '']","['1,191', '']","['1,118', '']","['1,389', '']","['1,346', '']","['904', '']","['836', '']","['873', '']","['727', '']","['ne', '']","['1,547', '']"
12727,r579,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,578,"['713', '']","['1,067', '']","['1,817', '']","['1,726', '']","['1,795', '']","['1,521', '']","['1,415', '']","['1,109', '']","['1,359', '']","['1,870', 'i']","['1,974', '']","['1,881', '']","['1,374', '']","['1,519', '']"
12727,r580,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,579,"['329', '']","['331', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['884', '']","['ne', '']","['ne', '']","['823', '']","['ne', '']","['989', '']","['1,497', '']"
12727,r581,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,580,"['783', '']","['977', '']","['ne', '']","['724', '']","['ne', '']","['ne', '']","['ne', '']","['1,626', '']","['1,953', '']","['1,679', '']","['1,500', '']","['966', '']","['1,185', '']","['1,485', '']"
12727,r582,All institutions -> U. Hartford,All institutions,U. Hartford,2,581,"['1,137', '']","['2,414', '']","['1,736', '']","['1,448', '']","['1,305', '']","['1,350', '']","['1,478', '']","['1,572', '']","['460', '']","['1,528', '']","['1,239', '']","['1,247', '']","['1,055', '']","['1,484', '']"
12727,r583,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,582,"['423', '']","['405', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['627', '']","['653', '']","['963', '']","['1,047', '']","['1,163', '']","['1,127', '']","['1,600', '']","['1,479', '']"
12727,r584,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,583,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['687', '']","['ne', '']","['391', '']","['ne', '']","['ne', '']","['1,465', '']"
12727,r585,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,584,"['594', '']","['528', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,303', '']","['1,245', '']","['1,327', '']","['1,457', 'i']"
12727,r586,All institutions -> Norwich U.,All institutions,Norwich U.,2,585,"['ne', '']","['1,393', 'i']","['1,218', '']","['1,543', '']","['1,497', '']","['1,761', '']","['995', '']","['370', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,427', '']"
12727,r587,All institutions -> Claflin U.,All institutions,Claflin U.,2,586,"['3,241', '']","['5,202', '']","['5,255', '']","['2,574', '']","['1,618', '']","['1,204', '']","['1,748', '']","['1,354', '']","['1,505', '']","['1,736', '']","['1,910', '']","['1,015', '']","['1,179', '']","['1,418', '']"
12727,r588,All institutions -> Whitman C.,All institutions,Whitman C.,2,587,"['1,407', '']","['1,142', '']","['849', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,039', '']","['865', '']","['ne', '']","['1,101', '']","['1,392', '']"
12727,r589,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,588,"['1,407', '']","['1,185', '']","['1,085', '']","['997', '']","['792', '']","['ne', '']","['1,202', '']","['1,023', '']","['1,199', '']","['1,275', '']","['1,341', '']","['1,244', '']","['1,234', '']","['1,372', 'i']"
12727,r590,All institutions -> Calvin U.,All institutions,Calvin U.,2,589,"['3,720', '']","['2,045', '']","['2,370', '']","['3,408', '']","['2,627', '']","['1,772', 'i']","['1,331', '']","['1,306', '']","['1,793', '']","['1,521', '']","['1,243', 'i']","['1,384', 'i']","['1,527', 'i']","['1,348', 'i']"
12727,r591,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,590,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,191', '']","['1,340', '']"
12727,r592,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,590,"['1,229', '']","['1,847', '']","['2,027', '']","['1,763', 'i']","['1,613', 'i']","['1,465', 'i']","['ne', '']","['1,338', 'i']","['1,361', 'i']","['1,386', 'i']","['1,409', 'i']","['1,432', '']","['1,489', '']","['1,340', '']"
12727,r593,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,592,"['ne', '']","['791', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['921', '']","['ne', '']","['1,245', '']","['1,428', '']","['850', '']","['ne', '']","['1,336', '']"
12727,r594,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,593,"['ne', '']","['3,299', '']","['2,480', '']","['2,640', '']","['1,745', '']","['4,200', '']","['3,720', '']","['7,161', '']","['2,813', '']","['5,813', '']","['5,377', '']","['4,789', '']","['1,914', '']","['1,334', '']"
12727,r595,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,594,"['428', '']","['433', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,161', '']","['1,068', '']","['896', '']","['ne', '']","['1,261', '']","['1,325', '']"
12727,r596,All institutions -> Elon U.,All institutions,Elon U.,2,595,"['ne', '']","['602', 'i']","['707', 'i']","['876', 'i']","['851', '']","['1,054', '']","['1,141', '']","['1,130', '']","['1,304', '']","['1,162', '']","['890', '']","['921', '']","['932', '']","['1,319', '']"
12727,r597,"All institutions -> U. South Carolina, Beaufort",All institutions,"U. South Carolina, Beaufort",2,596,"['462', 'i']","['882', '']","['ne', '']","['ne', '']","['ne', '']","['892', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,292', '']"
12727,r598,All institutions -> Butler U.,All institutions,Butler U.,2,597,"['ne', '']","['397', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,493', '']","['1,270', '']"
12727,r599,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,598,"['ne', '']","['1,219', 'i']","['ne', '']","['1,129', '']","['1,537', '']","['1,107', '']","['1,286', '']","['1,619', '']","['1,280', '']","['1,237', '']","['1,125', '']","['1,725', '']","['1,184', '']","['1,254', '']"
