table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
5407,r399,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,398,"['2,399', '']","['0', '']","['0', '']","['0', '']","['0', '']","['967', '']","['453', '']","['979', '']"
5407,r400,All institutions -> U. San Diego,All institutions,U. San Diego,2,399,"['2,398', '']","['316', '']","['22', '']","['259', '']","['0', '']","['1,415', '']","['0', '']","['386', '']"
5407,r401,All institutions -> Ball State U.,All institutions,Ball State U.,2,400,"['2,397', '']","['19', '']","['8', '']","['1,060', '']","['17', '']","['623', '']","['15', '']","['655', '']"
5407,r402,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,401,"['2,348', '']","['0', '']","['216', '']","['63', '']","['19', '']","['1,206', '']","['0', '']","['844', '']"
5407,r403,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,402,"['2,328', '']","['0', '']","['1,339', '']","['464', '']","['72', '']","['0', '']","['0', '']","['453', '']"
5407,r404,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,403,"['2,295', '']","['0', '']","['16', '']","['345', '']","['16', '']","['1,852', '']","['0', '']","['66', '']"
5407,r405,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,404,"['2,264', '']","['82', '']","['476', '']","['231', '']","['0', '']","['1,241', '']","['0', '']","['234', '']"
5407,r406,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,405,"['2,231', '']","['0', '']","['0', '']","['2,098', '']","['0', '']","['37', '']","['4', '']","['92', '']"
5407,r407,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,406,"['2,230', '']","['0', '']","['0', '']","['382', '']","['15', '']","['649', '']","['0', '']","['1,184', '']"
5407,r408,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,407,"['2,193', '']","['43', '']","['0', '']","['0', '']","['0', '']","['58', '']","['489', '']","['1,603', '']"
5407,r409,All institutions -> Lamar U.,All institutions,Lamar U.,2,408,"['2,146', '']","['0', '']","['31', '']","['543', '']","['0', '']","['364', '']","['168', '']","['1,040', '']"
5407,r410,All institutions -> Spelman C.,All institutions,Spelman C.,2,409,"['2,136', '']","['0', '']","['0', '']","['360', '']","['0', '']","['1,776', '']","['0', '']","['0', '']"
5407,r411,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,410,"['2,102', '']","['0', '']","['0', '']","['1,429', '']","['30', '']","['643', '']","['0', '']","['0', '']"
5407,r412,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,411,"['2,085', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,085', '']","['0', '']"
5407,r413,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,412,"['2,025', '']","['0', '']","['0', '']","['1,688', '']","['10', '']","['31', '']","['72', '']","['224', '']"
5407,r414,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,413,"['2,018', '']","['0', '']","['0', '']","['1,122', '']","['0', '']","['803', '']","['93', '']","['0', '']"
5407,r415,All institutions -> Towson U.,All institutions,Towson U.,2,414,"['2,010', '']","['562', '']","['0', '']","['132', '']","['0', '']","['659', '']","['181', '']","['476', '']"
5407,r416,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,415,"['1,996', '']","['312', '']","['116', '']","['131', '']","['17', '']","['1,278', '']","['62', '']","['80', '']"
5407,r417,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,416,"['1,983', '']","['8', '']","['58', '']","['907', '']","['10', '']","['771', '']","['16', '']","['213', '']"
5407,r418,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,417,"['1,967', '']","['394', '']","['97', '']","['0', '']","['68', '']","['828', '']","['13', '']","['567', '']"
5407,r419,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,418,"['1,953', '']","['0', '']","['0', '']","['846', '']","['0', '']","['882', '']","['0', '']","['225', '']"
5407,r420,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,419,"['1,952', '']","['244', '']","['84', '']","['646', '']","['0', '']","['676', '']","['0', '']","['302', '']"
5407,r421,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,420,"['1,938', '']","['0', '']","['0', '']","['1,938', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r422,All institutions -> Murray State U.,All institutions,Murray State U.,2,421,"['1,929', '']","['0', '']","['0', '']","['234', '']","['0', '']","['1,609', '']","['43', '']","['43', '']"
5407,r423,All institutions -> Claflin U.,All institutions,Claflin U.,2,422,"['1,907', '']","['612', '']","['247', '']","['339', '']","['1', '']","['708', '']","['0', '']","['0', '']"
5407,r424,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,423,"['1,896', '']","['0', '']","['0', '']","['566', '']","['0', '']","['414', '']","['0', '']","['916', '']"
5407,r425,All institutions -> Bates C.,All institutions,Bates C.,2,424,"['1,885', '']","['0', '']","['0', '']","['489', '']","['62', '']","['1,255', '']","['0', '']","['79', '']"
5407,r426,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,425,"['1,881', '']","['673', '']","['85', '']","['295', '']","['28', '']","['558', '']","['109', '']","['133', '']"
5407,r427,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,426,"['1,862', '']","['0', '']","['0', '']","['550', '']","['409', '']","['830', '']","['0', '']","['73', '']"
5407,r428,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,427,"['1,853', '']","['13', '']","['0', '']","['218', '']","['30', '']","['712', '']","['13', '']","['867', '']"
5407,r429,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,428,"['1,841', '']","['0', '']","['0', '']","['1,462', '']","['0', '']","['354', '']","['0', '']","['25', '']"
5407,r430,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,429,"['1,831', '']","['22', '']","['0', '']","['826', '']","['45', '']","['484', '']","['36', '']","['418', '']"
5407,r431,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,430,"['1,827', '']","['0', '']","['0', '']","['210', '']","['389', '']","['584', '']","['0', '']","['644', '']"
5407,r432,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,431,"['1,809', '']","['105', '']","['0', '']","['1,083', '']","['1', '']","['0', '']","['0', '']","['620', '']"
5407,r433,All institutions -> Reed C.,All institutions,Reed C.,2,432,"['1,806', '']","['0', '']","['0', '']","['391', '']","['0', '']","['1,145', '']","['38', '']","['232', '']"
5407,r434,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,433,"['1,805', '']","['83', '']","['0', '']","['1,377', '']","['0', '']","['345', '']","['0', '']","['0', '']"
5407,r435,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,434,"['1,804', '']","['582', '']","['138', '']","['416', '']","['0', '']","['375', '']","['0', '']","['293', '']"
5407,r436,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,435,"['1,801', '']","['71', '']","['56', '']","['7', '']","['0', '']","['80', '']","['957', '']","['630', '']"
5407,r437,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,436,"['1,790', '']","['95', '']","['11', '']","['619', '']","['26', '']","['637', '']","['42', '']","['360', '']"
5407,r438,All institutions -> Amherst C.,All institutions,Amherst C.,2,437,"['1,775', '']","['0', '']","['0', '']","['379', '']","['0', '']","['1,396', '']","['0', '']","['0', '']"
5407,r439,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,438,"['1,748', '']","['0', '']","['0', '']","['0', '']","['22', '']","['1,525', '']","['0', '']","['201', '']"
5407,r440,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,439,"['1,707', '']","['0', '']","['0', '']","['706', '']","['10', '']","['314', '']","['224', '']","['453', '']"
5407,r441,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,440,"['1,703', '']","['310', '']","['0', '']","['1,327', '']","['0', '']","['66', '']","['0', '']","['0', '']"
5407,r442,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,441,"['1,701', '']","['0', '']","['0', '']","['0', '']","['165', '']","['846', '']","['20', '']","['670', '']"
5407,r443,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,442,"['1,700', '']","['2', '']","['0', '']","['553', '']","['0', '']","['248', '']","['67', '']","['830', '']"
5407,r444,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,443,"['1,699', '']","['0', '']","['0', '']","['750', '']","['0', '']","['150', '']","['654', '']","['145', '']"
5407,r445,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,444,"['1,693', 'i']","['213', 'i']","['3', 'i']","['278', 'i']","['35', 'i']","['1,046', 'i']","['0', 'i']","['118', 'i']"
5407,r446,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,445,"['1,688', '']","['0', '']","['0', '']","['1,688', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r447,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,446,"['1,674', '']","['0', '']","['288', '']","['493', '']","['824', '']","['57', '']","['12', '']","['0', '']"
5407,r448,All institutions -> U. Richmond,All institutions,U. Richmond,2,447,"['1,628', '']","['0', '']","['98', '']","['838', '']","['40', '']","['493', '']","['116', '']","['43', '']"
5407,r449,All institutions -> Troy U.,All institutions,Troy U.,2,448,"['1,591', '']","['0', '']","['0', '']","['0', '']","['0', '']","['165', '']","['71', '']","['1,355', '']"
5407,r450,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,449,"['1,585', '']","['183', '']","['0', '']","['343', '']","['159', '']","['900', '']","['0', '']","['0', '']"
5407,r451,All institutions -> Occidental C.,All institutions,Occidental C.,2,450,"['1,567', '']","['9', '']","['0', '']","['90', '']","['48', '']","['935', '']","['90', '']","['395', '']"
5407,r452,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,451,"['1,563', '']","['0', '']","['0', '']","['529', '']","['0', '']","['322', '']","['0', '']","['712', '']"
5407,r453,All institutions -> Touro U.,All institutions,Touro U.,2,452,"['1,558', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['58', '']","['0', '']","['0', '']"
5407,r454,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,453,"['1,546', '']","['0', '']","['0', '']","['907', '']","['57', '']","['570', '']","['0', '']","['12', '']"
5407,r455,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,454,"['1,542', '']","['129', '']","['0', '']","['919', '']","['0', '']","['380', '']","['81', '']","['33', '']"
5407,r456,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,454,"['1,542', '']","['0', '']","['372', '']","['0', '']","['108', '']","['364', '']","['401', '']","['297', '']"
5407,r457,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,456,"['1,531', '']","['672', '']","['55', '']","['129', '']","['0', '']","['649', '']","['0', '']","['26', '']"
5407,r458,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,457,"['1,522', '']","['52', '']","['0', '']","['541', '']","['77', '']","['808', '']","['3', '']","['41', '']"
5407,r459,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,458,"['1,513', '']","['20', '']","['181', '']","['835', '']","['164', '']","['313', '']","['0', '']","['0', '']"
5407,r460,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,459,"['1,470', '']","['263', '']","['275', '']","['35', '']","['37', '']","['779', '']","['0', '']","['81', '']"
5407,r461,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,460,"['1,469', '']","['0', '']","['27', '']","['102', '']","['40', '']","['958', '']","['42', '']","['300', '']"
5407,r462,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,461,"['1,462', '']","['0', '']","['0', '']","['755', '']","['203', '']","['216', '']","['0', '']","['288', '']"
5407,r463,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,462,"['1,455', '']","['29', '']","['0', '']","['106', '']","['0', '']","['644', '']","['0', '']","['676', '']"
5407,r464,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,463,"['1,444', 'i']","['57', 'i']","['0', 'i']","['616', 'i']","['0', 'i']","['396', 'i']","['60', 'i']","['315', 'i']"
5407,r465,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,464,"['1,442', '']","['0', '']","['0', '']","['432', '']","['18', '']","['765', '']","['0', '']","['227', '']"
5407,r466,All institutions -> U. New Haven,All institutions,U. New Haven,2,465,"['1,440', '']","['312', '']","['118', '']","['0', '']","['20', '']","['595', '']","['0', '']","['395', '']"
5407,r467,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,466,"['1,433', '']","['0', '']","['3', '']","['637', '']","['0', '']","['701', '']","['0', '']","['92', '']"
5407,r468,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,467,"['1,421', '']","['11', '']","['0', '']","['887', '']","['32', '']","['249', '']","['132', '']","['110', '']"
5407,r469,All institutions -> Davidson C.,All institutions,Davidson C.,2,468,"['1,411', '']","['0', '']","['54', '']","['741', '']","['0', '']","['459', '']","['0', '']","['157', '']"
5407,r470,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,469,"['1,400', '']","['0', '']","['0', '']","['1,400', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r471,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,470,"['1,392', '']","['0', '']","['0', '']","['28', '']","['0', '']","['392', '']","['0', '']","['972', '']"
5407,r472,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,471,"['1,382', '']","['9', '']","['0', '']","['1', '']","['9', '']","['30', '']","['0', '']","['1,333', '']"
5407,r473,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,472,"['1,375', '']","['0', '']","['0', '']","['920', '']","['108', '']","['271', '']","['63', '']","['13', '']"
5407,r474,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,473,"['1,365', '']","['22', '']","['193', '']","['57', '']","['566', '']","['396', '']","['0', '']","['131', '']"
5407,r475,All institutions -> Long Island U.,All institutions,Long Island U.,2,474,"['1,349', '']","['0', '']","['0', '']","['1,001', '']","['0', '']","['113', '']","['235', '']","['0', '']"
5407,r476,All institutions -> Mills C.,All institutions,Mills C.,2,475,"['1,341', '']","['0', '']","['0', '']","['0', '']","['0', '']","['390', '']","['0', '']","['951', '']"
5407,r477,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,476,"['1,336', 'i']","['209', 'i']","['69', 'i']","['711', 'i']","['56', 'i']","['187', 'i']","['21', 'i']","['83', 'i']"
5407,r478,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,477,"['1,309', '']","['0', '']","['175', '']","['111', '']","['15', '']","['327', '']","['581', '']","['100', '']"
5407,r479,All institutions -> Seattle U.,All institutions,Seattle U.,2,478,"['1,303', '']","['0', '']","['0', '']","['81', '']","['0', '']","['1,212', '']","['10', '']","['0', '']"
5407,r480,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,479,"['1,287', '']","['0', '']","['0', '']","['504', '']","['2', '']","['697', '']","['0', '']","['84', '']"
5407,r481,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,480,"['1,284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['936', '']","['0', '']","['348', '']"
5407,r482,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,481,"['1,279', '']","['0', '']","['0', '']","['421', '']","['202', '']","['529', '']","['0', '']","['127', '']"
5407,r483,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,482,"['1,268', '']","['0', '']","['153', '']","['121', '']","['0', '']","['994', '']","['0', '']","['0', '']"
5407,r484,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,483,"['1,259', '']","['0', '']","['0', '']","['785', '']","['26', '']","['236', '']","['0', '']","['212', '']"
5407,r485,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,484,"['1,257', '']","['0', '']","['0', '']","['24', '']","['0', '']","['477', '']","['585', '']","['171', '']"
5407,r486,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,485,"['1,241', '']","['0', '']","['0', '']","['177', '']","['0', '']","['304', '']","['0', '']","['760', '']"
5407,r487,All institutions -> Carleton C.,All institutions,Carleton C.,2,486,"['1,236', '']","['0', '']","['0', '']","['86', '']","['22', '']","['1,052', '']","['0', '']","['76', '']"
5407,r488,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,487,"['1,228', '']","['64', '']","['102', '']","['165', '']","['28', '']","['696', '']","['116', '']","['57', '']"
5407,r489,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,488,"['1,226', '']","['0', '']","['144', '']","['0', '']","['71', '']","['599', '']","['62', '']","['350', '']"
5407,r490,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,489,"['1,216', '']","['3', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['1,186', '']"
5407,r491,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,490,"['1,211', '']","['99', '']","['56', '']","['157', '']","['0', '']","['339', '']","['0', '']","['560', '']"
5407,r492,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,491,"['1,210', '']","['0', '']","['0', '']","['1,074', '']","['0', '']","['88', '']","['0', '']","['48', '']"
5407,r493,All institutions -> Trinity U.,All institutions,Trinity U.,2,492,"['1,207', '']","['0', '']","['0', '']","['825', '']","['4', '']","['378', '']","['0', '']","['0', '']"
5407,r494,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,493,"['1,202', '']","['0', '']","['0', '']","['397', '']","['6', '']","['520', '']","['0', '']","['279', '']"
5407,r495,All institutions -> Dillard U.,All institutions,Dillard U.,2,494,"['1,200', '']","['646', '']","['0', '']","['173', '']","['16', '']","['180', '']","['0', '']","['185', '']"
5407,r496,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,495,"['1,161', '']","['0', '']","['0', '']","['0', '']","['12', '']","['68', '']","['0', '']","['1,081', '']"
5407,r497,All institutions -> Hope C.,All institutions,Hope C.,2,496,"['1,155', '']","['0', '']","['40', '']","['59', '']","['114', '']","['841', '']","['44', '']","['57', '']"
5407,r498,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,497,"['1,153', '']","['0', '']","['152', '']","['157', '']","['0', '']","['139', '']","['0', '']","['705', '']"
5407,r499,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,498,"['1,126', '']","['0', '']","['0', '']","['923', '']","['0', '']","['203', '']","['0', '']","['0', '']"
5407,r500,All institutions -> Pomona C.,All institutions,Pomona C.,2,499,"['1,123', '']","['84', '']","['0', '']","['305', '']","['175', '']","['559', '']","['0', '']","['0', '']"
5407,r501,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,500,"['1,113', 'i']","['116', 'i']","['4', 'i']","['897', 'i']","['7', 'i']","['55', 'i']","['3', 'i']","['31', 'i']"
5407,r502,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,501,"['1,105', '']","['0', '']","['0', '']","['615', '']","['0', '']","['351', '']","['32', '']","['107', '']"
5407,r503,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,502,"['1,098', '']","['6', '']","['12', '']","['59', '']","['47', '']","['438', '']","['79', '']","['457', '']"
5407,r504,All institutions -> Williams C.,All institutions,Williams C.,2,503,"['1,086', 'i']","['58', 'i']","['0', 'i']","['161', 'i']","['5', 'i']","['862', 'i']","['0', 'i']","['0', 'i']"
5407,r505,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,504,"['1,072', '']","['0', '']","['0', '']","['0', '']","['0', '']","['368', '']","['153', '']","['551', '']"
5407,r506,All institutions -> Vassar C.,All institutions,Vassar C.,2,505,"['1,055', '']","['7', '']","['0', '']","['209', '']","['59', '']","['779', '']","['0', '']","['1', '']"
5407,r507,All institutions -> New School,All institutions,New School,2,506,"['1,050', '']","['157', '']","['59', '']","['18', '']","['0', '']","['752', '']","['0', '']","['64', '']"
5407,r508,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,507,"['1,047', '']","['0', '']","['0', '']","['170', '']","['0', '']","['595', '']","['0', '']","['282', '']"
5407,r509,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,508,"['1,045', '']","['0', '']","['0', '']","['214', '']","['13', '']","['374', '']","['34', '']","['410', '']"
5407,r510,All institutions -> Keene State C.,All institutions,Keene State C.,2,509,"['1,043', '']","['0', '']","['0', '']","['838', '']","['53', '']","['152', '']","['0', '']","['0', '']"
5407,r511,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,510,"['1,041', '']","['0', '']","['20', '']","['318', '']","['72', '']","['546', '']","['21', '']","['64', '']"
5407,r512,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,511,"['1,034', '']","['0', '']","['0', '']","['104', '']","['0', '']","['930', '']","['0', '']","['0', '']"
5407,r513,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,512,"['1,026', '']","['219', '']","['0', '']","['318', '']","['160', '']","['260', '']","['22', '']","['47', '']"
5407,r514,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,513,"['1,019', '']","['0', '']","['0', '']","['634', '']","['13', '']","['372', '']","['0', '']","['0', '']"
5407,r515,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,514,"['1,008', '']","['111', '']","['0', '']","['418', '']","['0', '']","['270', '']","['0', '']","['209', '']"
5407,r516,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,515,"['1,006', '']","['0', '']","['0', '']","['200', '']","['0', '']","['135', '']","['0', '']","['671', '']"
5407,r517,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,516,"['997', '']","['3', '']","['0', '']","['8', '']","['9', '']","['958', '']","['0', '']","['19', '']"
5407,r518,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,517,"['986', '']","['317', '']","['28', '']","['38', '']","['19', '']","['11', '']","['43', '']","['530', '']"
5407,r519,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,518,"['981', '']","['0', '']","['0', '']","['492', '']","['231', '']","['258', '']","['0', '']","['0', '']"
5407,r520,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,519,"['976', '']","['3', '']","['0', '']","['41', '']","['12', '']","['2', '']","['0', '']","['918', '']"
5407,r521,All institutions -> Doane U.,All institutions,Doane U.,2,520,"['958', 'i']","['0', 'i']","['0', 'i']","['258', 'i']","['0', 'i']","['699', 'i']","['0', 'i']","['1', 'i']"
5407,r522,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,521,"['951', '']","['0', '']","['0', '']","['120', '']","['22', '']","['731', '']","['0', '']","['78', '']"
5407,r523,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,522,"['950', '']","['82', '']","['0', '']","['277', '']","['93', '']","['87', '']","['0', '']","['411', '']"
5407,r524,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,522,"['950', '']","['0', '']","['363', '']","['160', '']","['45', '']","['382', '']","['0', '']","['0', '']"
5407,r525,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,524,"['949', '']","['0', '']","['121', '']","['12', '']","['10', '']","['161', '']","['0', '']","['645', '']"
5407,r526,All institutions -> Alfred U.,All institutions,Alfred U.,2,525,"['947', '']","['597', '']","['193', '']","['0', '']","['7', '']","['97', '']","['0', '']","['53', '']"
5407,r527,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,526,"['946', '']","['0', '']","['0', '']","['418', '']","['0', '']","['163', '']","['0', '']","['365', '']"
5407,r528,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,527,"['936', '']","['0', '']","['0', '']","['640', '']","['0', '']","['47', '']","['21', '']","['228', '']"
5407,r529,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,527,"['936', '']","['71', '']","['0', '']","['17', '']","['458', '']","['378', '']","['0', '']","['12', '']"
5407,r530,All institutions -> Colgate U.,All institutions,Colgate U.,2,529,"['918', '']","['62', '']","['0', '']","['71', '']","['170', '']","['555', '']","['0', '']","['60', '']"
5407,r531,All institutions -> Providence C.,All institutions,Providence C.,2,530,"['913', '']","['0', '']","['0', '']","['95', '']","['0', '']","['818', '']","['0', '']","['0', '']"
5407,r532,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,531,"['912', '']","['0', '']","['0', '']","['912', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r533,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,532,"['901', '']","['0', '']","['0', '']","['61', '']","['122', '']","['52', '']","['8', '']","['658', '']"
5407,r534,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,533,"['890', '']","['131', 'i']","['53', 'i']","['442', 'i']","['33', 'i']","['124', 'i']","['38', 'i']","['69', 'i']"
5407,r535,All institutions -> Calvin U.,All institutions,Calvin U.,2,534,"['888', 'i']","['163', 'i']","['0', 'i']","['113', 'i']","['10', 'i']","['359', 'i']","['0', 'i']","['243', 'i']"
5407,r536,All institutions -> Liberty U.,All institutions,Liberty U.,2,535,"['886', '']","['0', '']","['23', '']","['44', '']","['0', '']","['419', '']","['0', '']","['400', '']"
5407,r537,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,536,"['884', '']","['78', '']","['0', '']","['0', '']","['0', '']","['806', '']","['0', '']","['0', '']"
5407,r538,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,536,"['884', '']","['0', '']","['0', '']","['389', '']","['5', '']","['105', '']","['0', '']","['385', '']"
5407,r539,All institutions -> Stockton U.,All institutions,Stockton U.,2,538,"['872', '']","['0', '']","['0', '']","['39', '']","['5', '']","['0', '']","['46', '']","['782', '']"
5407,r540,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,539,"['869', '']","['531', '']","['0', '']","['14', '']","['0', '']","['324', '']","['0', '']","['0', '']"
5407,r541,All institutions -> U. Hartford,All institutions,U. Hartford,2,540,"['854', '']","['20', '']","['0', '']","['15', '']","['585', '']","['228', '']","['0', '']","['6', '']"
5407,r542,All institutions -> Furman U.,All institutions,Furman U.,2,541,"['847', '']","['0', '']","['0', '']","['430', '']","['10', '']","['403', '']","['4', '']","['0', '']"
5407,r543,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,542,"['844', '']","['0', '']","['0', '']","['584', '']","['76', '']","['156', '']","['0', '']","['28', '']"
5407,r544,All institutions -> Albany State U.,All institutions,Albany State U.,2,543,"['836', '']","['0', '']","['32', '']","['12', '']","['3', '']","['261', '']","['270', '']","['258', '']"
