table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
12723,r608,United States -> Pennsylvania -> Private -> Franklin and Marshall C.,United States,Pennsylvania,Private,Franklin and Marshall C.,4,"['319', '']","['89', '']","['0', '']","['214', '']","['16', '']","['301', '']","['87', '']","['0', '']","['214', '']","['0', '']"
12723,r609,United States -> Pennsylvania -> Private -> Gettysburg C.,United States,Pennsylvania,Private,Gettysburg C.,4,"['3', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
12723,r610,United States -> Pennsylvania -> Private -> Haverford C.,United States,Pennsylvania,Private,Haverford C.,4,"['193', '']","['161', '']","['0', '']","['20', '']","['12', '']","['141', '']","['141', '']","['0', '']","['0', '']","['0', '']"
12723,r611,United States -> Pennsylvania -> Private -> Lafayette C.,United States,Pennsylvania,Private,Lafayette C.,4,"['206', '']","['206', '']","['0', '']","['0', '']","['0', '']","['206', '']","['206', '']","['0', '']","['0', '']","['0', '']"
12723,r612,United States -> Pennsylvania -> Private -> Lehigh U.,United States,Pennsylvania,Private,Lehigh U.,4,"['6,659', '']","['4,592', '']","['1,503', '']","['564', '']","['0', '']","['6,486', '']","['4,419', '']","['1,503', '']","['564', '']","['0', '']"
12723,r613,United States -> Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,United States,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,4,"['4,552', '']","['442', '']","['2,547', '']","['1,563', '']","['0', '']","['442', '']","['442', '']","['0', '']","['0', '']","['0', '']"
12723,r614,United States -> Pennsylvania -> Private -> Robert Morris U.,United States,Pennsylvania,Private,Robert Morris U.,4,"['560', '']","['478', '']","['64', '']","['0', '']","['18', '']","['503', '']","['439', '']","['64', '']","['0', '']","['0', '']"
12723,r615,United States -> Pennsylvania -> Private -> Saint Joseph's U.,United States,Pennsylvania,Private,Saint Joseph's U.,4,"['781', '']","['780', '']","['0', '']","['1', '']","['0', '']","['775', '']","['774', '']","['0', '']","['1', '']","['0', '']"
12723,r616,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['326', '']","['276', '']","['0', '']","['50', '']","['0', '']","['326', '']","['276', '']","['0', '']","['50', '']","['0', '']"
12723,r617,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['13,874', '']","['8,842', '']","['488', '']","['3,444', '']","['1,100', '']","['11,456', '']","['7,725', '']","['382', '']","['2,265', '']","['1,084', '']"
12723,r618,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['125,283', '']","['66,008', '']","['10,629', '']","['43,144', '']","['5,502', '']","['114,828', '']","['63,252', '']","['9,207', '']","['37,318', '']","['5,051', '']"
12723,r619,United States -> Pennsylvania -> Private -> U. Scranton,United States,Pennsylvania,Private,U. Scranton,4,"['73', '']","['59', '']","['0', '']","['14', '']","['0', '']","['59', '']","['59', '']","['0', '']","['0', '']","['0', '']"
12723,r620,United States -> Pennsylvania -> Private -> Ursinus C.,United States,Pennsylvania,Private,Ursinus C.,4,"['131', '']","['131', '']","['0', '']","['0', '']","['0', '']","['131', '']","['131', '']","['0', '']","['0', '']","['0', '']"
12723,r621,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['3,125', '']","['846', '']","['692', '']","['1,396', '']","['191', '']","['1,943', '']","['405', '']","['86', '']","['1,261', '']","['191', '']"
12723,r622,United States -> Rhode Island,United States,Rhode Island,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r623,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r624,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r625,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['471', '']","['471', '']","['0', '']","['0', '']","['0', '']","['471', '']","['471', '']","['0', '']","['0', '']","['0', '']"
12723,r626,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['18,813', '']","['15,544', '']","['275', '']","['2,937', '']","['57', '']","['16,403', '']","['13,209', '']","['234', '']","['2,903', '']","['57', '']"
12723,r627,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r628,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['34,128', '']","['19,986', '']","['1,251', '']","['9,957', '']","['2,934', '']","['31,328', '']","['18,450', '']","['1,145', '']","['9,224', '']","['2,509', '']"
12723,r629,United States -> Rhode Island -> Private -> Bryant U.,United States,Rhode Island,Private,Bryant U.,4,"['433', '']","['433', '']","['0', '']","['0', '']","['0', '']","['433', '']","['433', '']","['0', '']","['0', '']","['0', '']"
12723,r630,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['1,153', '']","['1,048', '']","['0', '']","['105', '']","['0', '']","['1,153', '']","['1,048', '']","['0', '']","['105', '']","['0', '']"
12723,r631,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['1,054', '']","['909', '']","['65', '']","['39', '']","['41', '']","['923', '']","['785', '']","['65', '']","['32', '']","['41', '']"
12723,r632,United States -> South Carolina,United States,South Carolina,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r633,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r634,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['1,261', '']","['694', '']","['106', '']","['15', '']","['446', '']","['1,216', '']","['670', '']","['106', '']","['0', '']","['440', '']"
12723,r635,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['1,228', '']","['1,228', '']","['0', '']","['0', '']","['0', '']","['1,191', '']","['1,191', '']","['0', '']","['0', '']","['0', '']"
12723,r636,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['35,122', 'i']","['15,324', 'i']","['5,223', 'i']","['5,142', 'i']","['9,433', 'i']","['32,961', '']","['14,537', 'i']","['4,806', 'i']","['4,710', 'i']","['8,908', 'i']"
12723,r637,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['1,359', '']","['719', '']","['392', '']","['90', '']","['158', '']","['1,309', '']","['689', '']","['392', '']","['90', '']","['138', '']"
12723,r638,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['28,591', 'i']","['18,336', 'i']","['6,495', 'i']","['3,442', 'i']","['318', 'i']","['24,257', 'i']","['17,702', 'i']","['4,293', 'i']","['1,944', 'i']","['318', 'i']"
12723,r639,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['1,472', '']","['680', 'i']","['0', 'i']","['397', 'i']","['395', 'i']","['1,470', '']","['678', '']","['0', '']","['397', '']","['395', '']"
12723,r640,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['239', '']","['55', '']","['0', '']","['184', '']","['0', '']","['233', '']","['49', '']","['0', '']","['184', '']","['0', '']"
12723,r641,"United States -> South Carolina -> Public -> U. South Carolina, Beaufort",United States,South Carolina,Public,"U. South Carolina, Beaufort",4,"['177', '']","['102', '']","['0', '']","['75', '']","['0', '']","['177', '']","['102', '']","['0', '']","['75', '']","['0', '']"
12723,r642,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['22,497', '']","['10,329', '']","['4,633', '']","['4,261', '']","['3,274', '']","['20,206', '']","['9,893', '']","['4,633', '']","['2,506', '']","['3,174', '']"
12723,r643,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['706', '']","['297', '']","['0', '']","['0', '']","['409', '']","['706', '']","['297', '']","['0', '']","['0', '']","['409', '']"
12723,r644,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r645,United States -> South Carolina -> Private -> Benedict C.,United States,South Carolina,Private,Benedict C.,4,"['1,249', '']","['636', '']","['613', '']","['0', '']","['0', '']","['629', '']","['629', '']","['0', '']","['0', '']","['0', '']"
12723,r646,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['1,025', '']","['236', '']","['0', '']","['0', '']","['789', '']","['1,025', '']","['236', '']","['0', '']","['0', '']","['789', '']"
12723,r647,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['907', '']","['504', '']","['128', '']","['253', '']","['22', '']","['551', '']","['357', '']","['0', '']","['172', '']","['22', '']"
12723,r648,United States -> South Dakota,United States,South Dakota,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r649,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r650,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['1,408', '']","['1,188', '']","['0', '']","['0', '']","['220', '']","['1,408', '']","['1,188', '']","['0', '']","['0', '']","['220', '']"
12723,r651,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['309', '']","['309', '']","['0', '']","['0', '']","['0', '']","['122', '']","['122', '']","['0', '']","['0', '']","['0', '']"
12723,r652,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['4,233', '']","['2,040', '']","['1,417', '']","['631', '']","['145', '']","['4,192', '']","['1,999', '']","['1,417', '']","['631', '']","['145', '']"
12723,r653,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['8,678', '']","['3,380', '']","['839', '']","['523', '']","['3,936', '']","['6,484', '']","['2,538', '']","['757', '']","['268', '']","['2,921', '']"
12723,r654,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['3,541', '']","['1,894', '']","['384', '']","['316', '']","['947', '']","['3,329', '']","['1,745', '']","['369', '']","['268', '']","['947', '']"
12723,r655,United States -> Tennessee,United States,Tennessee,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r656,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r657,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['50', '']","['11', '']","['0', '']","['0', '']","['39', '']","['50', '']","['11', '']","['0', '']","['0', '']","['39', '']"
12723,r658,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['1,075', '']","['950', '']","['76', '']","['49', '']","['0', '']","['950', '']","['950', '']","['0', '']","['0', '']","['0', '']"
12723,r659,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['886', '']","['451', '']","['0', '']","['205', '']","['230', '']","['883', '']","['448', '']","['0', '']","['205', '']","['230', '']"
12723,r660,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['1,254', '']","['929', '']","['10', '']","['43', '']","['272', '']","['1,198', '']","['929', '']","['10', '']","['43', '']","['216', '']"
12723,r661,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['5,480', '']","['897', '']","['332', '']","['1,034', '']","['3,217', '']","['4,370', '']","['897', '']","['212', '']","['918', '']","['2,343', '']"
12723,r662,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['10,604', '']","['2,968', '']","['1,813', '']","['2,281', '']","['3,542', '']","['8,896', '']","['2,878', '']","['1,775', '']","['786', '']","['3,457', '']"
12723,r663,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['1,720', 'i']","['1,182', 'i']","['71', 'i']","['85', 'i']","['382', 'i']","['1,469', '']","['1,135', '']","['0', '']","['0', '']","['334', '']"
12723,r664,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['9,127', 'i']","['7,096', 'i']","['392', 'i']","['855', 'i']","['784', 'i']","['8,301', '']","['6,814', '']","['260', '']","['714', '']","['513', '']"
12723,r665,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['29,156', 'i']","['18,344', 'i']","['3,445', 'i']","['2,603', 'i']","['4,764', 'i']","['26,603', '']","['17,471', '']","['3,070', '']","['2,179', '']","['3,883', '']"
12723,r666,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r667,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['1,150', '']","['804', '']","['346', '']","['0', '']","['0', '']","['1,110', '']","['803', '']","['307', '']","['0', '']","['0', '']"
12723,r668,United States -> Tennessee -> Private -> Lincoln Memorial U.,United States,Tennessee,Private,Lincoln Memorial U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r669,United States -> Tennessee -> Private -> Lipscomb U.,United States,Tennessee,Private,Lipscomb U.,4,"['68', '']","['68', '']","['0', '']","['0', '']","['0', '']","['59', '']","['59', '']","['0', '']","['0', '']","['0', '']"
12723,r670,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['6,693', '']","['4,410', '']","['2,038', '']","['245', '']","['0', '']","['6,693', '']","['4,410', '']","['2,038', '']","['245', '']","['0', '']"
12723,r671,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['130,043', '']","['71,577', '']","['16,083', '']","['36,540', '']","['5,843', '']","['118,809', '']","['64,199', '']","['14,287', '']","['34,583', '']","['5,740', '']"
12723,r672,United States -> Texas,United States,Texas,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r673,United States -> Texas -> Public,United States,Texas,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r674,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['270', '']","['53', '']","['105', '']","['35', '']","['77', '']","['244', '']","['50', '']","['105', '']","['35', '']","['54', '']"
12723,r675,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['1,741', '']","['978', '']","['187', '']","['87', '']","['489', '']","['1,485', '']","['888', '']","['187', '']","['87', '']","['323', '']"
12723,r676,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['589', '']","['589', '']","['0', '']","['0', '']","['0', '']","['505', '']","['505', '']","['0', '']","['0', '']","['0', '']"
12723,r677,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['393', '']","['393', '']","['0', '']","['0', '']","['0', '']","['5', '']","['5', '']","['0', '']","['0', '']","['0', '']"
12723,r678,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['494', 'i']","['36', 'i']","['0', 'i']","['0', 'i']","['458', 'i']","['380', 'i']","['36', 'i']","['0', 'i']","['0', 'i']","['344', 'i']"
12723,r679,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['739', '']","['44', '']","['20', '']","['0', '']","['675', '']","['585', '']","['44', '']","['0', '']","['0', '']","['541', '']"
12723,r680,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['281', '']","['156', '']","['125', '']","['0', '']","['0', '']","['281', '']","['156', '']","['125', '']","['0', '']","['0', '']"
12723,r681,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['136,923', '']","['50,354', '']","['18,866', '']","['30,639', '']","['37,064', '']","['124,167', '']","['45,713', '']","['17,310', '']","['28,494', '']","['32,650', '']"
12723,r682,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['147', '']","['139', '']","['0', '']","['8', '']","['0', '']","['147', '']","['139', '']","['0', '']","['8', '']","['0', '']"
12723,r683,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['6,947', '']","['4,289', '']","['700', '']","['233', '']","['1,725', '']","['6,667', '']","['4,282', '']","['700', '']","['233', '']","['1,452', '']"
12723,r684,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['2,093', '']","['983', '']","['64', '']","['419', '']","['627', '']","['1,580', '']","['470', '']","['64', '']","['419', '']","['627', '']"
12723,r685,United States -> Texas -> Public -> Texas A&M U.-San Antonio,United States,Texas,Public,Texas A&M U.-San Antonio,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r686,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['2,605', '']","['812', '']","['117', '']","['367', '']","['1,309', '']","['2,605', '']","['812', '']","['117', '']","['367', '']","['1,309', '']"
12723,r687,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['2,353', '']","['1,853', '']","['279', '']","['159', '']","['62', '']","['1,916', '']","['1,575', '']","['279', '']","['0', '']","['62', '']"
12723,r688,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['23,380', 'i']","['5,311', 'i']","['4,077', 'i']","['1,490', 'i']","['12,502', 'i']","['20,878', '']","['4,456', '']","['3,662', '']","['1,063', '']","['11,697', '']"
12723,r689,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['5,783', '']","['2,112', '']","['235', '']","['0', '']","['3,436', '']","['2,347', '']","['2,112', '']","['235', '']","['0', '']","['0', '']"
12723,r690,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['3,774', '']","['994', '']","['0', '']","['21', '']","['2,759', '']","['749', '']","['749', '']","['0', '']","['0', '']","['0', '']"
12723,r691,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['366', '']","['366', '']","['0', '']","['0', '']","['0', '']","['366', '']","['366', '']","['0', '']","['0', '']","['0', '']"
12723,r692,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['22,506', '']","['10,651', '']","['5,662', '']","['2,214', '']","['3,979', '']","['20,012', '']","['9,320', '']","['5,058', '']","['1,908', '']","['3,726', '']"
12723,r693,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['484', '']","['306', '']","['112', '']","['60', '']","['6', '']","['477', '']","['299', '']","['112', '']","['60', '']","['6', '']"
12723,r694,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['32', '']","['32', '']","['0', '']","['0', '']","['0', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
12723,r695,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['8,558', '']","['4,642', '']","['1,670', '']","['630', '']","['1,616', '']","['8,013', '']","['4,196', '']","['1,608', '']","['600', '']","['1,609', '']"
12723,r696,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['8,836', '']","['4,116', '']","['1,774', '']","['464', '']","['2,482', '']","['7,438', '']","['3,677', '']","['1,762', '']","['314', '']","['1,685', '']"
12723,r697,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['36,862', '']","['28,446', '']","['1,972', '']","['5,190', '']","['1,254', '']","['32,793', '']","['24,469', '']","['1,972', '']","['5,190', '']","['1,162', '']"
12723,r698,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['27,584', '']","['14,833', '']","['8,582', '']","['3,811', '']","['358', '']","['19,580', '']","['14,765', '']","['708', '']","['3,749', '']","['358', '']"
12723,r699,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r700,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['51,404', '']","['30,365', '']","['8,566', '']","['12,238', '']","['235', '']","['42,215', '']","['27,272', '']","['4,160', '']","['10,557', '']","['226', '']"
12723,r701,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['40,822', '']","['13,424', '']","['14,427', '']","['7,846', '']","['5,125', '']","['35,577', '']","['13,288', '']","['14,427', '']","['7,846', '']","['16', '']"
12723,r702,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['370', '']","['370', '']","['0', '']","['0', '']","['0', '']","['119', '']","['119', '']","['0', '']","['0', '']","['0', '']"
12723,r703,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['5,949', '']","['4,401', '']","['0', '']","['457', '']","['1,091', '']","['4,679', '']","['4,222', '']","['0', '']","['457', '']","['0', '']"
12723,r704,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['34,023', '']","['20,501', '']","['3,176', '']","['5,848', '']","['4,498', '']","['29,559', '']","['18,951', '']","['2,718', '']","['4,821', '']","['3,069', '']"
12723,r705,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['15,997', '']","['9,636', '']","['2,229', '']","['1,164', '']","['2,968', '']","['15,472', '']","['9,240', '']","['2,136', '']","['1,128', '']","['2,968', '']"
12723,r706,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['224,749', '']","['57,538', '']","['35,686', '']","['65,907', '']","['65,618', '']","['128,865', '']","['48,627', '']","['8,008', '']","['17,577', '']","['54,653', '']"
