table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
10635,r679,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Full time,3,316
10635,r680,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Part time,3,36
10635,r681,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Full time,3,1.1
10635,r682,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Part time,3,1.4
10635,r683,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Full time,3,2.5
10635,r684,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Part time,3,2.8
10635,r685,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Total in survey,Master's students,Full time,3,6169
10635,r686,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Total in survey,Master's students,Part time,3,4811
10635,r687,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Total in survey,Doctoral students,Full time,3,2870
10635,r688,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Total in survey,Doctoral students,Part time,3,683
10635,r689,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Number imputed,Master's students,Full time,3,901
10635,r690,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Number imputed,Master's students,Part time,3,609
10635,r691,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Number imputed,Doctoral students,Full time,3,53
10635,r692,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Number imputed,Doctoral students,Part time,3,7
10635,r693,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Imputation rate (%),Master's students,Full time,3,14.6
10635,r694,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Imputation rate (%),Master's students,Part time,3,12.7
10635,r695,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Imputation rate (%),Doctoral students,Full time,3,1.8
10635,r696,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Multidisciplinary and interdisciplinary sciences",Imputation rate (%),Doctoral students,Part time,3,1.0
10635,r697,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Total in survey,Master's students,Full time,3,5536
10635,r698,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Total in survey,Master's students,Part time,3,3257
10635,r699,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Full time,3,2912
10635,r700,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Part time,3,793
10635,r701,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Number imputed,Master's students,Full time,3,139
10635,r702,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Number imputed,Master's students,Part time,3,57
10635,r703,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Full time,3,107
10635,r704,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Part time,3,28
10635,r705,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Full time,3,2.5
10635,r706,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Part time,3,1.8
10635,r707,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Full time,3,3.7
10635,r708,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Part time,3,3.5
10635,r709,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Total in survey,Master's students,Full time,3,3686
10635,r710,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Total in survey,Master's students,Part time,3,2589
10635,r711,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Total in survey,Doctoral students,Full time,3,33952
10635,r712,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Total in survey,Doctoral students,Part time,3,2389
10635,r713,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Number imputed,Master's students,Full time,3,91
10635,r714,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Number imputed,Master's students,Part time,3,48
10635,r715,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Number imputed,Doctoral students,Full time,3,1065
10635,r716,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Number imputed,Doctoral students,Part time,3,27
10635,r717,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Imputation rate (%),Master's students,Full time,3,2.5
10635,r718,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Imputation rate (%),Master's students,Part time,3,1.9
10635,r719,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Full time,3,3.1
10635,r720,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Part time,3,1.1
10635,r721,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Total in survey,Master's students,Full time,3,28716
10635,r722,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Total in survey,Master's students,Part time,3,18563
10635,r723,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Total in survey,Doctoral students,Full time,3,17452
10635,r724,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Total in survey,Doctoral students,Part time,3,3663
10635,r725,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Number imputed,Master's students,Full time,3,559
10635,r726,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Number imputed,Master's students,Part time,3,422
10635,r727,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Number imputed,Doctoral students,Full time,3,364
10635,r728,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Number imputed,Doctoral students,Part time,3,131
10635,r729,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Imputation rate (%),Master's students,Full time,3,1.9
10635,r730,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Imputation rate (%),Master's students,Part time,3,2.3
10635,r731,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Imputation rate (%),Doctoral students,Full time,3,2.1
10635,r732,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Psychology",Imputation rate (%),Doctoral students,Part time,3,3.6
10635,r733,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Total in survey,Master's students,Full time,3,25991
10635,r734,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Total in survey,Master's students,Part time,3,17928
10635,r735,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Total in survey,Doctoral students,Full time,3,29507
10635,r736,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Total in survey,Doctoral students,Part time,3,4927
10635,r737,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Number imputed,Master's students,Full time,3,311
10635,r738,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Number imputed,Master's students,Part time,3,295
10635,r739,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Number imputed,Doctoral students,Full time,3,1187
10635,r740,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Number imputed,Doctoral students,Part time,3,90
10635,r741,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Imputation rate (%),Master's students,Full time,3,1.2
10635,r742,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Imputation rate (%),Master's students,Part time,3,1.6
10635,r743,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Imputation rate (%),Doctoral students,Full time,3,4.0
10635,r744,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Imputation rate (%),Doctoral students,Part time,3,1.8
10635,r745,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Master's students,Full time,3,49179
10635,r746,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Master's students,Part time,3,37271
10635,r747,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Doctoral students,Full time,3,62061
10635,r748,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Doctoral students,Part time,3,9218
10635,r749,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Master's students,Full time,3,640
10635,r750,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Master's students,Part time,3,740
10635,r751,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Doctoral students,Full time,3,765
10635,r752,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Doctoral students,Part time,3,149
10635,r753,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Master's students,Full time,3,1.3
10635,r754,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Master's students,Part time,3,2.0
10635,r755,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Doctoral students,Full time,3,1.2
10635,r756,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Doctoral students,Part time,3,1.6
10635,r757,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Full time,3,2298
10635,r758,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Part time,3,2028
10635,r759,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Full time,3,2301
10635,r760,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Part time,3,344
10635,r761,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Full time,3,11
10635,r762,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Part time,3,1
10635,r763,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Full time,3,37
10635,r764,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Part time,3,0
10635,r765,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Full time,3,0.5
10635,r766,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Part time,3,0.05
10635,r767,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Full time,3,1.6
10635,r768,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
10635,r769,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Master's students,Full time,3,3416
10635,r770,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Master's students,Part time,3,1120
10635,r771,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctoral students,Full time,3,7659
10635,r772,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctoral students,Part time,3,580
10635,r773,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Master's students,Full time,3,116
10635,r774,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Master's students,Part time,3,35
10635,r775,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctoral students,Full time,3,105
10635,r776,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctoral students,Part time,3,7
10635,r777,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Master's students,Full time,3,3.4
10635,r778,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Master's students,Part time,3,3.1
10635,r779,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctoral students,Full time,3,1.4
10635,r780,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctoral students,Part time,3,1.2
10635,r781,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Master's students,Full time,3,1898
10635,r782,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Master's students,Part time,3,1044
10635,r783,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctoral students,Full time,3,7132
10635,r784,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctoral students,Part time,3,480
10635,r785,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Master's students,Full time,3,24
10635,r786,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Master's students,Part time,3,5
10635,r787,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctoral students,Full time,3,104
10635,r788,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctoral students,Part time,3,9
10635,r789,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Master's students,Full time,3,1.3
10635,r790,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Master's students,Part time,3,0.5
10635,r791,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctoral students,Full time,3,1.5
10635,r792,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctoral students,Part time,3,1.9
10635,r793,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Master's students,Full time,3,6487
10635,r794,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Master's students,Part time,3,4332
10635,r795,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctoral students,Full time,3,6374
10635,r796,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctoral students,Part time,3,1111
10635,r797,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Master's students,Full time,3,31
10635,r798,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Master's students,Part time,3,26
10635,r799,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Full time,3,48
10635,r800,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Part time,3,5
10635,r801,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Full time,3,0.5
10635,r802,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Part time,3,0.6
10635,r803,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,0.8
10635,r804,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.5
10635,r805,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Full time,3,15329
10635,r806,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Part time,3,9983
10635,r807,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Full time,3,15174
10635,r808,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Part time,3,2546
10635,r809,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Full time,3,262
10635,r810,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Part time,3,328
10635,r811,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Full time,3,209
10635,r812,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Part time,3,54
10635,r813,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Full time,3,1.7
10635,r814,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Part time,3,3.3
10635,r815,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Full time,3,1.4
10635,r816,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Part time,3,2.1
10635,r817,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Full time,3,4820
10635,r818,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Part time,3,6210
10635,r819,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Full time,3,2908
10635,r820,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Part time,3,931
10635,r821,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Full time,3,12
10635,r822,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Part time,3,82
10635,r823,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Full time,3,22
10635,r824,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Part time,3,2
10635,r825,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Full time,3,0.2
10635,r826,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Part time,3,1.3
10635,r827,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Full time,3,0.8
10635,r828,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Part time,3,0.2
10635,r829,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,8461
10635,r830,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5844
10635,r831,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,10219
10635,r832,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1258
10635,r833,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,132
10635,r834,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,218
10635,r835,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,94
10635,r836,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,42
10635,r837,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,1.6
10635,r838,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,3.7
10635,r839,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.9
10635,r840,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,3.3
10635,r841,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Full time,3,1566
10635,r842,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Part time,3,733
10635,r843,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Full time,3,4497
10635,r844,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Part time,3,385
10635,r845,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Full time,3,18
10635,r846,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Part time,3,29
10635,r847,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Full time,3,58
10635,r848,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Part time,3,3
10635,r849,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Full time,3,1.1
10635,r850,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Part time,3,4.0
10635,r851,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,1.3
10635,r852,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.8
10635,r853,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Master's students,Full time,3,4904
10635,r854,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Master's students,Part time,3,5977
10635,r855,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Doctoral students,Full time,3,5797
10635,r856,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Doctoral students,Part time,3,1583
10635,r857,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Master's students,Full time,3,34
10635,r858,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Master's students,Part time,3,16
10635,r859,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Doctoral students,Full time,3,88
10635,r860,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Doctoral students,Part time,3,27
10635,r861,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Master's students,Full time,3,0.7
10635,r862,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Master's students,Part time,3,0.3
10635,r863,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Full time,3,1.5
10635,r864,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Part time,3,1.7
10635,r865,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Master's students,Full time,3,39178
10635,r866,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Master's students,Part time,3,20946
10635,r867,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Doctoral students,Full time,3,10556
10635,r868,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Doctoral students,Part time,3,4758
10635,r869,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Master's students,Full time,3,1075
10635,r870,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Master's students,Part time,3,385
10635,r871,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Doctoral students,Full time,3,189
