table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
10168,r609,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r610,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['36,583', '']","['17,901', '']","['1,898', '']","['12,572', '']","['4,212', '']","['33,637', '']","['16,852', '']","['1,439', '']","['11,138', '']","['4,208', '']"
10168,r611,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['953', '']","['944', '']","['0', '']","['0', '']","['9', '']","['922', '']","['913', '']","['0', '']","['0', '']","['9', '']"
10168,r612,United States -> South Carolina,United States,South Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r613,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r614,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['766', '']","['522', '']","['74', '']","['1', '']","['169', '']","['739', '']","['496', '']","['74', '']","['1', '']","['168', '']"
10168,r615,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['2,085', '']","['2,085', '']","['0', '']","['0', '']","['0', '']","['2,045', '']","['2,045', '']","['0', '']","['0', '']","['0', '']"
10168,r616,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['40,720', 'i']","['17,767', 'i']","['6,055', 'i']","['5,961', 'i']","['10,937', 'i']","['38,737', '']","['17,084', 'i']","['5,571', 'i']","['5,460', 'i']","['10,622', 'i']"
10168,r617,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['792', '']","['267', '']","['338', '']","['37', '']","['150', '']","['792', '']","['267', '']","['338', '']","['37', '']","['150', '']"
10168,r618,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['25,761', '']","['16,223', '']","['6,041', '']","['3,201', '']","['296', '']","['21,759', '']","['15,662', '']","['3,993', '']","['1,808', '']","['296', '']"
10168,r619,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['1,585', 'i']","['1,400', 'i']","['60', 'i']","['67', 'i']","['58', 'i']","['1,585', 'i']","['1,400', 'i']","['60', 'i']","['67', 'i']","['58', 'i']"
10168,r620,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['152', '']","['0', '']","['24', '']","['128', '']","['0', '']","['152', '']","['0', '']","['24', '']","['128', '']","['0', '']"
10168,r621,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['21,947', '']","['9,526', '']","['5,167', '']","['3,648', '']","['3,606', '']","['20,416', '']","['9,239', '']","['5,167', '']","['2,601', '']","['3,409', '']"
10168,r622,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['461', '']","['422', '']","['0', '']","['0', '']","['39', '']","['461', '']","['422', '']","['0', '']","['0', '']","['39', '']"
10168,r623,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r624,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['727', '']","['229', '']","['0', '']","['0', '']","['498', '']","['727', '']","['229', '']","['0', '']","['0', '']","['498', '']"
10168,r625,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['786', '']","['586', '']","['25', '']","['135', '']","['40', '']","['596', '']","['524', '']","['0', '']","['32', '']","['40', '']"
10168,r626,United States -> South Dakota,United States,South Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r627,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r628,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['1,191', '']","['1,113', '']","['0', '']","['0', '']","['78', '']","['1,191', '']","['1,113', '']","['0', '']","['0', '']","['78', '']"
10168,r629,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['1,116', '']","['1,116', '']","['0', '']","['0', '']","['0', '']","['1,108', '']","['1,108', '']","['0', '']","['0', '']","['0', '']"
10168,r630,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['3,670', '']","['1,976', '']","['985', '']","['672', '']","['37', '']","['3,632', '']","['1,938', '']","['985', '']","['672', '']","['37', '']"
10168,r631,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['7,890', '']","['3,042', '']","['718', '']","['469', '']","['3,661', '']","['5,957', '']","['2,510', '']","['564', '']","['243', '']","['2,640', '']"
10168,r632,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['3,268', 'i']","['2,852', 'i']","['151', 'i']","['265', 'i']","['0', 'i']","['2,013', 'i']","['1,597', 'i']","['151', 'i']","['265', 'i']","['0', 'i']"
10168,r633,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r634,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['541', '']","['541', '']","['0', '']","['0', '']","['0', '']","['541', '']","['541', '']","['0', '']","['0', '']","['0', '']"
10168,r635,United States -> Tennessee,United States,Tennessee,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r636,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r637,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['17', '']","['8', '']","['0', '']","['0', '']","['9', '']","['17', '']","['8', '']","['0', '']","['0', '']","['9', '']"
10168,r638,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['649', '']","['405', '']","['44', '']","['200', '']","['0', '']","['405', '']","['405', '']","['0', '']","['0', '']","['0', '']"
10168,r639,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['1,849', '']","['570', '']","['0', '']","['947', '']","['332', '']","['1,040', '']","['560', '']","['0', '']","['148', '']","['332', '']"
10168,r640,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['1,316', '']","['1,316', '']","['0', '']","['0', '']","['0', '']","['1,058', '']","['1,058', '']","['0', '']","['0', '']","['0', '']"
10168,r641,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['4,190', '']","['1,114', '']","['370', '']","['970', '']","['1,736', '']","['3,640', '']","['1,114', '']","['253', '']","['825', '']","['1,448', '']"
10168,r642,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['7,706', '']","['2,068', '']","['1,475', '']","['1,870', '']","['2,293', '']","['5,848', '']","['1,855', '']","['1,450', '']","['550', '']","['1,993', '']"
10168,r643,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['1,378', 'i']","['846', 'i']","['62', 'i']","['75', 'i']","['395', 'i']","['1,158', '']","['805', '']","['0', '']","['0', '']","['353', '']"
10168,r644,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['7,808', 'i']","['5,819', 'i']","['390', 'i']","['1,098', 'i']","['501', 'i']","['7,049', '']","['5,560', '']","['269', '']","['968', '']","['252', '']"
10168,r645,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['31,599', 'i']","['16,876', 'i']","['6,546', 'i']","['2,903', 'i']","['5,274', 'i']","['29,184', '']","['16,050', '']","['6,191', '']","['2,502', '']","['4,441', '']"
10168,r646,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r647,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['912', '']","['486', '']","['426', '']","['0', '']","['0', '']","['912', '']","['486', '']","['426', '']","['0', '']","['0', '']"
10168,r648,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['3,954', '']","['1,799', '']","['188', '']","['1,967', '']","['0', '']","['3,954', '']","['1,799', '']","['188', '']","['1,967', '']","['0', '']"
10168,r649,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['131,766', '']","['61,697', '']","['21,019', '']","['37,477', '']","['11,573', '']","['126,199', '']","['57,601', '']","['20,569', '']","['36,481', '']","['11,548', '']"
10168,r650,United States -> Texas,United States,Texas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r651,United States -> Texas -> Public,United States,Texas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r652,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['164', '']","['152', '']","['0', '']","['0', '']","['12', '']","['152', '']","['152', '']","['0', '']","['0', '']","['0', '']"
10168,r653,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['894', '']","['478', '']","['61', '']","['59', '']","['296', '']","['793', '']","['461', '']","['61', '']","['59', '']","['212', '']"
10168,r654,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['952', '']","['252', '']","['46', '']","['74', '']","['580', '']","['821', '']","['246', '']","['46', '']","['68', '']","['461', '']"
10168,r655,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['476', '']","['336', '']","['0', '']","['53', '']","['87', '']","['139', '']","['0', '']","['0', '']","['52', '']","['87', '']"
10168,r656,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['411', 'i']","['35', 'i']","['0', 'i']","['0', 'i']","['376', 'i']","['317', 'i']","['35', 'i']","['0', 'i']","['0', 'i']","['282', 'i']"
10168,r657,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['1,032', '']","['50', '']","['4', '']","['0', '']","['978', '']","['807', '']","['50', '']","['0', '']","['0', '']","['757', '']"
10168,r658,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['88', '']","['88', '']","['0', '']","['0', '']","['0', '']","['88', '']","['88', '']","['0', '']","['0', '']","['0', '']"
10168,r659,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['147,923', '']","['42,387', '']","['16,568', '']","['27,051', '']","['61,917', '']","['134,926', '']","['38,282', '']","['14,296', '']","['24,002', '']","['58,346', '']"
10168,r660,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['214', '']","['38', '']","['0', '']","['69', '']","['107', '']","['212', '']","['37', '']","['0', '']","['69', '']","['106', '']"
10168,r661,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['9,155', '']","['6,739', '']","['310', '']","['453', '']","['1,653', '']","['8,892', '']","['6,715', '']","['297', '']","['435', '']","['1,445', '']"
10168,r662,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['1,769', '']","['760', '']","['100', '']","['0', '']","['909', '']","['1,548', '']","['745', '']","['100', '']","['0', '']","['703', '']"
10168,r663,United States -> Texas -> Public -> Texas A&M U.-San Antonio,United States,Texas,Public,Texas A&M U.-San Antonio,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r664,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['1,845', '']","['467', '']","['38', '']","['322', '']","['1,018', '']","['1,845', '']","['467', '']","['38', '']","['322', '']","['1,018', '']"
10168,r665,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['1,672', '']","['1,223', '']","['442', '']","['7', '']","['0', '']","['1,317', '']","['1,024', '']","['293', '']","['0', '']","['0', '']"
10168,r666,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['13,141', 'i']","['5,270', 'i']","['3,085', 'i']","['1,741', 'i']","['3,045', 'i']","['10,633', '']","['4,413', '']","['2,669', '']","['1,313', '']","['2,238', '']"
10168,r667,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['5,014', '']","['1,308', '']","['233', '']","['0', '']","['3,473', '']","['1,425', '']","['1,192', '']","['233', '']","['0', '']","['0', '']"
10168,r668,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['3,582', '']","['1,213', '']","['0', '']","['0', '']","['2,369', '']","['830', '']","['830', '']","['0', '']","['0', '']","['0', '']"
10168,r669,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['337', '']","['337', '']","['0', '']","['0', '']","['0', '']","['337', '']","['337', '']","['0', '']","['0', '']","['0', '']"
10168,r670,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['17,268', '']","['9,309', '']","['3,113', '']","['1,502', '']","['3,344', '']","['15,753', '']","['7,950', '']","['3,105', '']","['1,430', '']","['3,268', '']"
10168,r671,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['312', '']","['181', '']","['50', '']","['46', '']","['35', '']","['312', '']","['181', '']","['50', '']","['46', '']","['35', '']"
10168,r672,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['107', '']","['70', '']","['0', '']","['0', '']","['37', '']","['107', '']","['70', '']","['0', '']","['0', '']","['37', '']"
10168,r673,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['6,555', '']","['2,327', '']","['1,478', '']","['619', '']","['2,131', '']","['5,400', '']","['2,092', '']","['1,466', '']","['619', '']","['1,223', '']"
10168,r674,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['1,564', 'i']","['777', 'i']","['277', 'i']","['350', 'i']","['160', 'i']","['1,280', 'i']","['700', 'i']","['162', 'i']","['329', 'i']","['89', 'i']"
10168,r675,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['44,968', '']","['33,374', '']","['2,541', '']","['5,500', '']","['3,553', '']","['39,351', '']","['28,553', '']","['2,541', '']","['5,500', '']","['2,757', '']"
10168,r676,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['17,644', 'i']","['10,808', 'i']","['1,823', 'i']","['4,048', 'i']","['965', 'i']","['14,682', '']","['10,007', '']","['967', '']","['3,446', '']","['262', '']"
10168,r677,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r678,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['40,586', '']","['23,758', '']","['6,375', '']","['10,382', '']","['71', '']","['32,102', '']","['20,323', '']","['2,647', '']","['9,071', '']","['61', '']"
10168,r679,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['26,776', '']","['11,282', '']","['4,487', '']","['5,615', '']","['5,392', '']","['21,261', '']","['11,149', '']","['4,487', '']","['5,615', '']","['10', '']"
10168,r680,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['536', '']","['496', '']","['0', '']","['0', '']","['40', '']","['214', '']","['214', '']","['0', '']","['0', '']","['0', '']"
10168,r681,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['3,769', '']","['3,022', '']","['0', '']","['326', '']","['421', '']","['3,214', '']","['2,895', '']","['0', '']","['274', '']","['45', '']"
10168,r682,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['31,943', '']","['17,535', '']","['2,979', '']","['6,869', '']","['4,560', '']","['28,306', '']","['16,138', '']","['2,660', '']","['5,804', '']","['3,704', '']"
10168,r683,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['15,923', '']","['10,438', '']","['1,879', '']","['994', '']","['2,612', '']","['15,254', '']","['9,895', '']","['1,851', '']","['930', '']","['2,578', '']"
10168,r684,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['237,274', '']","['51,774', '']","['80,393', '']","['59,764', '']","['45,343', '']","['106,271', '']","['43,787', '']","['6,431', '']","['13,871', '']","['42,182', '']"
10168,r685,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['4,876', '']","['1,779', '']","['0', '']","['0', '']","['3,097', '']","['1,620', '']","['1,620', '']","['0', '']","['0', '']","['0', '']"
10168,r686,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['20,467', '']","['6,080', '']","['1,736', '']","['11,145', '']","['1,506', '']","['19,999', '']","['5,891', '']","['1,736', '']","['10,902', '']","['1,470', '']"
10168,r687,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['9,661', '']","['4,880', '']","['7', '']","['2,121', '']","['2,653', '']","['9,080', '']","['4,792', '']","['0', '']","['1,952', '']","['2,336', '']"
10168,r688,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['410', '']","['383', '']","['0', '']","['0', '']","['27', '']","['410', '']","['383', '']","['0', '']","['0', '']","['27', '']"
10168,r689,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['398', '']","['66', '']","['0', '']","['0', '']","['332', '']","['398', '']","['66', '']","['0', '']","['0', '']","['332', '']"
10168,r690,United States -> Texas -> Private,United States,Texas,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r691,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r692,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['63,395', '']","['45,839', '']","['1,514', '']","['16,042', '']","['0', '']","['52,536', '']","['42,489', '']","['1,051', '']","['8,996', '']","['0', '']"
10168,r693,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['3,316', '']","['2,375', '']","['775', '']","['106', '']","['60', '']","['2,415', '']","['1,512', '']","['775', '']","['68', '']","['60', '']"
10168,r694,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['24,193', '']","['14,446', '']","['3,243', '']","['1,330', '']","['5,174', '']","['22,866', '']","['13,119', '']","['3,243', '']","['1,330', '']","['5,174', '']"
10168,r695,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['4,005', '']","['3,329', '']","['444', '']","['91', '']","['141', '']","['3,295', '']","['2,848', '']","['444', '']","['3', '']","['0', '']"
10168,r696,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['152', '']","['152', '']","['0', '']","['0', '']","['0', '']","['152', '']","['152', '']","['0', '']","['0', '']","['0', '']"
10168,r697,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['1,039', '']","['902', '']","['26', '']","['92', '']","['19', '']","['966', '']","['848', '']","['26', '']","['92', '']","['0', '']"
10168,r698,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['226', '']","['76', '']","['0', '']","['150', '']","['0', '']","['165', '']","['65', '']","['0', '']","['100', '']","['0', '']"
10168,r699,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['37', '']","['5', '']","['0', '']","['32', '']","['0', '']","['37', '']","['5', '']","['0', '']","['32', '']","['0', '']"
10168,r700,United States -> Utah,United States,Utah,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r701,United States -> Utah -> Public,United States,Utah,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r702,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['59,590', '']","['33,337', '']","['9,297', '']","['7,452', '']","['9,504', '']","['59,585', '']","['33,332', '']","['9,297', '']","['7,452', '']","['9,504', '']"
10168,r703,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['56,884', '']","['9,921', '']","['44,671', '']","['209', '']","['2,083', '']","['56,884', '']","['9,921', '']","['44,671', '']","['209', '']","['2,083', '']"
10168,r704,United States -> Utah -> Public -> Utah Valley U.,United States,Utah,Public,Utah Valley U.,4,"['41', '']","['14', '']","['0', '']","['27', '']","['0', '']","['41', '']","['14', '']","['0', '']","['27', '']","['0', '']"
10168,r705,United States -> Utah -> Private,United States,Utah,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r706,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['10,536', 'i']","['5,558', 'i']","['1,808', 'i']","['1,353', 'i']","['1,817', 'i']","['10,150', '']","['5,414', '']","['1,734', '']","['1,226', '']","['1,776', '']"
10168,r707,United States -> Vermont,United States,Vermont,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r708,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r709,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['26,822', '']","['15,915', '']","['1,630', '']","['6,253', '']","['3,024', '']","['25,250', '']","['15,531', '']","['1,454', '']","['5,803', '']","['2,462', '']"
10168,r710,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r711,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['765', '']","['689', '']","['0', '']","['76', '']","['0', '']","['753', '']","['689', '']","['0', '']","['64', '']","['0', '']"
10168,r712,United States -> Virginia,United States,Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r713,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r714,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['211', '']","['0', '']","['211', '']","['0', '']","['0', '']","['211', '']","['0', '']","['211', '']","['0', '']","['0', '']"
10168,r715,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['3,218', '']","['2,426', '']","['747', '']","['45', '']","['0', '']","['2,987', '']","['2,195', '']","['747', '']","['45', '']","['0', '']"
10168,r716,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['23,829', '']","['9,644', '']","['11,154', '']","['1,549', '']","['1,482', '']","['23,243', '']","['9,585', '']","['11,101', '']","['1,246', '']","['1,311', '']"
10168,r717,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['378', 'i']","['231', 'i']","['31', 'i']","['47', 'i']","['69', 'i']","['206', '']","['177', '']","['0', '']","['16', '']","['13', '']"
10168,r718,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['576', '']","['362', '']","['214', '']","['0', '']","['0', '']","['576', '']","['362', '']","['214', '']","['0', '']","['0', '']"
10168,r719,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['10,813', '']","['3,613', '']","['1,845', '']","['3,900', '']","['1,455', '']","['10,154', '']","['3,310', '']","['1,845', '']","['3,881', '']","['1,118', '']"
10168,r720,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['191', '']","['163', '']","['0', '']","['0', '']","['28', '']","['163', '']","['163', '']","['0', '']","['0', '']","['0', '']"
10168,r721,United States -> Virginia -> Public -> U. Virginia's C. Wise,United States,Virginia,Public,U. Virginia's C. Wise,4,"['682', '']","['25', '']","['0', '']","['59', '']","['598', '']","['186', '']","['25', '']","['0', '']","['54', '']","['107', '']"
10168,r722,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['85,142', '']","['32,495', '']","['20,058', '']","['12,660', '']","['19,929', '']","['74,811', '']","['29,955', '']","['16,741', '']","['9,957', '']","['18,158', '']"
