table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7997,r352,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,351,"['413', '']","['0', '']","['1', '']","['0', '']","['0', '']","['157', '']","['0', '']","['157', '']","['0', '']","['0', '']","['98', '']"
7997,r353,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,352,"['411', 'i']","['0', 'i']","['0', 'i']","['392', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['19', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r354,All institutions -> Mills C.,All institutions,Mills C.,2,353,"['408', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['408', '']"
7997,r355,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,354,"['405', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['38', '']","['119', '']","['0', '']","['0', '']","['185', '']"
7997,r356,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,355,"['403', '']","['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['153', '']"
7997,r357,All institutions -> New School,All institutions,New School,2,356,"['393', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['364', '']"
7997,r358,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,357,"['388', '']","['55', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['18', '']","['137', '']","['171', '']","['0', '']"
7997,r359,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,358,"['387', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['387', '']","['0', '']"
7997,r360,All institutions -> Occidental C.,All institutions,Occidental C.,2,359,"['380', '']","['0', '']","['362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']"
7997,r361,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,359,"['380', '']","['0', '']","['0', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['213', '']"
7997,r362,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,361,"['378', '']","['0', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']"
7997,r363,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,362,"['377', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['207', '']","['0', '']","['70', '']","['100', '']"
7997,r364,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,363,"['376', '']","['0', '']","['231', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r365,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,364,"['375', '']","['0', '']","['7', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['290', '']"
7997,r366,All institutions -> U. Rochester,All institutions,U. Rochester,2,364,"['375', '']","['12', '']","['0', '']","['282', '']","['0', '']","['0', '']","['22', '']","['59', '']","['0', '']","['0', '']","['0', '']"
7997,r367,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,366,"['373', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['193', '']"
7997,r368,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,367,"['365', '']","['0', '']","['359', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r369,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,368,"['361', '']","['0', '']","['361', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r370,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,369,"['347', '']","['28', '']","['61', '']","['157', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['76', '']"
7997,r371,All institutions -> Chapman U.,All institutions,Chapman U.,2,370,"['346', '']","['0', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['123', '']"
7997,r372,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,371,"['342', '']","['0', '']","['261', '']","['29', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']"
7997,r373,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,372,"['340', '']","['0', '']","['172', '']","['4', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['53', '']"
7997,r374,All institutions -> Kettering U.,All institutions,Kettering U.,2,373,"['336', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['336', '']"
7997,r375,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,374,"['333', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['151', '']"
7997,r376,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,375,"['330', '']","['0', '']","['149', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r377,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,375,"['330', 'i']","['0', 'i']","['0', 'i']","['54', 'i']","['0', 'i']","['89', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['187', 'i']"
7997,r378,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,377,"['321', '']","['0', '']","['17', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['206', '']","['0', '']","['0', '']"
7997,r379,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,378,"['320', '']","['0', '']","['0', '']","['254', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['4', '']"
7997,r380,All institutions -> Villanova U.,All institutions,Villanova U.,2,379,"['313', '']","['0', '']","['23', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['140', '']","['101', '']"
7997,r381,All institutions -> Marquette U.,All institutions,Marquette U.,2,380,"['311', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['238', '']","['0', '']"
7997,r382,All institutions -> Stockton U.,All institutions,Stockton U.,2,381,"['308', '']","['0', '']","['238', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r383,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,382,"['306', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['255', '']"
7997,r384,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,383,"['302', '']","['0', '']","['46', '']","['3', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['3', '']"
7997,r385,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,383,"['302', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['302', '']","['0', '']"
7997,r386,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,383,"['302', '']","['0', '']","['0', '']","['255', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r387,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,386,"['298', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['186', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r388,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,387,"['295', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['295', '']"
7997,r389,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,388,"['288', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['288', '']"
7997,r390,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,389,"['285', '']","['0', '']","['0', '']","['285', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r391,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,390,"['280', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['280', '']"
7997,r392,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,391,"['275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['65', '']","['0', '']","['68', '']","['142', '']"
7997,r393,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,392,"['261', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['143', '']","['60', '']","['0', '']","['0', '']","['0', '']"
7997,r394,All institutions -> Smith C.,All institutions,Smith C.,2,392,"['261', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['44', '']","['184', '']"
7997,r395,All institutions -> Calvin U.,All institutions,Calvin U.,2,394,"['257', 'i']","['0', 'i']","['0', 'i']","['232', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['25', 'i']"
7997,r396,All institutions -> Fisk U.,All institutions,Fisk U.,2,395,"['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r397,All institutions -> Canisius C.,All institutions,Canisius C.,2,396,"['251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['251', '']","['0', '']","['0', '']"
7997,r398,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,397,"['248', '']","['0', '']","['0', '']","['248', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r399,All institutions -> U. San Diego,All institutions,U. San Diego,2,398,"['247', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['174', '']","['53', '']"
7997,r400,All institutions -> Reed C.,All institutions,Reed C.,2,399,"['245', 'i']","['0', 'i']","['0', 'i']","['42', 'i']","['0', 'i']","['22', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['181', 'i']"
7997,r401,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,400,"['243', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['239', '']"
7997,r402,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,401,"['242', '']","['0', '']","['66', '']","['38', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['80', '']"
7997,r403,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,402,"['241', '']","['0', '']","['33', '']","['1', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r404,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,403,"['239', '']","['0', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r405,All institutions -> Towson U.,All institutions,Towson U.,2,404,"['235', '']","['203', '']","['4', '']","['1', '']","['0', '']","['4', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']"
7997,r406,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,405,"['225', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['142', '']"
7997,r407,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,406,"['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']"
7997,r408,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,407,"['214', '']","['0', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r409,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,407,"['214', '']","['0', '']","['0', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r410,All institutions -> Creighton U.,All institutions,Creighton U.,2,409,"['213', 'i']","['31', 'i']","['0', 'i']","['74', 'i']","['9', 'i']","['12', 'i']","['6', 'i']","['37', 'i']","['0', 'i']","['0', 'i']","['44', 'i']"
7997,r411,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,409,"['213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['213', '']"
7997,r412,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,409,"['213', '']","['0', '']","['0', '']","['140', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']"
7997,r413,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,412,"['211', '']","['0', '']","['0', '']","['102', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']"
7997,r414,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,413,"['208', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['208', '']"
7997,r415,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,413,"['208', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['0', '']"
7997,r416,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,415,"['204', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['204', '']"
7997,r417,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,416,"['198', '']","['0', '']","['0', '']","['198', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r418,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,417,"['197', '']","['0', '']","['5', '']","['30', '']","['0', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']"
7997,r419,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,418,"['196', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r420,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,418,"['196', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['89', '']","['107', '']","['0', '']"
7997,r421,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,420,"['191', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['191', '']"
7997,r422,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,421,"['185', '']","['49', '']","['46', '']","['53', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['7', '']"
7997,r423,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,421,"['185', '']","['0', '']","['0', '']","['185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r424,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,423,"['179', '']","['0', '']","['165', '']","['3', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
7997,r425,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,424,"['178', '']","['0', '']","['0', '']","['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r426,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,425,"['175', 'i']","['0', 'i']","['0', 'i']","['29', 'i']","['110', 'i']","['0', 'i']","['0', 'i']","['6', 'i']","['0', 'i']","['26', 'i']","['4', 'i']"
7997,r427,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,426,"['172', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['172', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r428,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,427,"['170', '']","['0', '']","['157', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r429,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,428,"['163', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['20', 'i']","['0', 'i']","['0', 'i']","['143', 'i']"
7997,r430,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,429,"['162', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['104', '']"
7997,r431,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,430,"['158', '']","['0', '']","['95', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r432,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,431,"['152', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['22', '']","['81', '']","['0', '']","['0', '']","['0', '']"
7997,r433,All institutions -> Pacific U.,All institutions,Pacific U.,2,431,"['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['152', '']"
7997,r434,All institutions -> Fielding Graduate U.,All institutions,Fielding Graduate U.,2,433,"['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']","['0', '']","['0', '']"
7997,r435,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,434,"['145', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']"
7997,r436,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,434,"['145', '']","['0', '']","['0', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r437,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,436,"['143', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['5', '']"
7997,r438,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,437,"['139', '']","['0', '']","['47', '']","['81', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r439,All institutions -> Long Island U.,All institutions,Long Island U.,2,438,"['137', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['137', '']"
7997,r440,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,439,"['135', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r441,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,440,"['133', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r442,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,440,"['133', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r443,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,442,"['132', '']","['83', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
7997,r444,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,443,"['131', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
7997,r445,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,443,"['131', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']"
7997,r446,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,443,"['131', '']","['0', '']","['22', '']","['21', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['53', '']","['19', '']"
7997,r447,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,446,"['130', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r448,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,447,"['127', '']","['0', '']","['63', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']"
7997,r449,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,448,"['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['105', '']","['20', '']"
7997,r450,All institutions -> Albany State U.,All institutions,Albany State U.,2,449,"['124', '']","['0', '']","['22', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']"
7997,r451,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,450,"['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']"
7997,r452,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,450,"['122', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']"
7997,r453,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,450,"['122', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r454,All institutions -> Kean U.,All institutions,Kean U.,2,453,"['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']"
7997,r455,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,453,"['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']"
7997,r456,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,455,"['118', '']","['0', '']","['2', '']","['108', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r457,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,456,"['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['9', '']","['98', '']","['0', '']"
7997,r458,All institutions -> Carleton C.,All institutions,Carleton C.,2,457,"['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['6', '']"
7997,r459,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,458,"['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['109', '']"
7997,r460,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,459,"['109', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['6', '']","['102', '']","['0', '']","['0', '']","['0', '']"
7997,r461,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,460,"['108', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['108', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r462,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,461,"['106', '']","['0', '']","['11', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r463,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,462,"['105', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r464,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,463,"['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['59', '']","['0', '']"
7997,r465,All institutions -> Albion C.,All institutions,Albion C.,2,464,"['98', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['98', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r466,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,465,"['97', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['53', '']"
7997,r467,All institutions -> James Madison U.,All institutions,James Madison U.,2,465,"['97', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']"
7997,r468,All institutions -> Central State U.,All institutions,Central State U.,2,467,"['96', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['96', '']","['0', '']"
7997,r469,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,468,"['93', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['59', '']","['1', '']"
7997,r470,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,469,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']","['11', '']"
7997,r471,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,470,"['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']"
7997,r472,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,471,"['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']"
7997,r473,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,472,"['85', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r474,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,473,"['83', '']","['0', '']","['49', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
