table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_planned_to_start_in_fy_2020_or_fy_2021,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
3039,r376,Nevada -> Private,Nevada,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r377,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r378,New Hampshire,New Hampshire,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r379,New Hampshire -> Public,New Hampshire,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r380,New Hampshire -> Public -> U. New Hampshire,New Hampshire,Public,U. New Hampshire,3,"['403', '']","['0', '']","['11,190', '']","['2,512', '']","['755', '']","['2,870', '']","['36,050', '']","['1,000', '']","['0', '']","['0', '']"
3039,r381,New Hampshire -> Private,New Hampshire,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r382,New Hampshire -> Private -> Dartmouth C.,New Hampshire,Private,Dartmouth C.,3,"['NA', '']","['3,898', '']","['1,617', '']","['3,713', '']","['6,033', '']","['20,134', '']","['288', '']","['2,776', '']","['830', '']","['0', '']"
3039,r383,New Jersey,New Jersey,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r384,New Jersey -> Public,New Jersey,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r385,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,3,"['NA', '']","['4,450', '']","['0', '']","['0', '']","['2,580', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r386,New Jersey -> Public -> New Jersey City U.,New Jersey,Public,New Jersey City U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r387,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,3,"['0', '']","['1,800', '']","['0', '']","['0', '']","['7,676', '']","['4,259', '']","['6,883', '']","['8,099', '']","['0', '']","['1,416', '']"
3039,r388,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,3,"['250', '']","['2,035', '']","['0', '']","['4,460', '']","['0', '']","['8,000', '']","['8,929', '']","['450', '']","['0', '']","['0', '']"
3039,r389,"New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, State U. New Jersey, Camden",3,"['na', '']","['na', '']","['500', '']","['0', '']","['0', '']","['4,144', '']","['1,100', '']","['0', '']","['0', '']","['0', '']"
3039,r390,"New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick<sup>d</sup>",New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick<sup>d</sup>",3,"['na', '']","['na', '']","['16,613', '']","['10,030', '']","['57,473', '']","['70,060', '']","['33,612', '']","['50,000', '']","['384,220', '']","['0', '']"
3039,r391,"New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, State U. New Jersey, Newark",3,"['na', '']","['na', '']","['3,522', '']","['581', '']","['1,202', '']","['250', '']","['300', '']","['1,800', '']","['250', '']","['12,100', '']"
3039,r392,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['16,000', '']"
3039,r393,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r394,New Jersey -> Private,New Jersey,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r395,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,3,"['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r396,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,3,"['16,306', '']","['20,561', '']","['67,520', '']","['43,548', '']","['83,236', '']","['44,656', '']","['69,966', '']","['39,039', '']","['0', '']","['0', '']"
3039,r397,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,3,"['1,000', '']","['750', '']","['500', '']","['0', '']","['542', '']","['5,573', '']","['3,961', '']","['2,190', '']","['0', '']","['2,780', '']"
3039,r398,New Mexico,New Mexico,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r399,New Mexico -> Public,New Mexico,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r400,New Mexico -> Public -> New Mexico Institute of Mining and Technology,New Mexico,Public,New Mexico Institute of Mining and Technology,3,"['0', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11,715', '']","['35,500', '']","['0', '']"
3039,r401,New Mexico -> Public -> New Mexico State U.,New Mexico,Public,New Mexico State U.,3,"['1,830', '']","['4,106', '']","['294', '']","['1,148', '']","['0', '']","['18,503', '']","['1,042', '']","['0', '']","['0', '']","['0', '']"
3039,r402,New Mexico -> Public -> U. New Mexico,New Mexico,Public,U. New Mexico,3,"['8,473', '']","['5,510', '']","['5,208', 'i']","['0', '']","['22,576', '']","['26,372', '']","['6,275', '']","['50,070', '']","['0', '']","['15,648', '']"
3039,r403,New York,New York,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r404,New York -> Public,New York,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r405,"New York -> Public -> CUNY, Advanced Science Research Center",New York,Public,"CUNY, Advanced Science Research Center",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,000', '']","['4,000', '']","['0', '']","['0', '']","['0', '']"
3039,r406,"New York -> Public -> CUNY, Baruch C.",New York,Public,"CUNY, Baruch C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r407,"New York -> Public -> CUNY, Brooklyn C.",New York,Public,"CUNY, Brooklyn C.",3,"['0', '']","['2,601', '']","['5,830', '']","['0', '']","['0', '']","['0', 'i']","['42,000', '']","['1,800', '']","['0', '']","['0', '']"
3039,r408,"New York -> Public -> CUNY, C. Staten Island",New York,Public,"CUNY, C. Staten Island",3,"['0', '']","['17,000', '']","['17,000', '']","['2,400', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r409,"New York -> Public -> CUNY, City C.",New York,Public,"CUNY, City C.",3,"['24,585', '']","['1,750', '']","['7,700', '']","['0', '']","['0', '']","['44,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r410,"New York -> Public -> CUNY, Graduate Center",New York,Public,"CUNY, Graduate Center",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r411,"New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,"CUNY, Graduate School of Public Health and Health Policy",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r412,"New York -> Public -> CUNY, Hunter C.",New York,Public,"CUNY, Hunter C.",3,"['600', '']","['2,200', '']","['500', '']","['500', '']","['0', '']","['550', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r413,"New York -> Public -> CUNY, John Jay C. of Criminal Justice",New York,Public,"CUNY, John Jay C. of Criminal Justice",3,"['ne', '']","['NA', '']","['0', '']","['0', '']","['1,050', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r414,"New York -> Public -> CUNY, Lehman C.",New York,Public,"CUNY, Lehman C.",3,"['519', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r415,"New York -> Public -> CUNY, Medgar Evers C.",New York,Public,"CUNY, Medgar Evers C.",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r416,"New York -> Public -> CUNY, New York City C. of Technology",New York,Public,"CUNY, New York City C. of Technology",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r417,"New York -> Public -> CUNY, Queens C.",New York,Public,"CUNY, Queens C.",3,"['0', '']","['1,100', '']","['0', '']","['1,500', '']","['30,400', '']","['336', '']","['1,395', '']","['11,890', '']","['0', '']","['0', '']"
3039,r418,"New York -> Public -> CUNY, York C.",New York,Public,"CUNY, York C.",3,"['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['3,900', '']","['500', '']","['1,700', '']"
3039,r419,"New York -> Public -> SUNY, Binghamton U.",New York,Public,"SUNY, Binghamton U.",3,"['4,581', '']","['18,880', '']","['7,034', '']","['3,999', '']","['810', '']","['7,491', '']","['7,816', '']","['7,765', '']","['11,033', '']","['61,958', '']"
3039,r420,"New York -> Public -> SUNY, Buffalo State",New York,Public,"SUNY, Buffalo State",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r421,"New York -> Public -> SUNY, C. Brockport",New York,Public,"SUNY, C. Brockport",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r422,"New York -> Public -> SUNY, C. of Environmental Science and Forestry",New York,Public,"SUNY, C. of Environmental Science and Forestry",3,"['0', '']","['0', '']","['0', '']","['13,008', '']","['320', '']","['2,916', '']","['1,078', '']","['2,017', '']","['0', '']","['0', '']"
3039,r423,"New York -> Public -> SUNY, C. of Optometry",New York,Public,"SUNY, C. of Optometry",3,"['0', '']","['0', '']","['2,815', '']","['2,573', '']","['0', '']","['0', '']","['1,000', '']","['500', '']","['0', '']","['0', '']"
3039,r424,"New York -> Public -> SUNY, C. Plattsburgh",New York,Public,"SUNY, C. Plattsburgh",3,"['0', '']","['ne', '']","['5,678', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r425,"New York -> Public -> SUNY, Downstate Medical Center",New York,Public,"SUNY, Downstate Medical Center",3,"['275', '']","['21,185', '']","['28,250', '']","['0', '']","['5,350', '']","['2,000', '']","['20,000', '']","['10,000', '']","['0', '']","['0', '']"
3039,r426,"New York -> Public -> SUNY, Geneseo",New York,Public,"SUNY, Geneseo",3,"['14,453', '']","['15,062', '']","['0', '']","['25,000', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r427,"New York -> Public -> SUNY, Oswego",New York,Public,"SUNY, Oswego",3,"['0', '']","['0', '']","['ne', '']","['12,799', '']","['ne', '']","['0', '']","['675', '']","['1,050', '']","['840', 'i']","['0', '']"
3039,r428,"New York -> Public -> SUNY, Polytechnic Institute",New York,Public,"SUNY, Polytechnic Institute",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,076', '']","['36,077', '']","['25,056', '']","['600', '']","['0', '']","['0', '']"
3039,r429,"New York -> Public -> SUNY, Stony Brook U.",New York,Public,"SUNY, Stony Brook U.",3,"['17,845', '']","['12,157', '']","['27,461', '']","['23,825', '']","['23,985', '']","['27,315', '']","['35,483', '']","['86,050', '']","['0', '']","['248,560', '']"
3039,r430,"New York -> Public -> SUNY, U. Albany<sup>e</sup>",New York,Public,"SUNY, U. Albany<sup>e</sup>",3,"['15,552', '']","['46,500', '']","['126,960', '']","['7,100', '']","['2,832', '']","['4,438', '']","['6,860', '']","['91,778', '']","['0', '']","['281,887', '']"
3039,r431,"New York -> Public -> SUNY, U. Buffalo",New York,Public,"SUNY, U. Buffalo",3,"['2,351', '']","['3,154', '']","['25,280', '']","['9,518', '']","['5,231', '']","['13,917', '']","['10,591', '']","['12,240', '']","['117,000', '']","['0', '']"
3039,r432,"New York -> Public -> SUNY, Upstate Medical U.",New York,Public,"SUNY, Upstate Medical U.",3,"['29,902', '']","['19,622', '']","['6,520', '']","['2,556', '']","['6,575', '']","['0', '']","['1,091', '']","['0', '']","['0', '']","['0', '']"
3039,r433,New York -> Private,New York,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r434,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['271', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r435,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,3,"['650', '']","['2,066', '']","['0', '']","['0', '']","['0', '']","['3,935', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r436,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,597', '']","['12,214', '']","['6,900', '']","['0', '']","['17,000', '']"
3039,r437,New York -> Private -> Alfred U.,New York,Private,Alfred U.,3,"['0', '']","['1,723', '']","['4,272', '']","['0', '']","['1,705', '']","['0', '']","['0', '']","['3,500', '']","['0', '']","['0', '']"
3039,r438,New York -> Private -> Barnard C.,New York,Private,Barnard C.,3,"['314', '']","['0', '']","['2,363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r439,New York -> Private -> Canisius C.,New York,Private,Canisius C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r440,New York -> Private -> Clarkson U.<sup>f</sup>,New York,Private,Clarkson U.<sup>f</sup>,3,"['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']","['767', '']","['0', '']","['0', '']","['9,896', '']"
3039,r441,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['5,477', '']","['6,377', '']","['34,500', '']","['3,000', '']","['8,000', '']","['0', '']"
3039,r442,New York -> Private -> Colgate U.,New York,Private,Colgate U.,3,"['0', '']","['673', '']","['0', '']","['2,465', '']","['4,400', '']","['5,600', '']","['1,900', '']","['26,400', '']","['0', '']","['0', '']"
3039,r443,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,3,"['31,504', '']","['16,023', '']","['5,834', '']","['34,498', '']","['0', '']","['58,570', '']","['166,803', '']","['0', '']","['0', '']","['0', '']"
3039,r444,"New York -> Private -> Columbia U., Teachers C.",New York,Private,"Columbia U., Teachers C.",3,"['0', '']","['0', '']","['2,029', '']","['0', '']","['550', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r445,New York -> Private -> Cornell U.,New York,Private,Cornell U.,3,"['78,500', '']","['118,226', '']","['48,098', '']","['43,753', '']","['91,213', 'i']","['93,290', '']","['188,390', '']","['94,839', '']","['3,500', '']","['0', '']"
3039,r446,New York -> Private -> Fordham U.,New York,Private,Fordham U.,3,"['1,100', '']","['0', '']","['4,100', '']","['6,000', '']","['1,200', '']","['550', '']","['1,000', '']","['4,000', '']","['0', '']","['9,000', '']"
3039,r447,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r448,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,3,"['ne', '']","['ne', '']","['1,404', '']","['3,700', '']","['6,950', '']","['297', '']","['3,031', '']","['550', '']","['0', '']","['0', '']"
3039,r449,New York -> Private -> Icahn School of Medicine at Mt. Sinai,New York,Private,Icahn School of Medicine at Mt. Sinai,3,"['47,000', '']","['27,000', '']","['48,000', '']","['11,600', '']","['12,700', '']","['30,900', '']","['31,000', '']","['25,000', '']","['0', '']","['0', '']"
3039,r450,New York -> Private -> Long Island U.,New York,Private,Long Island U.,3,"['NA', '']","['NA', '']","['NA', '']","['0', '']","['ne', '']","['ne', '']","['7,334', '']","['6,125', '']","['0', '']","['5,000', '']"
3039,r451,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r452,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']"
3039,r453,New York -> Private -> New School,New York,Private,New School,3,"['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r454,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,3,"['1,200', '']","['0', '']","['0', '']","['372', '']","['3,881', '']","['0', '']","['2,001', '']","['0', '']","['0', '']","['0', '']"
3039,r455,New York -> Private -> New York Medical C.,New York,Private,New York Medical C.,3,"['0', '']","['348', '']","['1,117', '']","['857', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r456,New York -> Private -> New York U.<sup>d</sup>,New York,Private,New York U.<sup>d</sup>,3,"['120,559', '']","['22,945', '']","['19,020', '']","['33,765', 'i']","['188,503', '']","['159,226', '']","['151,783', '']","['137,914', '']","['0', '']","['0', '']"
3039,r457,New York -> Private -> Pace U.,New York,Private,Pace U.,3,"['ne', '']","['7,375', '']","['0', '']","['1,200', '']","['0', 'i']","['1,538', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r458,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,3,"['7,902', '']","['6,400', '']","['0', '']","['0', '']","['2,572', '']","['3,030', '']","['6,776', '']","['650', '']","['0', '']","['750', '']"
3039,r459,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,3,"['0', '']","['416', '']","['0', '']","['0', '']","['709', '']","['2,316', '']","['1,510', '']","['3,530', '']","['0', '']","['0', '']"
3039,r460,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,3,"['9,209', '']","['146,257', '']","['111,000', '']","['0', '']","['21,850', '']","['11,700', '']","['16,114', '']","['34,334', '']","['0', '']","['0', '']"
3039,r461,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,840', '']","['0', '']"
3039,r462,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",3,"['6,050', '']","['0', '']","['1,400', '']","['903', '']","['0', '']","['2,140', '']","['340', '']","['668', '']","['0', '']","['0', '']"
3039,r463,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,3,"['2,241', '']","['0', '']","['18,300', '']","['7,750', '']","['5,856', '']","['3,621', '']","['3,399', '']","['1,718', '']","['20,159', '']","['0', '']"
3039,r464,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['20,954', '']","['25,231', '']","['15,436', '']","['1,195', '']","['11,058', '']","['42,780', '']","['7,690', '']","['14,946', '']","['4,000', '']","['178,473', '']"
3039,r465,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",3,"['1,200', '']","['0', '']","['4,500', '']","['1,100', '']","['0', '']","['15,038', '']","['15,038', '']","['0', '']","['0', '']","['0', '']"
3039,r466,New York -> Private -> Vassar C.,New York,Private,Vassar C.,3,"['ne', '']","['250', '']","['3,600', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r467,New York -> Private -> Yeshiva U.<sup>g</sup>,New York,Private,Yeshiva U.<sup>g</sup>,3,"['0', '']","['11,063', '']","['9,466', '']","['12,632', '']","['20,076', 'i']","['0', '']","['0', '']","['2,850', '']","['0', '']","['5,700', '']"
3039,r468,North Carolina,North Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r469,North Carolina -> Public,North Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r470,North Carolina -> Public -> Appalachian State U.,North Carolina,Public,Appalachian State U.,3,"['0', '']","['0', '']","['0', '']","['3,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r471,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['0', '']","['0', '']","['422', '']","['10,474', '']","['0', '']","['5,503', '']","['4,910', '']","['301', '']","['122,582', '']","['0', '']"
3039,r472,North Carolina -> Public -> Fayetteville State U.,North Carolina,Public,Fayetteville State U.,3,"['ne', '']","['400', '']","['930', '']","['0', '']","['681', '']","['0', '']","['0', '']","['0', '']","['4,500', '']","['0', '']"
3039,r473,North Carolina -> Public -> North Carolina Agricultural and Technical State U.,North Carolina,Public,North Carolina Agricultural and Technical State U.,3,"['13,665', '']","['16,736', '']","['10,844', '']","['0', '']","['0', '']","['533', '']","['804', '']","['0', '']","['84,252', '']","['0', '']"
3039,r474,North Carolina -> Public -> North Carolina Central U.,North Carolina,Public,North Carolina Central U.,3,"['0', '']","['950', '']","['600', '']","['0', '']","['280', '']","['256', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r475,North Carolina -> Public -> North Carolina State U.,North Carolina,Public,North Carolina State U.,3,"['25,682', '']","['4,675', '']","['4,826', '']","['11,259', '']","['19,137', '']","['10,812', '']","['14,899', '']","['17,267', '']","['9,230', '']","['0', '']"
3039,r476,"North Carolina -> Public -> U. North Carolina, Asheville",North Carolina,Public,"U. North Carolina, Asheville",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']"
3039,r477,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['50,786', '']","['10,210', '']","['5,154', '']","['3,935', '']","['72,102', '']","['69,270', '']","['16,645', '']","['0', '']","['0', '']","['84,700', '']"
3039,r478,"North Carolina -> Public -> U. North Carolina, Charlotte",North Carolina,Public,"U. North Carolina, Charlotte",3,"['595', '']","['6,050', '']","['664', '']","['8,109', '']","['16,500', '']","['13,233', '']","['560', '']","['13,800', '']","['0', '']","['0', '']"
3039,r479,"North Carolina -> Public -> U. North Carolina, Greensboro",North Carolina,Public,"U. North Carolina, Greensboro",3,"['11,625', '']","['288', '']","['0', '']","['550', '']","['941', '']","['610', '']","['771', '']","['1,870', '']","['24,610', '']","['0', '']"
3039,r480,"North Carolina -> Public -> U. North Carolina, Wilmington",North Carolina,Public,"U. North Carolina, Wilmington",3,"['0', '']","['5,000', '']","['332', '']","['0', '']","['0', '']","['1,705', '']","['11,081', '']","['0', '']","['0', '']","['0', '']"
3039,r481,North Carolina -> Public -> Western Carolina U.,North Carolina,Public,Western Carolina U.,3,"['12,425', '']","['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r482,North Carolina -> Public -> Winston-Salem State U.,North Carolina,Public,Winston-Salem State U.,3,"['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r483,North Carolina -> Private,North Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r484,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r485,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,3,"['18,028', '']","['71,030', '']","['23,293', '']","['18,055', '']","['23,900', '']","['17,437', '']","['21,820', '']","['56,438', '']","['0', '']","['0', '']"
3039,r486,North Carolina -> Private -> Elon U.,North Carolina,Private,Elon U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['314', '']","['425', '']","['0', '']","['0', '']","['0', '']"
3039,r487,North Carolina -> Private -> Johnson C. Smith U.,North Carolina,Private,Johnson C. Smith U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r488,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,3,"['0', '']","['4,841', '']","['7,913', '']","['1,485', '']","['0', '']","['28,371', '']","['13,543', '']","['19,434', '']","['0', '']","['50,000', '']"
3039,r489,North Dakota,North Dakota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r490,North Dakota -> Public,North Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r491,North Dakota -> Public -> North Dakota State U.,North Dakota,Public,North Dakota State U.,3,"['0', '']","['326', '']","['8,645', '']","['0', '']","['1,796', '']","['963', '']","['383', '']","['1,500', '']","['2,100', '']","['0', '']"
3039,r492,North Dakota -> Public -> U. North Dakota,North Dakota,Public,U. North Dakota,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,450', '']","['2,120', '']","['380', '']","['0', '']","['0', '']","['0', '']"
3039,r493,Ohio,Ohio,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r494,Ohio -> Public,Ohio,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r495,Ohio -> Public -> Bowling Green State U.,Ohio,Public,Bowling Green State U.,3,"['0', '']","['2,215', '']","['1,864', '']","['1,998', '']","['4,803', '']","['3,104', '']","['13,816', '']","['875', '']","['0', '']","['31,999', '']"
3039,r496,Ohio -> Public -> Central State U.,Ohio,Public,Central State U.,3,"['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,950', '']","['800', '']","['0', '']"
