table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12711,r364,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,363,"['42', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r365,All institutions -> Carleton C.,All institutions,Carleton C.,2,364,"['41', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['41', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12711,r366,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,364,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']"
12711,r367,All institutions -> Marquette U.,All institutions,Marquette U.,2,364,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
12711,r368,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,364,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']"
12711,r369,All institutions -> U. Denver,All institutions,U. Denver,2,364,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r370,All institutions -> U. New Haven,All institutions,U. New Haven,2,364,"['41', '']","['0', '']","['13', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
12711,r371,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,364,"['41', '']","['0', '']","['6', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r372,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,371,"['40', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r373,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,371,"['40', '']","['0', '']","['0', '']","['26', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r374,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,373,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['31', '']","['1', '']"
12711,r375,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,373,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r376,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,373,"['38', 'i']","['1', 'i']","['0', 'i']","['23', 'i']","['0', 'i']","['11', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2', 'i']"
12711,r377,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,376,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r378,All institutions -> Mercer U.,All institutions,Mercer U.,2,376,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']"
12711,r379,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,376,"['37', 'i']","['0', 'i']","['20', 'i']","['1', 'i']","['0', 'i']","['6', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['7', 'i']","['1', 'i']"
12711,r380,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,379,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r381,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,379,"['35', '']","['0', '']","['17', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
12711,r382,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,381,"['34', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
12711,r383,All institutions -> Bates C.,All institutions,Bates C.,2,382,"['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r384,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,382,"['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r385,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,382,"['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
12711,r386,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,385,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r387,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,385,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r388,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,387,"['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['16', '']"
12711,r389,All institutions -> Colgate U.,All institutions,Colgate U.,2,388,"['30', '']","['0', '']","['2', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r390,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,389,"['29', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r391,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,390,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
12711,r392,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,390,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r393,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,390,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r394,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,390,"['28', '']","['10', '']","['0', '']","['0', '']","['9', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r395,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,394,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']"
12711,r396,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,394,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']"
12711,r397,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,396,"['25', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r398,All institutions -> Reed C.,All institutions,Reed C.,2,396,"['25', 'i']","['1', 'i']","['0', 'i']","['14', 'i']","['0', 'i']","['9', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12711,r399,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,398,"['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r400,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,398,"['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r401,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,398,"['24', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r402,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,401,"['23', '']","['0', '']","['3', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r403,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,402,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r404,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,403,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r405,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,404,"['20', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r406,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,404,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
12711,r407,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,404,"['20', '']","['8', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r408,All institutions -> Marymount U.,All institutions,Marymount U.,2,404,"['20', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r409,All institutions -> Towson U.,All institutions,Towson U.,2,404,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r410,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,404,"['20', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r411,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,410,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
12711,r412,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,410,"['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r413,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,412,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r414,All institutions -> Central State U.,All institutions,Central State U.,2,412,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
12711,r415,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,412,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
12711,r416,All institutions -> Northland C.,All institutions,Northland C.,2,415,"['17', 'i']","['0', 'i']","['13', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
12711,r417,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,416,"['16', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r418,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,417,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12711,r419,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,417,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r420,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,417,"['15', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12711,r421,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,417,"['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r422,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,421,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r423,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,421,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r424,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,423,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']"
12711,r425,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,423,"['13', 'i']","['3', 'i']","['0', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12711,r426,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,425,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r427,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,425,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
12711,r428,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,427,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r429,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,427,"['11', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r430,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,427,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r431,All institutions -> Vassar C.,All institutions,Vassar C.,2,427,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r432,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,431,"['10', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
12711,r433,All institutions -> Davidson C.,All institutions,Davidson C.,2,431,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
12711,r434,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,431,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r435,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,431,"['10', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r436,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,435,"['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r437,All institutions -> Ball State U.,All institutions,Ball State U.,2,435,"['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r438,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,435,"['9', '']","['4', '']","['0', '']","['3', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r439,All institutions -> Trinity U.,All institutions,Trinity U.,2,435,"['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r440,All institutions -> Alfred U.,All institutions,Alfred U.,2,439,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r441,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,439,"['8', '']","['0', '']","['0', '']","['5', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r442,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,439,"['8', 'i']","['0', 'i']","['0', 'i']","['4', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']"
12711,r443,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,442,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r444,All institutions -> Macalester C.,All institutions,Macalester C.,2,442,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r445,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,442,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r446,All institutions -> Norwich U.,All institutions,Norwich U.,2,445,"['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
12711,r447,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,445,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r448,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,445,"['6', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
12711,r449,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,445,"['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r450,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,449,"['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r451,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,450,"['4', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r452,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,450,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
12711,r453,All institutions -> Bryant U.,All institutions,Bryant U.,2,452,"['3', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r454,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,452,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r455,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,452,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12711,r456,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,452,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r457,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,456,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r458,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,456,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
12711,r459,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,456,"['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
12711,r460,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,459,"['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']"
12711,r461,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,459,"['1', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
