table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
8021,r617,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r618,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['37,445', '']","['20,519', '']","['3,004', '']","['13,048', '']","['874', '']","['34,059', '']","['20,190', '']","['2,460', '']","['10,535', '']","['874', '']"
8021,r619,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r620,United States -> Rhode Island -> Private -> Rhode Island School of Design,United States,Rhode Island,Private,Rhode Island School of Design,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8021,r621,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['134', '']","['101', '']","['0', '']","['33', '']","['0', '']","['84', '']","['51', '']","['0', '']","['33', '']","['0', '']"
8021,r622,United States -> South Carolina,United States,South Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r623,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r624,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['1,155', '']","['1,115', '']","['40', '']","['0', '']","['0', '']","['1,143', '']","['1,115', '']","['28', '']","['0', '']","['0', '']"
8021,r625,United States -> South Carolina -> Public -> Citadel Military C. South Carolina,United States,South Carolina,Public,Citadel Military C. South Carolina,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r626,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['14,152', '']","['5,710', 'i']","['2,369', 'i']","['3,719', 'i']","['2,354', 'i']","['10,882', '']","['5,710', 'i']","['2,087', 'i']","['731', 'i']","['2,354', 'i']"
8021,r627,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['120', '']","['120', '']","['0', '']","['0', '']","['0', '']","['120', '']","['120', '']","['0', '']","['0', '']","['0', '']"
8021,r628,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['20,895', '']","['12,145', '']","['3,215', '']","['2,717', '']","['2,818', '']","['19,441', '']","['11,467', '']","['2,859', '']","['2,331', '']","['2,784', '']"
8021,r629,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['627', 'i']","['531', 'i']","['54', 'i']","['36', 'i']","['6', 'i']","['627', 'i']","['531', 'i']","['54', 'i']","['36', 'i']","['6', 'i']"
8021,r630,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['93', '']","['93', '']","['0', '']","['0', '']","['0', '']","['93', '']","['93', '']","['0', '']","['0', '']","['0', '']"
8021,r631,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['17,047', '']","['13,453', '']","['584', '']","['2,020', '']","['990', '']","['14,622', '']","['12,356', '']","['503', '']","['1,284', '']","['479', '']"
8021,r632,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r633,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r634,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['27', '']","['27', '']","['0', '']","['0', '']","['0', '']","['27', '']","['27', '']","['0', '']","['0', '']","['0', '']"
8021,r635,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r636,United States -> South Dakota,United States,South Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r637,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r638,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r639,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['250', '']","['250', '']","['0', '']","['0', '']","['0', '']","['250', '']","['250', '']","['0', '']","['0', '']","['0', '']"
8021,r640,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['2,797', '']","['2,749', '']","['0', '']","['46', '']","['2', '']","['2,684', '']","['2,636', '']","['0', '']","['46', '']","['2', '']"
8021,r641,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['1,287', '']","['1,044', '']","['0', '']","['18', '']","['225', '']","['983', '']","['754', '']","['0', '']","['17', '']","['212', '']"
8021,r642,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['3,180', '']","['2,201', '']","['80', '']","['899', '']","['0', '']","['3,029', '']","['2,201', '']","['80', '']","['748', '']","['0', '']"
8021,r643,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r644,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r645,United States -> Tennessee,United States,Tennessee,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r646,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r647,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r648,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['383', '']","['380', '']","['3', '']","['0', '']","['0', '']","['310', '']","['310', '']","['0', '']","['0', '']","['0', '']"
8021,r649,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['708', '']","['669', '']","['39', '']","['0', '']","['0', '']","['708', '']","['669', '']","['39', '']","['0', '']","['0', '']"
8021,r650,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['191', 'i']","['97', 'i']","['87', 'i']","['0', 'i']","['7', 'i']","['102', 'i']","['86', 'i']","['9', 'i']","['0', 'i']","['7', 'i']"
8021,r651,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['788', '']","['333', '']","['309', '']","['0', '']","['146', '']","['788', '']","['333', '']","['309', '']","['0', '']","['146', '']"
8021,r652,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['3,059', '']","['2,328', '']","['532', '']","['199', '']","['0', '']","['2,653', '']","['2,306', '']","['282', '']","['65', '']","['0', '']"
8021,r653,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['161', '']","['161', '']","['0', '']","['0', '']","['0', '']","['161', '']","['161', '']","['0', '']","['0', '']","['0', '']"
8021,r654,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['8,321', '']","['7,086', '']","['486', 'i']","['343', 'i']","['406', 'i']","['8,012', '']","['6,909', '']","['486', 'i']","['343', 'i']","['274', 'i']"
8021,r655,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['16,078', '']","['13,439', '']","['1,150', 'i']","['841', 'i']","['648', 'i']","['15,399', '']","['13,013', '']","['1,049', 'i']","['740', 'i']","['597', 'i']"
8021,r656,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r657,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['243', '']","['243', '']","['0', '']","['0', '']","['0', '']","['243', '']","['243', '']","['0', '']","['0', '']","['0', '']"
8021,r658,United States -> Tennessee -> Private -> Lipscomb U.,United States,Tennessee,Private,Lipscomb U.,4,"['3', '']","['0', '']","['0', '']","['0', '']","['3', '']","['3', '']","['0', '']","['0', '']","['0', '']","['3', '']"
8021,r659,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['905', '']","['654', '']","['0', '']","['251', '']","['0', '']","['878', '']","['654', '']","['0', '']","['224', '']","['0', '']"
8021,r660,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['113,820', '']","['81,588', '']","['1,918', '']","['27,210', '']","['3,104', '']","['103,851', '']","['73,393', '']","['1,809', '']","['25,616', '']","['3,033', '']"
8021,r661,United States -> Texas,United States,Texas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r662,United States -> Texas -> Public,United States,Texas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r663,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r664,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['656', '']","['656', '']","['0', '']","['0', '']","['0', '']","['656', '']","['656', '']","['0', '']","['0', '']","['0', '']"
8021,r665,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['155', '']","['60', '']","['0', '']","['0', '']","['95', '']","['155', '']","['60', '']","['0', '']","['0', '']","['95', '']"
8021,r666,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r667,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8021,r668,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['257', '']","['16', '']","['0', '']","['0', '']","['241', '']","['150', '']","['16', '']","['0', '']","['0', '']","['134', '']"
8021,r669,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['21', '']","['21', '']","['0', '']","['0', '']","['0', '']","['21', '']","['21', '']","['0', '']","['0', '']","['0', '']"
8021,r670,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['153,247', '']","['28,862', '']","['117,434', '']","['2,987', '']","['3,964', '']","['136,059', '']","['25,808', '']","['104,890', '']","['2,331', '']","['3,030', '']"
8021,r671,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['67', '']","['67', '']","['0', '']","['0', '']","['0', '']","['67', '']","['67', '']","['0', '']","['0', '']","['0', '']"
8021,r672,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['1,733', '']","['843', '']","['859', '']","['12', '']","['19', '']","['871', '']","['652', '']","['198', '']","['2', '']","['19', '']"
8021,r673,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['808', '']","['783', '']","['0', '']","['4', '']","['21', '']","['769', '']","['744', '']","['0', '']","['4', '']","['21', '']"
8021,r674,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['812', '']","['657', '']","['0', '']","['21', '']","['134', '']","['657', '']","['657', '']","['0', '']","['0', '']","['0', '']"
8021,r675,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['4,302', '']","['1,897', '']","['1,899', '']","['291', '']","['215', '']","['4,093', '']","['1,857', '']","['1,899', '']","['157', '']","['180', '']"
8021,r676,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['5,025', '']","['2,808', '']","['2,029', '']","['81', '']","['107', '']","['3,186', '']","['1,045', '']","['2,016', '']","['21', '']","['104', '']"
8021,r677,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['863', '']","['815', '']","['48', '']","['0', '']","['0', '']","['819', '']","['771', '']","['48', '']","['0', '']","['0', '']"
8021,r678,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['192', '']","['0', '']","['0', '']","['20', '']","['172', '']","['51', '']","['0', '']","['0', '']","['20', '']","['31', '']"
8021,r679,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r680,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['11,638', '']","['11,089', '']","['0', '']","['549', '']","['0', '']","['10,932', '']","['10,401', '']","['0', '']","['531', '']","['0', '']"
8021,r681,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r682,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['131', '']","['110', '']","['0', '']","['0', '']","['21', '']","['110', '']","['110', '']","['0', '']","['0', '']","['0', '']"
8021,r683,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['2,458', '']","['1,955', '']","['490', '']","['3', '']","['10', '']","['1,960', '']","['1,932', '']","['25', '']","['3', '']","['0', '']"
8021,r684,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['3,704', '']","['3,049', '']","['36', '']","['522', '']","['97', '']","['3,621', '']","['2,966', '']","['36', '']","['522', '']","['97', '']"
8021,r685,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['21,792', '']","['17,234', '']","['427', '']","['2,787', '']","['1,344', '']","['19,374', '']","['15,728', '']","['194', '']","['2,527', '']","['925', '']"
8021,r686,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['14,453', '']","['12,256', '']","['291', '']","['1,110', '']","['796', '']","['12,932', '']","['11,170', '']","['291', '']","['675', '']","['796', '']"
8021,r687,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['310', '']","['0', '']","['0', '']","['0', '']","['310', '']","['310', '']","['0', '']","['0', '']","['0', '']","['310', '']"
8021,r688,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['27,948', '']","['18,301', '']","['859', '']","['7,753', '']","['1,035', '']","['20,427', '']","['13,932', '']","['681', '']","['5,220', '']","['594', '']"
8021,r689,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['15,058', '']","['9,237', '']","['2,461', '']","['402', '']","['2,958', '']","['14,500', '']","['8,679', '']","['2,461', '']","['402', '']","['2,958', '']"
8021,r690,United States -> Texas -> Public -> U. Texas of the Permian Basin,United States,Texas,Public,U. Texas of the Permian Basin,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r691,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['1,862', '']","['1,450', '']","['58', '']","['20', '']","['334', '']","['1,862', '']","['1,450', '']","['58', '']","['20', '']","['334', '']"
8021,r692,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['30,943', '']","['18,674', '']","['1,227', '']","['7,170', '']","['3,872', '']","['28,500', '']","['18,245', '']","['1,224', '']","['6,671', '']","['2,360', '']"
8021,r693,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['9,034', '']","['6,308', '']","['638', '']","['1,974', '']","['114', '']","['8,917', '']","['6,191', '']","['638', '']","['1,974', '']","['114', '']"
8021,r694,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['49,946', '']","['31,102', '']","['8,365', '']","['6,876', '']","['3,603', '']","['40,908', '']","['28,102', '']","['5,811', '']","['4,557', '']","['2,438', '']"
8021,r695,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['1,827', '']","['32', '']","['0', '']","['0', '']","['1,795', '']","['1,411', '']","['32', '']","['0', '']","['0', '']","['1,379', '']"
8021,r696,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['4,785', '']","['2,963', '']","['113', '']","['701', '']","['1,008', '']","['4,758', '']","['2,950', '']","['104', '']","['696', '']","['1,008', '']"
8021,r697,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['5,323', '']","['4,145', '']","['557', '']","['621', '']","['0', '']","['3,681', '']","['2,984', '']","['407', '']","['290', '']","['0', '']"
8021,r698,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['80', '']","['80', '']","['0', '']","['0', '']","['0', '']","['80', '']","['80', '']","['0', '']","['0', '']","['0', '']"
8021,r699,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['137', '']","['56', '']","['0', '']","['70', '']","['11', '']","['67', '']","['56', '']","['0', '']","['0', '']","['11', '']"
8021,r700,United States -> Texas -> Private,United States,Texas,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r701,United States -> Texas -> Private -> Abilene Christian U.,United States,Texas,Private,Abilene Christian U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r702,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['58,440', '']","['51,131', '']","['2,380', '']","['4,827', '']","['102', '']","['52,271', '']","['47,003', '']","['1,977', '']","['3,189', '']","['102', '']"
8021,r703,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['2,418', '']","['1,144', '']","['290', '']","['958', '']","['26', '']","['1,863', '']","['905', '']","['0', '']","['958', '']","['0', '']"
8021,r704,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['21,512', '']","['10,163', '']","['5,129', '']","['1,378', '']","['4,842', '']","['12,014', '']","['9,064', '']","['1,480', '']","['1,333', '']","['137', '']"
8021,r705,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['1,979', '']","['1,386', '']","['10', '']","['0', '']","['583', '']","['1,979', '']","['1,386', '']","['10', '']","['0', '']","['583', '']"
8021,r706,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['25', '']","['25', '']","['0', '']","['0', '']","['0', '']","['25', '']","['25', '']","['0', '']","['0', '']","['0', '']"
8021,r707,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['438', '']","['401', '']","['37', '']","['0', '']","['0', '']","['438', '']","['401', '']","['37', '']","['0', '']","['0', '']"
8021,r708,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['51', '']","['51', '']","['0', '']","['0', '']","['0', '']","['51', '']","['51', '']","['0', '']","['0', '']","['0', '']"
8021,r709,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r710,United States -> Utah,United States,Utah,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r711,United States -> Utah -> Public,United States,Utah,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r712,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['43,722', '']","['1,275', '']","['399', '']","['3,187', '']","['38,861', '']","['39,676', '']","['403', '']","['10', '']","['470', '']","['38,793', '']"
8021,r713,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['39,047', '']","['7,281', '']","['27,816', '']","['74', '']","['3,876', '']","['39,041', '']","['7,281', '']","['27,810', '']","['74', '']","['3,876', '']"
8021,r714,United States -> Utah -> Private,United States,Utah,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r715,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['3,494', '']","['2,367', '']","['814', '']","['18', '']","['295', '']","['3,390', '']","['2,367', '']","['814', '']","['18', '']","['191', '']"
8021,r716,United States -> Vermont,United States,Vermont,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r717,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r718,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['17,423', '']","['13,242', '']","['1,254', '']","['2,214', '']","['713', '']","['14,161', '']","['11,784', '']","['948', '']","['869', '']","['560', '']"
8021,r719,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r720,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['106', '']","['106', '']","['0', '']","['0', '']","['0', '']","['106', '']","['106', '']","['0', '']","['0', '']","['0', '']"
8021,r721,United States -> Virginia,United States,Virginia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r722,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r723,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['353', '']","['0', '']","['0', '']","['268', '']","['85', '']","['150', '']","['0', '']","['0', '']","['107', '']","['43', '']"
8021,r724,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['2,154', '']","['1,782', '']","['110', '']","['210', '']","['52', '']","['1,687', '']","['1,512', '']","['0', '']","['123', '']","['52', '']"
8021,r725,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['44,730', '']","['6,782', '']","['34,800', '']","['1,658', '']","['1,490', '']","['43,316', '']","['6,453', '']","['34,516', '']","['1,164', '']","['1,183', '']"
8021,r726,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['108', '']","['108', '']","['NA', '']","['NA', '']","['NA', '']","['108', '']","['108', '']","['0', '']","['0', '']","['0', '']"
8021,r727,United States -> Virginia -> Public -> Norfolk State U.,United States,Virginia,Public,Norfolk State U.,4,"['1,277', '']","['1,252', '']","['25', '']","['0', '']","['0', '']","['1,277', '']","['1,252', '']","['25', '']","['0', '']","['0', '']"
8021,r728,United States -> Virginia -> Public -> Old Dominion U.,United States,Virginia,Public,Old Dominion U.,4,"['3,940', '']","['1,893', '']","['776', '']","['995', '']","['276', '']","['2,419', '']","['1,318', '']","['776', '']","['121', '']","['204', '']"
8021,r729,United States -> Virginia -> Public -> U. of Mary Washington,United States,Virginia,Public,U. of Mary Washington,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r730,United States -> Virginia -> Public -> U. Virginia's C. Wise,United States,Virginia,Public,U. Virginia's C. Wise,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r731,"United States -> Virginia -> Public -> U. Virginia, Charlottesville",United States,Virginia,Public,"U. Virginia, Charlottesville",4,"['39,295', '']","['25,506', '']","['3,847', '']","['6,518', '']","['3,424', '']","['32,534', '']","['22,662', '']","['2,852', '']","['5,084', '']","['1,936', '']"
8021,r732,United States -> Virginia -> Public -> Virginia Commonwealth U.,United States,Virginia,Public,Virginia Commonwealth U.,4,"['18,736', '']","['14,371', '']","['2,344', '']","['947', '']","['1,074', '']","['15,833', '']","['12,516', '']","['1,460', '']","['882', '']","['975', '']"
