table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3183,r602,United States -> Pennsylvania -> Private -> Drexel U.,United States,Pennsylvania,Private,Drexel U.,4,"['149,481', '']","['85,278', '']","['5,287', '']","['40,179', '']","['3,888', '']","['8,949', '']","['5,900', '']"
3183,r603,United States -> Pennsylvania -> Private -> Duquesne U.,United States,Pennsylvania,Private,Duquesne U.,4,"['16,947', '']","['4,552', '']","['812', '']","['9,191', '']","['266', '']","['2,118', '']","['8', '']"
3183,r604,United States -> Pennsylvania -> Private -> Franklin and Marshall C.,United States,Pennsylvania,Private,Franklin and Marshall C.,4,"['5,041', '']","['1,582', '']","['321', '']","['2,375', '']","['208', '']","['265', '']","['290', '']"
3183,r605,United States -> Pennsylvania -> Private -> Gettysburg C.,United States,Pennsylvania,Private,Gettysburg C.,4,"['1,664', '']","['841', '']","['0', '']","['186', '']","['59', '']","['394', '']","['184', '']"
3183,r606,United States -> Pennsylvania -> Private -> Haverford C.,United States,Pennsylvania,Private,Haverford C.,4,"['3,752', '']","['2,343', '']","['0', '']","['919', '']","['0', '']","['219', '']","['271', '']"
3183,r607,United States -> Pennsylvania -> Private -> Lafayette C.,United States,Pennsylvania,Private,Lafayette C.,4,"['1,554', '']","['910', '']","['10', '']","['598', '']","['36', '']","['0', '']","['0', '']"
3183,r608,United States -> Pennsylvania -> Private -> Lehigh U.,United States,Pennsylvania,Private,Lehigh U.,4,"['38,185', '']","['26,554', '']","['2,034', '']","['8,368', '']","['503', '']","['435', '']","['291', '']"
3183,r609,United States -> Pennsylvania -> Private -> Mercyhurst U.,United States,Pennsylvania,Private,Mercyhurst U.,4,"['1,801', 'i']","['668', 'i']","['555', 'i']","['578', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3183,r610,United States -> Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,United States,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,4,"['3,162', '']","['346', '']","['0', '']","['2,368', '']","['0', '']","['448', '']","['0', '']"
3183,r611,United States -> Pennsylvania -> Private -> Saint Joseph's U.,United States,Pennsylvania,Private,Saint Joseph's U.,4,"['2,851', '']","['373', '']","['769', '']","['1,260', '']","['4', '']","['245', '']","['200', '']"
3183,r612,United States -> Pennsylvania -> Private -> Salus U.,United States,Pennsylvania,Private,Salus U.,4,"['854', '']","['696', '']","['13', '']","['77', '']","['60', '']","['8', '']","['0', '']"
3183,r613,United States -> Pennsylvania -> Private -> Swarthmore C.,United States,Pennsylvania,Private,Swarthmore C.,4,"['4,203', '']","['1,539', '']","['0', '']","['2,344', '']","['0', '']","['320', '']","['0', '']"
3183,r614,United States -> Pennsylvania -> Private -> Thomas Jefferson U.,United States,Pennsylvania,Private,Thomas Jefferson U.,4,"['170,458', '']","['74,816', '']","['3,010', '']","['56,965', '']","['18,910', '']","['9,041', '']","['7,716', '']"
3183,r615,United States -> Pennsylvania -> Private -> U. of the Sciences Philadelphia,United States,Pennsylvania,Private,U. of the Sciences Philadelphia,4,"['3,740', '']","['1,318', '']","['76', '']","['745', '']","['1,117', '']","['484', '']","['0', '']"
3183,r616,United States -> Pennsylvania -> Private -> U. Pennsylvania,United States,Pennsylvania,Private,U. Pennsylvania,4,"['1,506,285', '']","['717,359', '']","['16,182', '']","['491,734', '']","['158,554', '']","['119,464', '']","['2,992', '']"
3183,r617,United States -> Pennsylvania -> Private -> Villanova U.,United States,Pennsylvania,Private,Villanova U.,4,"['22,837', '']","['4,085', '']","['1,219', '']","['16,135', '']","['369', '']","['778', '']","['251', '']"
3183,r618,United States -> Rhode Island,United States,Rhode Island,,,2,"['390,575', '']","['262,170', '']","['16,666', '']","['80,659', '']","['8,429', '']","['16,395', '']","['6,256', '']"
3183,r619,United States -> Rhode Island -> Public,United States,Rhode Island,Public,,3,"['129,700', '']","['81,472', '']","['16,451', '']","['25,956', '']","['4,269', '']","['894', '']","['658', '']"
3183,r620,United States -> Rhode Island -> Public -> Naval War C.,United States,Rhode Island,Public,Naval War C.,4,"['5,060', '']","['5,060', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r621,United States -> Rhode Island -> Public -> Rhode Island C.,United States,Rhode Island,Public,Rhode Island C.,4,"['9,480', '']","['3,332', '']","['5,573', '']","['107', '']","['1', '']","['467', '']","['0', '']"
3183,r622,United States -> Rhode Island -> Public -> U. Rhode Island,United States,Rhode Island,Public,U. Rhode Island,4,"['115,160', '']","['73,080', '']","['10,878', '']","['25,849', '']","['4,268', '']","['427', '']","['658', '']"
3183,r623,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['260,875', '']","['180,698', '']","['215', '']","['54,703', '']","['4,160', '']","['15,501', '']","['5,598', '']"
3183,r624,United States -> Rhode Island -> Private -> Brown U.,United States,Rhode Island,Private,Brown U.,4,"['256,954', '']","['178,460', '']","['33', '']","['53,599', '']","['3,893', '']","['15,371', '']","['5,598', '']"
3183,r625,United States -> Rhode Island -> Private -> Providence C.,United States,Rhode Island,Private,Providence C.,4,"['1,042', '']","['857', '']","['0', '']","['152', '']","['0', '']","['33', '']","['0', '']"
3183,r626,United States -> Rhode Island -> Private -> Rhode Island School of Design,United States,Rhode Island,Private,Rhode Island School of Design,4,"['1,027', 'i']","['246', 'i']","['44', 'i']","['450', 'i']","['234', 'i']","['53', 'i']","['0', 'i']"
3183,r627,United States -> Rhode Island -> Private -> Roger Williams U.,United States,Rhode Island,Private,Roger Williams U.,4,"['1,852', '']","['1,135', '']","['138', '']","['502', '']","['33', '']","['44', '']","['0', '']"
3183,r628,United States -> South Carolina,United States,South Carolina,,,2,"['742,924', '']","['354,530', '']","['32,674', '']","['265,562', '']","['44,090', '']","['30,260', '']","['15,808', '']"
3183,r629,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['738,281', '']","['350,463', '']","['32,660', '']","['265,159', '']","['44,090', '']","['30,101', '']","['15,808', '']"
3183,r630,United States -> South Carolina -> Public -> C. Charleston,United States,South Carolina,Public,C. Charleston,4,"['7,610', '']","['4,395', '']","['249', '']","['2,298', '']","['4', '']","['638', '']","['26', '']"
3183,r631,United States -> South Carolina -> Public -> Clemson U.,United States,South Carolina,Public,Clemson U.,4,"['218,760', '']","['81,080', '']","['24,259', '']","['87,791', '']","['18,812', '']","['6,643', '']","['175', '']"
3183,r632,United States -> South Carolina -> Public -> Coastal Carolina U.,United States,South Carolina,Public,Coastal Carolina U.,4,"['2,042', '']","['1,294', '']","['177', '']","['42', '']","['1', '']","['517', '']","['11', '']"
3183,r633,United States -> South Carolina -> Public -> Medical U. South Carolina,United States,South Carolina,Public,Medical U. South Carolina,4,"['295,600', '']","['153,226', '']","['4,779', '']","['94,830', '']","['19,855', '']","['12,380', '']","['10,530', '']"
3183,r634,United States -> South Carolina -> Public -> South Carolina State U.,United States,South Carolina,Public,South Carolina State U.,4,"['3,659', '']","['3,659', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']"
3183,r635,"United States -> South Carolina -> Public -> U. South Carolina, Aiken",United States,South Carolina,Public,"U. South Carolina, Aiken",4,"['2,481', '']","['2,379', '']","['0', '']","['99', '']","['0', '']","['3', '']","['0', '']"
3183,r636,"United States -> South Carolina -> Public -> U. South Carolina, Columbia",United States,South Carolina,Public,"U. South Carolina, Columbia",4,"['205,940', '']","['102,992', '']","['3,097', '']","['79,622', '']","['5,411', '']","['9,752', '']","['5,066', '']"
3183,r637,United States -> South Carolina -> Public -> Winthrop U.,United States,South Carolina,Public,Winthrop U.,4,"['2,189', '']","['1,438', '']","['99', '']","['477', '']","['7', '']","['168', '']","['0', '']"
3183,r638,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['4,643', '']","['4,067', '']","['14', '']","['403', '']","['0', '']","['159', '']","['0', '']"
3183,r639,United States -> South Carolina -> Private -> Benedict C.,United States,South Carolina,Private,Benedict C.,4,"['1,269', '']","['1,226', '']","['14', '']","['0', '']","['0', '']","['29', '']","['0', '']"
3183,r640,United States -> South Carolina -> Private -> Claflin U.,United States,South Carolina,Private,Claflin U.,4,"['1,746', '']","['1,735', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
3183,r641,United States -> South Carolina -> Private -> Furman U.,United States,South Carolina,Private,Furman U.,4,"['1,628', '']","['1,106', '']","['0', '']","['403', '']","['0', '']","['119', '']","['0', '']"
3183,r642,United States -> South Dakota,United States,South Dakota,,,2,"['118,377', '']","['57,660', '']","['18,883', '']","['22,769', '']","['2,716', '']","['5,767', '']","['10,582', '']"
3183,r643,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['117,536', '']","['56,876', '']","['18,883', '']","['22,712', '']","['2,716', '']","['5,767', '']","['10,582', '']"
3183,r644,United States -> South Dakota -> Public -> Black Hills State U.,United States,South Dakota,Public,Black Hills State U.,4,"['2,031', '']","['1,535', '']","['147', '']","['349', '']","['0', '']","['0', '']","['0', '']"
3183,r645,United States -> South Dakota -> Public -> Dakota State U.,United States,South Dakota,Public,Dakota State U.,4,"['3,710', '']","['3,008', '']","['129', '']","['538', '']","['33', '']","['2', '']","['0', '']"
3183,r646,United States -> South Dakota -> Public -> South Dakota School of Mines and Technology,United States,South Dakota,Public,South Dakota School of Mines and Technology,4,"['12,973', '']","['9,283', '']","['1,101', '']","['1,638', '']","['680', '']","['229', '']","['42', '']"
3183,r647,United States -> South Dakota -> Public -> South Dakota State U.,United States,South Dakota,Public,South Dakota State U.,4,"['66,794', '']","['29,683', '']","['15,663', '']","['4,511', '']","['1,955', '']","['4,442', '']","['10,540', '']"
3183,r648,United States -> South Dakota -> Public -> U. South Dakota,United States,South Dakota,Public,U. South Dakota,4,"['32,028', '']","['13,367', '']","['1,843', '']","['15,676', '']","['48', '']","['1,094', '']","['0', '']"
3183,r649,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['841', '']","['784', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']"
3183,r650,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['841', '']","['784', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']"
3183,r651,United States -> Tennessee,United States,Tennessee,,,2,"['1,337,211', '']","['754,834', '']","['35,939', '']","['393,458', '']","['76,014', '']","['56,350', '']","['20,616', '']"
3183,r652,United States -> Tennessee -> Public,United States,Tennessee,Public,,3,"['537,240', '']","['240,968', '']","['34,671', '']","['207,826', '']","['14,946', '']","['21,134', '']","['17,695', '']"
3183,r653,United States -> Tennessee -> Public -> Austin Peay State U.,United States,Tennessee,Public,Austin Peay State U.,4,"['2,285', '']","['295', '']","['1,295', '']","['486', '']","['196', '']","['0', '']","['13', '']"
3183,r654,United States -> Tennessee -> Public -> East Tennessee State U.,United States,Tennessee,Public,East Tennessee State U.,4,"['14,197', '']","['7,688', '']","['112', '']","['2,547', '']","['641', '']","['2,925', '']","['284', '']"
3183,r655,United States -> Tennessee -> Public -> Middle Tennessee State U.,United States,Tennessee,Public,Middle Tennessee State U.,4,"['7,673', '']","['2,473', '']","['474', '']","['3,955', '']","['237', '']","['113', '']","['421', '']"
3183,r656,United States -> Tennessee -> Public -> Tennessee State U.,United States,Tennessee,Public,Tennessee State U.,4,"['15,236', '']","['8,962', '']","['752', '']","['5,443', '']","['66', '']","['13', '']","['0', '']"
3183,r657,United States -> Tennessee -> Public -> Tennessee Technological U.,United States,Tennessee,Public,Tennessee Technological U.,4,"['13,801', '']","['6,153', '']","['4,544', '']","['2,751', '']","['69', '']","['170', '']","['114', '']"
3183,r658,United States -> Tennessee -> Public -> U. Memphis,United States,Tennessee,Public,U. Memphis,4,"['58,700', '']","['18,370', '']","['7,117', '']","['29,849', '']","['1,317', '']","['1,541', '']","['506', '']"
3183,r659,"United States -> Tennessee -> Public -> U. Tennessee, Chattanooga",United States,Tennessee,Public,"U. Tennessee, Chattanooga",4,"['9,280', '']","['2,393', '']","['1,195', '']","['4,945', '']","['217', '']","['354', '']","['176', '']"
3183,r660,"United States -> Tennessee -> Public -> U. Tennessee, Health Science Center",United States,Tennessee,Public,"U. Tennessee, Health Science Center",4,"['96,979', '']","['42,396', '']","['4,185', '']","['23,971', '']","['3,245', '']","['12,094', '']","['11,088', '']"
3183,r661,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville",United States,Tennessee,Public,"U. Tennessee, Knoxville",4,"['247,693', '']","['123,434', '']","['14,104', '']","['98,238', '']","['6,142', '']","['2,731', '']","['3,044', '']"
3183,r662,"United States -> Tennessee -> Public -> U. Tennessee, Knoxville, Institute of Agriculture",United States,Tennessee,Public,"U. Tennessee, Knoxville, Institute of Agriculture",4,"['71,396', '']","['28,804', '']","['893', '']","['35,641', '']","['2,816', '']","['1,193', '']","['2,049', '']"
3183,r663,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['799,971', '']","['513,866', '']","['1,268', '']","['185,632', '']","['61,068', '']","['35,216', '']","['2,921', '']"
3183,r664,United States -> Tennessee -> Private -> Fisk U.,United States,Tennessee,Private,Fisk U.,4,"['4,748', '']","['4,615', '']","['0', '']","['0', '']","['47', '']","['86', '']","['0', '']"
3183,r665,United States -> Tennessee -> Private -> Meharry Medical C.,United States,Tennessee,Private,Meharry Medical C.,4,"['18,286', '']","['16,443', '']","['0', '']","['921', '']","['50', '']","['872', '']","['0', '']"
3183,r666,United States -> Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,United States,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,4,"['776,937', '']","['492,808', '']","['1,268', '']","['184,711', '']","['60,971', '']","['34,258', '']","['2,921', '']"
3183,r667,United States -> Texas,United States,Texas,,,2,"['5,967,210', '']","['2,347,454', '']","['854,553', '']","['1,610,434', '']","['436,376', '']","['446,322', '']","['272,071', '']"
3183,r668,United States -> Texas -> Public,United States,Texas,Public,,3,"['5,035,122', '']","['1,918,327', '']","['811,917', '']","['1,322,269', '']","['388,237', '']","['330,007', '']","['264,365', '']"
3183,r669,United States -> Texas -> Public -> Lamar U.,United States,Texas,Public,Lamar U.,4,"['4,848', '']","['2,641', '']","['902', '']","['695', '']","['131', '']","['333', '']","['146', '']"
3183,r670,United States -> Texas -> Public -> Prairie View A&M U.,United States,Texas,Public,Prairie View A&M U.,4,"['18,018', '']","['9,346', '']","['4,886', '']","['3,454', '']","['221', '']","['111', '']","['0', '']"
3183,r671,United States -> Texas -> Public -> Sam Houston State U.,United States,Texas,Public,Sam Houston State U.,4,"['9,445', '']","['3,723', '']","['183', '']","['5,310', '']","['53', '']","['115', '']","['61', '']"
3183,r672,United States -> Texas -> Public -> Stephen F. Austin State U.,United States,Texas,Public,Stephen F. Austin State U.,4,"['3,679', '']","['1,332', '']","['1,430', '']","['543', '']","['21', '']","['184', '']","['169', '']"
3183,r673,United States -> Texas -> Public -> Sul Ross State U.,United States,Texas,Public,Sul Ross State U.,4,"['2,352', '']","['339', '']","['160', '']","['593', '']","['52', '']","['622', '']","['586', '']"
3183,r674,United States -> Texas -> Public -> Tarleton State U.,United States,Texas,Public,Tarleton State U.,4,"['13,171', '']","['4,632', '']","['2,946', '']","['5,383', '']","['96', '']","['79', '']","['35', '']"
3183,r675,United States -> Texas -> Public -> Texas A&M International U.,United States,Texas,Public,Texas A&M International U.,4,"['6,068', '']","['1,847', '']","['1,077', '']","['1,555', '']","['54', '']","['1,498', '']","['37', '']"
3183,r676,"United States -> Texas -> Public -> Texas A&M U., College Station and Health Science Center",United States,Texas,Public,"Texas A&M U., College Station and Health Science Center",4,"['952,156', '']","['359,609', '']","['190,465', '']","['274,537', '']","['41,351', '']","['59,798', '']","['26,396', '']"
3183,r677,United States -> Texas -> Public -> Texas A&M U.-Central Texas,United States,Texas,Public,Texas A&M U.-Central Texas,4,"['428', '']","['45', '']","['250', '']","['71', '']","['0', '']","['62', '']","['0', '']"
3183,r678,United States -> Texas -> Public -> Texas A&M U.-Commerce,United States,Texas,Public,Texas A&M U.-Commerce,4,"['3,403', '']","['836', '']","['296', '']","['1,756', '']","['31', '']","['184', '']","['300', '']"
3183,r679,United States -> Texas -> Public -> Texas A&M U.-Corpus Christi,United States,Texas,Public,Texas A&M U.-Corpus Christi,4,"['32,944', '']","['14,451', '']","['8,481', '']","['3,981', '']","['479', '']","['2,548', '']","['3,004', '']"
3183,r680,United States -> Texas -> Public -> Texas A&M U.-Kingsville,United States,Texas,Public,Texas A&M U.-Kingsville,4,"['22,268', '']","['8,419', '']","['4,190', '']","['3,985', '']","['451', '']","['5,223', '']","['0', '']"
3183,r681,United States -> Texas -> Public -> Texas Southern U.,United States,Texas,Public,Texas Southern U.,4,"['4,893', '']","['3,238', '']","['922', '']","['662', '']","['36', '']","['35', '']","['0', '']"
3183,r682,United States -> Texas -> Public -> Texas State U.,United States,Texas,Public,Texas State U.,4,"['64,554', '']","['29,614', '']","['4,871', '']","['25,361', '']","['725', '']","['3,983', '']","['0', '']"
3183,r683,United States -> Texas -> Public -> Texas Tech U.,United States,Texas,Public,Texas Tech U.,4,"['193,923', '']","['35,136', '']","['23,788', '']","['104,700', '']","['16,210', '']","['13,963', '']","['126', '']"
3183,r684,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center",United States,Texas,Public,"Texas Tech U., Health Sciences Center",4,"['44,072', '']","['11,345', '']","['17,778', '']","['8,854', '']","['433', '']","['1,963', '']","['3,699', '']"
3183,r685,"United States -> Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",United States,Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",4,"['11,883', '']","['2,279', '']","['2,544', '']","['6,306', '']","['363', '']","['335', '']","['56', '']"
3183,r686,United States -> Texas -> Public -> Texas Woman's U.,United States,Texas,Public,Texas Woman's U.,4,"['4,477', '']","['1,864', '']","['559', '']","['1,321', '']","['126', '']","['607', '']","['0', '']"
3183,r687,United States -> Texas -> Public -> U. Houston,United States,Texas,Public,U. Houston,4,"['195,398', '']","['68,523', '']","['38,963', '']","['65,710', '']","['8,597', '']","['11,270', '']","['2,335', '']"
3183,r688,United States -> Texas -> Public -> U. Houston-Clear Lake,United States,Texas,Public,U. Houston-Clear Lake,4,"['1,370', '']","['718', '']","['431', '']","['39', '']","['51', '']","['131', '']","['0', '']"
3183,r689,United States -> Texas -> Public -> U. Houston-Downtown,United States,Texas,Public,U. Houston-Downtown,4,"['2,216', '']","['1,437', '']","['99', '']","['368', '']","['0', '']","['312', '']","['0', '']"
3183,r690,"United States -> Texas -> Public -> U. North Texas, Denton",United States,Texas,Public,"U. North Texas, Denton",4,"['78,691', '']","['17,345', '']","['2,735', '']","['53,843', '']","['1,807', '']","['1,087', '']","['1,874', '']"
3183,r691,"United States -> Texas -> Public -> U. North Texas, Health Science Center",United States,Texas,Public,"U. North Texas, Health Science Center",4,"['50,124', '']","['27,260', '']","['11,355', '']","['8,142', '']","['1,872', '']","['1,492', '']","['3', '']"
3183,r692,"United States -> Texas -> Public -> U. Texas Health Science Center, Houston",United States,Texas,Public,"U. Texas Health Science Center, Houston",4,"['271,525', '']","['132,647', '']","['38,516', '']","['43,586', '']","['20,549', '']","['22,721', '']","['13,506', '']"
3183,r693,"United States -> Texas -> Public -> U. Texas Health Science Center, San Antonio",United States,Texas,Public,"U. Texas Health Science Center, San Antonio",4,"['188,483', '']","['96,502', '']","['20,807', '']","['42,551', '']","['8,499', '']","['19,715', '']","['409', '']"
3183,r694,"United States -> Texas -> Public -> U. Texas Health Science Center, Tyler",United States,Texas,Public,"U. Texas Health Science Center, Tyler",4,"['16,538', 'i']","['5,626', 'i']","['2,226', 'i']","['5,640', 'i']","['725', 'i']","['2,320', 'i']","['1', 'i']"
3183,r695,United States -> Texas -> Public -> U. Texas M. D. Anderson Cancer Center,United States,Texas,Public,U. Texas M. D. Anderson Cancer Center,4,"['969,496', '']","['176,156', '']","['258,019', '']","['214,509', '']","['156,237', '']","['28,010', '']","['136,565', '']"
3183,r696,United States -> Texas -> Public -> U. Texas Medical Branch,United States,Texas,Public,U. Texas Medical Branch,4,"['175,372', '']","['107,806', '']","['5,054', '']","['46,065', '']","['4,639', '']","['11,808', '']","['0', '']"
3183,r697,United States -> Texas -> Public -> U. Texas Rio Grande Valley,United States,Texas,Public,U. Texas Rio Grande Valley,4,"['52,016', '']","['13,629', '']","['6,309', '']","['27,496', '']","['218', '']","['3,996', '']","['368', '']"
3183,r698,United States -> Texas -> Public -> U. Texas Southwestern Medical Center,United States,Texas,Public,U. Texas Southwestern Medical Center,4,"['496,697', '']","['203,544', '']","['79,363', '']","['68,457', '']","['31,317', '']","['59,096', '']","['54,920', '']"
3183,r699,"United States -> Texas -> Public -> U. Texas, Arlington",United States,Texas,Public,"U. Texas, Arlington",4,"['123,207', '']","['41,764', '']","['16,970', '']","['51,329', '']","['5,018', '']","['6,057', '']","['2,069', '']"
3183,r700,"United States -> Texas -> Public -> U. Texas, Austin",United States,Texas,Public,"U. Texas, Austin",4,"['696,111', '']","['407,981', '']","['21,573', '']","['144,157', '']","['75,638', '']","['40,388', '']","['6,374', '']"
3183,r701,"United States -> Texas -> Public -> U. Texas, Dallas",United States,Texas,Public,"U. Texas, Dallas",4,"['126,661', '']","['48,466', '']","['12,133', '']","['38,469', '']","['4,762', '']","['22,831', '']","['0', '']"
3183,r702,"United States -> Texas -> Public -> U. Texas, El Paso",United States,Texas,Public,"U. Texas, El Paso",4,"['106,809', '']","['41,261', '']","['17,507', '']","['33,594', '']","['872', '']","['4,587', '']","['8,988', '']"
3183,r703,"United States -> Texas -> Public -> U. Texas, San Antonio",United States,Texas,Public,"U. Texas, San Antonio",4,"['84,326', '']","['34,588', '']","['12,247', '']","['27,509', '']","['5,393', '']","['2,408', '']","['2,181', '']"
3183,r704,"United States -> Texas -> Public -> U. Texas, Tyler",United States,Texas,Public,"U. Texas, Tyler",4,"['2,063', '']","['813', '']","['295', '']","['541', '']","['247', '']","['73', '']","['94', '']"
3183,r705,United States -> Texas -> Public -> West Texas A&M U.,United States,Texas,Public,West Texas A&M U.,4,"['5,437', '']","['1,565', '']","['1,587', '']","['1,197', '']","['963', '']","['62', '']","['63', '']"
3183,r706,United States -> Texas -> Private,United States,Texas,Private,,3,"['932,088', '']","['429,127', '']","['42,636', '']","['288,165', '']","['48,139', '']","['116,315', '']","['7,706', '']"
3183,r707,United States -> Texas -> Private -> Baylor C. of Medicine,United States,Texas,Private,Baylor C. of Medicine,4,"['651,920', '']","['309,354', '']","['32,232', '']","['193,449', '']","['31,149', '']","['85,736', '']","['0', '']"
3183,r708,United States -> Texas -> Private -> Baylor U.,United States,Texas,Private,Baylor U.,4,"['33,304', '']","['6,955', '']","['1,157', '']","['19,443', '']","['1,152', '']","['2,955', '']","['1,642', '']"
3183,r709,United States -> Texas -> Private -> Rice U.,United States,Texas,Private,Rice U.,4,"['182,564', '']","['83,584', '']","['6,013', '']","['53,316', '']","['10,814', '']","['23,426', '']","['5,411', '']"
3183,r710,United States -> Texas -> Private -> Southern Methodist U.,United States,Texas,Private,Southern Methodist U.,4,"['42,562', '']","['17,869', '']","['1,092', '']","['18,220', '']","['3,343', '']","['2,034', '']","['4', '']"
3183,r711,United States -> Texas -> Private -> St. Edward's U.,United States,Texas,Private,St. Edward's U.,4,"['9,650', '']","['6,500', '']","['1,500', '']","['700', '']","['150', '']","['500', '']","['300', '']"
3183,r712,United States -> Texas -> Private -> Texas Christian U.,United States,Texas,Private,Texas Christian U.,4,"['6,552', '']","['2,866', '']","['590', '']","['1,144', '']","['1,531', '']","['240', '']","['181', '']"
3183,r713,United States -> Texas -> Private -> Trinity U.,United States,Texas,Private,Trinity U.,4,"['3,736', '']","['924', '']","['0', '']","['1,431', '']","['0', '']","['1,216', '']","['165', '']"
3183,r714,United States -> Texas -> Private -> U. of the Incarnate Word,United States,Texas,Private,U. of the Incarnate Word,4,"['1,800', '']","['1,075', '']","['52', '']","['462', '']","['0', '']","['208', '']","['3', '']"
3183,r715,United States -> Utah,United States,Utah,,,2,"['924,632', '']","['546,990', '']","['30,783', '']","['250,096', '']","['49,479', '']","['35,546', '']","['11,738', '']"
3183,r716,United States -> Utah -> Public,United States,Utah,Public,,3,"['885,050', '']","['523,089', '']","['29,509', '']","['242,692', '']","['46,147', '']","['32,330', '']","['11,283', '']"
3183,r717,United States -> Utah -> Public -> U. Utah,United States,Utah,Public,U. Utah,4,"['601,133', '']","['302,585', '']","['6,199', '']","['217,878', '']","['39,084', '']","['31,700', '']","['3,687', '']"
3183,r718,United States -> Utah -> Public -> Utah State U.,United States,Utah,Public,Utah State U.,4,"['283,917', '']","['220,504', '']","['23,310', '']","['24,814', '']","['7,063', '']","['630', '']","['7,596', '']"
3183,r719,United States -> Utah -> Private,United States,Utah,Private,,3,"['39,582', '']","['23,901', '']","['1,274', '']","['7,404', '']","['3,332', '']","['3,216', '']","['455', '']"
3183,r720,"United States -> Utah -> Private -> Brigham Young U., Provo",United States,Utah,Private,"Brigham Young U., Provo",4,"['39,582', '']","['23,901', '']","['1,274', '']","['7,404', '']","['3,332', '']","['3,216', '']","['455', '']"
3183,r721,United States -> Vermont,United States,Vermont,,,2,"['138,716', '']","['92,927', '']","['659', '']","['32,005', '']","['3,216', '']","['8,894', '']","['1,015', '']"
3183,r722,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['135,859', '']","['90,405', '']","['659', '']","['31,729', '']","['3,210', '']","['8,841', '']","['1,015', '']"
3183,r723,United States -> Vermont -> Public -> U. Vermont,United States,Vermont,Public,U. Vermont,4,"['135,859', '']","['90,405', '']","['659', '']","['31,729', '']","['3,210', '']","['8,841', '']","['1,015', '']"
3183,r724,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['2,857', '']","['2,522', '']","['0', '']","['276', '']","['6', '']","['53', '']","['0', '']"
3183,r725,United States -> Vermont -> Private -> Middlebury C.,United States,Vermont,Private,Middlebury C.,4,"['1,657', '']","['1,558', '']","['0', '']","['40', '']","['6', '']","['53', '']","['0', '']"
3183,r726,United States -> Vermont -> Private -> Saint Michael's C.,United States,Vermont,Private,Saint Michael's C.,4,"['1,200', '']","['964', '']","['0', '']","['236', '']","['0', '']","['0', '']","['0', '']"
3183,r727,United States -> Virginia,United States,Virginia,,,2,"['1,814,048', '']","['842,798', '']","['107,569', '']","['598,996', '']","['92,490', '']","['105,656', '']","['66,539', '']"
3183,r728,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['1,788,655', '']","['826,549', '']","['107,223', '']","['591,438', '']","['92,300', '']","['104,617', '']","['66,528', '']"
3183,r729,United States -> Virginia -> Public -> Christopher Newport U.,United States,Virginia,Public,Christopher Newport U.,4,"['1,961', '']","['1,285', '']","['43', '']","['265', '']","['111', '']","['90', '']","['167', '']"
3183,r730,United States -> Virginia -> Public -> Eastern Virginia Medical School,United States,Virginia,Public,Eastern Virginia Medical School,4,"['27,064', '']","['19,408', '']","['458', '']","['4,286', '']","['1,226', '']","['1,686', '']","['0', '']"
3183,r731,United States -> Virginia -> Public -> George Mason U.,United States,Virginia,Public,George Mason U.,4,"['186,267', '']","['96,307', '']","['3,370', '']","['41,291', '']","['8,900', '']","['35,852', '']","['547', '']"
3183,r732,United States -> Virginia -> Public -> James Madison U.,United States,Virginia,Public,James Madison U.,4,"['8,726', '']","['2,717', '']","['59', '']","['5,170', '']","['221', '']","['490', '']","['69', '']"
